,id,aid_related,aid_related_prediction
2430,9821,0,0.0
2431,9824,0,0.0
2432,9826,0,1.0
2433,9829,0,0.0
2434,9830,0,0.0
2435,9833,0,0.0
2436,9834,0,1.0
2437,9835,0,0.0
2438,9836,1,0.0
2439,9840,0,0.0
2440,9841,0,0.0
2441,9842,1,0.0
2442,9851,0,0.0
2443,9867,0,0.0
2444,9874,0,0.0
2445,9880,0,0.0
2446,9890,0,0.0
2447,9895,0,0.0
2448,9914,0,0.0
2449,9916,0,0.0
2450,9935,0,0.0
2451,9946,0,0.0
2452,9947,0,0.0
2453,9951,0,0.0
2454,9952,1,0.0
2455,9957,0,0.0
2456,9960,0,0.0
2457,9962,0,0.0
2458,9965,0,1.0
2459,9969,0,0.0
2460,9975,0,0.0
2461,9977,0,0.0
2462,9980,1,0.0
2463,9981,0,0.0
2464,9992,0,0.0
2465,9994,0,0.0
2466,10006,0,0.0
2467,10007,0,0.0
2468,10017,0,0.0
2469,10026,1,1.0
2470,10029,0,0.0
2471,10030,0,1.0
2472,10034,0,0.0
2473,10036,0,1.0
2474,10044,0,0.0
2475,10050,0,1.0
2476,10059,0,0.0
2477,10063,0,0.0
2478,10071,0,0.0
2479,10073,0,0.0
2480,10083,0,0.0
2481,10089,0,0.0
2482,10091,0,0.0
2483,10092,1,0.0
2484,10103,0,0.0
2485,10105,0,0.0
2486,10106,1,1.0
2487,10109,0,0.0
2488,10113,0,0.0
2489,10114,1,0.0
2490,10117,0,1.0
2491,10121,1,0.0
2492,10122,0,0.0
2493,10123,0,0.0
2494,10129,0,0.0
2495,10132,0,0.0
2496,10135,1,1.0
2497,10137,0,1.0
2498,10140,0,0.0
2499,10143,1,1.0
2500,10153,0,0.0
2501,10160,0,0.0
2502,10162,1,0.0
2503,10170,0,0.0
2504,10172,0,0.0
2505,10184,0,0.0
2506,10185,0,0.0
2507,10186,1,1.0
2508,10190,0,0.0
2509,10191,0,0.0
2510,10197,1,1.0
2511,10200,0,0.0
2512,10220,1,1.0
2513,10221,0,0.0
2514,10223,1,1.0
2515,10226,0,0.0
2516,10227,0,1.0
2517,10229,0,0.0
2518,10231,0,0.0
2519,10232,1,0.0
2520,10233,0,0.0
2521,10239,0,0.0
2522,10241,0,0.0
2523,10245,0,1.0
2524,10246,0,0.0
2525,10247,0,0.0
2526,10257,1,0.0
2527,10270,0,0.0
2528,10272,0,0.0
2529,10276,1,1.0
2530,10277,0,0.0
2531,10279,0,0.0
2532,10280,0,0.0
2533,10286,1,1.0
2534,10287,0,0.0
2535,10292,0,0.0
2536,10293,0,0.0
2537,10300,1,0.0
2538,10301,0,0.0
2539,10303,0,0.0
2540,10305,0,0.0
2541,10310,1,0.0
2542,10313,0,0.0
2543,10314,1,1.0
2544,10325,0,0.0
2545,10326,0,0.0
2546,10329,0,0.0
2547,10334,0,0.0
2548,10336,1,0.0
2549,10349,0,0.0
2550,10352,0,0.0
2551,10353,0,0.0
2552,10360,0,0.0
2553,10364,0,0.0
2554,10366,1,1.0
2555,10371,0,0.0
2556,10377,0,1.0
2557,10379,0,0.0
2558,10382,0,1.0
2559,10383,1,0.0
2560,10390,1,1.0
2561,10392,0,0.0
2562,10402,0,0.0
2563,10406,0,1.0
2564,10412,0,0.0
2565,10414,0,0.0
2566,10416,0,0.0
2567,10417,0,0.0
2568,10419,0,1.0
2569,10422,0,0.0
2570,10427,1,0.0
2571,10431,0,0.0
2572,10439,0,0.0
2573,10443,0,0.0
2574,10444,0,0.0
2575,10446,0,0.0
2576,10456,0,0.0
2577,10460,1,0.0
2578,10462,0,0.0
2579,10464,0,0.0
2580,10469,1,1.0
2581,10475,0,0.0
2582,10482,0,0.0
2583,10489,0,0.0
2584,10490,0,0.0
2585,10496,1,0.0
2586,10502,1,1.0
2587,10504,0,1.0
2588,10506,0,0.0
2589,10507,0,0.0
2590,10509,0,0.0
2591,10514,0,0.0
2592,10515,1,0.0
2593,10521,1,1.0
2594,10530,0,0.0
2595,10531,1,0.0
2596,10534,1,0.0
2597,10547,0,0.0
2598,10550,0,0.0
2599,10565,0,0.0
2600,10569,0,0.0
2601,10573,1,1.0
2602,10586,0,0.0
2603,10591,0,1.0
2604,10596,0,0.0
2605,10600,0,0.0
2606,10605,0,0.0
2607,10607,0,0.0
2608,10611,0,0.0
2609,10616,0,0.0
2610,10625,1,0.0
2611,10626,0,0.0
2612,10629,0,0.0
2613,10633,0,0.0
2614,10637,0,0.0
2615,10651,1,1.0
2616,10655,0,0.0
2617,10656,0,1.0
2618,10657,0,0.0
2619,10660,0,0.0
2620,10665,1,0.0
2621,10666,0,1.0
2622,10670,0,0.0
2623,10680,0,0.0
2624,10686,0,0.0
2625,10687,0,1.0
2626,10690,1,0.0
2627,10699,0,0.0
2628,10700,0,0.0
2629,10705,1,1.0
2630,10713,0,0.0
2631,10714,0,0.0
2632,10715,0,0.0
2633,10723,0,0.0
2634,10733,0,0.0
2635,10739,0,1.0
2636,10746,0,1.0
2637,10747,1,0.0
2638,10755,1,1.0
2639,10761,0,0.0
2640,10767,0,0.0
2641,10771,1,0.0
2642,10772,0,0.0
2643,10779,0,0.0
2644,10782,0,0.0
2645,10783,0,0.0
2646,10787,0,0.0
2647,10791,0,0.0
2648,10797,0,0.0
2649,10799,0,0.0
2650,10814,0,0.0
2651,10821,0,1.0
2652,10822,0,0.0
2653,10823,1,1.0
2654,10827,1,1.0
2655,10834,0,0.0
2656,10836,0,0.0
2657,10850,0,1.0
2658,10853,0,0.0
2659,10856,1,0.0
2660,10857,0,0.0
2661,10860,0,0.0
2662,10861,0,0.0
2663,10866,0,0.0
2664,10873,0,0.0
2665,10880,1,1.0
2666,10892,0,0.0
2667,10893,0,1.0
2668,10901,0,0.0
2669,10903,0,0.0
2670,10916,0,0.0
2671,10922,0,0.0
2672,10923,1,0.0
2673,10941,0,1.0
2674,10944,0,0.0
2675,10949,0,0.0
2676,10957,0,0.0
2677,10959,0,0.0
2678,10960,0,0.0
2679,10961,0,0.0
2680,10970,0,0.0
2681,10977,0,0.0
2682,10982,0,0.0
2683,11002,0,0.0
2684,11012,0,0.0
2685,11020,0,0.0
2686,11034,0,0.0
2687,11042,0,0.0
2688,11044,0,0.0
2689,11046,0,0.0
2690,11053,0,0.0
2691,11057,1,1.0
2692,11082,0,1.0
2693,11085,0,0.0
2694,11086,0,0.0
2695,11094,0,0.0
2696,11097,0,0.0
2697,11102,1,1.0
2698,11107,0,0.0
2699,11116,1,0.0
2700,11117,1,0.0
2701,11120,0,0.0
2702,11123,0,0.0
2703,11124,0,0.0
2704,11130,0,0.0
2705,11143,0,0.0
2706,11145,0,0.0
2707,11151,0,1.0
2708,11155,0,0.0
2709,11159,0,0.0
2710,11163,0,0.0
2711,11166,0,0.0
2712,11174,0,0.0
2713,11177,0,0.0
2714,11196,0,0.0
2715,11197,1,1.0
2716,11199,0,1.0
2717,11202,1,0.0
2718,11213,0,0.0
2719,11219,0,0.0
2720,11242,1,0.0
2721,11255,0,0.0
2722,11256,0,0.0
2723,11260,0,1.0
2724,11267,1,0.0
2725,11269,0,0.0
2726,11272,0,0.0
2727,11279,0,0.0
2728,11283,1,0.0
2729,11284,0,0.0
2730,11287,0,0.0
2731,11302,0,1.0
2732,11307,1,1.0
2733,11309,0,0.0
2734,11313,0,0.0
2735,11314,0,0.0
2736,11342,1,0.0
2737,11343,0,1.0
2738,11346,0,0.0
2739,11350,1,0.0
2740,11352,1,1.0
2741,11353,0,1.0
2742,11360,1,1.0
2743,11377,0,0.0
2744,11382,0,0.0
2745,11387,0,1.0
2746,11390,0,0.0
2747,11391,0,0.0
2748,11407,0,0.0
2749,11412,1,0.0
2750,11415,0,0.0
2751,11421,1,1.0
2752,11423,0,0.0
2753,11429,0,0.0
2754,11436,1,0.0
2755,11445,0,0.0
2756,11446,1,0.0
2757,11449,1,1.0
2758,11451,1,0.0
2759,11466,1,0.0
2760,11467,1,1.0
2761,11471,0,0.0
2762,11474,1,0.0
2763,11479,0,0.0
2764,11485,1,0.0
2765,11495,1,1.0
2766,11497,1,0.0
2767,11502,0,1.0
2768,11506,0,0.0
2769,11510,0,0.0
2770,11511,0,0.0
2771,11514,1,0.0
2772,11515,0,0.0
2773,11520,1,0.0
2774,11521,0,0.0
2775,11524,1,1.0
2776,11530,0,0.0
2777,11532,0,0.0
2778,11535,1,0.0
2779,11539,1,1.0
2780,11541,1,1.0
2781,11543,0,0.0
2782,11544,0,0.0
2783,11553,0,0.0
2784,11560,1,1.0
2785,11565,0,0.0
2786,11570,1,0.0
2787,11572,0,0.0
2788,11574,0,0.0
2789,11575,0,1.0
2790,11576,0,0.0
2791,11577,0,0.0
2792,11585,0,0.0
2793,11592,0,0.0
2794,11593,1,1.0
2795,11600,0,0.0
2796,11602,1,1.0
2797,11603,0,0.0
2798,11605,0,0.0
2799,11606,0,1.0
2800,11616,1,0.0
2801,11617,0,0.0
2802,11633,0,0.0
2803,11634,0,0.0
2804,11635,1,1.0
2805,11640,1,1.0
2806,11643,0,0.0
2807,11647,0,0.0
2808,11652,0,0.0
2809,11677,0,0.0
2810,11679,0,0.0
2811,11681,0,1.0
2812,11682,0,0.0
2813,11683,0,0.0
2814,11693,0,0.0
2815,11694,0,0.0
2816,11700,0,0.0
2817,11701,1,1.0
2818,11703,1,0.0
2819,11705,0,0.0
2820,11707,1,1.0
2821,11711,1,1.0
2822,11712,0,0.0
2823,11717,1,1.0
2824,11721,1,0.0
2825,11730,0,0.0
2826,11742,1,0.0
2827,11752,0,1.0
2828,11753,1,0.0
2829,11755,1,1.0
2830,11760,0,0.0
2831,11761,0,0.0
2832,11765,1,0.0
2833,11767,0,0.0
2834,11769,0,0.0
2835,11773,1,1.0
2836,11775,1,1.0
2837,11792,0,0.0
2838,11796,1,0.0
2839,11800,0,0.0
2840,11801,0,0.0
2841,11802,0,0.0
2842,11806,0,0.0
2843,11814,1,1.0
2844,11820,0,0.0
2845,11830,0,0.0
2846,11835,1,1.0
2847,11837,0,0.0
2848,11844,1,0.0
2849,11849,1,1.0
2850,11854,0,0.0
2851,11855,1,0.0
2852,11856,1,1.0
2853,11863,0,0.0
2854,11865,0,0.0
2855,11866,1,1.0
2856,11873,0,0.0
2857,11881,0,0.0
2858,11883,1,1.0
2859,11884,0,0.0
2860,11889,1,1.0
2861,11892,1,1.0
2862,11893,0,0.0
2863,11894,0,0.0
2864,11901,0,1.0
2865,11912,0,0.0
2866,11920,0,0.0
2867,11922,1,1.0
2868,11933,0,0.0
2869,11937,0,0.0
2870,11944,0,0.0
2871,11945,0,0.0
2872,11946,1,0.0
2873,11952,1,1.0
2874,11969,0,0.0
2875,11979,0,0.0
2876,11985,0,0.0
2877,11990,1,1.0
2878,11995,0,0.0
2879,11996,1,1.0
2880,11997,0,1.0
2881,12003,0,0.0
2882,12007,1,1.0
2883,12020,0,0.0
2884,12021,0,0.0
2885,12024,0,0.0
2886,12034,0,0.0
2887,12040,1,0.0
2888,12042,0,0.0
2889,12043,0,0.0
2890,12052,1,1.0
2891,12056,0,0.0
2892,12069,0,0.0
2893,12079,0,1.0
2894,12081,1,0.0
2895,12084,1,1.0
2896,12086,0,0.0
2897,12087,1,0.0
2898,12091,0,0.0
2899,12093,0,1.0
2900,12095,0,1.0
2901,12097,1,1.0
2902,12099,1,0.0
2903,12103,1,1.0
2904,12111,1,0.0
2905,12114,0,0.0
2906,12116,1,0.0
2907,12117,0,0.0
2908,12119,1,0.0
2909,12122,1,1.0
2910,12127,1,0.0
2911,12132,1,1.0
2912,12133,1,1.0
2913,12136,1,1.0
2914,12137,1,1.0
2915,12142,1,1.0
2916,12143,0,1.0
2917,12154,1,0.0
2918,12164,1,1.0
2919,12171,1,1.0
2920,12172,1,0.0
2921,12177,0,1.0
2922,12183,0,1.0
2923,12185,1,1.0
2924,12187,1,1.0
2925,12189,1,1.0
2926,12194,1,1.0
2927,12196,1,0.0
2928,12206,0,1.0
2929,12207,1,1.0
2930,12215,1,1.0
2931,12222,1,0.0
2932,12224,0,1.0
2933,12225,0,1.0
2934,12227,0,0.0
2935,12229,0,0.0
2936,12253,0,0.0
2937,12259,0,1.0
2938,12260,0,1.0
2939,12261,0,0.0
2940,12263,1,1.0
2941,12272,0,1.0
2942,12281,0,1.0
2943,12282,1,1.0
2944,12292,1,0.0
2945,12295,0,0.0
2946,12299,1,1.0
2947,12306,0,0.0
2948,12315,0,0.0
2949,12321,0,1.0
2950,12325,0,0.0
2951,12326,0,0.0
2952,12332,0,1.0
2953,12335,0,0.0
2954,12336,1,1.0
2955,12337,1,0.0
2956,12340,0,1.0
2957,12341,0,1.0
2958,12343,0,0.0
2959,12344,1,0.0
2960,12345,0,0.0
2961,12349,1,1.0
2962,12350,1,1.0
2963,12362,0,0.0
2964,12363,1,1.0
2965,12373,1,1.0
2966,12374,1,1.0
2967,12375,1,0.0
2968,12383,1,0.0
2969,12384,1,1.0
2970,12386,1,1.0
2971,12389,1,1.0
2972,12391,1,0.0
2973,12397,1,1.0
2974,12419,0,0.0
2975,12442,1,1.0
2976,12443,0,0.0
2977,12453,1,1.0
2978,12456,0,0.0
2979,12463,1,0.0
2980,12465,1,1.0
2981,12466,1,1.0
2982,12467,1,1.0
2983,12472,1,1.0
2984,12473,1,1.0
2985,12486,0,1.0
2986,12492,1,1.0
2987,12503,0,0.0
2988,12504,0,0.0
2989,12511,1,1.0
2990,12514,1,1.0
2991,12516,0,1.0
2992,12519,1,1.0
2993,12526,1,1.0
2994,12527,1,1.0
2995,12529,1,1.0
2996,12530,1,1.0
2997,12546,0,0.0
2998,12547,1,1.0
2999,12551,1,0.0
3000,12561,0,0.0
3001,12562,1,1.0
3002,12567,1,0.0
3003,12571,1,1.0
3004,12572,1,1.0
3005,12577,1,1.0
3006,12579,1,0.0
3007,12580,0,1.0
3008,12583,0,1.0
3009,12585,1,1.0
3010,12587,1,0.0
3011,12589,1,1.0
3012,12590,1,1.0
3013,12603,1,1.0
3014,12604,0,0.0
3015,12606,1,1.0
3016,12622,1,0.0
3017,12627,0,1.0
3018,12630,0,0.0
3019,12631,0,0.0
3020,12632,0,0.0
3021,12634,1,1.0
3022,12639,1,0.0
3023,12640,0,0.0
3024,12645,0,0.0
3025,12651,0,0.0
3026,12659,1,1.0
3027,12662,0,1.0
3028,12666,1,1.0
3029,12672,1,1.0
3030,12680,1,1.0
3031,12681,0,1.0
3032,12685,1,1.0
3033,12689,0,0.0
3034,12690,0,0.0
3035,12692,1,1.0
3036,12694,0,1.0
3037,12696,1,1.0
3038,12699,1,1.0
3039,12701,1,1.0
3040,12704,1,1.0
3041,12709,1,1.0
3042,12719,1,1.0
3043,12720,1,1.0
3044,12724,1,1.0
3045,12727,0,1.0
3046,12729,1,0.0
3047,12732,0,1.0
3048,12749,0,0.0
3049,12751,0,1.0
3050,12753,0,1.0
3051,12765,1,1.0
3052,12767,0,1.0
3053,12770,0,1.0
3054,12771,0,1.0
3055,12774,0,0.0
3056,12775,1,1.0
3057,12776,1,0.0
3058,12777,1,1.0
3059,12780,1,1.0
3060,12782,0,0.0
3061,12794,1,1.0
3062,12797,0,0.0
3063,12801,1,0.0
3064,12819,1,1.0
3065,12824,1,1.0
3066,12827,1,0.0
3067,12829,0,0.0
3068,12833,0,1.0
3069,12835,1,0.0
3070,12839,0,0.0
3071,12850,1,1.0
3072,12851,1,0.0
3073,12852,1,1.0
3074,12853,0,1.0
3075,12862,1,1.0
3076,12864,1,1.0
3077,12865,0,0.0
3078,12869,0,0.0
3079,12870,0,1.0
3080,12876,1,1.0
3081,12883,1,1.0
3082,12891,0,1.0
3083,12894,0,0.0
3084,12902,0,1.0
3085,12914,1,1.0
3086,12915,1,1.0
3087,12916,1,0.0
3088,12921,0,1.0
3089,12925,1,1.0
3090,12930,0,1.0
3091,12932,1,1.0
3092,12934,0,1.0
3093,12941,0,0.0
3094,12943,1,1.0
3095,12961,0,1.0
3096,12964,0,0.0
3097,12966,0,0.0
3098,12975,0,0.0
3099,12979,0,0.0
3100,12983,1,1.0
3101,12993,1,1.0
3102,12994,1,1.0
3103,12997,0,1.0
3104,12999,1,1.0
3105,13000,1,1.0
3106,13002,0,1.0
3107,13004,0,0.0
3108,13009,0,0.0
3109,13010,1,1.0
3110,13011,1,1.0
3111,13013,0,0.0
3112,13017,0,0.0
3113,13033,0,1.0
3114,13034,1,1.0
3115,13035,0,1.0
3116,13037,1,1.0
3117,13039,1,1.0
3118,13046,1,1.0
3119,13060,0,0.0
3120,13063,0,1.0
3121,13067,1,1.0
3122,13071,0,1.0
3123,13074,1,1.0
3124,13077,0,1.0
3125,13081,0,1.0
3126,13089,1,0.0
3127,13100,1,0.0
3128,13104,0,0.0
3129,13114,0,0.0
3130,13124,0,0.0
3131,13126,1,0.0
3132,13132,0,0.0
3133,13133,0,0.0
3134,13135,0,0.0
3135,13136,0,0.0
3136,13137,1,0.0
3137,13140,0,0.0
3138,13142,0,0.0
3139,13145,1,0.0
3140,13151,1,0.0
3141,13153,0,0.0
3142,13159,0,0.0
3143,13160,0,0.0
3144,13164,0,0.0
3145,13175,1,0.0
3146,13177,0,0.0
3147,13179,0,0.0
3148,13200,0,0.0
3149,13204,0,0.0
3150,13205,0,0.0
3151,13211,0,0.0
3152,13213,0,0.0
3153,13214,0,1.0
3154,13219,1,0.0
3155,13224,1,0.0
3156,13226,0,0.0
3157,13227,0,0.0
3158,13232,0,0.0
3159,13234,0,0.0
3160,13240,0,0.0
3161,13244,1,1.0
3162,13250,0,1.0
3163,13256,1,0.0
3164,13259,0,0.0
3165,13262,1,0.0
3166,13263,1,0.0
3167,13271,0,0.0
3168,13276,0,0.0
3169,13277,0,0.0
3170,13282,0,0.0
3171,13295,1,1.0
3172,13297,1,0.0
3173,13313,0,0.0
3174,13316,0,0.0
3175,13324,0,0.0
3176,13326,0,0.0
3177,13330,1,0.0
3178,13331,0,0.0
3179,13336,1,0.0
3180,13339,0,0.0
3181,13341,0,0.0
3182,13359,0,0.0
3183,13361,0,0.0
3184,13364,0,0.0
3185,13366,1,0.0
3186,13380,0,0.0
3187,13381,0,0.0
3188,13394,0,0.0
3189,13396,0,0.0
3190,13401,0,0.0
3191,13403,0,0.0
3192,13405,0,0.0
3193,13410,1,0.0
3194,13416,1,0.0
3195,13421,0,0.0
3196,13427,0,0.0
3197,13432,0,0.0
3198,13436,0,0.0
3199,13443,0,0.0
3200,13446,1,0.0
3201,13453,0,0.0
3202,13456,0,0.0
3203,13460,0,0.0
3204,13465,0,0.0
3205,13467,1,0.0
3206,13470,0,0.0
3207,13486,0,0.0
3208,13489,1,0.0
3209,13504,0,0.0
3210,13511,0,0.0
3211,13517,1,1.0
3212,13522,0,0.0
3213,13534,0,0.0
3214,13540,0,0.0
3215,13553,1,0.0
3216,13555,0,0.0
3217,13557,0,0.0
3218,13563,0,1.0
3219,13572,0,0.0
3220,13575,0,0.0
3221,13579,0,0.0
3222,13585,0,0.0
3223,13587,0,0.0
3224,13595,0,1.0
3225,13603,0,0.0
3226,13612,0,1.0
3227,13620,0,0.0
3228,13622,1,0.0
3229,13627,0,0.0
3230,13629,0,0.0
3231,13631,0,0.0
3232,13636,0,1.0
3233,13637,0,0.0
3234,13639,0,0.0
3235,13640,0,0.0
3236,13644,0,1.0
3237,13645,0,1.0
3238,13654,0,1.0
3239,13661,0,0.0
3240,13663,0,1.0
3241,13664,0,0.0
3242,13670,0,0.0
3243,13671,1,0.0
3244,13674,0,0.0
3245,13675,0,0.0
3246,13676,0,0.0
3247,13677,0,0.0
3248,13682,0,0.0
3249,13686,0,0.0
3250,13687,0,0.0
3251,13690,0,0.0
3252,13692,0,0.0
3253,13693,0,0.0
3254,13695,0,0.0
3255,13696,0,0.0
3256,13704,0,0.0
3257,13707,0,0.0
3258,13715,0,0.0
3259,13716,0,0.0
3260,13721,1,0.0
3261,13722,0,0.0
3262,13739,0,0.0
3263,13745,0,0.0
3264,13756,0,0.0
3265,13763,0,0.0
3266,13774,0,0.0
3267,13785,0,0.0
3268,13787,0,0.0
3269,13795,0,0.0
3270,13799,1,0.0
3271,13800,0,0.0
3272,13806,0,0.0
3273,13830,0,0.0
3274,13843,1,0.0
3275,13849,0,0.0
3276,13851,0,0.0
3277,13857,0,0.0
3278,13862,0,0.0
3279,13864,0,0.0
3280,13867,0,0.0
3281,13870,0,0.0
3282,13875,0,0.0
3283,13885,0,0.0
3284,13886,0,0.0
3285,13897,1,0.0
3286,13907,0,0.0
3287,13910,0,0.0
3288,13914,0,0.0
3289,13925,0,0.0
3290,13927,0,0.0
3291,13934,1,0.0
3292,13940,0,0.0
3293,13941,0,0.0
3294,13942,0,0.0
3295,13945,1,1.0
3296,13946,0,1.0
3297,13947,1,1.0
3298,13950,0,1.0
3299,13956,1,0.0
3300,13962,0,0.0
3301,13965,1,1.0
3302,13967,1,1.0
3303,13971,1,1.0
3304,13992,1,1.0
3305,14000,1,0.0
3306,14004,0,1.0
3307,14026,0,1.0
3308,14053,1,0.0
3309,14054,0,0.0
3310,14059,0,0.0
3311,14072,1,1.0
3312,14073,1,1.0
3313,14073,1,1.0
3314,14075,1,1.0
3315,14089,0,0.0
3316,14091,0,0.0
3317,14093,0,0.0
3318,14100,0,0.0
3319,14106,0,0.0
3320,14115,0,0.0
3321,14135,1,1.0
3322,14140,0,0.0
3323,14163,1,1.0
3324,14203,1,1.0
3325,14231,1,1.0
3326,14236,1,0.0
3327,14237,0,1.0
3328,14242,1,1.0
3329,14246,0,0.0
3330,14263,0,0.0
3331,14282,0,0.0
3332,14294,0,0.0
3333,14304,0,0.0
3334,14305,0,0.0
3335,14321,0,0.0
3336,14330,1,1.0
3337,14341,0,0.0
3338,14379,0,0.0
3339,14407,0,1.0
3340,14409,0,0.0
3341,14415,1,0.0
3342,14436,1,1.0
3343,14441,1,1.0
3344,14456,1,1.0
3345,14462,0,0.0
3346,14482,1,1.0
3347,14487,0,1.0
3348,14489,0,0.0
3349,14505,1,0.0
3350,14514,0,0.0
3351,14516,0,1.0
3352,14521,0,0.0
3353,14532,0,0.0
3354,14549,1,1.0
3355,14552,1,1.0
3356,14556,0,1.0
3357,14557,1,0.0
3358,14563,0,0.0
3359,14586,0,0.0
3360,14595,1,1.0
3361,14602,0,0.0
3362,14607,1,1.0
3363,14621,0,0.0
3364,14623,1,1.0
3365,14632,0,0.0
3366,14635,0,0.0
3367,14640,1,1.0
3368,14645,0,0.0
3369,14654,1,1.0
3370,14661,1,0.0
3371,14665,1,1.0
3372,14666,1,1.0
3373,14673,1,1.0
3374,14676,1,1.0
3375,14689,0,0.0
3376,14694,1,0.0
3377,14696,0,0.0
3378,14700,0,0.0
3379,14702,0,0.0
3380,14705,0,0.0
3381,14706,0,0.0
3382,14711,0,0.0
3383,14715,0,1.0
3384,14716,0,0.0
3385,14721,0,0.0
3386,14722,0,1.0
3387,14727,0,0.0
3388,14731,0,0.0
3389,14735,0,0.0
3390,14743,1,0.0
3391,14751,0,0.0
3392,14755,0,0.0
3393,14757,0,0.0
3394,14767,0,1.0
3395,14770,0,0.0
3396,14771,0,0.0
3397,14773,1,0.0
3398,14779,0,0.0
3399,14785,0,0.0
3400,14786,1,0.0
3401,14790,0,0.0
3402,14791,0,1.0
3403,14792,0,0.0
3404,14805,1,0.0
3405,14810,1,0.0
3406,14813,0,0.0
3407,14819,0,0.0
3408,14824,0,1.0
3409,14826,0,0.0
3410,14827,1,1.0
3411,14831,0,0.0
3412,14833,0,0.0
3413,14845,0,0.0
3414,14847,0,1.0
3415,14857,0,0.0
3416,14860,0,0.0
3417,14867,0,1.0
3418,14869,0,0.0
3419,14882,0,0.0
3420,14886,0,0.0
3421,14891,0,0.0
3422,14895,1,0.0
3423,14899,0,0.0
3424,14904,0,0.0
3425,14905,0,0.0
3426,14906,0,0.0
3427,14909,0,0.0
3428,14912,0,1.0
3429,14913,0,1.0
3430,14920,0,0.0
3431,14921,1,0.0
3432,14925,1,0.0
3433,14934,1,0.0
3434,14937,0,1.0
3435,14947,0,0.0
3436,14949,0,0.0
3437,14952,0,0.0
3438,14955,0,0.0
3439,14957,0,1.0
3440,14967,0,0.0
3441,14979,0,0.0
3442,14980,0,0.0
3443,14981,1,0.0
3444,14982,0,1.0
3445,14986,0,1.0
3446,14987,0,0.0
3447,14995,1,0.0
3448,14997,0,0.0
3449,15000,1,1.0
3450,15003,1,0.0
3451,15010,0,0.0
3452,15011,0,0.0
3453,15014,1,0.0
3454,15017,0,0.0
3455,15031,0,0.0
3456,15034,0,1.0
3457,15040,0,0.0
3458,15041,0,1.0
3459,15043,1,0.0
3460,15049,0,0.0
3461,15053,0,0.0
3462,15059,0,0.0
3463,15062,0,0.0
3464,15063,0,0.0
3465,15064,0,0.0
3466,15065,0,0.0
3467,15071,0,1.0
3468,15075,0,0.0
3469,15076,0,0.0
3470,15077,0,0.0
3471,15091,1,1.0
3472,15096,0,0.0
3473,15104,0,1.0
3474,15111,0,0.0
3475,15120,0,0.0
3476,15129,0,0.0
3477,15130,0,0.0
3478,15132,0,0.0
3479,15133,1,0.0
3480,15144,0,0.0
3481,15145,1,0.0
3482,15149,0,0.0
3483,15155,0,0.0
3484,15156,0,0.0
3485,15157,0,0.0
3486,15162,0,1.0
3487,15169,0,0.0
3488,15170,0,0.0
3489,15175,0,0.0
3490,15183,0,1.0
3491,15184,0,0.0
3492,15186,0,0.0
3493,15187,0,0.0
3494,15193,1,0.0
3495,15194,0,1.0
3496,15195,0,0.0
3497,15201,0,0.0
3498,15203,0,1.0
3499,15211,0,0.0
3500,15212,0,0.0
3501,15222,0,0.0
3502,15227,0,0.0
3503,15240,1,0.0
3504,15243,0,0.0
3505,15246,0,0.0
3506,15251,0,1.0
3507,15252,0,0.0
3508,15254,0,0.0
3509,15264,0,1.0
3510,15272,1,0.0
3511,15274,0,0.0
3512,15276,0,1.0
3513,15282,0,0.0
3514,15283,1,0.0
3515,15296,0,0.0
3516,15302,0,0.0
3517,15313,1,0.0
3518,15316,1,0.0
3519,15317,0,0.0
3520,15323,0,0.0
3521,15330,0,0.0
3522,15331,0,0.0
3523,15334,0,0.0
3524,15335,0,0.0
3525,15341,0,0.0
3526,15347,0,0.0
3527,15353,0,0.0
3528,15371,1,0.0
3529,15372,0,0.0
3530,15373,0,0.0
3531,15379,0,0.0
3532,15386,0,1.0
3533,15417,1,0.0
3534,15419,1,1.0
3535,15421,1,0.0
3536,15422,1,0.0
3537,15423,0,0.0
3538,15429,0,0.0
3539,15430,0,0.0
3540,15432,1,1.0
3541,15434,0,0.0
3542,15439,0,0.0
3543,15444,0,0.0
3544,15446,0,0.0
3545,15450,1,0.0
3546,15452,0,0.0
3547,15453,0,0.0
3548,15455,1,0.0
3549,15461,0,1.0
3550,15473,0,0.0
3551,15477,0,0.0
3552,15491,0,0.0
3553,15492,0,0.0
3554,15495,1,0.0
3555,15496,0,0.0
3556,15502,0,0.0
3557,15511,0,0.0
3558,15512,1,0.0
3559,15515,0,0.0
3560,15517,1,0.0
3561,15523,0,0.0
3562,15524,0,0.0
3563,15527,1,0.0
3564,15533,1,0.0
3565,15544,1,1.0
3566,15546,1,1.0
3567,15550,1,0.0
3568,15552,0,1.0
3569,15563,1,1.0
3570,15564,1,0.0
3571,15569,0,0.0
3572,15585,1,0.0
3573,15587,0,0.0
3574,15594,0,0.0
3575,15599,0,0.0
3576,15611,1,0.0
3577,15617,1,1.0
3578,15620,0,0.0
3579,15629,0,0.0
3580,15630,1,0.0
3581,15632,0,0.0
3582,15636,0,1.0
3583,15637,0,0.0
3584,15650,0,0.0
3585,15652,1,0.0
3586,15660,0,0.0
3587,15672,0,0.0
3588,15673,0,0.0
3589,15680,1,1.0
3590,15683,0,0.0
3591,15684,0,0.0
3592,15692,0,0.0
3593,15701,0,0.0
3594,15704,0,0.0
