,id,death,death_prediction
2431,10089,0,0.0
2432,10094,0,0.0
2433,10095,0,0.0
2434,10103,0,0.0
2435,10107,0,0.0
2436,10110,0,0.0
2437,10130,0,0.0
2438,10134,0,0.0
2439,10137,0,0.0
2440,10139,0,1.0
2441,10141,0,0.0
2442,10142,0,0.0
2443,10144,0,0.0
2444,10149,0,0.0
2445,10155,0,0.0
2446,10160,0,0.0
2447,10161,0,0.0
2448,10164,0,0.0
2449,10167,0,0.0
2450,10170,0,0.0
2451,10172,0,0.0
2452,10177,0,0.0
2453,10179,0,0.0
2454,10182,0,0.0
2455,10184,0,0.0
2456,10187,0,0.0
2457,10194,0,0.0
2458,10196,0,0.0
2459,10199,0,0.0
2460,10200,0,0.0
2461,10206,0,1.0
2462,10213,0,0.0
2463,10226,0,0.0
2464,10227,0,0.0
2465,10231,0,0.0
2466,10232,0,0.0
2467,10234,0,0.0
2468,10235,0,0.0
2469,10236,0,0.0
2470,10255,0,0.0
2471,10259,0,0.0
2472,10261,0,0.0
2473,10262,0,0.0
2474,10269,0,0.0
2475,10286,0,0.0
2476,10300,0,0.0
2477,10301,0,0.0
2478,10302,0,0.0
2479,10305,0,0.0
2480,10314,0,0.0
2481,10325,0,0.0
2482,10332,0,0.0
2483,10336,0,0.0
2484,10337,0,0.0
2485,10339,0,0.0
2486,10343,0,0.0
2487,10347,0,0.0
2488,10350,0,0.0
2489,10354,0,0.0
2490,10359,0,0.0
2491,10366,0,0.0
2492,10367,0,0.0
2493,10370,0,0.0
2494,10377,0,0.0
2495,10379,0,0.0
2496,10382,0,0.0
2497,10387,0,0.0
2498,10401,0,0.0
2499,10402,0,0.0
2500,10405,0,0.0
2501,10406,0,0.0
2502,10409,0,0.0
2503,10414,0,0.0
2504,10416,0,0.0
2505,10419,0,0.0
2506,10421,0,0.0
2507,10425,0,0.0
2508,10436,0,0.0
2509,10441,1,0.0
2510,10446,0,0.0
2511,10452,0,0.0
2512,10456,0,0.0
2513,10461,0,0.0
2514,10464,0,0.0
2515,10469,0,0.0
2516,10471,0,0.0
2517,10482,0,0.0
2518,10486,0,0.0
2519,10487,0,0.0
2520,10489,0,0.0
2521,10492,0,0.0
2522,10495,0,0.0
2523,10496,0,0.0
2524,10499,0,0.0
2525,10503,0,0.0
2526,10509,0,0.0
2527,10511,0,0.0
2528,10512,0,1.0
2529,10521,0,0.0
2530,10529,0,0.0
2531,10530,0,0.0
2532,10532,0,0.0
2533,10533,0,0.0
2534,10536,0,0.0
2535,10539,0,0.0
2536,10551,0,0.0
2537,10552,0,0.0
2538,10554,0,0.0
2539,10556,0,0.0
2540,10557,0,0.0
2541,10567,0,0.0
2542,10573,0,0.0
2543,10577,0,0.0
2544,10582,0,0.0
2545,10586,0,0.0
2546,10587,0,0.0
2547,10592,0,0.0
2548,10596,0,0.0
2549,10597,0,0.0
2550,10600,0,0.0
2551,10602,0,0.0
2552,10611,0,0.0
2553,10616,0,0.0
2554,10619,0,0.0
2555,10626,0,0.0
2556,10635,0,0.0
2557,10637,0,0.0
2558,10641,0,0.0
2559,10649,0,0.0
2560,10651,0,0.0
2561,10652,0,0.0
2562,10653,0,0.0
2563,10655,0,0.0
2564,10661,0,0.0
2565,10662,0,0.0
2566,10664,0,0.0
2567,10670,0,0.0
2568,10672,0,0.0
2569,10674,0,0.0
2570,10675,0,0.0
2571,10680,0,0.0
2572,10693,0,0.0
2573,10697,0,0.0
2574,10699,0,0.0
2575,10702,0,0.0
2576,10705,0,0.0
2577,10712,0,0.0
2578,10713,0,0.0
2579,10714,0,0.0
2580,10715,0,0.0
2581,10724,0,1.0
2582,10726,0,0.0
2583,10727,0,0.0
2584,10730,0,0.0
2585,10734,0,0.0
2586,10740,0,0.0
2587,10742,0,0.0
2588,10743,0,0.0
2589,10744,0,0.0
2590,10747,0,0.0
2591,10749,0,0.0
2592,10750,0,0.0
2593,10752,0,0.0
2594,10756,0,0.0
2595,10766,0,0.0
2596,10770,0,0.0
2597,10772,0,0.0
2598,10777,0,0.0
2599,10779,0,0.0
2600,10784,0,0.0
2601,10786,0,0.0
2602,10790,0,0.0
2603,10793,0,0.0
2604,10796,0,0.0
2605,10797,0,0.0
2606,10799,0,0.0
2607,10809,0,0.0
2608,10816,0,0.0
2609,10819,0,0.0
2610,10820,0,0.0
2611,10829,0,0.0
2612,10834,0,0.0
2613,10836,0,0.0
2614,10843,0,0.0
2615,10850,0,0.0
2616,10854,0,0.0
2617,10856,0,0.0
2618,10860,0,0.0
2619,10866,0,0.0
2620,10869,0,0.0
2621,10874,0,0.0
2622,10875,0,0.0
2623,10877,0,0.0
2624,10883,0,0.0
2625,10889,0,0.0
2626,10892,0,0.0
2627,10893,0,0.0
2628,10896,0,0.0
2629,10897,0,0.0
2630,10903,0,0.0
2631,10907,0,0.0
2632,10913,0,0.0
2633,10924,0,0.0
2634,10931,0,0.0
2635,10932,0,0.0
2636,10934,0,0.0
2637,10937,0,0.0
2638,10942,0,0.0
2639,10952,0,0.0
2640,10956,0,0.0
2641,10959,0,0.0
2642,10961,0,0.0
2643,10962,0,0.0
2644,10963,0,0.0
2645,10965,0,0.0
2646,10967,0,0.0
2647,10976,0,0.0
2648,10979,0,0.0
2649,10989,0,0.0
2650,10994,0,0.0
2651,11000,0,0.0
2652,11001,0,0.0
2653,11007,0,0.0
2654,11014,0,0.0
2655,11020,0,0.0
2656,11023,0,0.0
2657,11031,0,0.0
2658,11037,0,0.0
2659,11042,0,0.0
2660,11045,0,0.0
2661,11055,0,0.0
2662,11056,0,0.0
2663,11070,0,0.0
2664,11080,0,0.0
2665,11082,0,1.0
2666,11084,0,0.0
2667,11096,0,0.0
2668,11097,0,0.0
2669,11099,0,0.0
2670,11107,0,0.0
2671,11109,0,0.0
2672,11113,0,0.0
2673,11119,0,0.0
2674,11130,0,0.0
2675,11133,0,0.0
2676,11134,0,0.0
2677,11135,0,0.0
2678,11137,0,0.0
2679,11141,0,0.0
2680,11150,0,0.0
2681,11153,0,0.0
2682,11161,0,0.0
2683,11165,0,0.0
2684,11172,0,0.0
2685,11189,0,0.0
2686,11196,0,0.0
2687,11200,0,0.0
2688,11201,1,0.0
2689,11202,0,0.0
2690,11204,0,0.0
2691,11213,0,0.0
2692,11223,0,0.0
2693,11227,0,0.0
2694,11242,0,0.0
2695,11247,0,1.0
2696,11249,0,0.0
2697,11255,0,0.0
2698,11259,0,0.0
2699,11271,0,0.0
2700,11272,0,0.0
2701,11283,1,0.0
2702,11286,0,0.0
2703,11303,1,0.0
2704,11304,0,0.0
2705,11307,1,0.0
2706,11310,0,0.0
2707,11314,0,0.0
2708,11315,0,0.0
2709,11320,0,0.0
2710,11324,0,0.0
2711,11325,0,0.0
2712,11326,0,0.0
2713,11336,0,0.0
2714,11341,0,0.0
2715,11343,0,0.0
2716,11363,0,0.0
2717,11365,0,0.0
2718,11370,0,0.0
2719,11377,0,0.0
2720,11382,0,0.0
2721,11383,0,1.0
2722,11385,0,0.0
2723,11390,0,0.0
2724,11393,0,0.0
2725,11402,0,0.0
2726,11407,0,0.0
2727,11429,0,0.0
2728,11430,0,0.0
2729,11449,0,0.0
2730,11451,0,0.0
2731,11471,0,0.0
2732,11475,0,0.0
2733,11477,0,0.0
2734,11489,0,0.0
2735,11506,0,0.0
2736,11510,0,0.0
2737,11514,0,0.0
2738,11521,0,0.0
2739,11530,0,0.0
2740,11531,0,0.0
2741,11541,0,0.0
2742,11544,0,0.0
2743,11552,0,0.0
2744,11560,0,0.0
2745,11561,0,0.0
2746,11563,0,0.0
2747,11566,0,0.0
2748,11572,0,1.0
2749,11574,0,0.0
2750,11575,0,0.0
2751,11576,0,0.0
2752,11577,0,0.0
2753,11585,0,0.0
2754,11591,0,0.0
2755,11595,0,0.0
2756,11596,0,0.0
2757,11597,0,0.0
2758,11605,0,0.0
2759,11613,0,0.0
2760,11615,1,1.0
2761,11625,0,0.0
2762,11632,0,0.0
2763,11634,0,0.0
2764,11640,1,1.0
2765,11642,0,0.0
2766,11651,0,0.0
2767,11655,0,0.0
2768,11665,0,1.0
2769,11673,0,0.0
2770,11674,0,0.0
2771,11679,0,0.0
2772,11689,0,0.0
2773,11690,0,0.0
2774,11692,0,0.0
2775,11693,0,0.0
2776,11697,0,0.0
2777,11701,0,0.0
2778,11704,0,0.0
2779,11711,1,0.0
2780,11716,0,0.0
2781,11725,0,0.0
2782,11730,0,0.0
2783,11735,0,0.0
2784,11740,0,0.0
2785,11741,0,0.0
2786,11746,0,0.0
2787,11749,0,0.0
2788,11754,0,0.0
2789,11755,1,0.0
2790,11765,0,0.0
2791,11767,0,0.0
2792,11785,0,0.0
2793,11790,1,0.0
2794,11793,0,0.0
2795,11794,0,0.0
2796,11806,0,0.0
2797,11809,0,0.0
2798,11811,0,0.0
2799,11813,0,0.0
2800,11814,1,1.0
2801,11815,0,0.0
2802,11821,1,1.0
2803,11824,0,0.0
2804,11825,1,1.0
2805,11861,0,0.0
2806,11862,0,0.0
2807,11865,0,0.0
2808,11866,1,0.0
2809,11872,1,1.0
2810,11875,0,0.0
2811,11879,0,0.0
2812,11883,1,1.0
2813,11884,0,0.0
2814,11889,0,0.0
2815,11891,0,0.0
2816,11893,0,0.0
2817,11894,0,0.0
2818,11899,0,0.0
2819,11901,0,1.0
2820,11906,1,0.0
2821,11910,0,0.0
2822,11911,0,0.0
2823,11916,1,1.0
2824,11919,0,0.0
2825,11920,0,0.0
2826,11922,0,0.0
2827,11923,0,0.0
2828,11927,0,0.0
2829,11944,0,0.0
2830,11947,0,0.0
2831,11950,0,0.0
2832,11954,0,0.0
2833,11961,0,0.0
2834,11962,0,0.0
2835,11965,0,0.0
2836,11966,0,0.0
2837,11969,0,0.0
2838,11973,0,0.0
2839,11981,0,0.0
2840,11982,0,0.0
2841,11983,1,0.0
2842,11984,0,0.0
2843,11991,0,0.0
2844,11999,0,0.0
2845,12001,0,0.0
2846,12010,0,0.0
2847,12015,0,0.0
2848,12016,0,0.0
2849,12017,0,0.0
2850,12024,0,0.0
2851,12025,0,0.0
2852,12026,0,0.0
2853,12034,0,0.0
2854,12036,1,0.0
2855,12042,0,0.0
2856,12045,0,0.0
2857,12050,0,0.0
2858,12052,0,0.0
2859,12053,0,0.0
2860,12054,0,0.0
2861,12056,0,0.0
2862,12060,0,0.0
2863,12061,1,0.0
2864,12063,0,0.0
2865,12066,0,0.0
2866,12067,0,0.0
2867,12080,0,0.0
2868,12081,0,0.0
2869,12083,0,0.0
2870,12084,0,0.0
2871,12091,0,0.0
2872,12092,0,0.0
2873,12095,0,0.0
2874,12097,0,0.0
2875,12100,0,0.0
2876,12119,0,0.0
2877,12120,0,0.0
2878,12121,0,0.0
2879,12123,0,0.0
2880,12124,0,0.0
2881,12133,0,0.0
2882,12134,0,0.0
2883,12141,0,0.0
2884,12145,0,0.0
2885,12151,0,0.0
2886,12154,0,0.0
2887,12156,0,0.0
2888,12165,0,0.0
2889,12172,0,0.0
2890,12174,0,0.0
2891,12180,0,0.0
2892,12182,0,0.0
2893,12190,0,0.0
2894,12193,0,0.0
2895,12194,0,0.0
2896,12196,0,0.0
2897,12205,1,0.0
2898,12206,0,0.0
2899,12215,0,0.0
2900,12221,0,0.0
2901,12222,0,0.0
2902,12227,0,0.0
2903,12232,0,0.0
2904,12234,0,0.0
2905,12237,0,0.0
2906,12241,0,0.0
2907,12243,0,0.0
2908,12244,0,0.0
2909,12247,0,0.0
2910,12250,0,0.0
2911,12251,0,0.0
2912,12252,0,0.0
2913,12260,0,0.0
2914,12261,0,0.0
2915,12275,0,0.0
2916,12282,0,0.0
2917,12283,0,0.0
2918,12284,0,0.0
2919,12290,0,0.0
2920,12299,0,0.0
2921,12300,0,0.0
2922,12313,0,0.0
2923,12315,0,0.0
2924,12319,0,0.0
2925,12320,0,0.0
2926,12323,0,0.0
2927,12331,0,0.0
2928,12334,0,1.0
2929,12337,0,0.0
2930,12340,0,0.0
2931,12344,0,0.0
2932,12347,0,0.0
2933,12351,0,0.0
2934,12362,0,0.0
2935,12364,0,0.0
2936,12374,0,0.0
2937,12381,0,0.0
2938,12387,0,0.0
2939,12391,0,0.0
2940,12397,0,0.0
2941,12399,0,0.0
2942,12401,0,0.0
2943,12405,0,0.0
2944,12417,0,0.0
2945,12424,0,0.0
2946,12427,0,0.0
2947,12439,0,0.0
2948,12440,0,0.0
2949,12447,0,0.0
2950,12450,0,0.0
2951,12451,0,0.0
2952,12456,0,0.0
2953,12460,0,0.0
2954,12462,0,0.0
2955,12467,0,0.0
2956,12473,0,0.0
2957,12476,0,0.0
2958,12480,0,0.0
2959,12483,0,0.0
2960,12486,0,0.0
2961,12491,0,0.0
2962,12492,0,0.0
2963,12493,0,0.0
2964,12496,0,0.0
2965,12503,0,0.0
2966,12504,0,0.0
2967,12514,0,0.0
2968,12517,0,0.0
2969,12522,0,0.0
2970,12524,0,0.0
2971,12532,0,0.0
2972,12540,0,0.0
2973,12542,0,0.0
2974,12544,0,0.0
2975,12545,0,0.0
2976,12554,0,0.0
2977,12555,0,0.0
2978,12560,0,0.0
2979,12562,0,0.0
2980,12563,0,0.0
2981,12565,0,0.0
2982,12566,0,0.0
2983,12579,0,0.0
2984,12580,0,0.0
2985,12583,0,0.0
2986,12585,0,0.0
2987,12586,0,0.0
2988,12600,0,0.0
2989,12604,0,0.0
2990,12605,0,0.0
2991,12611,0,0.0
2992,12616,0,0.0
2993,12620,0,0.0
2994,12629,0,0.0
2995,12643,0,0.0
2996,12645,0,0.0
2997,12653,0,0.0
2998,12655,0,0.0
2999,12656,0,0.0
3000,12660,0,0.0
3001,12663,0,0.0
3002,12665,0,0.0
3003,12667,0,0.0
3004,12673,0,0.0
3005,12675,0,0.0
3006,12677,0,0.0
3007,12680,0,0.0
3008,12681,0,0.0
3009,12690,0,0.0
3010,12696,0,0.0
3011,12697,0,0.0
3012,12701,0,0.0
3013,12704,0,0.0
3014,12710,0,0.0
3015,12713,0,0.0
3016,12716,0,0.0
3017,12719,0,0.0
3018,12724,0,0.0
3019,12726,0,0.0
3020,12730,0,0.0
3021,12742,0,0.0
3022,12752,0,0.0
3023,12756,0,0.0
3024,12760,0,0.0
3025,12765,0,0.0
3026,12773,0,0.0
3027,12774,0,0.0
3028,12776,0,0.0
3029,12780,0,0.0
3030,12783,0,0.0
3031,12784,0,0.0
3032,12793,0,0.0
3033,12796,0,0.0
3034,12797,0,0.0
3035,12803,1,0.0
3036,12809,0,0.0
3037,12817,0,0.0
3038,12819,0,0.0
3039,12827,0,0.0
3040,12829,0,0.0
3041,12831,0,0.0
3042,12834,0,0.0
3043,12835,0,0.0
3044,12836,0,0.0
3045,12840,0,0.0
3046,12843,0,0.0
3047,12845,0,0.0
3048,12852,0,0.0
3049,12853,0,0.0
3050,12854,0,0.0
3051,12862,0,0.0
3052,12867,0,0.0
3053,12876,0,0.0
3054,12879,0,0.0
3055,12880,0,0.0
3056,12883,0,0.0
3057,12886,0,0.0
3058,12891,0,0.0
3059,12897,0,0.0
3060,12901,0,0.0
3061,12927,0,0.0
3062,12932,0,0.0
3063,12933,0,0.0
3064,12935,0,0.0
3065,12941,0,0.0
3066,12942,0,0.0
3067,12944,0,0.0
3068,12949,0,0.0
3069,12970,0,0.0
3070,12973,0,0.0
3071,12975,0,0.0
3072,12977,0,0.0
3073,12980,0,0.0
3074,12987,0,0.0
3075,12990,0,0.0
3076,12991,0,0.0
3077,12994,0,0.0
3078,12997,0,0.0
3079,13004,0,0.0
3080,13006,0,0.0
3081,13010,0,0.0
3082,13015,0,0.0
3083,13019,0,0.0
3084,13025,0,0.0
3085,13032,0,0.0
3086,13035,0,0.0
3087,13039,0,0.0
3088,13043,0,0.0
3089,13046,0,0.0
3090,13069,0,0.0
3091,13071,0,0.0
3092,13077,0,0.0
3093,13083,0,0.0
3094,13084,0,0.0
3095,13085,0,0.0
3096,13089,0,0.0
3097,13090,0,0.0
3098,13091,0,0.0
3099,13094,0,0.0
3100,13095,0,0.0
3101,13102,0,0.0
3102,13104,0,0.0
3103,13112,0,0.0
3104,13114,0,0.0
3105,13122,0,1.0
3106,13123,0,0.0
3107,13124,0,0.0
3108,13137,0,0.0
3109,13142,0,0.0
3110,13147,0,0.0
3111,13149,0,0.0
3112,13152,0,1.0
3113,13159,0,0.0
3114,13162,0,0.0
3115,13175,0,0.0
3116,13177,0,0.0
3117,13181,0,0.0
3118,13182,0,0.0
3119,13191,0,0.0
3120,13193,0,0.0
3121,13200,0,0.0
3122,13201,0,0.0
3123,13204,0,0.0
3124,13211,0,0.0
3125,13215,0,0.0
3126,13216,0,0.0
3127,13217,0,0.0
3128,13221,0,0.0
3129,13223,0,0.0
3130,13226,0,0.0
3131,13229,0,0.0
3132,13230,0,0.0
3133,13231,0,0.0
3134,13233,0,0.0
3135,13240,0,0.0
3136,13250,0,0.0
3137,13256,0,0.0
3138,13262,1,0.0
3139,13264,0,0.0
3140,13267,0,0.0
3141,13271,0,0.0
3142,13275,0,0.0
3143,13279,0,0.0
3144,13280,0,0.0
3145,13282,0,0.0
3146,13283,0,0.0
3147,13287,0,0.0
3148,13289,0,0.0
3149,13291,0,0.0
3150,13302,0,0.0
3151,13303,0,0.0
3152,13309,0,0.0
3153,13311,0,0.0
3154,13312,0,0.0
3155,13322,0,0.0
3156,13323,0,0.0
3157,13327,0,0.0
3158,13329,0,0.0
3159,13333,0,0.0
3160,13335,0,0.0
3161,13337,1,0.0
3162,13339,0,0.0
3163,13340,0,0.0
3164,13343,0,0.0
3165,13356,0,0.0
3166,13363,0,0.0
3167,13380,0,1.0
3168,13381,0,0.0
3169,13391,0,0.0
3170,13393,0,0.0
3171,13394,0,0.0
3172,13402,0,0.0
3173,13415,0,0.0
3174,13417,0,0.0
3175,13421,0,0.0
3176,13424,0,0.0
3177,13425,0,0.0
3178,13427,0,0.0
3179,13430,0,0.0
3180,13432,0,0.0
3181,13433,0,0.0
3182,13442,0,0.0
3183,13447,0,0.0
3184,13449,0,0.0
3185,13450,0,0.0
3186,13451,0,0.0
3187,13459,0,0.0
3188,13464,0,0.0
3189,13465,0,0.0
3190,13471,0,0.0
3191,13479,0,0.0
3192,13486,0,0.0
3193,13487,0,0.0
3194,13489,0,0.0
3195,13490,0,0.0
3196,13493,0,0.0
3197,13495,0,0.0
3198,13496,0,1.0
3199,13517,1,0.0
3200,13520,0,0.0
3201,13524,0,0.0
3202,13525,0,0.0
3203,13527,0,0.0
3204,13533,1,0.0
3205,13537,0,0.0
3206,13542,0,0.0
3207,13544,0,1.0
3208,13545,0,0.0
3209,13546,0,0.0
3210,13552,0,0.0
3211,13556,0,0.0
3212,13562,0,0.0
3213,13565,0,0.0
3214,13580,0,0.0
3215,13584,0,0.0
3216,13605,0,0.0
3217,13614,0,0.0
3218,13627,0,0.0
3219,13635,0,0.0
3220,13636,0,0.0
3221,13645,0,1.0
3222,13646,0,0.0
3223,13647,0,1.0
3224,13649,0,0.0
3225,13651,0,0.0
3226,13654,0,0.0
3227,13655,0,0.0
3228,13656,0,0.0
3229,13657,0,0.0
3230,13663,0,0.0
3231,13669,0,0.0
3232,13671,0,0.0
3233,13675,0,0.0
3234,13676,0,0.0
3235,13680,0,0.0
3236,13682,0,0.0
3237,13693,0,0.0
3238,13695,0,0.0
3239,13699,0,0.0
3240,13709,0,0.0
3241,13711,0,0.0
3242,13714,0,0.0
3243,13722,0,0.0
3244,13725,0,0.0
3245,13727,0,0.0
3246,13737,0,0.0
3247,13739,0,0.0
3248,13743,0,0.0
3249,13757,0,0.0
3250,13759,0,0.0
3251,13766,0,0.0
3252,13767,0,0.0
3253,13770,0,0.0
3254,13775,0,0.0
3255,13776,0,0.0
3256,13785,0,0.0
3257,13787,0,0.0
3258,13795,0,0.0
3259,13796,0,0.0
3260,13800,0,0.0
3261,13802,0,0.0
3262,13803,0,0.0
3263,13811,0,0.0
3264,13813,0,0.0
3265,13815,0,0.0
3266,13817,0,0.0
3267,13820,0,0.0
3268,13821,0,0.0
3269,13831,0,1.0
3270,13832,0,0.0
3271,13839,0,0.0
3272,13840,0,0.0
3273,13851,0,0.0
3274,13852,0,0.0
3275,13855,0,0.0
3276,13857,0,0.0
3277,13862,0,0.0
3278,13863,0,0.0
3279,13865,0,0.0
3280,13867,0,0.0
3281,13869,0,0.0
3282,13877,0,0.0
3283,13885,0,0.0
3284,13887,0,0.0
3285,13892,0,0.0
3286,13894,0,0.0
3287,13897,1,0.0
3288,13899,0,0.0
3289,13900,0,0.0
3290,13912,0,0.0
3291,13914,0,0.0
3292,13915,0,0.0
3293,13921,0,0.0
3294,13929,0,0.0
3295,13931,0,0.0
3296,13940,0,0.0
3297,13949,0,0.0
3298,13956,0,0.0
3299,13961,0,0.0
3300,13962,0,0.0
3301,13965,0,0.0
3302,13967,0,0.0
3303,13971,0,0.0
3304,13975,0,0.0
3305,13980,0,0.0
3306,13996,0,0.0
3307,14002,0,0.0
3308,14003,0,0.0
3309,14012,0,0.0
3310,14026,0,0.0
3311,14054,0,0.0
3312,14057,0,0.0
3313,14069,0,0.0
3314,14075,0,0.0
3315,14089,0,0.0
3316,14095,0,0.0
3317,14099,0,0.0
3318,14106,0,0.0
3319,14123,0,0.0
3320,14133,0,0.0
3321,14134,0,0.0
3322,14135,0,0.0
3323,14136,0,0.0
3324,14137,0,0.0
3325,14139,0,0.0
3326,14146,0,0.0
3327,14164,0,0.0
3328,14180,0,0.0
3329,14203,0,0.0
3330,14206,0,0.0
3331,14231,0,0.0
3332,14236,1,0.0
3333,14241,0,0.0
3334,14242,0,0.0
3335,14246,0,0.0
3336,14259,0,0.0
3337,14294,0,0.0
3338,14305,0,0.0
3339,14309,0,0.0
3340,14316,0,1.0
3341,14342,0,0.0
3342,14352,0,0.0
3343,14385,0,0.0
3344,14392,0,0.0
3345,14404,0,0.0
3346,14405,0,0.0
3347,14412,0,0.0
3348,14413,0,0.0
3349,14440,0,0.0
3350,14441,0,0.0
3351,14462,0,1.0
3352,14474,0,0.0
3353,14476,0,0.0
3354,14487,0,0.0
3355,14494,0,0.0
3356,14504,0,0.0
3357,14506,0,0.0
3358,14524,0,0.0
3359,14533,0,0.0
3360,14541,0,0.0
3361,14549,0,0.0
3362,14552,0,0.0
3363,14583,0,0.0
3364,14586,0,0.0
3365,14596,0,0.0
3366,14604,0,0.0
3367,14605,0,0.0
3368,14609,0,0.0
3369,14611,0,0.0
3370,14613,0,0.0
3371,14622,0,0.0
3372,14637,0,1.0
3373,14640,0,0.0
3374,14641,0,0.0
3375,14644,0,0.0
3376,14645,0,0.0
3377,14666,0,0.0
3378,14673,0,0.0
3379,14681,0,0.0
3380,14684,0,0.0
3381,14694,0,0.0
3382,14706,0,0.0
3383,14716,0,0.0
3384,14721,0,0.0
3385,14723,0,0.0
3386,14725,0,0.0
3387,14731,0,0.0
3388,14733,0,0.0
3389,14735,0,0.0
3390,14739,0,0.0
3391,14740,0,0.0
3392,14744,0,0.0
3393,14751,0,0.0
3394,14753,0,0.0
3395,14760,0,0.0
3396,14772,0,0.0
3397,14777,0,0.0
3398,14786,0,0.0
3399,14790,0,0.0
3400,14791,0,0.0
3401,14801,0,0.0
3402,14813,0,0.0
3403,14820,0,0.0
3404,14829,0,0.0
3405,14830,0,1.0
3406,14835,0,0.0
3407,14846,0,0.0
3408,14859,0,0.0
3409,14862,0,0.0
3410,14871,0,0.0
3411,14877,0,0.0
3412,14894,0,0.0
3413,14909,0,0.0
3414,14912,0,0.0
3415,14914,0,0.0
3416,14916,0,0.0
3417,14921,0,0.0
3418,14923,0,0.0
3419,14924,0,0.0
3420,14929,0,0.0
3421,14932,0,0.0
3422,14935,0,0.0
3423,14937,0,0.0
3424,14941,0,0.0
3425,14943,0,0.0
3426,14944,0,0.0
3427,14952,0,0.0
3428,14956,0,0.0
3429,14970,0,0.0
3430,14971,0,0.0
3431,14976,0,0.0
3432,14979,0,0.0
3433,14981,0,0.0
3434,14984,0,0.0
3435,14995,1,0.0
3436,14997,0,0.0
3437,15000,0,0.0
3438,15010,0,0.0
3439,15013,0,0.0
3440,15014,0,0.0
3441,15017,0,0.0
3442,15023,0,0.0
3443,15031,0,1.0
3444,15040,0,0.0
3445,15041,0,0.0
3446,15043,0,0.0
3447,15047,0,0.0
3448,15054,0,0.0
3449,15070,0,0.0
3450,15071,0,0.0
3451,15072,0,0.0
3452,15073,0,0.0
3453,15075,0,0.0
3454,15076,0,0.0
3455,15081,0,0.0
3456,15083,0,0.0
3457,15089,0,0.0
3458,15097,0,0.0
3459,15103,0,0.0
3460,15107,0,1.0
3461,15115,0,0.0
3462,15123,0,1.0
3463,15127,0,0.0
3464,15130,0,0.0
3465,15131,0,1.0
3466,15139,0,0.0
3467,15149,0,0.0
3468,15162,0,0.0
3469,15176,0,0.0
3470,15177,0,0.0
3471,15205,0,0.0
3472,15211,0,0.0
3473,15214,0,0.0
3474,15215,0,0.0
3475,15220,0,0.0
3476,15222,0,0.0
3477,15227,0,0.0
3478,15231,0,0.0
3479,15233,0,0.0
3480,15234,0,0.0
3481,15237,0,0.0
3482,15240,0,0.0
3483,15262,0,0.0
3484,15271,0,0.0
3485,15276,0,0.0
3486,15286,0,0.0
3487,15294,0,0.0
3488,15302,0,0.0
3489,15304,0,0.0
3490,15316,0,0.0
3491,15322,0,0.0
3492,15323,0,0.0
3493,15330,0,0.0
3494,15331,0,0.0
3495,15333,0,0.0
3496,15340,0,0.0
3497,15347,0,0.0
3498,15353,0,0.0
3499,15355,0,0.0
3500,15362,0,0.0
3501,15375,0,0.0
3502,15397,0,0.0
3503,15404,0,0.0
3504,15406,0,0.0
3505,15409,0,1.0
3506,15411,0,0.0
3507,15413,0,0.0
3508,15422,0,0.0
3509,15423,0,0.0
3510,15427,0,0.0
3511,15429,0,0.0
3512,15432,0,1.0
3513,15434,0,0.0
3514,15437,0,0.0
3515,15445,0,0.0
3516,15451,0,0.0
3517,15452,0,0.0
3518,15453,0,0.0
3519,15457,0,0.0
3520,15464,0,0.0
3521,15471,0,0.0
3522,15472,0,0.0
3523,15475,0,0.0
3524,15477,0,0.0
3525,15483,0,0.0
3526,15487,0,0.0
3527,15494,0,0.0
3528,15503,0,0.0
3529,15506,0,0.0
3530,15511,0,0.0
3531,15514,0,0.0
3532,15516,0,0.0
3533,15522,0,0.0
3534,15529,0,0.0
3535,15533,0,0.0
3536,15562,0,0.0
3537,15563,0,0.0
3538,15570,0,0.0
3539,15572,0,0.0
3540,15573,0,0.0
3541,15575,0,0.0
3542,15580,0,0.0
3543,15586,0,0.0
3544,15602,0,0.0
3545,15614,0,0.0
3546,15615,0,0.0
3547,15616,0,1.0
3548,15617,0,0.0
3549,15620,0,0.0
3550,15637,0,0.0
3551,15642,0,0.0
3552,15644,0,0.0
3553,15650,0,0.0
3554,15651,1,0.0
3555,15662,0,0.0
3556,15664,0,0.0
3557,15676,0,0.0
3558,15686,0,0.0
3559,15694,0,0.0
3560,15695,0,0.0
3561,15699,0,0.0
3562,15700,0,0.0
3563,15704,0,0.0
3564,15707,0,0.0
3565,15720,0,0.0
3566,15723,0,0.0
3567,15724,0,0.0
3568,15731,0,0.0
3569,15736,0,0.0
3570,15737,0,0.0
3571,15739,0,0.0
3572,15745,0,0.0
3573,15749,0,0.0
3574,15759,0,0.0
3575,15760,0,0.0
3576,15767,0,0.0
3577,15770,0,0.0
3578,15773,0,0.0
3579,15780,0,0.0
3580,15785,0,0.0
3581,15786,0,0.0
3582,15789,0,0.0
3583,15790,0,0.0
3584,15793,0,0.0
3585,15795,0,0.0
3586,15797,0,0.0
3587,15802,0,0.0
3588,15806,0,0.0
3589,15813,0,0.0
3590,15819,0,0.0
3591,15824,0,0.0
3592,15827,0,0.0
3593,15829,0,0.0
3594,15837,0,0.0
3595,15845,0,0.0
