,id,security,security_prediction
2430,9982,0,0.0
2431,9986,0,0.0
2432,9995,0,0.0
2433,9997,0,0.0
2434,10006,0,0.0
2435,10009,0,0.0
2436,10010,0,0.0
2437,10017,0,0.0
2438,10019,0,0.0
2439,10021,0,0.0
2440,10022,0,0.0
2441,10025,0,0.0
2442,10035,0,0.0
2443,10037,0,0.0
2444,10041,0,0.0
2445,10042,0,0.0
2446,10044,0,0.0
2447,10045,0,0.0
2448,10046,0,0.0
2449,10050,0,0.0
2450,10056,0,0.0
2451,10059,0,0.0
2452,10061,0,0.0
2453,10065,0,0.0
2454,10069,0,0.0
2455,10071,0,0.0
2456,10077,0,0.0
2457,10085,0,0.0
2458,10093,0,0.0
2459,10095,0,0.0
2460,10100,0,0.0
2461,10103,0,0.0
2462,10104,0,1.0
2463,10106,0,0.0
2464,10107,0,0.0
2465,10109,0,0.0
2466,10113,0,0.0
2467,10114,0,0.0
2468,10116,0,0.0
2469,10119,0,0.0
2470,10130,0,0.0
2471,10131,0,0.0
2472,10135,0,0.0
2473,10139,0,1.0
2474,10142,0,0.0
2475,10143,0,0.0
2476,10144,0,0.0
2477,10147,0,0.0
2478,10153,0,0.0
2479,10154,0,0.0
2480,10155,0,0.0
2481,10169,0,0.0
2482,10172,0,0.0
2483,10175,0,0.0
2484,10177,0,0.0
2485,10180,0,0.0
2486,10181,0,0.0
2487,10182,0,0.0
2488,10186,0,0.0
2489,10191,0,0.0
2490,10196,0,0.0
2491,10197,0,0.0
2492,10199,0,0.0
2493,10216,0,0.0
2494,10219,0,0.0
2495,10220,0,0.0
2496,10221,0,0.0
2497,10224,0,0.0
2498,10230,0,0.0
2499,10232,1,0.0
2500,10243,0,0.0
2501,10247,0,0.0
2502,10259,0,0.0
2503,10271,0,0.0
2504,10281,0,0.0
2505,10282,0,0.0
2506,10295,0,0.0
2507,10304,0,0.0
2508,10306,0,0.0
2509,10307,0,0.0
2510,10311,0,0.0
2511,10313,0,0.0
2512,10320,0,0.0
2513,10327,0,0.0
2514,10341,1,0.0
2515,10342,0,0.0
2516,10346,0,0.0
2517,10347,0,0.0
2518,10349,0,0.0
2519,10354,0,0.0
2520,10359,0,0.0
2521,10363,0,0.0
2522,10365,0,0.0
2523,10366,0,0.0
2524,10373,0,0.0
2525,10374,0,0.0
2526,10380,0,0.0
2527,10382,0,0.0
2528,10383,0,0.0
2529,10389,0,0.0
2530,10391,0,0.0
2531,10403,0,0.0
2532,10405,0,0.0
2533,10407,0,0.0
2534,10415,0,0.0
2535,10424,0,0.0
2536,10425,0,0.0
2537,10426,0,0.0
2538,10429,0,0.0
2539,10434,0,0.0
2540,10439,0,0.0
2541,10441,0,0.0
2542,10452,0,0.0
2543,10461,0,0.0
2544,10462,0,0.0
2545,10463,0,0.0
2546,10466,0,0.0
2547,10474,0,0.0
2548,10476,0,0.0
2549,10486,0,0.0
2550,10489,0,0.0
2551,10492,0,0.0
2552,10500,0,0.0
2553,10503,0,0.0
2554,10504,0,0.0
2555,10506,0,0.0
2556,10512,0,0.0
2557,10515,1,0.0
2558,10522,0,0.0
2559,10524,0,0.0
2560,10527,0,0.0
2561,10530,0,0.0
2562,10532,0,0.0
2563,10533,0,0.0
2564,10534,0,0.0
2565,10535,0,0.0
2566,10560,0,0.0
2567,10562,0,0.0
2568,10566,0,0.0
2569,10569,0,0.0
2570,10573,0,0.0
2571,10574,0,0.0
2572,10580,0,0.0
2573,10582,0,0.0
2574,10583,0,0.0
2575,10591,0,0.0
2576,10592,0,0.0
2577,10593,0,0.0
2578,10599,0,0.0
2579,10601,0,0.0
2580,10602,0,0.0
2581,10606,0,0.0
2582,10607,0,0.0
2583,10609,0,0.0
2584,10610,0,0.0
2585,10617,0,0.0
2586,10622,0,0.0
2587,10626,0,0.0
2588,10627,0,0.0
2589,10633,0,0.0
2590,10644,0,0.0
2591,10650,0,0.0
2592,10651,0,0.0
2593,10661,0,0.0
2594,10667,0,0.0
2595,10671,0,0.0
2596,10673,0,0.0
2597,10674,0,0.0
2598,10677,0,0.0
2599,10680,0,0.0
2600,10681,0,0.0
2601,10682,0,0.0
2602,10683,0,0.0
2603,10684,0,0.0
2604,10686,0,0.0
2605,10690,0,0.0
2606,10696,0,0.0
2607,10697,0,0.0
2608,10705,0,0.0
2609,10710,0,0.0
2610,10711,0,0.0
2611,10712,0,0.0
2612,10726,0,0.0
2613,10739,0,0.0
2614,10752,0,0.0
2615,10755,1,0.0
2616,10759,0,0.0
2617,10766,0,0.0
2618,10772,0,0.0
2619,10773,1,0.0
2620,10779,0,0.0
2621,10783,0,0.0
2622,10787,0,0.0
2623,10789,0,0.0
2624,10790,0,0.0
2625,10793,0,0.0
2626,10799,0,0.0
2627,10800,0,0.0
2628,10809,0,0.0
2629,10812,0,0.0
2630,10813,0,0.0
2631,10814,0,0.0
2632,10817,0,0.0
2633,10822,0,0.0
2634,10823,0,0.0
2635,10846,0,0.0
2636,10850,0,0.0
2637,10861,0,0.0
2638,10866,0,0.0
2639,10871,0,0.0
2640,10877,0,0.0
2641,10887,0,0.0
2642,10889,0,0.0
2643,10891,0,0.0
2644,10894,0,0.0
2645,10900,0,0.0
2646,10911,0,0.0
2647,10912,0,0.0
2648,10916,0,0.0
2649,10927,0,0.0
2650,10934,0,0.0
2651,10935,0,0.0
2652,10939,0,0.0
2653,10941,0,0.0
2654,10943,0,0.0
2655,10953,0,0.0
2656,10956,0,0.0
2657,10964,0,0.0
2658,10966,0,0.0
2659,10977,0,0.0
2660,10992,0,0.0
2661,10994,0,0.0
2662,11001,0,0.0
2663,11007,0,0.0
2664,11015,0,0.0
2665,11030,0,0.0
2666,11032,0,0.0
2667,11034,0,0.0
2668,11036,0,0.0
2669,11040,0,0.0
2670,11046,0,0.0
2671,11047,0,0.0
2672,11051,0,0.0
2673,11052,0,0.0
2674,11055,0,0.0
2675,11060,0,0.0
2676,11061,0,0.0
2677,11065,0,0.0
2678,11066,0,0.0
2679,11074,0,0.0
2680,11080,0,0.0
2681,11083,0,0.0
2682,11095,0,0.0
2683,11102,0,0.0
2684,11107,0,0.0
2685,11110,0,0.0
2686,11119,0,0.0
2687,11125,0,0.0
2688,11131,0,0.0
2689,11141,0,0.0
2690,11146,0,0.0
2691,11153,0,0.0
2692,11154,0,0.0
2693,11161,0,0.0
2694,11176,0,0.0
2695,11180,0,0.0
2696,11183,0,0.0
2697,11192,0,0.0
2698,11199,0,0.0
2699,11200,0,0.0
2700,11202,0,0.0
2701,11215,0,0.0
2702,11220,0,0.0
2703,11226,0,0.0
2704,11227,0,0.0
2705,11243,0,0.0
2706,11247,0,0.0
2707,11255,0,0.0
2708,11257,0,0.0
2709,11261,0,0.0
2710,11265,0,0.0
2711,11271,0,0.0
2712,11277,0,0.0
2713,11284,0,0.0
2714,11289,0,0.0
2715,11292,0,0.0
2716,11302,0,0.0
2717,11315,0,0.0
2718,11316,0,0.0
2719,11319,0,0.0
2720,11324,0,0.0
2721,11329,0,0.0
2722,11343,0,0.0
2723,11349,0,0.0
2724,11352,0,0.0
2725,11354,0,1.0
2726,11361,0,0.0
2727,11366,0,0.0
2728,11367,0,0.0
2729,11370,0,0.0
2730,11372,0,0.0
2731,11380,0,0.0
2732,11381,0,0.0
2733,11387,0,0.0
2734,11400,0,0.0
2735,11403,0,0.0
2736,11406,0,0.0
2737,11419,0,0.0
2738,11423,0,0.0
2739,11431,0,0.0
2740,11442,0,0.0
2741,11446,0,0.0
2742,11451,0,0.0
2743,11466,0,0.0
2744,11471,0,0.0
2745,11472,0,0.0
2746,11477,0,0.0
2747,11480,0,0.0
2748,11486,0,0.0
2749,11490,0,0.0
2750,11496,0,0.0
2751,11503,0,0.0
2752,11509,0,0.0
2753,11510,0,0.0
2754,11512,0,0.0
2755,11519,0,0.0
2756,11521,0,0.0
2757,11529,0,0.0
2758,11539,0,0.0
2759,11543,0,0.0
2760,11546,0,0.0
2761,11552,0,0.0
2762,11567,0,0.0
2763,11569,0,0.0
2764,11570,0,0.0
2765,11575,0,0.0
2766,11577,0,0.0
2767,11582,0,0.0
2768,11583,0,0.0
2769,11596,0,0.0
2770,11603,0,0.0
2771,11607,0,0.0
2772,11610,0,0.0
2773,11615,0,0.0
2774,11622,0,0.0
2775,11631,0,0.0
2776,11635,1,0.0
2777,11651,0,0.0
2778,11652,0,0.0
2779,11655,0,0.0
2780,11664,0,0.0
2781,11677,0,0.0
2782,11682,0,0.0
2783,11687,0,0.0
2784,11689,0,0.0
2785,11692,0,0.0
2786,11693,0,0.0
2787,11710,0,0.0
2788,11711,0,0.0
2789,11719,0,0.0
2790,11723,0,0.0
2791,11725,0,0.0
2792,11730,0,0.0
2793,11741,0,0.0
2794,11756,0,0.0
2795,11764,0,0.0
2796,11769,0,0.0
2797,11771,0,0.0
2798,11776,0,0.0
2799,11782,0,0.0
2800,11793,0,0.0
2801,11796,0,0.0
2802,11803,0,0.0
2803,11806,0,0.0
2804,11812,0,0.0
2805,11814,0,0.0
2806,11816,0,0.0
2807,11825,0,0.0
2808,11826,0,0.0
2809,11827,0,0.0
2810,11833,0,0.0
2811,11836,0,0.0
2812,11853,0,0.0
2813,11855,0,0.0
2814,11859,0,0.0
2815,11864,0,0.0
2816,11871,0,0.0
2817,11876,0,0.0
2818,11881,0,0.0
2819,11889,0,0.0
2820,11890,0,0.0
2821,11901,0,0.0
2822,11911,0,0.0
2823,11919,0,0.0
2824,11923,0,0.0
2825,11926,0,0.0
2826,11940,0,0.0
2827,11943,0,0.0
2828,11944,0,0.0
2829,11945,0,0.0
2830,11947,0,0.0
2831,11950,0,0.0
2832,11952,0,0.0
2833,11962,0,0.0
2834,11970,0,0.0
2835,11980,0,0.0
2836,11996,0,0.0
2837,12001,0,0.0
2838,12003,0,0.0
2839,12005,0,0.0
2840,12007,0,0.0
2841,12015,0,0.0
2842,12016,0,0.0
2843,12019,0,0.0
2844,12024,0,0.0
2845,12040,0,0.0
2846,12041,0,0.0
2847,12042,0,0.0
2848,12043,0,0.0
2849,12045,0,0.0
2850,12046,0,0.0
2851,12050,0,0.0
2852,12053,0,0.0
2853,12054,0,0.0
2854,12064,0,0.0
2855,12065,0,0.0
2856,12072,0,0.0
2857,12073,0,0.0
2858,12076,0,0.0
2859,12079,0,0.0
2860,12080,0,0.0
2861,12081,0,0.0
2862,12082,0,0.0
2863,12083,0,0.0
2864,12091,0,0.0
2865,12094,0,0.0
2866,12095,0,0.0
2867,12104,0,0.0
2868,12107,0,0.0
2869,12112,0,0.0
2870,12114,0,0.0
2871,12119,0,0.0
2872,12121,0,0.0
2873,12122,0,0.0
2874,12133,0,0.0
2875,12134,0,0.0
2876,12142,0,0.0
2877,12145,0,0.0
2878,12147,0,0.0
2879,12152,0,0.0
2880,12153,0,0.0
2881,12156,0,0.0
2882,12157,0,0.0
2883,12162,0,0.0
2884,12164,0,0.0
2885,12167,0,0.0
2886,12185,0,0.0
2887,12193,0,0.0
2888,12194,0,0.0
2889,12201,0,0.0
2890,12205,0,0.0
2891,12211,0,0.0
2892,12214,0,0.0
2893,12216,0,0.0
2894,12225,0,0.0
2895,12229,0,0.0
2896,12230,0,0.0
2897,12232,0,0.0
2898,12237,0,0.0
2899,12244,0,0.0
2900,12249,0,0.0
2901,12254,0,0.0
2902,12255,0,0.0
2903,12257,0,0.0
2904,12262,0,0.0
2905,12266,0,0.0
2906,12270,0,0.0
2907,12274,0,0.0
2908,12275,0,0.0
2909,12276,0,0.0
2910,12277,0,0.0
2911,12280,0,0.0
2912,12282,0,0.0
2913,12283,0,0.0
2914,12289,0,0.0
2915,12292,0,0.0
2916,12301,0,0.0
2917,12302,0,0.0
2918,12303,0,0.0
2919,12312,0,0.0
2920,12313,0,0.0
2921,12322,0,0.0
2922,12323,0,0.0
2923,12329,0,0.0
2924,12330,0,0.0
2925,12331,0,0.0
2926,12336,0,0.0
2927,12337,0,0.0
2928,12341,0,0.0
2929,12347,0,0.0
2930,12356,0,0.0
2931,12364,0,0.0
2932,12365,0,0.0
2933,12366,0,0.0
2934,12367,0,0.0
2935,12369,0,0.0
2936,12370,0,0.0
2937,12373,0,0.0
2938,12383,1,0.0
2939,12386,0,0.0
2940,12387,0,0.0
2941,12389,0,0.0
2942,12395,0,0.0
2943,12396,0,0.0
2944,12399,0,0.0
2945,12403,0,0.0
2946,12416,0,0.0
2947,12423,0,0.0
2948,12426,0,0.0
2949,12427,0,0.0
2950,12439,0,0.0
2951,12445,0,0.0
2952,12450,0,0.0
2953,12451,0,0.0
2954,12465,0,0.0
2955,12474,0,0.0
2956,12475,0,0.0
2957,12476,0,0.0
2958,12486,0,0.0
2959,12489,0,0.0
2960,12504,0,0.0
2961,12505,0,0.0
2962,12511,0,0.0
2963,12515,0,0.0
2964,12516,0,0.0
2965,12519,0,0.0
2966,12524,0,0.0
2967,12525,0,0.0
2968,12526,0,0.0
2969,12529,0,0.0
2970,12530,0,0.0
2971,12540,0,0.0
2972,12546,0,0.0
2973,12555,0,0.0
2974,12559,0,0.0
2975,12562,0,0.0
2976,12566,0,0.0
2977,12567,0,0.0
2978,12569,0,0.0
2979,12570,0,0.0
2980,12574,0,0.0
2981,12575,0,0.0
2982,12580,0,0.0
2983,12582,0,0.0
2984,12583,0,0.0
2985,12587,0,0.0
2986,12589,0,0.0
2987,12601,0,0.0
2988,12606,0,0.0
2989,12607,0,0.0
2990,12611,0,0.0
2991,12616,0,0.0
2992,12630,0,0.0
2993,12631,0,0.0
2994,12635,0,0.0
2995,12639,0,0.0
2996,12640,0,0.0
2997,12641,0,0.0
2998,12643,0,0.0
2999,12650,0,0.0
3000,12654,0,0.0
3001,12660,0,0.0
3002,12663,0,0.0
3003,12666,0,0.0
3004,12673,0,0.0
3005,12679,0,0.0
3006,12680,0,0.0
3007,12685,0,0.0
3008,12686,0,0.0
3009,12690,0,0.0
3010,12702,0,0.0
3011,12703,0,0.0
3012,12707,0,0.0
3013,12712,0,0.0
3014,12716,0,0.0
3015,12717,0,0.0
3016,12719,0,0.0
3017,12723,0,0.0
3018,12730,0,0.0
3019,12732,0,0.0
3020,12733,0,0.0
3021,12736,0,0.0
3022,12743,0,0.0
3023,12749,0,0.0
3024,12755,0,0.0
3025,12766,0,0.0
3026,12767,0,0.0
3027,12771,0,0.0
3028,12785,0,0.0
3029,12789,0,0.0
3030,12794,0,0.0
3031,12797,0,0.0
3032,12807,0,0.0
3033,12812,0,0.0
3034,12814,0,0.0
3035,12816,0,0.0
3036,12817,0,0.0
3037,12824,0,0.0
3038,12826,0,0.0
3039,12833,0,0.0
3040,12836,0,0.0
3041,12849,0,0.0
3042,12852,0,0.0
3043,12853,0,0.0
3044,12854,0,0.0
3045,12860,0,0.0
3046,12861,0,0.0
3047,12862,0,0.0
3048,12866,0,0.0
3049,12867,0,0.0
3050,12870,0,0.0
3051,12871,0,0.0
3052,12879,0,0.0
3053,12881,0,0.0
3054,12886,0,0.0
3055,12887,0,0.0
3056,12892,0,0.0
3057,12893,0,0.0
3058,12911,0,0.0
3059,12933,0,0.0
3060,12934,0,0.0
3061,12941,0,0.0
3062,12947,0,0.0
3063,12949,0,0.0
3064,12956,0,0.0
3065,12957,0,0.0
3066,12959,0,0.0
3067,12961,0,0.0
3068,12965,0,0.0
3069,12967,0,0.0
3070,12980,0,0.0
3071,12985,0,0.0
3072,12987,0,0.0
3073,12989,0,0.0
3074,12990,0,0.0
3075,12994,0,0.0
3076,12999,0,0.0
3077,13002,0,0.0
3078,13004,0,0.0
3079,13005,0,0.0
3080,13010,0,0.0
3081,13012,0,0.0
3082,13015,0,0.0
3083,13016,0,0.0
3084,13020,0,0.0
3085,13022,0,0.0
3086,13025,0,0.0
3087,13030,0,0.0
3088,13041,0,0.0
3089,13042,0,0.0
3090,13053,0,0.0
3091,13057,0,0.0
3092,13061,0,0.0
3093,13063,0,0.0
3094,13064,0,0.0
3095,13066,0,0.0
3096,13067,0,0.0
3097,13070,0,0.0
3098,13073,0,0.0
3099,13076,0,0.0
3100,13084,0,0.0
3101,13089,0,0.0
3102,13092,0,0.0
3103,13096,0,0.0
3104,13097,0,0.0
3105,13099,0,0.0
3106,13101,0,0.0
3107,13104,0,0.0
3108,13106,0,1.0
3109,13115,0,0.0
3110,13116,0,0.0
3111,13117,0,0.0
3112,13124,0,0.0
3113,13126,0,0.0
3114,13131,0,0.0
3115,13135,0,0.0
3116,13136,0,0.0
3117,13145,0,0.0
3118,13149,0,0.0
3119,13154,0,0.0
3120,13159,0,0.0
3121,13160,0,0.0
3122,13161,0,0.0
3123,13162,0,0.0
3124,13164,0,0.0
3125,13176,1,0.0
3126,13177,0,0.0
3127,13181,0,0.0
3128,13182,0,0.0
3129,13185,0,0.0
3130,13186,0,0.0
3131,13189,0,0.0
3132,13197,0,0.0
3133,13201,0,0.0
3134,13202,0,0.0
3135,13204,0,0.0
3136,13206,0,0.0
3137,13211,0,0.0
3138,13213,0,0.0
3139,13224,0,0.0
3140,13225,0,0.0
3141,13231,0,0.0
3142,13236,0,0.0
3143,13240,0,0.0
3144,13246,1,0.0
3145,13250,0,0.0
3146,13253,0,0.0
3147,13267,0,0.0
3148,13276,0,0.0
3149,13279,1,0.0
3150,13280,0,0.0
3151,13283,0,0.0
3152,13289,0,0.0
3153,13302,0,0.0
3154,13303,0,0.0
3155,13304,0,0.0
3156,13311,0,0.0
3157,13315,0,0.0
3158,13323,0,0.0
3159,13324,0,0.0
3160,13327,0,0.0
3161,13329,0,0.0
3162,13335,0,0.0
3163,13337,1,0.0
3164,13339,0,0.0
3165,13342,0,0.0
3166,13344,0,0.0
3167,13352,0,0.0
3168,13364,0,0.0
3169,13365,0,0.0
3170,13370,0,0.0
3171,13374,0,0.0
3172,13381,0,0.0
3173,13389,0,0.0
3174,13394,0,0.0
3175,13396,0,0.0
3176,13405,0,0.0
3177,13417,0,0.0
3178,13419,0,0.0
3179,13430,0,0.0
3180,13431,0,0.0
3181,13432,0,0.0
3182,13433,0,0.0
3183,13441,0,0.0
3184,13443,0,0.0
3185,13444,0,0.0
3186,13450,0,0.0
3187,13452,0,0.0
3188,13453,0,0.0
3189,13465,0,0.0
3190,13467,1,0.0
3191,13469,0,0.0
3192,13470,0,0.0
3193,13479,0,0.0
3194,13483,0,0.0
3195,13489,0,0.0
3196,13492,0,0.0
3197,13493,0,0.0
3198,13503,0,0.0
3199,13506,0,0.0
3200,13512,0,0.0
3201,13513,0,0.0
3202,13517,0,0.0
3203,13522,0,0.0
3204,13525,0,0.0
3205,13529,0,0.0
3206,13530,0,0.0
3207,13532,0,0.0
3208,13535,0,0.0
3209,13550,0,0.0
3210,13556,0,0.0
3211,13557,0,0.0
3212,13564,0,0.0
3213,13572,0,0.0
3214,13573,0,0.0
3215,13585,0,0.0
3216,13586,0,0.0
3217,13587,0,0.0
3218,13591,0,0.0
3219,13595,0,0.0
3220,13600,0,0.0
3221,13616,0,0.0
3222,13620,0,0.0
3223,13625,0,0.0
3224,13630,0,0.0
3225,13631,0,0.0
3226,13636,0,0.0
3227,13637,0,0.0
3228,13644,0,0.0
3229,13651,0,0.0
3230,13653,0,0.0
3231,13655,0,0.0
3232,13662,0,0.0
3233,13673,0,0.0
3234,13679,0,0.0
3235,13681,0,0.0
3236,13682,0,0.0
3237,13693,0,0.0
3238,13699,0,0.0
3239,13704,0,0.0
3240,13709,0,0.0
3241,13712,0,0.0
3242,13713,0,0.0
3243,13714,0,0.0
3244,13726,0,0.0
3245,13734,0,0.0
3246,13742,0,0.0
3247,13750,0,0.0
3248,13751,0,0.0
3249,13757,0,0.0
3250,13759,0,0.0
3251,13762,0,0.0
3252,13767,0,0.0
3253,13770,0,0.0
3254,13774,0,0.0
3255,13780,0,0.0
3256,13781,0,0.0
3257,13784,0,1.0
3258,13791,0,0.0
3259,13803,0,0.0
3260,13809,0,0.0
3261,13811,0,0.0
3262,13812,0,0.0
3263,13831,0,0.0
3264,13832,0,0.0
3265,13834,0,0.0
3266,13843,1,0.0
3267,13844,0,0.0
3268,13845,0,0.0
3269,13847,0,0.0
3270,13849,0,0.0
3271,13852,0,0.0
3272,13855,0,0.0
3273,13857,0,0.0
3274,13861,0,0.0
3275,13863,0,0.0
3276,13886,0,0.0
3277,13887,0,0.0
3278,13892,0,0.0
3279,13893,0,0.0
3280,13896,0,1.0
3281,13900,0,0.0
3282,13906,0,0.0
3283,13915,0,0.0
3284,13921,0,0.0
3285,13926,0,0.0
3286,13935,0,0.0
3287,13941,0,0.0
3288,13943,0,0.0
3289,13961,0,0.0
3290,13967,0,0.0
3291,13975,0,0.0
3292,13977,0,0.0
3293,13996,0,0.0
3294,13997,0,0.0
3295,14003,0,0.0
3296,14004,0,0.0
3297,14006,0,0.0
3298,14007,0,0.0
3299,14026,0,1.0
3300,14027,0,0.0
3301,14052,0,0.0
3302,14053,0,0.0
3303,14059,0,0.0
3304,14065,0,0.0
3305,14070,0,0.0
3306,14072,0,0.0
3307,14073,0,0.0
3308,14091,0,0.0
3309,14093,0,0.0
3310,14094,0,0.0
3311,14095,0,0.0
3312,14099,0,0.0
3313,14100,0,0.0
3314,14133,0,0.0
3315,14136,0,0.0
3316,14146,0,0.0
3317,14156,0,0.0
3318,14157,0,1.0
3319,14163,0,0.0
3320,14164,0,0.0
3321,14186,0,0.0
3322,14200,0,0.0
3323,14203,0,0.0
3324,14219,0,0.0
3325,14223,0,0.0
3326,14226,0,1.0
3327,14239,0,0.0
3328,14242,0,0.0
3329,14276,0,0.0
3330,14302,0,0.0
3331,14304,0,0.0
3332,14305,0,0.0
3333,14315,0,0.0
3334,14341,0,0.0
3335,14342,0,0.0
3336,14360,0,0.0
3337,14392,0,0.0
3338,14410,0,0.0
3339,14420,0,0.0
3340,14440,0,0.0
3341,14441,1,0.0
3342,14444,0,0.0
3343,14446,0,0.0
3344,14455,0,0.0
3345,14480,0,0.0
3346,14481,0,0.0
3347,14523,0,0.0
3348,14531,0,0.0
3349,14549,0,0.0
3350,14550,0,0.0
3351,14582,0,0.0
3352,14585,0,0.0
3353,14592,0,0.0
3354,14592,0,0.0
3355,14611,0,0.0
3356,14632,0,0.0
3357,14635,0,0.0
3358,14636,0,0.0
3359,14637,0,1.0
3360,14641,0,0.0
3361,14644,0,0.0
3362,14650,0,0.0
3363,14654,0,0.0
3364,14662,0,0.0
3365,14673,0,0.0
3366,14676,0,0.0
3367,14687,0,0.0
3368,14692,0,0.0
3369,14694,0,0.0
3370,14702,0,0.0
3371,14721,0,0.0
3372,14727,0,0.0
3373,14736,0,0.0
3374,14743,0,0.0
3375,14746,0,0.0
3376,14750,0,0.0
3377,14753,0,0.0
3378,14757,0,0.0
3379,14760,0,0.0
3380,14766,0,0.0
3381,14767,0,0.0
3382,14769,0,0.0
3383,14771,0,0.0
3384,14774,0,0.0
3385,14776,1,0.0
3386,14782,0,0.0
3387,14786,0,0.0
3388,14791,0,0.0
3389,14794,0,0.0
3390,14796,0,0.0
3391,14813,0,0.0
3392,14814,0,0.0
3393,14817,0,0.0
3394,14825,0,0.0
3395,14829,0,0.0
3396,14830,0,1.0
3397,14839,0,0.0
3398,14845,0,0.0
3399,14854,0,0.0
3400,14859,0,0.0
3401,14862,0,0.0
3402,14863,0,0.0
3403,14874,0,0.0
3404,14875,0,0.0
3405,14887,0,0.0
3406,14892,0,0.0
3407,14894,0,0.0
3408,14896,0,0.0
3409,14897,0,0.0
3410,14900,1,0.0
3411,14909,0,0.0
3412,14912,0,0.0
3413,14914,0,0.0
3414,14915,0,0.0
3415,14921,1,0.0
3416,14924,0,0.0
3417,14926,0,0.0
3418,14931,0,0.0
3419,14933,0,0.0
3420,14940,0,0.0
3421,14941,0,0.0
3422,14950,0,0.0
3423,14963,0,0.0
3424,14965,0,0.0
3425,14967,0,0.0
3426,14969,0,0.0
3427,14970,0,0.0
3428,14981,0,0.0
3429,14982,0,0.0
3430,14986,0,0.0
3431,15003,0,0.0
3432,15005,1,0.0
3433,15014,0,0.0
3434,15017,0,0.0
3435,15023,0,0.0
3436,15030,0,0.0
3437,15043,0,0.0
3438,15046,0,0.0
3439,15051,0,0.0
3440,15056,0,0.0
3441,15057,0,0.0
3442,15059,0,0.0
3443,15060,0,0.0
3444,15062,0,0.0
3445,15065,0,0.0
3446,15080,0,0.0
3447,15081,0,0.0
3448,15091,0,0.0
3449,15093,0,0.0
3450,15097,0,0.0
3451,15102,0,0.0
3452,15105,0,0.0
3453,15107,0,0.0
3454,15112,0,0.0
3455,15123,0,0.0
3456,15126,0,0.0
3457,15127,0,0.0
3458,15143,0,0.0
3459,15144,0,0.0
3460,15149,0,0.0
3461,15154,0,0.0
3462,15155,0,0.0
3463,15156,0,0.0
3464,15161,0,0.0
3465,15163,0,0.0
3466,15169,0,0.0
3467,15170,0,0.0
3468,15172,0,0.0
3469,15175,0,0.0
3470,15176,0,0.0
3471,15177,0,0.0
3472,15186,0,0.0
3473,15192,0,0.0
3474,15194,0,0.0
3475,15197,0,0.0
3476,15202,0,0.0
3477,15205,0,0.0
3478,15209,0,0.0
3479,15211,0,0.0
3480,15234,0,0.0
3481,15246,0,0.0
3482,15250,0,0.0
3483,15252,0,0.0
3484,15253,0,0.0
3485,15259,0,0.0
3486,15271,0,0.0
3487,15279,0,0.0
3488,15283,0,0.0
3489,15287,0,0.0
3490,15294,0,0.0
3491,15296,0,0.0
3492,15300,0,0.0
3493,15302,0,0.0
3494,15312,0,0.0
3495,15313,0,0.0
3496,15315,0,0.0
3497,15325,0,0.0
3498,15326,0,0.0
3499,15329,0,0.0
3500,15330,0,0.0
3501,15336,0,0.0
3502,15339,0,0.0
3503,15340,1,0.0
3504,15342,0,0.0
3505,15345,0,0.0
3506,15349,0,0.0
3507,15355,0,0.0
3508,15361,0,1.0
3509,15362,0,0.0
3510,15364,0,0.0
3511,15377,0,0.0
3512,15379,0,0.0
3513,15380,0,0.0
3514,15389,0,0.0
3515,15394,0,0.0
3516,15395,0,0.0
3517,15396,0,0.0
3518,15405,0,0.0
3519,15411,0,0.0
3520,15412,0,0.0
3521,15416,0,0.0
3522,15417,0,0.0
3523,15423,0,0.0
3524,15425,0,0.0
3525,15426,0,0.0
3526,15429,0,0.0
3527,15437,0,0.0
3528,15440,0,0.0
3529,15446,0,0.0
3530,15449,0,0.0
3531,15450,0,0.0
3532,15452,0,0.0
3533,15460,0,0.0
3534,15464,0,0.0
3535,15471,0,0.0
3536,15475,0,0.0
3537,15476,0,0.0
3538,15477,0,0.0
3539,15481,0,0.0
3540,15482,0,0.0
3541,15491,0,0.0
3542,15499,0,0.0
3543,15502,0,0.0
3544,15504,0,0.0
3545,15505,0,0.0
3546,15507,0,0.0
3547,15511,0,0.0
3548,15515,0,0.0
3549,15517,0,0.0
3550,15520,0,0.0
3551,15523,0,0.0
3552,15524,0,0.0
3553,15529,0,0.0
3554,15535,0,0.0
3555,15541,0,0.0
3556,15542,0,0.0
3557,15563,0,0.0
3558,15564,0,0.0
3559,15566,0,0.0
3560,15569,0,0.0
3561,15570,0,0.0
3562,15579,0,0.0
3563,15581,0,0.0
3564,15582,0,0.0
3565,15587,0,0.0
3566,15591,0,0.0
3567,15592,0,0.0
3568,15606,1,0.0
3569,15615,0,0.0
3570,15616,0,0.0
3571,15621,0,0.0
3572,15631,0,0.0
3573,15647,0,0.0
3574,15651,1,0.0
3575,15653,0,0.0
3576,15654,0,0.0
3577,15656,0,0.0
3578,15657,0,0.0
3579,15664,0,0.0
3580,15666,0,0.0
3581,15669,0,0.0
3582,15670,0,0.0
3583,15671,0,0.0
3584,15675,0,0.0
3585,15676,0,0.0
3586,15677,0,0.0
3587,15684,0,0.0
3588,15686,0,0.0
3589,15692,0,0.0
3590,15693,0,0.0
3591,15694,0,0.0
3592,15696,0,0.0
3593,15705,0,0.0
3594,15709,0,0.0
