,id,infrastructure_related,infrastructure_related_prediction
2429,9722,0,0.0
2430,9723,0,0.0
2431,9725,0,0.0
2432,9729,0,0.0
2433,9734,0,0.0
2434,9737,0,0.0
2435,9741,0,0.0
2436,9750,0,0.0
2437,9755,0,0.0
2438,9756,0,0.0
2439,9757,0,1.0
2440,9760,0,0.0
2441,9763,0,0.0
2442,9769,0,0.0
2443,9772,0,0.0
2444,9775,0,0.0
2445,9779,0,0.0
2446,9784,0,0.0
2447,9785,0,0.0
2448,9803,0,0.0
2449,9811,0,0.0
2450,9817,0,0.0
2451,9823,0,0.0
2452,9825,0,0.0
2453,9826,0,0.0
2454,9832,0,0.0
2455,9833,0,0.0
2456,9836,0,0.0
2457,9843,0,0.0
2458,9844,0,0.0
2459,9852,0,0.0
2460,9853,0,0.0
2461,9863,0,0.0
2462,9866,0,0.0
2463,9869,0,0.0
2464,9871,0,1.0
2465,9874,0,1.0
2466,9881,0,0.0
2467,9884,0,0.0
2468,9890,0,0.0
2469,9892,0,0.0
2470,9899,0,0.0
2471,9900,0,0.0
2472,9907,0,0.0
2473,9911,0,0.0
2474,9914,0,0.0
2475,9915,0,0.0
2476,9916,0,0.0
2477,9917,0,1.0
2478,9925,0,0.0
2479,9926,0,0.0
2480,9949,0,0.0
2481,9952,0,0.0
2482,9953,0,0.0
2483,9954,0,0.0
2484,9964,0,0.0
2485,9970,0,0.0
2486,9972,0,0.0
2487,9976,0,1.0
2488,9986,0,0.0
2489,9987,0,0.0
2490,9990,0,0.0
2491,9995,0,0.0
2492,10000,0,0.0
2493,10009,0,0.0
2494,10011,0,0.0
2495,10014,0,0.0
2496,10021,1,0.0
2497,10026,0,0.0
2498,10031,0,0.0
2499,10033,0,0.0
2500,10037,0,0.0
2501,10042,0,0.0
2502,10049,0,0.0
2503,10053,0,1.0
2504,10055,0,0.0
2505,10056,0,0.0
2506,10065,0,0.0
2507,10067,0,0.0
2508,10071,0,0.0
2509,10072,0,0.0
2510,10076,0,0.0
2511,10079,0,0.0
2512,10080,0,0.0
2513,10082,0,0.0
2514,10089,0,0.0
2515,10090,0,0.0
2516,10092,0,0.0
2517,10097,0,0.0
2518,10103,0,0.0
2519,10106,0,0.0
2520,10107,0,0.0
2521,10109,0,0.0
2522,10116,0,0.0
2523,10121,1,0.0
2524,10124,0,0.0
2525,10125,0,0.0
2526,10129,0,0.0
2527,10133,0,0.0
2528,10137,0,0.0
2529,10139,0,1.0
2530,10140,0,0.0
2531,10141,0,0.0
2532,10145,0,0.0
2533,10149,0,0.0
2534,10153,0,0.0
2535,10155,0,0.0
2536,10164,0,0.0
2537,10165,0,0.0
2538,10167,0,0.0
2539,10173,0,0.0
2540,10174,0,0.0
2541,10185,0,0.0
2542,10189,0,0.0
2543,10190,0,0.0
2544,10192,0,0.0
2545,10195,0,0.0
2546,10200,0,0.0
2547,10201,0,0.0
2548,10202,0,0.0
2549,10206,0,1.0
2550,10220,0,0.0
2551,10221,0,0.0
2552,10227,0,0.0
2553,10231,0,0.0
2554,10233,0,0.0
2555,10237,0,0.0
2556,10240,0,0.0
2557,10245,0,0.0
2558,10246,0,0.0
2559,10247,0,0.0
2560,10254,0,0.0
2561,10257,0,0.0
2562,10260,0,0.0
2563,10272,0,0.0
2564,10293,0,0.0
2565,10295,0,0.0
2566,10311,0,0.0
2567,10315,0,0.0
2568,10321,0,0.0
2569,10326,0,0.0
2570,10333,0,0.0
2571,10335,0,0.0
2572,10336,0,0.0
2573,10345,0,0.0
2574,10354,0,0.0
2575,10360,0,0.0
2576,10361,0,0.0
2577,10362,0,0.0
2578,10364,0,0.0
2579,10371,0,0.0
2580,10373,0,0.0
2581,10374,0,0.0
2582,10375,0,0.0
2583,10381,0,0.0
2584,10382,0,0.0
2585,10393,0,0.0
2586,10394,0,0.0
2587,10397,0,0.0
2588,10402,0,0.0
2589,10405,0,0.0
2590,10407,0,0.0
2591,10409,0,0.0
2592,10413,0,0.0
2593,10414,0,0.0
2594,10417,0,0.0
2595,10419,0,0.0
2596,10422,0,0.0
2597,10423,0,0.0
2598,10426,0,0.0
2599,10432,0,0.0
2600,10436,0,0.0
2601,10440,0,0.0
2602,10441,1,0.0
2603,10443,0,0.0
2604,10456,0,0.0
2605,10460,0,0.0
2606,10464,0,0.0
2607,10466,0,0.0
2608,10469,0,0.0
2609,10470,0,0.0
2610,10471,0,0.0
2611,10474,0,0.0
2612,10475,0,0.0
2613,10477,0,0.0
2614,10479,0,0.0
2615,10482,0,0.0
2616,10483,0,0.0
2617,10485,0,0.0
2618,10495,0,0.0
2619,10499,0,0.0
2620,10501,0,0.0
2621,10502,0,0.0
2622,10504,0,0.0
2623,10515,0,0.0
2624,10526,0,0.0
2625,10527,0,0.0
2626,10531,0,0.0
2627,10537,0,0.0
2628,10539,0,0.0
2629,10542,0,0.0
2630,10544,0,0.0
2631,10547,0,0.0
2632,10550,0,0.0
2633,10551,0,0.0
2634,10553,0,0.0
2635,10559,0,0.0
2636,10561,0,0.0
2637,10566,0,0.0
2638,10567,0,0.0
2639,10569,0,0.0
2640,10571,0,0.0
2641,10573,0,0.0
2642,10574,0,0.0
2643,10582,0,0.0
2644,10586,0,0.0
2645,10587,0,0.0
2646,10592,0,0.0
2647,10599,0,0.0
2648,10600,0,0.0
2649,10601,0,0.0
2650,10602,0,0.0
2651,10605,0,0.0
2652,10609,0,0.0
2653,10610,0,0.0
2654,10614,0,1.0
2655,10619,0,0.0
2656,10629,0,0.0
2657,10633,0,0.0
2658,10636,0,0.0
2659,10637,0,0.0
2660,10646,0,0.0
2661,10655,0,0.0
2662,10657,0,0.0
2663,10684,0,0.0
2664,10687,0,0.0
2665,10690,0,0.0
2666,10692,0,0.0
2667,10699,0,0.0
2668,10704,0,0.0
2669,10710,0,0.0
2670,10714,0,0.0
2671,10715,0,0.0
2672,10719,0,0.0
2673,10723,0,0.0
2674,10727,0,0.0
2675,10733,0,0.0
2676,10734,0,0.0
2677,10739,0,0.0
2678,10743,0,0.0
2679,10744,0,0.0
2680,10749,0,0.0
2681,10761,0,0.0
2682,10763,1,0.0
2683,10764,0,0.0
2684,10766,0,0.0
2685,10773,1,1.0
2686,10777,0,0.0
2687,10779,0,0.0
2688,10781,0,0.0
2689,10786,0,0.0
2690,10789,0,0.0
2691,10791,0,1.0
2692,10794,1,0.0
2693,10796,0,0.0
2694,10800,0,0.0
2695,10806,0,0.0
2696,10809,0,0.0
2697,10815,0,0.0
2698,10821,0,0.0
2699,10823,0,0.0
2700,10830,0,0.0
2701,10832,0,0.0
2702,10833,0,1.0
2703,10849,0,0.0
2704,10854,0,0.0
2705,10870,0,0.0
2706,10874,0,0.0
2707,10877,0,0.0
2708,10879,0,0.0
2709,10882,0,0.0
2710,10885,0,0.0
2711,10889,0,0.0
2712,10892,0,0.0
2713,10894,0,0.0
2714,10897,0,0.0
2715,10899,0,0.0
2716,10901,0,0.0
2717,10905,0,0.0
2718,10910,0,0.0
2719,10922,0,0.0
2720,10929,0,0.0
2721,10934,0,0.0
2722,10935,0,0.0
2723,10942,0,0.0
2724,10944,0,0.0
2725,10947,0,0.0
2726,10949,0,0.0
2727,10953,0,0.0
2728,10954,0,0.0
2729,10955,0,0.0
2730,10957,0,0.0
2731,10959,0,0.0
2732,10960,0,0.0
2733,10962,0,0.0
2734,10963,0,0.0
2735,10966,0,0.0
2736,10971,0,0.0
2737,10973,0,0.0
2738,10979,0,0.0
2739,10985,0,0.0
2740,10989,0,0.0
2741,10990,0,0.0
2742,11002,0,0.0
2743,11015,0,0.0
2744,11019,0,0.0
2745,11030,0,0.0
2746,11033,0,0.0
2747,11034,0,0.0
2748,11036,0,0.0
2749,11037,0,0.0
2750,11040,0,0.0
2751,11052,0,0.0
2752,11053,0,0.0
2753,11054,0,0.0
2754,11055,0,1.0
2755,11056,0,0.0
2756,11070,0,0.0
2757,11074,0,0.0
2758,11081,0,0.0
2759,11082,0,1.0
2760,11084,0,0.0
2761,11092,0,0.0
2762,11095,0,0.0
2763,11100,0,0.0
2764,11106,0,0.0
2765,11107,0,0.0
2766,11110,0,0.0
2767,11119,0,0.0
2768,11124,0,0.0
2769,11130,0,0.0
2770,11134,0,0.0
2771,11141,0,0.0
2772,11146,0,0.0
2773,11153,0,0.0
2774,11157,0,0.0
2775,11159,0,0.0
2776,11163,0,0.0
2777,11177,0,0.0
2778,11180,0,0.0
2779,11181,0,0.0
2780,11185,0,0.0
2781,11193,0,0.0
2782,11195,0,0.0
2783,11197,0,0.0
2784,11199,0,0.0
2785,11200,0,1.0
2786,11221,0,0.0
2787,11225,0,0.0
2788,11231,0,0.0
2789,11232,1,0.0
2790,11241,0,0.0
2791,11242,0,0.0
2792,11250,0,0.0
2793,11254,0,0.0
2794,11255,0,0.0
2795,11257,0,0.0
2796,11273,1,0.0
2797,11277,0,0.0
2798,11283,0,0.0
2799,11289,0,0.0
2800,11292,0,0.0
2801,11294,0,0.0
2802,11296,0,0.0
2803,11297,0,0.0
2804,11309,0,0.0
2805,11313,0,0.0
2806,11314,0,0.0
2807,11317,1,0.0
2808,11325,1,0.0
2809,11329,0,1.0
2810,11332,0,0.0
2811,11354,0,1.0
2812,11359,0,0.0
2813,11363,0,0.0
2814,11377,0,0.0
2815,11400,0,0.0
2816,11401,0,0.0
2817,11402,0,0.0
2818,11407,0,0.0
2819,11415,0,0.0
2820,11419,0,0.0
2821,11426,0,0.0
2822,11445,0,0.0
2823,11449,0,0.0
2824,11464,0,0.0
2825,11480,0,0.0
2826,11481,0,0.0
2827,11485,0,0.0
2828,11486,0,0.0
2829,11492,0,0.0
2830,11495,0,0.0
2831,11497,0,0.0
2832,11499,0,0.0
2833,11502,0,1.0
2834,11506,0,0.0
2835,11513,0,0.0
2836,11514,0,0.0
2837,11515,1,0.0
2838,11521,0,0.0
2839,11522,0,0.0
2840,11524,0,0.0
2841,11530,0,0.0
2842,11531,0,0.0
2843,11532,0,0.0
2844,11544,0,0.0
2845,11550,0,0.0
2846,11557,0,0.0
2847,11559,0,0.0
2848,11562,0,0.0
2849,11567,0,0.0
2850,11573,0,0.0
2851,11575,0,0.0
2852,11582,0,0.0
2853,11583,0,0.0
2854,11591,0,0.0
2855,11595,0,0.0
2856,11603,0,0.0
2857,11605,0,0.0
2858,11611,0,0.0
2859,11614,0,0.0
2860,11617,0,0.0
2861,11631,0,0.0
2862,11633,0,0.0
2863,11634,0,0.0
2864,11640,0,0.0
2865,11645,0,0.0
2866,11647,0,0.0
2867,11654,0,0.0
2868,11655,0,0.0
2869,11676,0,0.0
2870,11677,0,0.0
2871,11681,0,0.0
2872,11683,0,0.0
2873,11686,0,0.0
2874,11689,0,0.0
2875,11692,0,0.0
2876,11693,0,0.0
2877,11695,0,0.0
2878,11697,0,0.0
2879,11699,0,0.0
2880,11727,0,0.0
2881,11736,0,0.0
2882,11737,0,0.0
2883,11742,0,0.0
2884,11753,0,0.0
2885,11760,0,0.0
2886,11761,0,0.0
2887,11767,0,0.0
2888,11775,0,0.0
2889,11779,0,0.0
2890,11780,0,0.0
2891,11787,0,0.0
2892,11790,0,0.0
2893,11796,0,0.0
2894,11811,0,0.0
2895,11812,0,0.0
2896,11820,0,1.0
2897,11831,0,0.0
2898,11832,0,0.0
2899,11835,0,0.0
2900,11839,0,0.0
2901,11841,0,0.0
2902,11846,0,0.0
2903,11847,0,0.0
2904,11854,0,0.0
2905,11862,1,0.0
2906,11875,0,0.0
2907,11881,0,0.0
2908,11887,1,0.0
2909,11891,0,0.0
2910,11892,0,0.0
2911,11899,0,0.0
2912,11912,0,0.0
2913,11916,0,0.0
2914,11919,0,0.0
2915,11920,0,0.0
2916,11926,0,0.0
2917,11932,0,0.0
2918,11937,0,0.0
2919,11940,0,0.0
2920,11945,0,0.0
2921,11946,0,0.0
2922,11950,0,0.0
2923,11952,0,0.0
2924,11960,0,0.0
2925,11965,1,0.0
2926,11966,0,0.0
2927,11979,0,0.0
2928,11983,0,0.0
2929,11991,0,1.0
2930,11996,0,0.0
2931,11997,0,0.0
2932,12003,0,0.0
2933,12005,0,0.0
2934,12016,0,0.0
2935,12017,0,0.0
2936,12020,0,0.0
2937,12021,0,0.0
2938,12025,0,0.0
2939,12032,0,0.0
2940,12035,0,0.0
2941,12037,0,0.0
2942,12041,0,0.0
2943,12043,0,0.0
2944,12050,0,0.0
2945,12052,0,0.0
2946,12054,0,0.0
2947,12055,0,0.0
2948,12057,0,0.0
2949,12059,0,0.0
2950,12060,0,0.0
2951,12061,0,0.0
2952,12062,0,0.0
2953,12064,0,0.0
2954,12072,0,0.0
2955,12073,0,0.0
2956,12080,0,1.0
2957,12081,0,0.0
2958,12086,0,0.0
2959,12095,0,0.0
2960,12099,0,0.0
2961,12101,0,0.0
2962,12102,0,0.0
2963,12113,0,0.0
2964,12117,0,0.0
2965,12119,0,0.0
2966,12122,0,0.0
2967,12127,0,0.0
2968,12129,0,0.0
2969,12137,0,0.0
2970,12139,0,0.0
2971,12146,0,0.0
2972,12152,0,0.0
2973,12153,0,0.0
2974,12165,0,0.0
2975,12167,0,0.0
2976,12171,0,0.0
2977,12175,0,0.0
2978,12176,0,0.0
2979,12183,0,0.0
2980,12185,0,0.0
2981,12186,0,0.0
2982,12189,0,0.0
2983,12197,0,0.0
2984,12207,0,0.0
2985,12214,0,0.0
2986,12217,0,0.0
2987,12221,0,1.0
2988,12227,0,0.0
2989,12232,1,0.0
2990,12233,0,0.0
2991,12234,0,0.0
2992,12235,0,0.0
2993,12237,1,0.0
2994,12240,0,0.0
2995,12249,0,0.0
2996,12262,0,0.0
2997,12263,0,0.0
2998,12264,0,0.0
2999,12275,0,0.0
3000,12276,0,0.0
3001,12277,0,0.0
3002,12284,0,0.0
3003,12290,0,0.0
3004,12303,0,0.0
3005,12309,0,0.0
3006,12310,0,0.0
3007,12311,0,0.0
3008,12323,0,0.0
3009,12325,0,0.0
3010,12334,0,1.0
3011,12340,0,0.0
3012,12343,0,0.0
3013,12359,0,0.0
3014,12360,1,0.0
3015,12362,0,0.0
3016,12373,0,0.0
3017,12375,0,0.0
3018,12383,0,0.0
3019,12384,0,0.0
3020,12385,0,0.0
3021,12387,1,0.0
3022,12391,0,0.0
3023,12393,0,0.0
3024,12399,0,0.0
3025,12407,0,0.0
3026,12412,0,0.0
3027,12414,0,0.0
3028,12420,0,0.0
3029,12420,1,0.0
3030,12423,0,0.0
3031,12426,0,0.0
3032,12430,0,0.0
3033,12433,0,0.0
3034,12437,0,0.0
3035,12441,0,0.0
3036,12442,0,0.0
3037,12444,0,0.0
3038,12452,0,0.0
3039,12476,0,0.0
3040,12483,0,0.0
3041,12487,0,0.0
3042,12503,0,0.0
3043,12504,0,0.0
3044,12505,0,0.0
3045,12510,0,0.0
3046,12513,0,0.0
3047,12516,0,0.0
3048,12525,0,0.0
3049,12541,0,0.0
3050,12542,0,0.0
3051,12544,0,0.0
3052,12563,0,0.0
3053,12566,0,0.0
3054,12570,0,0.0
3055,12572,0,0.0
3056,12590,0,0.0
3057,12592,0,0.0
3058,12600,0,0.0
3059,12620,0,0.0
3060,12622,0,0.0
3061,12631,0,0.0
3062,12637,0,0.0
3063,12639,0,0.0
3064,12641,0,0.0
3065,12649,0,0.0
3066,12650,0,0.0
3067,12653,0,1.0
3068,12654,0,0.0
3069,12656,0,0.0
3070,12663,0,0.0
3071,12664,0,0.0
3072,12673,0,0.0
3073,12675,0,0.0
3074,12680,0,0.0
3075,12681,0,0.0
3076,12682,0,0.0
3077,12689,0,0.0
3078,12695,0,0.0
3079,12701,0,0.0
3080,12716,0,0.0
3081,12721,0,0.0
3082,12726,0,0.0
3083,12729,0,0.0
3084,12730,0,0.0
3085,12735,0,0.0
3086,12736,0,0.0
3087,12737,0,0.0
3088,12742,0,0.0
3089,12746,0,0.0
3090,12755,0,0.0
3091,12756,0,0.0
3092,12759,0,0.0
3093,12761,0,0.0
3094,12769,0,0.0
3095,12772,0,0.0
3096,12775,0,0.0
3097,12776,0,0.0
3098,12779,0,0.0
3099,12780,0,0.0
3100,12781,0,0.0
3101,12783,0,0.0
3102,12790,0,0.0
3103,12791,1,0.0
3104,12794,0,0.0
3105,12795,0,0.0
3106,12796,0,0.0
3107,12797,0,0.0
3108,12809,0,0.0
3109,12812,0,0.0
3110,12816,0,0.0
3111,12819,0,0.0
3112,12824,0,0.0
3113,12826,0,0.0
3114,12827,0,0.0
3115,12831,0,0.0
3116,12833,0,0.0
3117,12839,0,0.0
3118,12840,0,0.0
3119,12844,0,0.0
3120,12852,0,0.0
3121,12855,0,0.0
3122,12856,1,0.0
3123,12861,0,1.0
3124,12866,0,0.0
3125,12872,0,0.0
3126,12887,0,0.0
3127,12889,0,0.0
3128,12892,0,0.0
3129,12893,0,0.0
3130,12905,0,0.0
3131,12907,0,0.0
3132,12914,0,0.0
3133,12916,0,0.0
3134,12917,1,0.0
3135,12925,0,0.0
3136,12930,0,0.0
3137,12931,0,0.0
3138,12933,0,0.0
3139,12944,0,0.0
3140,12960,0,0.0
3141,12972,0,0.0
3142,12992,0,0.0
3143,12997,0,0.0
3144,12999,0,0.0
3145,13002,0,0.0
3146,13003,0,0.0
3147,13012,0,0.0
3148,13016,0,0.0
3149,13017,0,0.0
3150,13020,0,0.0
3151,13025,0,0.0
3152,13029,0,0.0
3153,13030,0,0.0
3154,13031,0,0.0
3155,13032,0,0.0
3156,13034,0,0.0
3157,13042,0,0.0
3158,13046,0,0.0
3159,13051,0,0.0
3160,13055,0,0.0
3161,13059,0,0.0
3162,13065,0,0.0
3163,13069,0,0.0
3164,13073,0,0.0
3165,13074,0,0.0
3166,13083,0,0.0
3167,13084,0,0.0
3168,13086,0,0.0
3169,13087,0,0.0
3170,13090,0,0.0
3171,13095,0,0.0
3172,13097,0,0.0
3173,13099,0,0.0
3174,13100,0,0.0
3175,13101,0,0.0
3176,13106,0,1.0
3177,13110,0,0.0
3178,13116,0,0.0
3179,13117,1,0.0
3180,13122,1,0.0
3181,13129,0,0.0
3182,13130,0,0.0
3183,13135,0,0.0
3184,13141,0,0.0
3185,13142,0,0.0
3186,13147,0,0.0
3187,13151,0,0.0
3188,13152,0,1.0
3189,13159,0,0.0
3190,13162,0,0.0
3191,13166,0,0.0
3192,13167,0,0.0
3193,13169,0,0.0
3194,13171,0,0.0
3195,13176,0,0.0
3196,13184,0,0.0
3197,13187,0,0.0
3198,13192,0,0.0
3199,13194,0,0.0
3200,13197,0,0.0
3201,13200,0,0.0
3202,13203,0,0.0
3203,13212,0,0.0
3204,13213,0,0.0
3205,13214,0,0.0
3206,13221,1,0.0
3207,13223,0,0.0
3208,13225,0,0.0
3209,13227,0,0.0
3210,13229,0,0.0
3211,13232,0,0.0
3212,13246,0,0.0
3213,13250,0,0.0
3214,13253,0,0.0
3215,13256,1,0.0
3216,13264,0,0.0
3217,13266,0,0.0
3218,13267,0,0.0
3219,13275,0,0.0
3220,13277,0,0.0
3221,13279,1,0.0
3222,13280,0,1.0
3223,13281,0,0.0
3224,13293,0,0.0
3225,13294,0,0.0
3226,13295,0,0.0
3227,13302,0,0.0
3228,13310,0,0.0
3229,13314,0,0.0
3230,13320,0,0.0
3231,13322,0,0.0
3232,13325,0,0.0
3233,13329,1,0.0
3234,13330,1,0.0
3235,13333,0,0.0
3236,13339,1,0.0
3237,13342,0,1.0
3238,13344,0,0.0
3239,13346,0,0.0
3240,13349,0,0.0
3241,13354,0,0.0
3242,13355,0,0.0
3243,13356,0,0.0
3244,13363,0,0.0
3245,13366,0,0.0
3246,13370,0,0.0
3247,13374,0,0.0
3248,13380,0,1.0
3249,13386,0,0.0
3250,13393,0,0.0
3251,13394,0,0.0
3252,13402,0,0.0
3253,13403,0,0.0
3254,13404,0,0.0
3255,13405,0,0.0
3256,13412,0,0.0
3257,13413,0,0.0
3258,13414,0,0.0
3259,13420,0,0.0
3260,13422,0,0.0
3261,13427,0,0.0
3262,13431,1,0.0
3263,13432,0,0.0
3264,13436,0,0.0
3265,13437,0,0.0
3266,13441,0,0.0
3267,13444,0,0.0
3268,13450,0,0.0
3269,13453,0,0.0
3270,13459,0,0.0
3271,13460,0,0.0
3272,13463,0,0.0
3273,13480,0,0.0
3274,13489,0,0.0
3275,13492,0,0.0
3276,13500,0,0.0
3277,13509,0,0.0
3278,13511,0,1.0
3279,13513,0,0.0
3280,13516,0,0.0
3281,13521,0,0.0
3282,13523,0,0.0
3283,13524,0,0.0
3284,13525,0,0.0
3285,13529,0,0.0
3286,13540,0,0.0
3287,13544,0,1.0
3288,13563,0,0.0
3289,13566,0,0.0
3290,13575,0,0.0
3291,13582,0,0.0
3292,13584,0,0.0
3293,13587,0,0.0
3294,13591,0,0.0
3295,13605,0,0.0
3296,13611,0,0.0
3297,13613,0,0.0
3298,13619,0,0.0
3299,13621,0,0.0
3300,13627,0,0.0
3301,13635,0,0.0
3302,13639,0,0.0
3303,13640,0,0.0
3304,13646,0,0.0
3305,13649,0,0.0
3306,13650,0,0.0
3307,13652,0,0.0
3308,13653,0,0.0
3309,13654,0,1.0
3310,13661,0,0.0
3311,13670,0,0.0
3312,13675,0,0.0
3313,13676,0,0.0
3314,13677,0,0.0
3315,13680,0,0.0
3316,13682,1,0.0
3317,13686,0,0.0
3318,13704,0,0.0
3319,13709,0,0.0
3320,13715,0,0.0
3321,13724,0,0.0
3322,13725,0,0.0
3323,13726,0,0.0
3324,13734,0,0.0
3325,13741,0,0.0
3326,13742,0,0.0
3327,13743,0,0.0
3328,13750,0,0.0
3329,13757,0,0.0
3330,13774,0,0.0
3331,13780,0,0.0
3332,13785,0,0.0
3333,13786,0,0.0
3334,13789,0,0.0
3335,13795,0,0.0
3336,13800,0,1.0
3337,13801,0,1.0
3338,13802,0,0.0
3339,13803,0,0.0
3340,13806,0,0.0
3341,13811,0,0.0
3342,13814,0,0.0
3343,13817,0,0.0
3344,13819,0,0.0
3345,13820,0,0.0
3346,13821,0,0.0
3347,13826,0,0.0
3348,13831,0,1.0
3349,13835,0,0.0
3350,13836,0,0.0
3351,13847,0,0.0
3352,13852,0,0.0
3353,13853,0,0.0
3354,13875,0,0.0
3355,13885,0,0.0
3356,13886,0,0.0
3357,13897,1,0.0
3358,13903,0,0.0
3359,13909,0,0.0
3360,13911,0,0.0
3361,13912,0,0.0
3362,13913,0,0.0
3363,13914,0,0.0
3364,13914,0,0.0
3365,13922,0,0.0
3366,13926,0,0.0
3367,13927,0,0.0
3368,13940,0,0.0
3369,13941,0,0.0
3370,13942,0,1.0
3371,13949,0,0.0
3372,13960,0,0.0
3373,13963,1,0.0
3374,13966,1,0.0
3375,13967,1,0.0
3376,13969,0,0.0
3377,13975,0,0.0
3378,13981,1,0.0
3379,13983,0,0.0
3380,13993,0,0.0
3381,13996,0,0.0
3382,14003,0,0.0
3383,14006,0,0.0
3384,14007,0,0.0
3385,14010,0,0.0
3386,14011,0,0.0
3387,14012,0,0.0
3388,14052,0,0.0
3389,14054,0,0.0
3390,14069,0,0.0
3391,14072,1,0.0
3392,14073,0,0.0
3393,14091,0,0.0
3394,14096,0,0.0
3395,14100,0,0.0
3396,14106,0,0.0
3397,14115,0,0.0
3398,14135,0,0.0
3399,14135,1,0.0
3400,14137,0,0.0
3401,14139,0,0.0
3402,14162,0,0.0
3403,14163,0,0.0
3404,14186,0,0.0
3405,14195,0,0.0
3406,14200,0,0.0
3407,14226,0,1.0
3408,14236,0,0.0
3409,14237,0,0.0
3410,14239,0,0.0
3411,14246,0,0.0
3412,14246,0,0.0
3413,14259,0,0.0
3414,14267,0,0.0
3415,14276,0,1.0
3416,14283,0,0.0
3417,14289,0,0.0
3418,14296,0,0.0
3419,14321,0,1.0
3420,14323,0,1.0
3421,14329,0,0.0
3422,14336,0,0.0
3423,14342,0,0.0
3424,14357,0,0.0
3425,14385,0,0.0
3426,14407,0,1.0
3427,14409,0,0.0
3428,14415,0,0.0
3429,14436,0,0.0
3430,14439,0,0.0
3431,14440,0,0.0
3432,14441,0,0.0
3433,14470,0,0.0
3434,14476,0,0.0
3435,14521,0,1.0
3436,14523,0,0.0
3437,14545,0,1.0
3438,14549,0,0.0
3439,14551,0,0.0
3440,14556,0,0.0
3441,14563,0,0.0
3442,14585,0,0.0
3443,14596,1,1.0
3444,14604,0,0.0
3445,14609,0,0.0
3446,14612,0,0.0
3447,14614,0,0.0
3448,14622,0,0.0
3449,14632,0,0.0
3450,14634,0,0.0
3451,14640,0,0.0
3452,14645,0,0.0
3453,14650,1,0.0
3454,14662,0,0.0
3455,14665,0,0.0
3456,14681,0,0.0
3457,14682,0,0.0
3458,14685,0,0.0
3459,14689,0,0.0
3460,14690,0,0.0
3461,14692,0,0.0
3462,14696,0,0.0
3463,14700,0,0.0
3464,14719,0,0.0
3465,14724,0,0.0
3466,14731,0,0.0
3467,14734,0,0.0
3468,14735,0,0.0
3469,14736,0,0.0
3470,14739,0,0.0
3471,14745,0,0.0
3472,14750,0,0.0
3473,14751,0,0.0
3474,14752,0,0.0
3475,14755,0,1.0
3476,14761,0,0.0
3477,14769,0,0.0
3478,14772,0,0.0
3479,14776,0,0.0
3480,14779,0,0.0
3481,14781,0,0.0
3482,14791,0,0.0
3483,14795,0,0.0
3484,14796,0,0.0
3485,14799,0,0.0
3486,14805,1,0.0
3487,14807,0,1.0
3488,14816,0,0.0
3489,14817,0,0.0
3490,14820,0,0.0
3491,14827,1,0.0
3492,14830,0,0.0
3493,14839,0,0.0
3494,14841,0,0.0
3495,14843,1,0.0
3496,14856,0,0.0
3497,14857,0,1.0
3498,14866,0,0.0
3499,14869,0,0.0
3500,14884,1,0.0
3501,14890,0,0.0
3502,14892,0,1.0
3503,14895,0,0.0
3504,14896,0,0.0
3505,14900,1,0.0
3506,14904,0,0.0
3507,14905,0,0.0
3508,14906,0,0.0
3509,14909,0,0.0
3510,14913,0,0.0
3511,14914,0,0.0
3512,14935,0,0.0
3513,14952,0,0.0
3514,14957,0,0.0
3515,14967,0,0.0
3516,14969,0,0.0
3517,14980,0,0.0
3518,14983,0,0.0
3519,14984,0,0.0
3520,14985,0,0.0
3521,14992,0,1.0
3522,14993,0,0.0
3523,15000,0,0.0
3524,15009,0,0.0
3525,15017,0,0.0
3526,15019,0,0.0
3527,15022,0,0.0
3528,15023,0,0.0
3529,15026,0,0.0
3530,15041,0,1.0
3531,15042,0,0.0
3532,15044,0,1.0
3533,15046,1,0.0
3534,15051,0,0.0
3535,15053,0,0.0
3536,15056,0,0.0
3537,15060,0,0.0
3538,15063,0,0.0
3539,15064,0,0.0
3540,15070,1,0.0
3541,15072,0,0.0
3542,15073,0,1.0
3543,15077,0,0.0
3544,15080,0,0.0
3545,15086,0,0.0
3546,15092,0,0.0
3547,15094,0,0.0
3548,15104,0,0.0
3549,15105,0,0.0
3550,15116,0,0.0
3551,15132,0,0.0
3552,15144,1,0.0
3553,15149,0,0.0
3554,15154,0,0.0
3555,15157,0,0.0
3556,15162,0,0.0
3557,15169,0,0.0
3558,15170,0,0.0
3559,15176,0,1.0
3560,15177,0,0.0
3561,15179,1,0.0
3562,15183,0,1.0
3563,15185,0,0.0
3564,15187,0,0.0
3565,15193,0,0.0
3566,15194,0,0.0
3567,15197,0,0.0
3568,15201,0,0.0
3569,15202,0,0.0
3570,15205,0,0.0
3571,15211,0,0.0
3572,15212,0,0.0
3573,15214,1,0.0
3574,15216,0,1.0
3575,15219,0,0.0
3576,15224,0,0.0
3577,15225,0,0.0
3578,15236,0,0.0
3579,15241,0,0.0
3580,15255,0,0.0
3581,15262,1,0.0
3582,15264,0,1.0
3583,15274,0,0.0
3584,15284,0,0.0
3585,15287,0,0.0
3586,15294,1,0.0
3587,15306,1,0.0
3588,15313,0,0.0
3589,15315,0,0.0
3590,15322,0,0.0
3591,15329,0,0.0
3592,15334,0,0.0
