,id,search_and_rescue,search_and_rescue_prediction
2429,9724,0,0.0
2430,9725,0,0.0
2431,9727,0,0.0
2432,9729,0,0.0
2433,9735,0,0.0
2434,9739,0,0.0
2435,9749,0,0.0
2436,9764,0,0.0
2437,9770,0,0.0
2438,9774,0,0.0
2439,9786,0,0.0
2440,9793,0,0.0
2441,9799,0,0.0
2442,9817,0,0.0
2443,9820,0,0.0
2444,9822,0,0.0
2445,9823,0,0.0
2446,9825,0,0.0
2447,9833,0,0.0
2448,9835,0,0.0
2449,9842,0,0.0
2450,9844,0,0.0
2451,9845,0,0.0
2452,9854,0,0.0
2453,9856,0,0.0
2454,9867,0,0.0
2455,9869,0,0.0
2456,9871,0,1.0
2457,9875,0,0.0
2458,9880,0,0.0
2459,9884,0,0.0
2460,9891,0,0.0
2461,9895,0,0.0
2462,9899,0,0.0
2463,9900,0,0.0
2464,9909,0,0.0
2465,9911,0,0.0
2466,9915,0,0.0
2467,9934,0,0.0
2468,9935,0,0.0
2469,9943,0,0.0
2470,9950,0,0.0
2471,9954,0,0.0
2472,9956,0,0.0
2473,9961,0,0.0
2474,9962,0,0.0
2475,9964,0,0.0
2476,9966,0,0.0
2477,9979,0,0.0
2478,9984,0,0.0
2479,9987,0,0.0
2480,9994,0,0.0
2481,10000,0,0.0
2482,10002,0,0.0
2483,10006,0,0.0
2484,10011,0,0.0
2485,10017,0,0.0
2486,10019,0,0.0
2487,10027,0,0.0
2488,10029,0,0.0
2489,10033,0,0.0
2490,10034,0,0.0
2491,10036,0,0.0
2492,10042,0,0.0
2493,10045,0,0.0
2494,10046,0,0.0
2495,10052,0,0.0
2496,10053,0,1.0
2497,10055,0,0.0
2498,10057,0,0.0
2499,10061,0,0.0
2500,10062,0,0.0
2501,10065,0,0.0
2502,10066,0,0.0
2503,10074,0,0.0
2504,10075,0,0.0
2505,10077,0,0.0
2506,10079,0,0.0
2507,10083,0,0.0
2508,10089,0,0.0
2509,10090,0,0.0
2510,10093,0,0.0
2511,10096,0,0.0
2512,10100,0,0.0
2513,10101,0,0.0
2514,10103,0,0.0
2515,10105,0,0.0
2516,10110,0,0.0
2517,10114,0,0.0
2518,10116,0,0.0
2519,10124,0,0.0
2520,10125,0,0.0
2521,10129,0,0.0
2522,10130,0,0.0
2523,10135,0,0.0
2524,10140,0,0.0
2525,10141,0,0.0
2526,10142,0,0.0
2527,10143,0,0.0
2528,10144,0,0.0
2529,10156,0,0.0
2530,10159,0,0.0
2531,10164,0,0.0
2532,10170,0,0.0
2533,10183,0,0.0
2534,10192,0,0.0
2535,10202,0,0.0
2536,10210,0,0.0
2537,10219,0,0.0
2538,10221,0,0.0
2539,10227,0,0.0
2540,10229,0,0.0
2541,10231,0,0.0
2542,10234,0,0.0
2543,10239,0,0.0
2544,10246,0,0.0
2545,10249,0,0.0
2546,10251,0,0.0
2547,10253,0,0.0
2548,10255,0,0.0
2549,10259,0,0.0
2550,10265,0,0.0
2551,10270,0,0.0
2552,10271,0,0.0
2553,10274,0,0.0
2554,10275,0,0.0
2555,10281,0,0.0
2556,10284,0,0.0
2557,10285,0,0.0
2558,10291,0,0.0
2559,10297,0,0.0
2560,10302,0,0.0
2561,10309,0,0.0
2562,10310,0,0.0
2563,10325,0,0.0
2564,10331,0,0.0
2565,10333,0,0.0
2566,10335,0,0.0
2567,10336,0,0.0
2568,10337,0,0.0
2569,10341,0,0.0
2570,10344,0,0.0
2571,10351,0,0.0
2572,10356,0,0.0
2573,10359,0,0.0
2574,10365,0,0.0
2575,10371,0,0.0
2576,10374,0,0.0
2577,10375,0,0.0
2578,10379,0,0.0
2579,10380,1,0.0
2580,10382,0,0.0
2581,10383,0,0.0
2582,10392,0,0.0
2583,10400,0,0.0
2584,10404,0,0.0
2585,10406,0,0.0
2586,10407,0,0.0
2587,10409,0,0.0
2588,10411,0,0.0
2589,10412,0,0.0
2590,10419,0,0.0
2591,10420,0,0.0
2592,10424,0,0.0
2593,10425,0,0.0
2594,10426,0,0.0
2595,10429,0,0.0
2596,10431,0,0.0
2597,10435,0,0.0
2598,10436,0,0.0
2599,10442,0,0.0
2600,10443,0,0.0
2601,10444,0,0.0
2602,10446,0,0.0
2603,10455,0,0.0
2604,10457,0,0.0
2605,10465,0,0.0
2606,10470,0,0.0
2607,10476,0,0.0
2608,10483,0,0.0
2609,10486,0,0.0
2610,10487,0,0.0
2611,10493,0,0.0
2612,10501,0,0.0
2613,10502,0,0.0
2614,10509,0,0.0
2615,10512,0,0.0
2616,10513,0,0.0
2617,10514,0,0.0
2618,10517,0,0.0
2619,10520,0,0.0
2620,10527,0,0.0
2621,10530,0,0.0
2622,10537,0,0.0
2623,10544,0,0.0
2624,10545,0,0.0
2625,10550,0,0.0
2626,10556,0,0.0
2627,10560,0,0.0
2628,10562,0,0.0
2629,10566,0,0.0
2630,10567,0,0.0
2631,10572,0,0.0
2632,10573,0,0.0
2633,10574,0,0.0
2634,10582,0,0.0
2635,10584,0,0.0
2636,10591,0,0.0
2637,10596,0,0.0
2638,10600,0,0.0
2639,10602,0,0.0
2640,10604,0,0.0
2641,10609,0,0.0
2642,10625,0,0.0
2643,10630,0,0.0
2644,10632,0,0.0
2645,10636,0,0.0
2646,10639,0,0.0
2647,10645,0,0.0
2648,10653,0,0.0
2649,10660,0,0.0
2650,10661,0,0.0
2651,10663,0,0.0
2652,10665,0,0.0
2653,10670,0,0.0
2654,10683,0,0.0
2655,10689,0,0.0
2656,10690,0,0.0
2657,10693,0,0.0
2658,10696,0,0.0
2659,10701,0,0.0
2660,10704,0,0.0
2661,10710,0,0.0
2662,10711,0,0.0
2663,10712,0,0.0
2664,10713,0,0.0
2665,10714,0,0.0
2666,10715,0,0.0
2667,10723,0,0.0
2668,10726,0,0.0
2669,10740,0,0.0
2670,10749,0,0.0
2671,10750,0,0.0
2672,10751,0,0.0
2673,10753,0,0.0
2674,10756,0,0.0
2675,10759,0,0.0
2676,10762,0,0.0
2677,10770,0,0.0
2678,10773,1,0.0
2679,10774,0,0.0
2680,10779,0,0.0
2681,10782,0,0.0
2682,10784,0,0.0
2683,10790,0,0.0
2684,10791,0,1.0
2685,10794,0,0.0
2686,10796,0,0.0
2687,10800,0,0.0
2688,10801,0,0.0
2689,10806,0,0.0
2690,10809,0,0.0
2691,10812,0,0.0
2692,10813,0,0.0
2693,10814,0,0.0
2694,10817,0,0.0
2695,10820,0,0.0
2696,10831,0,0.0
2697,10832,0,0.0
2698,10834,0,0.0
2699,10845,0,0.0
2700,10846,0,0.0
2701,10850,0,0.0
2702,10854,0,0.0
2703,10857,0,0.0
2704,10862,0,0.0
2705,10863,0,0.0
2706,10866,0,0.0
2707,10871,0,0.0
2708,10877,0,0.0
2709,10879,0,0.0
2710,10880,0,0.0
2711,10881,0,0.0
2712,10890,0,0.0
2713,10893,0,0.0
2714,10897,0,0.0
2715,10899,0,0.0
2716,10906,0,0.0
2717,10909,0,0.0
2718,10911,0,0.0
2719,10916,0,0.0
2720,10919,0,0.0
2721,10927,0,0.0
2722,10932,0,0.0
2723,10935,0,0.0
2724,10942,0,0.0
2725,10949,0,0.0
2726,10961,0,0.0
2727,10965,0,0.0
2728,10976,0,0.0
2729,10989,0,0.0
2730,10990,0,0.0
2731,11022,0,0.0
2732,11024,0,0.0
2733,11025,0,0.0
2734,11026,0,0.0
2735,11035,0,0.0
2736,11046,0,0.0
2737,11055,0,0.0
2738,11074,0,0.0
2739,11076,0,0.0
2740,11084,0,0.0
2741,11085,0,0.0
2742,11107,0,0.0
2743,11109,0,0.0
2744,11116,0,0.0
2745,11117,0,0.0
2746,11120,0,0.0
2747,11124,0,0.0
2748,11134,0,0.0
2749,11137,0,0.0
2750,11139,0,0.0
2751,11149,0,0.0
2752,11153,0,0.0
2753,11166,0,0.0
2754,11167,0,0.0
2755,11169,0,0.0
2756,11174,0,0.0
2757,11184,0,0.0
2758,11186,0,0.0
2759,11204,0,0.0
2760,11205,0,0.0
2761,11221,0,0.0
2762,11223,0,0.0
2763,11224,0,0.0
2764,11225,0,0.0
2765,11236,0,0.0
2766,11241,0,0.0
2767,11249,0,0.0
2768,11250,0,0.0
2769,11256,0,0.0
2770,11261,0,0.0
2771,11269,0,0.0
2772,11272,0,0.0
2773,11273,0,0.0
2774,11283,0,0.0
2775,11297,0,0.0
2776,11303,0,0.0
2777,11309,0,0.0
2778,11310,0,0.0
2779,11315,0,0.0
2780,11319,0,0.0
2781,11324,0,0.0
2782,11325,0,0.0
2783,11329,0,0.0
2784,11342,0,0.0
2785,11344,0,0.0
2786,11349,0,0.0
2787,11363,0,0.0
2788,11367,1,0.0
2789,11370,0,0.0
2790,11371,0,0.0
2791,11379,0,0.0
2792,11381,0,0.0
2793,11382,0,0.0
2794,11387,0,0.0
2795,11391,0,0.0
2796,11393,0,0.0
2797,11400,0,0.0
2798,11401,0,0.0
2799,11403,0,0.0
2800,11412,0,0.0
2801,11415,0,0.0
2802,11423,0,0.0
2803,11433,0,0.0
2804,11440,0,0.0
2805,11450,1,0.0
2806,11451,0,0.0
2807,11455,0,0.0
2808,11463,0,0.0
2809,11464,0,0.0
2810,11466,1,0.0
2811,11480,0,0.0
2812,11481,0,0.0
2813,11486,0,0.0
2814,11489,0,0.0
2815,11501,0,0.0
2816,11503,0,0.0
2817,11506,0,0.0
2818,11512,0,0.0
2819,11522,0,0.0
2820,11531,0,0.0
2821,11544,0,0.0
2822,11546,0,0.0
2823,11549,0,0.0
2824,11551,0,0.0
2825,11553,0,0.0
2826,11563,0,0.0
2827,11566,0,0.0
2828,11569,0,0.0
2829,11573,0,0.0
2830,11576,0,0.0
2831,11577,0,0.0
2832,11585,0,0.0
2833,11595,0,0.0
2834,11596,0,0.0
2835,11603,0,0.0
2836,11605,0,0.0
2837,11613,0,0.0
2838,11620,0,0.0
2839,11624,0,0.0
2840,11627,0,0.0
2841,11631,0,0.0
2842,11642,0,0.0
2843,11651,0,0.0
2844,11652,0,0.0
2845,11654,0,0.0
2846,11655,0,0.0
2847,11663,0,0.0
2848,11664,0,0.0
2849,11665,0,0.0
2850,11679,0,0.0
2851,11681,0,0.0
2852,11682,0,0.0
2853,11691,0,0.0
2854,11694,0,1.0
2855,11700,0,0.0
2856,11704,0,0.0
2857,11707,0,0.0
2858,11710,0,0.0
2859,11712,0,0.0
2860,11716,0,0.0
2861,11721,0,0.0
2862,11727,0,0.0
2863,11733,0,0.0
2864,11742,0,0.0
2865,11746,0,0.0
2866,11749,0,0.0
2867,11756,0,0.0
2868,11761,0,0.0
2869,11767,0,0.0
2870,11771,0,0.0
2871,11775,0,0.0
2872,11779,0,0.0
2873,11782,0,0.0
2874,11785,0,0.0
2875,11790,0,0.0
2876,11796,0,0.0
2877,11797,0,0.0
2878,11800,0,0.0
2879,11803,0,0.0
2880,11814,0,0.0
2881,11816,0,0.0
2882,11820,0,0.0
2883,11821,0,0.0
2884,11824,0,0.0
2885,11826,0,0.0
2886,11827,0,0.0
2887,11835,0,0.0
2888,11836,0,0.0
2889,11839,0,0.0
2890,11842,0,0.0
2891,11846,0,0.0
2892,11854,0,0.0
2893,11859,0,0.0
2894,11862,0,0.0
2895,11864,0,0.0
2896,11875,0,0.0
2897,11890,0,0.0
2898,11891,0,0.0
2899,11892,0,0.0
2900,11910,0,0.0
2901,11912,0,0.0
2902,11922,1,0.0
2903,11930,0,0.0
2904,11931,0,0.0
2905,11934,0,0.0
2906,11943,0,0.0
2907,11947,0,0.0
2908,11961,0,0.0
2909,11962,0,0.0
2910,11966,0,0.0
2911,11967,0,0.0
2912,11973,0,0.0
2913,11974,0,0.0
2914,11979,0,0.0
2915,11980,0,0.0
2916,11985,0,0.0
2917,11989,0,0.0
2918,11991,0,0.0
2919,12010,0,0.0
2920,12017,0,0.0
2921,12020,0,0.0
2922,12024,0,0.0
2923,12025,0,0.0
2924,12036,0,0.0
2925,12037,0,0.0
2926,12039,0,0.0
2927,12040,0,0.0
2928,12046,0,0.0
2929,12055,1,0.0
2930,12061,0,0.0
2931,12062,0,0.0
2932,12063,0,0.0
2933,12069,0,1.0
2934,12070,0,0.0
2935,12071,0,0.0
2936,12072,0,0.0
2937,12081,0,0.0
2938,12082,0,0.0
2939,12085,0,0.0
2940,12087,0,0.0
2941,12089,0,0.0
2942,12092,0,0.0
2943,12094,0,0.0
2944,12103,0,0.0
2945,12111,0,0.0
2946,12114,0,0.0
2947,12121,0,0.0
2948,12126,0,0.0
2949,12132,0,0.0
2950,12134,0,0.0
2951,12136,0,0.0
2952,12137,0,0.0
2953,12149,0,0.0
2954,12162,0,0.0
2955,12164,0,0.0
2956,12165,0,0.0
2957,12167,0,0.0
2958,12179,0,0.0
2959,12185,0,0.0
2960,12196,0,0.0
2961,12197,0,0.0
2962,12200,0,0.0
2963,12201,0,0.0
2964,12206,0,0.0
2965,12214,0,0.0
2966,12215,0,0.0
2967,12216,0,0.0
2968,12225,0,0.0
2969,12229,0,0.0
2970,12233,0,0.0
2971,12234,0,0.0
2972,12241,0,0.0
2973,12243,0,0.0
2974,12251,0,0.0
2975,12261,0,0.0
2976,12262,0,0.0
2977,12266,0,0.0
2978,12267,0,0.0
2979,12270,0,0.0
2980,12271,0,0.0
2981,12274,0,0.0
2982,12276,0,0.0
2983,12280,0,0.0
2984,12284,0,0.0
2985,12286,0,0.0
2986,12290,0,0.0
2987,12291,0,0.0
2988,12294,0,0.0
2989,12305,0,0.0
2990,12306,0,0.0
2991,12310,0,0.0
2992,12312,0,0.0
2993,12315,0,0.0
2994,12316,0,0.0
2995,12320,0,0.0
2996,12321,0,0.0
2997,12324,0,0.0
2998,12327,0,0.0
2999,12330,0,0.0
3000,12332,0,0.0
3001,12334,0,1.0
3002,12335,0,0.0
3003,12337,0,0.0
3004,12352,0,0.0
3005,12359,0,0.0
3006,12362,0,0.0
3007,12363,0,0.0
3008,12364,0,0.0
3009,12370,0,0.0
3010,12372,0,0.0
3011,12375,0,0.0
3012,12384,0,0.0
3013,12385,0,0.0
3014,12390,0,0.0
3015,12397,0,0.0
3016,12400,0,0.0
3017,12410,0,0.0
3018,12414,0,0.0
3019,12415,0,0.0
3020,12416,0,0.0
3021,12417,0,0.0
3022,12419,0,0.0
3023,12420,0,0.0
3024,12423,0,0.0
3025,12426,0,0.0
3026,12433,0,0.0
3027,12437,0,0.0
3028,12452,0,0.0
3029,12453,0,0.0
3030,12460,0,0.0
3031,12467,0,0.0
3032,12474,0,0.0
3033,12475,0,0.0
3034,12479,0,0.0
3035,12481,0,0.0
3036,12486,0,0.0
3037,12492,0,0.0
3038,12502,0,0.0
3039,12504,0,0.0
3040,12510,0,0.0
3041,12517,0,0.0
3042,12522,0,0.0
3043,12539,0,0.0
3044,12540,0,0.0
3045,12542,0,0.0
3046,12546,0,0.0
3047,12555,0,0.0
3048,12557,0,0.0
3049,12561,0,0.0
3050,12563,0,0.0
3051,12565,0,0.0
3052,12569,0,0.0
3053,12571,0,0.0
3054,12575,0,0.0
3055,12577,0,0.0
3056,12586,0,0.0
3057,12589,0,0.0
3058,12595,0,0.0
3059,12603,0,0.0
3060,12604,0,0.0
3061,12607,0,0.0
3062,12611,0,0.0
3063,12624,0,0.0
3064,12629,0,0.0
3065,12631,0,0.0
3066,12634,0,0.0
3067,12639,0,0.0
3068,12640,0,0.0
3069,12642,0,0.0
3070,12649,0,0.0
3071,12655,0,0.0
3072,12659,0,0.0
3073,12664,0,0.0
3074,12667,0,0.0
3075,12679,0,0.0
3076,12680,0,0.0
3077,12685,0,0.0
3078,12686,0,0.0
3079,12703,0,0.0
3080,12709,0,0.0
3081,12710,0,0.0
3082,12721,0,0.0
3083,12723,0,0.0
3084,12725,0,0.0
3085,12731,0,0.0
3086,12733,0,0.0
3087,12735,0,0.0
3088,12741,0,0.0
3089,12743,0,0.0
3090,12744,0,0.0
3091,12749,0,0.0
3092,12751,0,0.0
3093,12754,0,0.0
3094,12756,0,0.0
3095,12759,0,0.0
3096,12762,0,0.0
3097,12765,0,0.0
3098,12766,0,0.0
3099,12767,0,0.0
3100,12774,0,0.0
3101,12775,0,0.0
3102,12777,0,0.0
3103,12780,0,0.0
3104,12783,0,0.0
3105,12784,0,0.0
3106,12790,0,0.0
3107,12791,0,0.0
3108,12794,0,0.0
3109,12795,0,0.0
3110,12804,0,0.0
3111,12805,0,0.0
3112,12812,0,0.0
3113,12823,0,0.0
3114,12827,0,0.0
3115,12831,0,0.0
3116,12834,0,0.0
3117,12849,0,0.0
3118,12853,0,0.0
3119,12859,0,0.0
3120,12861,0,0.0
3121,12864,0,0.0
3122,12886,1,0.0
3123,12887,0,0.0
3124,12905,0,0.0
3125,12913,0,0.0
3126,12916,0,0.0
3127,12925,0,0.0
3128,12927,0,0.0
3129,12931,0,0.0
3130,12939,0,0.0
3131,12956,0,0.0
3132,12957,0,0.0
3133,12959,0,0.0
3134,12963,0,0.0
3135,12964,0,0.0
3136,12966,0,0.0
3137,12967,0,0.0
3138,12972,0,0.0
3139,12977,0,0.0
3140,12980,0,0.0
3141,12985,0,0.0
3142,12986,0,0.0
3143,12989,0,0.0
3144,12992,0,0.0
3145,12994,0,0.0
3146,13004,0,0.0
3147,13005,0,0.0
3148,13010,0,0.0
3149,13011,0,0.0
3150,13019,0,0.0
3151,13020,0,0.0
3152,13031,0,0.0
3153,13042,0,0.0
3154,13046,0,0.0
3155,13050,0,0.0
3156,13052,0,0.0
3157,13053,0,0.0
3158,13054,0,0.0
3159,13055,0,0.0
3160,13059,0,0.0
3161,13066,0,0.0
3162,13067,0,0.0
3163,13075,0,0.0
3164,13076,0,0.0
3165,13077,0,0.0
3166,13082,0,0.0
3167,13089,0,0.0
3168,13091,0,0.0
3169,13094,0,0.0
3170,13096,0,0.0
3171,13099,0,0.0
3172,13100,0,0.0
3173,13102,0,0.0
3174,13110,0,0.0
3175,13112,0,0.0
3176,13113,0,0.0
3177,13114,0,0.0
3178,13115,0,0.0
3179,13120,0,0.0
3180,13123,0,0.0
3181,13126,1,0.0
3182,13130,0,0.0
3183,13131,0,0.0
3184,13141,0,0.0
3185,13153,0,0.0
3186,13161,0,0.0
3187,13169,0,0.0
3188,13175,0,0.0
3189,13189,0,0.0
3190,13193,0,0.0
3191,13194,0,0.0
3192,13203,0,0.0
3193,13205,0,0.0
3194,13206,0,0.0
3195,13213,0,0.0
3196,13215,0,0.0
3197,13216,0,0.0
3198,13221,0,0.0
3199,13230,0,0.0
3200,13231,0,0.0
3201,13241,0,0.0
3202,13250,0,0.0
3203,13251,0,0.0
3204,13252,0,0.0
3205,13253,0,0.0
3206,13263,0,0.0
3207,13267,0,0.0
3208,13273,0,0.0
3209,13285,0,0.0
3210,13286,0,0.0
3211,13291,0,0.0
3212,13293,0,0.0
3213,13294,0,0.0
3214,13295,0,0.0
3215,13296,0,0.0
3216,13297,0,0.0
3217,13304,0,0.0
3218,13312,0,0.0
3219,13315,0,0.0
3220,13320,0,0.0
3221,13325,0,0.0
3222,13331,0,0.0
3223,13336,0,0.0
3224,13337,0,0.0
3225,13340,0,0.0
3226,13341,0,0.0
3227,13342,0,0.0
3228,13357,0,0.0
3229,13359,0,0.0
3230,13366,0,0.0
3231,13367,0,0.0
3232,13369,0,0.0
3233,13384,0,0.0
3234,13386,0,0.0
3235,13389,0,0.0
3236,13394,0,0.0
3237,13402,0,0.0
3238,13406,0,0.0
3239,13419,0,0.0
3240,13424,0,0.0
3241,13426,0,0.0
3242,13427,0,0.0
3243,13429,0,0.0
3244,13430,0,0.0
3245,13434,0,0.0
3246,13444,0,0.0
3247,13451,0,0.0
3248,13453,0,0.0
3249,13457,0,0.0
3250,13459,0,0.0
3251,13460,0,0.0
3252,13465,0,0.0
3253,13477,0,0.0
3254,13486,0,0.0
3255,13492,0,0.0
3256,13493,0,0.0
3257,13496,0,1.0
3258,13503,0,0.0
3259,13511,0,1.0
3260,13512,0,0.0
3261,13515,0,0.0
3262,13517,0,0.0
3263,13522,0,0.0
3264,13523,0,0.0
3265,13524,0,0.0
3266,13525,0,0.0
3267,13526,0,0.0
3268,13529,0,0.0
3269,13533,0,0.0
3270,13536,0,0.0
3271,13542,0,0.0
3272,13545,0,0.0
3273,13549,0,0.0
3274,13550,0,0.0
3275,13557,0,0.0
3276,13583,0,0.0
3277,13585,0,0.0
3278,13589,0,0.0
3279,13595,0,0.0
3280,13596,0,0.0
3281,13610,0,0.0
3282,13611,0,0.0
3283,13612,0,0.0
3284,13613,0,0.0
3285,13622,0,0.0
3286,13640,0,0.0
3287,13642,0,0.0
3288,13644,0,0.0
3289,13646,0,0.0
3290,13647,0,1.0
3291,13650,0,0.0
3292,13652,1,0.0
3293,13671,0,0.0
3294,13679,0,0.0
3295,13681,0,0.0
3296,13682,0,0.0
3297,13683,0,0.0
3298,13687,0,0.0
3299,13700,0,0.0
3300,13702,0,0.0
3301,13707,0,0.0
3302,13709,0,0.0
3303,13712,0,0.0
3304,13722,0,0.0
3305,13723,0,0.0
3306,13724,0,0.0
3307,13727,0,0.0
3308,13730,0,0.0
3309,13737,0,0.0
3310,13749,1,0.0
3311,13750,0,0.0
3312,13756,0,0.0
3313,13761,0,0.0
3314,13774,0,0.0
3315,13776,0,0.0
3316,13781,0,0.0
3317,13785,0,0.0
3318,13792,0,0.0
3319,13793,0,0.0
3320,13796,0,0.0
3321,13800,0,0.0
3322,13803,0,0.0
3323,13806,0,0.0
3324,13819,0,0.0
3325,13826,0,0.0
3326,13827,0,1.0
3327,13829,0,0.0
3328,13835,0,0.0
3329,13837,0,0.0
3330,13840,0,0.0
3331,13843,1,0.0
3332,13844,0,0.0
3333,13845,0,0.0
3334,13850,0,0.0
3335,13854,0,0.0
3336,13861,0,0.0
3337,13863,0,0.0
3338,13867,0,0.0
3339,13869,0,0.0
3340,13870,0,0.0
3341,13882,0,0.0
3342,13887,0,0.0
3343,13892,0,0.0
3344,13895,0,0.0
3345,13899,0,0.0
3346,13900,0,0.0
3347,13906,0,0.0
3348,13914,0,0.0
3349,13914,0,0.0
3350,13921,0,0.0
3351,13923,0,0.0
3352,13924,0,0.0
3353,13929,0,0.0
3354,13930,0,0.0
3355,13931,0,0.0
3356,13934,0,0.0
3357,13936,0,0.0
3358,13946,0,0.0
3359,13956,0,0.0
3360,13960,0,0.0
3361,13965,0,0.0
3362,13966,0,0.0
3363,13969,0,0.0
3364,13970,0,0.0
3365,13977,0,0.0
3366,13979,0,0.0
3367,13981,0,0.0
3368,13982,0,0.0
3369,13992,0,0.0
3370,13997,0,0.0
3371,14004,0,0.0
3372,14006,0,0.0
3373,14011,0,0.0
3374,14012,0,0.0
3375,14026,0,0.0
3376,14054,0,0.0
3377,14059,0,0.0
3378,14073,0,0.0
3379,14084,0,0.0
3380,14089,0,1.0
3381,14091,0,0.0
3382,14093,0,0.0
3383,14095,0,0.0
3384,14105,1,0.0
3385,14107,0,0.0
3386,14115,0,1.0
3387,14134,0,0.0
3388,14135,0,0.0
3389,14139,0,0.0
3390,14140,0,0.0
3391,14156,0,0.0
3392,14206,0,0.0
3393,14226,0,1.0
3394,14231,1,0.0
3395,14243,0,0.0
3396,14270,0,0.0
3397,14294,0,0.0
3398,14296,0,0.0
3399,14301,0,0.0
3400,14302,0,0.0
3401,14330,0,0.0
3402,14336,0,0.0
3403,14379,0,0.0
3404,14393,0,0.0
3405,14444,0,0.0
3406,14456,0,0.0
3407,14462,0,0.0
3408,14474,0,0.0
3409,14487,0,0.0
3410,14501,0,0.0
3411,14514,0,0.0
3412,14526,0,0.0
3413,14532,0,0.0
3414,14549,0,0.0
3415,14550,0,0.0
3416,14556,0,0.0
3417,14557,0,0.0
3418,14582,0,0.0
3419,14583,0,0.0
3420,14586,0,0.0
3421,14587,0,0.0
3422,14592,0,0.0
3423,14592,0,0.0
3424,14596,0,0.0
3425,14602,0,0.0
3426,14605,0,0.0
3427,14611,0,1.0
3428,14612,0,0.0
3429,14614,0,0.0
3430,14623,0,0.0
3431,14627,0,0.0
3432,14639,0,0.0
3433,14640,0,0.0
3434,14654,0,0.0
3435,14655,0,0.0
3436,14656,0,0.0
3437,14662,0,0.0
3438,14673,0,0.0
3439,14675,1,0.0
3440,14680,1,0.0
3441,14681,0,0.0
3442,14687,0,0.0
3443,14689,0,0.0
3444,14691,0,0.0
3445,14720,0,0.0
3446,14722,0,0.0
3447,14735,0,0.0
3448,14739,0,0.0
3449,14740,0,0.0
3450,14744,0,0.0
3451,14749,0,0.0
3452,14761,0,0.0
3453,14766,0,0.0
3454,14767,0,0.0
3455,14769,0,0.0
3456,14780,0,0.0
3457,14781,0,0.0
3458,14790,0,0.0
3459,14791,0,0.0
3460,14792,0,0.0
3461,14794,1,0.0
3462,14801,0,0.0
3463,14814,0,0.0
3464,14815,0,1.0
3465,14826,0,0.0
3466,14830,0,1.0
3467,14835,0,0.0
3468,14841,0,0.0
3469,14850,0,0.0
3470,14857,0,0.0
3471,14859,0,0.0
3472,14863,0,0.0
3473,14866,0,0.0
3474,14867,0,0.0
3475,14873,0,0.0
3476,14877,0,0.0
3477,14882,0,0.0
3478,14891,0,0.0
3479,14905,0,0.0
3480,14906,0,0.0
3481,14910,0,0.0
3482,14914,0,0.0
3483,14915,0,0.0
3484,14916,0,0.0
3485,14917,0,0.0
3486,14922,0,0.0
3487,14924,0,0.0
3488,14935,0,0.0
3489,14937,0,0.0
3490,14945,0,0.0
3491,14949,0,0.0
3492,14952,0,0.0
3493,14961,1,0.0
3494,14965,0,0.0
3495,14969,0,0.0
3496,14981,0,0.0
3497,14985,0,0.0
3498,14986,0,0.0
3499,14993,0,0.0
3500,15001,0,1.0
3501,15003,0,0.0
3502,15005,0,0.0
3503,15009,0,0.0
3504,15011,0,0.0
3505,15016,0,0.0
3506,15022,0,0.0
3507,15025,0,0.0
3508,15034,0,0.0
3509,15037,0,0.0
3510,15046,0,0.0
3511,15049,0,0.0
3512,15050,0,1.0
3513,15051,0,0.0
3514,15054,0,0.0
3515,15062,0,0.0
3516,15063,0,0.0
3517,15064,0,0.0
3518,15070,0,0.0
3519,15071,0,0.0
3520,15075,0,0.0
3521,15076,0,0.0
3522,15082,0,0.0
3523,15091,0,0.0
3524,15092,0,0.0
3525,15093,0,0.0
3526,15094,0,0.0
3527,15095,0,0.0
3528,15096,0,0.0
3529,15103,0,0.0
3530,15116,0,0.0
3531,15120,0,0.0
3532,15122,0,1.0
3533,15129,0,0.0
3534,15130,0,0.0
3535,15133,0,0.0
3536,15135,0,0.0
3537,15140,0,0.0
3538,15154,0,0.0
3539,15155,0,0.0
3540,15156,0,0.0
3541,15169,0,0.0
3542,15170,0,0.0
3543,15176,0,0.0
3544,15179,0,0.0
3545,15186,0,0.0
3546,15192,0,0.0
3547,15194,0,0.0
3548,15200,0,0.0
3549,15203,0,0.0
3550,15210,0,0.0
3551,15214,0,0.0
3552,15216,0,1.0
3553,15217,0,0.0
3554,15222,0,0.0
3555,15224,0,0.0
3556,15235,0,0.0
3557,15236,0,0.0
3558,15239,0,0.0
3559,15240,1,0.0
3560,15244,0,0.0
3561,15246,0,0.0
3562,15250,0,0.0
3563,15255,0,0.0
3564,15256,0,0.0
3565,15260,0,0.0
3566,15283,1,0.0
3567,15284,0,0.0
3568,15286,0,0.0
3569,15293,0,0.0
3570,15297,0,0.0
3571,15300,0,0.0
3572,15302,0,0.0
3573,15306,0,0.0
3574,15317,0,0.0
3575,15333,0,0.0
3576,15340,0,0.0
3577,15343,0,0.0
3578,15347,0,0.0
3579,15354,0,0.0
3580,15361,0,1.0
3581,15364,0,0.0
3582,15370,0,0.0
3583,15372,0,0.0
3584,15376,0,0.0
3585,15380,0,0.0
3586,15381,0,0.0
3587,15382,0,0.0
3588,15384,0,0.0
3589,15386,0,0.0
3590,15396,0,0.0
3591,15400,0,1.0
3592,15401,0,0.0
