,id,food,food_prediction
2432,10189,0,0.0
2433,10201,0,0.0
2434,10215,0,0.0
2435,10223,1,0.0
2436,10233,0,0.0
2437,10235,0,0.0
2438,10237,0,0.0
2439,10245,0,0.0
2440,10246,0,0.0
2441,10249,0,0.0
2442,10253,0,0.0
2443,10255,0,0.0
2444,10262,0,1.0
2445,10265,0,0.0
2446,10279,0,0.0
2447,10281,0,0.0
2448,10282,0,0.0
2449,10286,0,0.0
2450,10287,0,1.0
2451,10292,0,1.0
2452,10296,0,0.0
2453,10300,0,0.0
2454,10304,0,1.0
2455,10305,0,0.0
2456,10310,0,0.0
2457,10313,0,0.0
2458,10315,0,0.0
2459,10321,0,0.0
2460,10323,0,0.0
2461,10331,0,0.0
2462,10332,0,0.0
2463,10333,0,0.0
2464,10334,0,0.0
2465,10335,0,0.0
2466,10350,1,1.0
2467,10352,0,0.0
2468,10354,0,0.0
2469,10361,0,0.0
2470,10362,0,0.0
2471,10369,0,0.0
2472,10375,0,0.0
2473,10381,0,0.0
2474,10382,0,0.0
2475,10383,0,0.0
2476,10384,0,0.0
2477,10389,0,0.0
2478,10397,0,0.0
2479,10400,0,0.0
2480,10401,0,0.0
2481,10403,0,0.0
2482,10404,0,0.0
2483,10405,0,0.0
2484,10406,0,1.0
2485,10411,0,0.0
2486,10420,0,0.0
2487,10424,0,0.0
2488,10425,0,0.0
2489,10427,1,1.0
2490,10434,0,0.0
2491,10435,0,0.0
2492,10441,0,0.0
2493,10443,0,0.0
2494,10445,0,0.0
2495,10446,0,0.0
2496,10450,0,0.0
2497,10456,0,0.0
2498,10462,0,0.0
2499,10463,0,0.0
2500,10464,0,0.0
2501,10465,0,0.0
2502,10470,0,0.0
2503,10471,0,0.0
2504,10482,0,0.0
2505,10485,0,0.0
2506,10489,0,0.0
2507,10490,0,0.0
2508,10493,0,0.0
2509,10495,0,0.0
2510,10499,0,0.0
2511,10501,0,0.0
2512,10503,0,0.0
2513,10505,0,0.0
2514,10511,0,0.0
2515,10519,0,1.0
2516,10521,0,1.0
2517,10523,0,0.0
2518,10525,0,0.0
2519,10526,0,0.0
2520,10536,0,0.0
2521,10540,0,0.0
2522,10554,0,0.0
2523,10556,0,0.0
2524,10557,0,0.0
2525,10559,0,0.0
2526,10561,1,0.0
2527,10572,0,0.0
2528,10573,0,0.0
2529,10584,0,0.0
2530,10590,0,0.0
2531,10593,0,0.0
2532,10594,0,0.0
2533,10595,0,0.0
2534,10600,0,0.0
2535,10603,0,0.0
2536,10604,0,0.0
2537,10617,0,0.0
2538,10624,0,0.0
2539,10626,0,0.0
2540,10629,0,0.0
2541,10632,0,0.0
2542,10636,0,0.0
2543,10644,0,0.0
2544,10652,0,0.0
2545,10657,0,0.0
2546,10659,0,0.0
2547,10660,0,0.0
2548,10663,0,0.0
2549,10664,0,0.0
2550,10669,0,0.0
2551,10670,0,0.0
2552,10671,0,0.0
2553,10672,0,0.0
2554,10675,0,0.0
2555,10677,0,0.0
2556,10679,0,0.0
2557,10687,0,0.0
2558,10690,0,0.0
2559,10702,0,0.0
2560,10705,1,1.0
2561,10712,0,0.0
2562,10713,0,0.0
2563,10716,0,0.0
2564,10726,0,0.0
2565,10730,0,0.0
2566,10733,0,0.0
2567,10734,0,0.0
2568,10742,0,0.0
2569,10746,0,1.0
2570,10747,0,0.0
2571,10753,0,0.0
2572,10759,0,0.0
2573,10766,0,0.0
2574,10767,0,0.0
2575,10770,0,0.0
2576,10771,1,0.0
2577,10781,0,1.0
2578,10782,0,0.0
2579,10783,0,0.0
2580,10786,0,0.0
2581,10790,0,0.0
2582,10797,0,0.0
2583,10817,0,0.0
2584,10820,0,0.0
2585,10821,0,0.0
2586,10829,0,0.0
2587,10843,0,0.0
2588,10845,0,0.0
2589,10850,0,1.0
2590,10855,0,0.0
2591,10860,0,0.0
2592,10862,0,0.0
2593,10873,0,0.0
2594,10880,1,0.0
2595,10882,0,0.0
2596,10890,0,0.0
2597,10893,0,0.0
2598,10896,0,0.0
2599,10906,0,0.0
2600,10912,0,0.0
2601,10916,0,0.0
2602,10919,0,0.0
2603,10922,0,0.0
2604,10925,0,0.0
2605,10927,0,0.0
2606,10932,0,0.0
2607,10936,0,0.0
2608,10941,0,0.0
2609,10942,0,0.0
2610,10943,0,1.0
2611,10947,0,0.0
2612,10949,0,0.0
2613,10954,0,0.0
2614,10959,0,0.0
2615,10961,0,0.0
2616,10962,0,1.0
2617,10966,0,0.0
2618,10976,0,0.0
2619,10977,0,0.0
2620,10979,0,0.0
2621,10982,0,0.0
2622,11004,0,0.0
2623,11009,0,0.0
2624,11014,0,0.0
2625,11015,0,0.0
2626,11017,0,0.0
2627,11030,0,0.0
2628,11032,0,0.0
2629,11033,0,0.0
2630,11035,0,1.0
2631,11045,0,0.0
2632,11047,0,0.0
2633,11053,0,1.0
2634,11054,0,0.0
2635,11084,0,0.0
2636,11085,0,0.0
2637,11086,0,0.0
2638,11094,0,0.0
2639,11096,0,0.0
2640,11101,0,0.0
2641,11106,0,0.0
2642,11110,0,0.0
2643,11113,0,0.0
2644,11114,0,0.0
2645,11119,0,0.0
2646,11120,0,1.0
2647,11125,0,0.0
2648,11141,0,0.0
2649,11145,0,0.0
2650,11146,0,0.0
2651,11166,0,0.0
2652,11169,0,0.0
2653,11172,0,0.0
2654,11177,0,0.0
2655,11181,0,0.0
2656,11193,0,0.0
2657,11195,0,0.0
2658,11197,0,0.0
2659,11202,0,0.0
2660,11204,0,0.0
2661,11205,0,0.0
2662,11219,0,0.0
2663,11221,0,0.0
2664,11225,1,0.0
2665,11227,0,0.0
2666,11236,0,0.0
2667,11241,0,0.0
2668,11243,0,0.0
2669,11249,0,0.0
2670,11250,0,0.0
2671,11253,0,0.0
2672,11261,0,0.0
2673,11263,0,0.0
2674,11269,0,0.0
2675,11271,0,0.0
2676,11279,0,0.0
2677,11284,0,0.0
2678,11294,0,0.0
2679,11303,0,0.0
2680,11307,0,0.0
2681,11313,0,0.0
2682,11315,0,0.0
2683,11316,0,0.0
2684,11327,0,0.0
2685,11342,0,0.0
2686,11353,0,0.0
2687,11354,0,1.0
2688,11361,0,0.0
2689,11364,0,0.0
2690,11366,0,0.0
2691,11367,0,0.0
2692,11371,0,0.0
2693,11379,0,0.0
2694,11385,0,0.0
2695,11391,0,0.0
2696,11395,0,0.0
2697,11396,0,0.0
2698,11400,0,0.0
2699,11401,0,0.0
2700,11402,0,0.0
2701,11423,0,0.0
2702,11430,0,0.0
2703,11431,0,0.0
2704,11432,0,0.0
2705,11441,0,0.0
2706,11445,0,0.0
2707,11446,0,0.0
2708,11449,0,0.0
2709,11450,0,0.0
2710,11451,0,0.0
2711,11453,0,0.0
2712,11464,0,0.0
2713,11467,0,0.0
2714,11474,0,0.0
2715,11475,0,0.0
2716,11481,0,0.0
2717,11489,0,0.0
2718,11490,0,0.0
2719,11495,1,1.0
2720,11497,0,0.0
2721,11502,0,0.0
2722,11506,0,0.0
2723,11507,0,0.0
2724,11514,0,0.0
2725,11515,0,0.0
2726,11542,0,0.0
2727,11543,0,0.0
2728,11546,0,0.0
2729,11552,0,0.0
2730,11553,0,0.0
2731,11561,0,0.0
2732,11562,0,0.0
2733,11563,0,0.0
2734,11569,0,0.0
2735,11575,0,0.0
2736,11576,0,0.0
2737,11586,0,0.0
2738,11592,0,0.0
2739,11593,0,0.0
2740,11596,0,0.0
2741,11597,0,0.0
2742,11600,0,0.0
2743,11606,0,1.0
2744,11611,0,0.0
2745,11622,0,0.0
2746,11623,0,0.0
2747,11626,0,0.0
2748,11632,0,0.0
2749,11633,0,0.0
2750,11634,0,0.0
2751,11636,0,0.0
2752,11651,0,1.0
2753,11655,0,0.0
2754,11673,0,0.0
2755,11677,0,0.0
2756,11679,0,0.0
2757,11680,0,0.0
2758,11681,0,0.0
2759,11689,0,0.0
2760,11690,0,1.0
2761,11691,0,0.0
2762,11692,0,0.0
2763,11694,0,0.0
2764,11700,0,0.0
2765,11707,0,0.0
2766,11710,0,0.0
2767,11729,0,0.0
2768,11730,0,0.0
2769,11731,0,0.0
2770,11732,0,0.0
2771,11733,0,0.0
2772,11735,0,0.0
2773,11742,0,0.0
2774,11746,1,0.0
2775,11763,0,0.0
2776,11764,0,0.0
2777,11783,0,0.0
2778,11790,0,0.0
2779,11793,0,0.0
2780,11794,0,0.0
2781,11797,0,0.0
2782,11800,0,0.0
2783,11810,0,0.0
2784,11811,0,0.0
2785,11815,0,0.0
2786,11821,0,0.0
2787,11824,0,0.0
2788,11826,0,0.0
2789,11830,0,0.0
2790,11840,0,0.0
2791,11854,0,0.0
2792,11855,0,0.0
2793,11856,0,0.0
2794,11863,0,0.0
2795,11866,0,0.0
2796,11877,0,0.0
2797,11881,0,0.0
2798,11884,0,0.0
2799,11889,0,0.0
2800,11892,0,0.0
2801,11897,0,0.0
2802,11911,0,0.0
2803,11913,0,0.0
2804,11915,0,0.0
2805,11921,0,0.0
2806,11931,0,0.0
2807,11937,0,0.0
2808,11943,0,0.0
2809,11954,0,0.0
2810,11959,0,0.0
2811,11963,0,0.0
2812,11970,0,0.0
2813,11971,0,0.0
2814,11973,0,0.0
2815,11976,0,0.0
2816,11979,0,0.0
2817,11984,0,0.0
2818,11989,0,0.0
2819,11990,0,0.0
2820,12000,0,0.0
2821,12006,0,0.0
2822,12017,0,0.0
2823,12019,0,0.0
2824,12024,0,0.0
2825,12035,0,0.0
2826,12045,0,0.0
2827,12046,0,0.0
2828,12053,0,0.0
2829,12059,0,0.0
2830,12060,0,0.0
2831,12063,0,0.0
2832,12064,0,0.0
2833,12066,0,0.0
2834,12071,0,0.0
2835,12073,0,0.0
2836,12079,0,0.0
2837,12082,1,1.0
2838,12085,1,1.0
2839,12087,0,0.0
2840,12094,1,1.0
2841,12095,0,0.0
2842,12100,1,1.0
2843,12104,0,1.0
2844,12105,1,0.0
2845,12116,1,1.0
2846,12117,0,0.0
2847,12119,1,0.0
2848,12120,0,0.0
2849,12126,1,0.0
2850,12133,0,1.0
2851,12135,0,0.0
2852,12143,0,1.0
2853,12153,1,1.0
2854,12156,1,1.0
2855,12165,1,0.0
2856,12175,0,0.0
2857,12179,0,1.0
2858,12184,0,1.0
2859,12186,1,1.0
2860,12194,1,0.0
2861,12205,0,0.0
2862,12206,0,0.0
2863,12209,0,1.0
2864,12215,1,1.0
2865,12221,0,1.0
2866,12223,1,1.0
2867,12225,0,0.0
2868,12232,1,0.0
2869,12241,1,1.0
2870,12250,0,0.0
2871,12255,1,1.0
2872,12259,0,0.0
2873,12260,0,1.0
2874,12261,0,0.0
2875,12263,1,1.0
2876,12264,0,1.0
2877,12265,1,1.0
2878,12269,1,0.0
2879,12272,0,1.0
2880,12273,1,1.0
2881,12282,0,1.0
2882,12283,0,0.0
2883,12286,0,0.0
2884,12290,0,0.0
2885,12297,1,1.0
2886,12301,0,1.0
2887,12302,0,0.0
2888,12306,0,0.0
2889,12311,0,0.0
2890,12322,0,0.0
2891,12325,0,0.0
2892,12327,1,0.0
2893,12329,0,0.0
2894,12332,0,1.0
2895,12334,0,1.0
2896,12337,0,0.0
2897,12343,0,0.0
2898,12349,1,1.0
2899,12352,1,1.0
2900,12354,1,0.0
2901,12359,0,0.0
2902,12376,0,1.0
2903,12381,0,1.0
2904,12382,1,1.0
2905,12384,1,1.0
2906,12385,0,0.0
2907,12386,1,1.0
2908,12387,1,1.0
2909,12389,1,1.0
2910,12393,1,0.0
2911,12396,0,0.0
2912,12397,0,1.0
2913,12401,0,0.0
2914,12405,0,1.0
2915,12409,1,1.0
2916,12416,1,1.0
2917,12419,0,0.0
2918,12442,0,1.0
2919,12447,0,0.0
2920,12450,1,1.0
2921,12452,0,0.0
2922,12460,1,0.0
2923,12463,1,0.0
2924,12467,0,0.0
2925,12473,1,1.0
2926,12483,1,1.0
2927,12486,0,1.0
2928,12491,0,1.0
2929,12492,0,1.0
2930,12493,1,1.0
2931,12494,0,0.0
2932,12496,0,1.0
2933,12501,0,0.0
2934,12511,1,1.0
2935,12525,0,0.0
2936,12527,0,0.0
2937,12533,0,0.0
2938,12545,0,0.0
2939,12550,0,0.0
2940,12551,0,0.0
2941,12561,0,0.0
2942,12566,0,0.0
2943,12572,1,1.0
2944,12577,0,0.0
2945,12583,0,1.0
2946,12606,0,0.0
2947,12609,0,1.0
2948,12615,0,1.0
2949,12623,0,0.0
2950,12625,0,0.0
2951,12627,0,1.0
2952,12629,0,0.0
2953,12630,0,0.0
2954,12632,0,0.0
2955,12634,1,1.0
2956,12637,1,0.0
2957,12641,0,0.0
2958,12654,1,1.0
2959,12655,0,0.0
2960,12656,0,1.0
2961,12660,1,1.0
2962,12667,1,1.0
2963,12673,0,0.0
2964,12674,1,1.0
2965,12675,0,1.0
2966,12682,0,1.0
2967,12683,1,0.0
2968,12684,0,0.0
2969,12693,0,1.0
2970,12701,1,1.0
2971,12703,0,0.0
2972,12707,0,1.0
2973,12716,0,1.0
2974,12721,0,1.0
2975,12725,0,0.0
2976,12731,0,1.0
2977,12741,0,0.0
2978,12742,0,0.0
2979,12744,1,1.0
2980,12749,0,0.0
2981,12752,0,1.0
2982,12754,0,0.0
2983,12763,0,0.0
2984,12769,1,1.0
2985,12770,0,1.0
2986,12772,0,0.0
2987,12774,0,0.0
2988,12775,0,1.0
2989,12779,0,1.0
2990,12780,1,1.0
2991,12783,1,1.0
2992,12784,0,1.0
2993,12794,1,1.0
2994,12797,0,0.0
2995,12801,0,1.0
2996,12803,0,0.0
2997,12807,0,0.0
2998,12810,1,0.0
2999,12823,0,1.0
3000,12834,1,0.0
3001,12836,0,0.0
3002,12837,1,1.0
3003,12843,1,0.0
3004,12853,0,1.0
3005,12854,0,0.0
3006,12866,0,0.0
3007,12867,0,0.0
3008,12870,0,1.0
3009,12871,1,1.0
3010,12872,1,1.0
3011,12877,1,0.0
3012,12883,1,1.0
3013,12887,0,1.0
3014,12891,0,0.0
3015,12902,0,0.0
3016,12911,0,1.0
3017,12919,0,0.0
3018,12921,0,1.0
3019,12935,0,1.0
3020,12939,1,1.0
3021,12943,1,1.0
3022,12959,1,1.0
3023,12961,0,0.0
3024,12963,1,1.0
3025,12965,0,1.0
3026,12971,0,0.0
3027,12977,0,0.0
3028,12989,0,1.0
3029,13002,0,0.0
3030,13007,1,0.0
3031,13020,1,0.0
3032,13021,1,1.0
3033,13030,0,0.0
3034,13031,1,1.0
3035,13036,0,0.0
3036,13052,0,0.0
3037,13053,1,1.0
3038,13059,0,0.0
3039,13061,0,1.0
3040,13063,0,1.0
3041,13064,1,0.0
3042,13065,1,1.0
3043,13066,1,1.0
3044,13069,1,1.0
3045,13077,0,0.0
3046,13079,1,1.0
3047,13084,1,1.0
3048,13085,0,0.0
3049,13087,0,1.0
3050,13094,1,1.0
3051,13097,1,1.0
3052,13102,1,0.0
3053,13104,0,0.0
3054,13106,0,0.0
3055,13110,0,0.0
3056,13112,0,0.0
3057,13113,0,0.0
3058,13114,0,0.0
3059,13116,0,0.0
3060,13117,0,0.0
3061,13119,0,0.0
3062,13124,0,0.0
3063,13126,0,0.0
3064,13129,0,0.0
3065,13133,0,0.0
3066,13135,0,0.0
3067,13160,0,0.0
3068,13162,0,0.0
3069,13164,0,0.0
3070,13169,0,0.0
3071,13172,0,0.0
3072,13176,0,0.0
3073,13177,0,0.0
3074,13179,0,0.0
3075,13181,0,0.0
3076,13192,0,0.0
3077,13193,0,0.0
3078,13199,0,0.0
3079,13202,0,0.0
3080,13204,0,0.0
3081,13206,0,0.0
3082,13207,0,0.0
3083,13210,0,0.0
3084,13211,0,1.0
3085,13251,0,0.0
3086,13256,0,0.0
3087,13259,0,0.0
3088,13261,0,0.0
3089,13263,0,0.0
3090,13267,0,0.0
3091,13269,0,0.0
3092,13271,0,0.0
3093,13275,0,1.0
3094,13279,0,0.0
3095,13285,0,0.0
3096,13293,0,0.0
3097,13294,0,0.0
3098,13301,0,0.0
3099,13304,0,0.0
3100,13309,0,0.0
3101,13310,1,0.0
3102,13320,0,0.0
3103,13325,0,0.0
3104,13340,0,0.0
3105,13343,0,0.0
3106,13352,0,0.0
3107,13355,0,0.0
3108,13359,0,0.0
3109,13363,0,0.0
3110,13371,0,0.0
3111,13380,0,1.0
3112,13390,0,0.0
3113,13393,0,0.0
3114,13394,0,0.0
3115,13396,0,0.0
3116,13397,0,0.0
3117,13403,0,0.0
3118,13413,0,0.0
3119,13414,0,0.0
3120,13416,1,0.0
3121,13420,0,0.0
3122,13422,0,0.0
3123,13427,0,0.0
3124,13429,0,0.0
3125,13430,0,0.0
3126,13434,0,0.0
3127,13444,0,0.0
3128,13456,0,0.0
3129,13457,0,0.0
3130,13460,0,0.0
3131,13464,0,0.0
3132,13486,0,0.0
3133,13489,0,0.0
3134,13492,0,0.0
3135,13495,0,0.0
3136,13496,0,1.0
3137,13500,0,0.0
3138,13503,0,0.0
3139,13504,0,0.0
3140,13506,0,0.0
3141,13509,0,0.0
3142,13512,0,1.0
3143,13514,0,0.0
3144,13515,0,0.0
3145,13516,0,0.0
3146,13524,0,0.0
3147,13527,0,0.0
3148,13529,0,0.0
3149,13535,0,0.0
3150,13536,0,0.0
3151,13537,0,0.0
3152,13542,0,0.0
3153,13544,0,1.0
3154,13547,0,0.0
3155,13550,0,1.0
3156,13551,0,0.0
3157,13556,0,0.0
3158,13557,0,1.0
3159,13566,0,1.0
3160,13569,0,0.0
3161,13571,0,0.0
3162,13572,0,0.0
3163,13573,0,0.0
3164,13587,0,0.0
3165,13589,0,0.0
3166,13591,0,0.0
3167,13599,0,0.0
3168,13609,0,0.0
3169,13610,0,0.0
3170,13611,0,0.0
3171,13615,0,0.0
3172,13620,0,0.0
3173,13621,0,0.0
3174,13625,0,0.0
3175,13642,0,0.0
3176,13645,0,0.0
3177,13653,0,0.0
3178,13655,0,0.0
3179,13662,0,0.0
3180,13666,0,0.0
3181,13669,0,0.0
3182,13674,0,0.0
3183,13677,0,0.0
3184,13683,0,0.0
3185,13692,0,0.0
3186,13693,0,0.0
3187,13695,0,0.0
3188,13696,0,0.0
3189,13699,0,0.0
3190,13702,0,0.0
3191,13704,0,0.0
3192,13706,0,0.0
3193,13707,0,0.0
3194,13709,0,0.0
3195,13710,0,0.0
3196,13712,0,0.0
3197,13714,0,0.0
3198,13715,0,0.0
3199,13723,0,0.0
3200,13727,0,0.0
3201,13730,0,0.0
3202,13731,0,0.0
3203,13743,0,0.0
3204,13751,0,0.0
3205,13759,0,0.0
3206,13760,0,0.0
3207,13767,0,0.0
3208,13770,0,0.0
3209,13780,0,0.0
3210,13781,0,0.0
3211,13784,0,1.0
3212,13786,0,0.0
3213,13792,0,0.0
3214,13794,0,0.0
3215,13796,0,0.0
3216,13799,1,0.0
3217,13800,0,0.0
3218,13814,0,0.0
3219,13820,0,0.0
3220,13829,0,0.0
3221,13836,0,0.0
3222,13837,0,0.0
3223,13844,0,0.0
3224,13845,0,0.0
3225,13849,0,0.0
3226,13862,0,0.0
3227,13870,0,0.0
3228,13874,0,0.0
3229,13880,0,0.0
3230,13881,0,0.0
3231,13892,0,0.0
3232,13893,0,0.0
3233,13894,0,0.0
3234,13907,0,1.0
3235,13917,0,0.0
3236,13921,0,0.0
3237,13925,0,0.0
3238,13926,0,0.0
3239,13934,0,0.0
3240,13935,0,0.0
3241,13937,0,0.0
3242,13940,0,0.0
3243,13941,0,0.0
3244,13950,0,1.0
3245,13959,0,1.0
3246,13961,0,1.0
3247,13965,0,0.0
3248,13966,1,0.0
3249,13975,0,0.0
3250,13976,1,0.0
3251,13977,1,0.0
3252,13979,1,0.0
3253,13981,1,0.0
3254,14002,0,1.0
3255,14003,0,0.0
3256,14005,0,0.0
3257,14012,0,0.0
3258,14027,0,0.0
3259,14053,0,0.0
3260,14069,1,1.0
3261,14072,0,0.0
3262,14073,0,0.0
3263,14089,0,0.0
3264,14091,0,0.0
3265,14094,0,0.0
3266,14096,0,0.0
3267,14106,0,0.0
3268,14115,0,0.0
3269,14134,0,0.0
3270,14156,0,0.0
3271,14216,1,1.0
3272,14219,0,0.0
3273,14224,0,0.0
3274,14241,0,0.0
3275,14243,0,0.0
3276,14244,0,0.0
3277,14246,0,0.0
3278,14266,0,0.0
3279,14270,1,0.0
3280,14283,0,0.0
3281,14289,0,0.0
3282,14300,0,0.0
3283,14302,0,0.0
3284,14304,0,0.0
3285,14323,0,0.0
3286,14339,0,0.0
3287,14342,0,0.0
3288,14357,0,0.0
3289,14360,0,1.0
3290,14379,0,0.0
3291,14391,1,1.0
3292,14393,1,0.0
3293,14413,0,0.0
3294,14427,0,0.0
3295,14439,0,0.0
3296,14441,0,0.0
3297,14442,0,0.0
3298,14455,1,0.0
3299,14456,1,0.0
3300,14482,1,1.0
3301,14505,0,0.0
3302,14514,0,0.0
3303,14521,0,0.0
3304,14523,0,0.0
3305,14524,0,1.0
3306,14530,1,0.0
3307,14550,0,0.0
3308,14557,0,0.0
3309,14583,1,1.0
3310,14590,0,0.0
3311,14591,1,0.0
3312,14592,0,0.0
3313,14592,0,0.0
3314,14593,0,0.0
3315,14596,0,0.0
3316,14609,1,1.0
3317,14610,0,0.0
3318,14612,0,0.0
3319,14621,0,1.0
3320,14622,0,1.0
3321,14631,0,1.0
3322,14634,0,0.0
3323,14637,0,1.0
3324,14639,0,0.0
3325,14640,1,1.0
3326,14645,0,0.0
3327,14647,1,0.0
3328,14662,0,0.0
3329,14681,0,0.0
3330,14682,0,0.0
3331,14705,0,0.0
3332,14706,0,0.0
3333,14717,1,0.0
3334,14719,0,0.0
3335,14721,0,0.0
3336,14726,1,1.0
3337,14727,0,0.0
3338,14730,0,0.0
3339,14731,0,0.0
3340,14735,0,0.0
3341,14736,0,0.0
3342,14741,0,1.0
3343,14745,0,0.0
3344,14751,0,1.0
3345,14761,1,0.0
3346,14766,0,0.0
3347,14773,0,0.0
3348,14774,0,0.0
3349,14776,0,0.0
3350,14777,0,0.0
3351,14784,0,0.0
3352,14794,0,0.0
3353,14807,0,1.0
3354,14810,0,0.0
3355,14817,0,0.0
3356,14820,0,0.0
3357,14831,0,0.0
3358,14833,0,0.0
3359,14842,0,0.0
3360,14844,0,1.0
3361,14849,0,1.0
3362,14850,0,0.0
3363,14855,0,0.0
3364,14856,0,0.0
3365,14863,1,1.0
3366,14867,0,1.0
3367,14869,0,1.0
3368,14873,0,0.0
3369,14874,0,0.0
3370,14875,0,1.0
3371,14881,0,0.0
3372,14886,0,0.0
3373,14891,0,0.0
3374,14900,0,0.0
3375,14903,0,0.0
3376,14905,0,0.0
3377,14906,0,0.0
3378,14911,0,0.0
3379,14913,0,0.0
3380,14916,0,0.0
3381,14921,0,0.0
3382,14922,0,0.0
3383,14926,0,0.0
3384,14929,0,0.0
3385,14932,0,0.0
3386,14944,0,0.0
3387,14966,0,1.0
3388,14979,0,0.0
3389,14983,0,0.0
3390,14985,0,0.0
3391,14987,0,0.0
3392,14994,0,0.0
3393,14999,0,0.0
3394,15000,0,0.0
3395,15003,0,0.0
3396,15010,0,1.0
3397,15011,0,0.0
3398,15023,0,0.0
3399,15030,0,0.0
3400,15031,0,0.0
3401,15035,0,0.0
3402,15041,0,1.0
3403,15042,0,0.0
3404,15047,0,0.0
3405,15054,0,0.0
3406,15060,0,0.0
3407,15065,0,0.0
3408,15071,0,0.0
3409,15072,0,0.0
3410,15076,0,0.0
3411,15080,0,1.0
3412,15082,0,0.0
3413,15092,0,0.0
3414,15096,0,0.0
3415,15097,0,0.0
3416,15117,0,0.0
3417,15120,0,0.0
3418,15122,0,1.0
3419,15133,0,0.0
3420,15134,0,0.0
3421,15143,0,0.0
3422,15150,0,0.0
3423,15156,0,0.0
3424,15157,0,0.0
3425,15170,0,0.0
3426,15173,0,0.0
3427,15183,0,1.0
3428,15184,0,0.0
3429,15187,0,0.0
3430,15189,0,0.0
3431,15191,0,0.0
3432,15193,0,0.0
3433,15194,0,0.0
3434,15199,0,1.0
3435,15201,0,0.0
3436,15202,0,0.0
3437,15210,0,1.0
3438,15211,0,0.0
3439,15212,0,0.0
3440,15214,0,0.0
3441,15216,0,1.0
3442,15219,0,0.0
3443,15224,0,0.0
3444,15231,0,0.0
3445,15234,0,1.0
3446,15240,0,0.0
3447,15244,0,0.0
3448,15249,0,0.0
3449,15255,0,1.0
3450,15256,0,0.0
3451,15264,0,1.0
3452,15270,0,0.0
3453,15271,0,0.0
3454,15274,0,0.0
3455,15283,0,0.0
3456,15284,0,0.0
3457,15292,0,0.0
3458,15294,1,0.0
3459,15297,0,0.0
3460,15302,0,0.0
3461,15303,0,0.0
3462,15305,0,0.0
3463,15313,0,0.0
3464,15316,1,0.0
3465,15322,0,0.0
3466,15325,0,0.0
3467,15330,0,0.0
3468,15346,0,0.0
3469,15347,0,0.0
3470,15354,0,0.0
3471,15357,0,1.0
3472,15362,0,0.0
3473,15365,0,0.0
3474,15371,0,0.0
3475,15372,0,0.0
3476,15375,0,0.0
3477,15382,0,0.0
3478,15394,0,0.0
3479,15396,0,0.0
3480,15397,1,0.0
3481,15411,0,1.0
3482,15412,1,0.0
3483,15415,0,0.0
3484,15417,0,0.0
3485,15419,1,1.0
3486,15420,0,0.0
3487,15424,0,0.0
3488,15430,0,0.0
3489,15437,0,0.0
3490,15439,0,0.0
3491,15449,0,0.0
3492,15453,0,0.0
3493,15457,0,0.0
3494,15460,0,0.0
3495,15464,0,0.0
3496,15479,0,0.0
3497,15495,0,1.0
3498,15496,0,0.0
3499,15500,0,0.0
3500,15501,0,1.0
3501,15502,0,0.0
3502,15505,0,0.0
3503,15511,0,1.0
3504,15514,0,0.0
3505,15527,0,0.0
3506,15529,0,0.0
3507,15533,0,0.0
3508,15541,0,0.0
3509,15542,0,1.0
3510,15545,0,1.0
3511,15547,0,0.0
3512,15560,0,0.0
3513,15563,0,0.0
3514,15566,0,1.0
3515,15569,0,0.0
3516,15570,0,0.0
3517,15572,0,1.0
3518,15582,0,0.0
3519,15584,0,1.0
3520,15585,0,0.0
3521,15591,0,0.0
3522,15600,0,0.0
3523,15602,1,0.0
3524,15606,0,1.0
3525,15607,0,0.0
3526,15611,0,1.0
3527,15612,1,0.0
3528,15615,0,0.0
3529,15620,0,0.0
3530,15630,1,0.0
3531,15632,0,0.0
3532,15633,0,0.0
3533,15634,0,0.0
3534,15637,0,0.0
3535,15639,0,1.0
3536,15642,0,0.0
3537,15643,1,0.0
3538,15647,0,0.0
3539,15651,0,0.0
3540,15652,1,0.0
3541,15653,0,0.0
3542,15661,0,0.0
3543,15664,0,0.0
3544,15666,1,0.0
3545,15669,0,0.0
3546,15674,1,0.0
3547,15695,0,0.0
3548,15696,0,0.0
3549,15697,0,0.0
3550,15700,0,0.0
3551,15701,0,0.0
3552,15703,0,0.0
3553,15704,0,0.0
3554,15709,1,1.0
3555,15710,0,0.0
3556,15713,0,0.0
3557,15720,0,0.0
3558,15723,0,0.0
3559,15727,0,1.0
3560,15733,0,0.0
3561,15736,0,0.0
3562,15737,0,0.0
3563,15743,0,0.0
3564,15744,0,0.0
3565,15745,0,0.0
3566,15749,0,0.0
3567,15751,0,0.0
3568,15752,0,0.0
3569,15753,0,0.0
3570,15757,0,0.0
3571,15767,0,0.0
3572,15770,0,0.0
3573,15772,0,1.0
3574,15777,0,0.0
3575,15780,0,0.0
3576,15782,0,0.0
3577,15786,0,0.0
3578,15787,0,0.0
3579,15797,1,0.0
3580,15804,0,0.0
3581,15805,0,0.0
3582,15806,0,0.0
3583,15809,0,0.0
3584,15811,0,0.0
3585,15813,0,0.0
3586,15817,0,0.0
3587,15819,0,0.0
3588,15826,0,0.0
3589,15832,0,0.0
3590,15834,0,0.0
3591,15836,1,0.0
3592,15839,0,0.0
3593,15845,1,0.0
3594,15846,0,0.0
3595,15853,0,0.0
3596,15854,0,0.0
