,id,tools,tools_prediction
2432,10137,0,0.0
2433,10142,0,0.0
2434,10149,0,0.0
2435,10151,0,0.0
2436,10153,0,0.0
2437,10157,0,0.0
2438,10160,0,0.0
2439,10161,0,0.0
2440,10163,0,0.0
2441,10167,0,0.0
2442,10176,0,0.0
2443,10177,0,0.0
2444,10179,0,0.0
2445,10183,0,0.0
2446,10193,0,0.0
2447,10196,0,0.0
2448,10197,0,0.0
2449,10211,0,0.0
2450,10213,0,0.0
2451,10216,0,0.0
2452,10220,0,0.0
2453,10225,0,0.0
2454,10229,0,0.0
2455,10231,0,0.0
2456,10235,0,0.0
2457,10239,0,0.0
2458,10240,0,0.0
2459,10246,0,0.0
2460,10255,0,0.0
2461,10266,0,0.0
2462,10271,0,0.0
2463,10272,0,0.0
2464,10275,0,0.0
2465,10276,0,0.0
2466,10277,0,0.0
2467,10283,0,0.0
2468,10287,0,0.0
2469,10294,0,0.0
2470,10302,0,0.0
2471,10304,0,0.0
2472,10306,0,0.0
2473,10309,0,0.0
2474,10313,0,0.0
2475,10314,0,0.0
2476,10315,0,0.0
2477,10316,0,0.0
2478,10320,0,0.0
2479,10321,0,0.0
2480,10326,0,0.0
2481,10329,0,0.0
2482,10335,0,0.0
2483,10337,0,0.0
2484,10354,0,0.0
2485,10355,0,0.0
2486,10356,0,0.0
2487,10373,0,0.0
2488,10375,0,0.0
2489,10377,0,0.0
2490,10381,0,0.0
2491,10383,0,0.0
2492,10384,0,0.0
2493,10386,0,0.0
2494,10396,0,0.0
2495,10403,0,0.0
2496,10406,0,0.0
2497,10412,0,0.0
2498,10414,0,0.0
2499,10422,0,0.0
2500,10423,0,0.0
2501,10424,0,0.0
2502,10425,0,0.0
2503,10426,0,0.0
2504,10427,0,0.0
2505,10429,0,0.0
2506,10442,0,0.0
2507,10450,0,0.0
2508,10455,0,0.0
2509,10461,0,0.0
2510,10469,0,0.0
2511,10471,0,0.0
2512,10472,0,0.0
2513,10475,0,0.0
2514,10477,0,0.0
2515,10482,0,0.0
2516,10489,0,0.0
2517,10491,0,0.0
2518,10495,0,0.0
2519,10496,0,0.0
2520,10499,0,0.0
2521,10502,0,0.0
2522,10504,0,0.0
2523,10511,0,0.0
2524,10523,0,0.0
2525,10524,0,0.0
2526,10527,0,0.0
2527,10531,0,0.0
2528,10534,0,0.0
2529,10536,0,0.0
2530,10540,0,0.0
2531,10544,0,0.0
2532,10550,0,0.0
2533,10552,0,0.0
2534,10556,0,0.0
2535,10571,0,0.0
2536,10572,0,0.0
2537,10573,0,0.0
2538,10574,0,0.0
2539,10577,0,0.0
2540,10582,0,0.0
2541,10583,0,0.0
2542,10584,0,0.0
2543,10585,0,0.0
2544,10587,0,0.0
2545,10596,0,0.0
2546,10599,0,0.0
2547,10600,0,0.0
2548,10601,0,0.0
2549,10602,0,0.0
2550,10604,0,0.0
2551,10606,0,0.0
2552,10607,0,0.0
2553,10609,0,0.0
2554,10610,0,0.0
2555,10617,0,0.0
2556,10619,0,0.0
2557,10622,0,0.0
2558,10623,0,0.0
2559,10624,0,0.0
2560,10625,0,0.0
2561,10633,0,0.0
2562,10635,0,0.0
2563,10636,0,0.0
2564,10641,0,0.0
2565,10644,0,0.0
2566,10650,0,0.0
2567,10651,0,0.0
2568,10655,0,0.0
2569,10656,0,0.0
2570,10660,0,0.0
2571,10662,0,0.0
2572,10663,0,0.0
2573,10669,0,0.0
2574,10670,0,0.0
2575,10671,0,0.0
2576,10686,0,0.0
2577,10692,0,0.0
2578,10695,0,0.0
2579,10702,0,0.0
2580,10713,0,0.0
2581,10723,0,0.0
2582,10729,0,0.0
2583,10731,0,0.0
2584,10734,0,0.0
2585,10746,0,0.0
2586,10747,0,0.0
2587,10752,0,0.0
2588,10759,0,0.0
2589,10761,0,0.0
2590,10762,0,0.0
2591,10771,0,0.0
2592,10773,0,0.0
2593,10774,0,0.0
2594,10779,0,0.0
2595,10781,0,0.0
2596,10789,0,0.0
2597,10790,0,0.0
2598,10791,0,0.0
2599,10797,0,0.0
2600,10806,0,0.0
2601,10810,0,0.0
2602,10812,0,0.0
2603,10814,0,0.0
2604,10816,0,0.0
2605,10819,0,0.0
2606,10822,0,0.0
2607,10832,0,0.0
2608,10842,0,0.0
2609,10843,0,0.0
2610,10845,0,0.0
2611,10846,0,0.0
2612,10847,0,0.0
2613,10850,0,0.0
2614,10854,0,0.0
2615,10857,0,0.0
2616,10861,0,0.0
2617,10866,0,0.0
2618,10869,0,0.0
2619,10871,0,0.0
2620,10875,0,0.0
2621,10880,0,0.0
2622,10883,0,0.0
2623,10890,0,0.0
2624,10896,0,0.0
2625,10907,0,0.0
2626,10912,0,0.0
2627,10920,0,0.0
2628,10923,0,0.0
2629,10924,0,0.0
2630,10927,0,0.0
2631,10929,0,0.0
2632,10934,0,0.0
2633,10935,0,0.0
2634,10936,0,0.0
2635,10944,0,0.0
2636,10946,0,0.0
2637,10949,0,0.0
2638,10957,0,0.0
2639,10962,0,0.0
2640,10970,0,0.0
2641,10971,0,0.0
2642,10976,0,0.0
2643,10980,0,0.0
2644,10992,0,0.0
2645,10997,0,0.0
2646,11005,0,0.0
2647,11016,0,0.0
2648,11020,0,0.0
2649,11024,0,0.0
2650,11026,0,0.0
2651,11030,0,0.0
2652,11031,0,0.0
2653,11040,0,0.0
2654,11045,0,0.0
2655,11047,0,0.0
2656,11051,0,0.0
2657,11055,0,0.0
2658,11057,0,0.0
2659,11059,0,0.0
2660,11061,0,0.0
2661,11065,0,0.0
2662,11070,0,0.0
2663,11076,0,0.0
2664,11081,0,0.0
2665,11083,0,0.0
2666,11085,0,0.0
2667,11086,0,0.0
2668,11087,0,0.0
2669,11094,0,0.0
2670,11102,0,0.0
2671,11110,0,0.0
2672,11120,0,0.0
2673,11125,0,0.0
2674,11132,0,0.0
2675,11134,0,0.0
2676,11149,0,0.0
2677,11151,0,0.0
2678,11155,0,0.0
2679,11157,0,0.0
2680,11165,0,0.0
2681,11166,0,0.0
2682,11174,0,0.0
2683,11180,0,0.0
2684,11183,0,0.0
2685,11186,0,0.0
2686,11193,0,0.0
2687,11202,0,0.0
2688,11205,0,0.0
2689,11210,0,0.0
2690,11215,0,0.0
2691,11220,0,0.0
2692,11224,0,0.0
2693,11227,0,0.0
2694,11231,0,0.0
2695,11232,0,0.0
2696,11241,0,0.0
2697,11242,0,0.0
2698,11245,0,0.0
2699,11253,0,0.0
2700,11254,0,0.0
2701,11263,0,0.0
2702,11265,0,0.0
2703,11277,0,0.0
2704,11287,0,0.0
2705,11296,0,0.0
2706,11303,0,0.0
2707,11306,0,0.0
2708,11310,0,0.0
2709,11313,0,0.0
2710,11317,0,0.0
2711,11325,0,0.0
2712,11329,0,0.0
2713,11342,0,0.0
2714,11359,0,0.0
2715,11361,0,0.0
2716,11366,0,0.0
2717,11367,0,0.0
2718,11377,0,0.0
2719,11389,0,0.0
2720,11393,0,0.0
2721,11400,0,0.0
2722,11407,0,0.0
2723,11426,0,0.0
2724,11431,0,0.0
2725,11432,0,0.0
2726,11441,0,0.0
2727,11445,0,0.0
2728,11446,0,0.0
2729,11455,0,0.0
2730,11472,0,0.0
2731,11480,0,0.0
2732,11481,0,0.0
2733,11485,0,0.0
2734,11496,0,0.0
2735,11502,0,0.0
2736,11503,0,0.0
2737,11515,0,0.0
2738,11516,0,0.0
2739,11519,0,0.0
2740,11521,0,0.0
2741,11524,0,0.0
2742,11550,0,0.0
2743,11552,0,0.0
2744,11554,0,0.0
2745,11560,0,0.0
2746,11573,0,0.0
2747,11574,0,0.0
2748,11582,0,0.0
2749,11593,0,0.0
2750,11595,0,0.0
2751,11597,0,0.0
2752,11600,0,0.0
2753,11610,0,0.0
2754,11611,0,0.0
2755,11614,0,0.0
2756,11620,0,0.0
2757,11622,0,0.0
2758,11623,0,0.0
2759,11632,0,0.0
2760,11643,0,0.0
2761,11645,0,0.0
2762,11659,0,0.0
2763,11662,0,0.0
2764,11663,0,0.0
2765,11676,0,0.0
2766,11683,0,0.0
2767,11689,0,0.0
2768,11694,0,0.0
2769,11697,0,0.0
2770,11699,0,0.0
2771,11701,0,0.0
2772,11709,0,0.0
2773,11712,0,0.0
2774,11717,0,0.0
2775,11719,0,0.0
2776,11724,0,0.0
2777,11727,0,0.0
2778,11730,0,0.0
2779,11732,0,0.0
2780,11733,0,0.0
2781,11735,0,0.0
2782,11737,0,0.0
2783,11742,0,0.0
2784,11746,0,0.0
2785,11753,0,0.0
2786,11754,0,0.0
2787,11760,0,0.0
2788,11767,0,0.0
2789,11773,0,0.0
2790,11777,0,0.0
2791,11783,0,0.0
2792,11795,0,0.0
2793,11796,0,0.0
2794,11801,0,0.0
2795,11806,0,0.0
2796,11814,0,0.0
2797,11815,0,0.0
2798,11821,0,0.0
2799,11827,0,0.0
2800,11830,0,0.0
2801,11833,0,0.0
2802,11836,0,0.0
2803,11842,0,0.0
2804,11846,0,0.0
2805,11853,0,0.0
2806,11855,0,0.0
2807,11859,0,0.0
2808,11862,0,0.0
2809,11864,0,0.0
2810,11875,0,0.0
2811,11876,0,0.0
2812,11879,0,0.0
2813,11884,0,0.0
2814,11887,0,0.0
2815,11889,0,0.0
2816,11896,0,0.0
2817,11906,0,0.0
2818,11912,0,0.0
2819,11922,0,0.0
2820,11923,0,0.0
2821,11927,0,0.0
2822,11932,0,0.0
2823,11939,0,0.0
2824,11940,0,0.0
2825,11942,0,0.0
2826,11944,0,0.0
2827,11954,0,0.0
2828,11959,0,0.0
2829,11961,0,0.0
2830,11972,0,0.0
2831,11973,0,0.0
2832,11974,0,0.0
2833,11976,0,0.0
2834,11981,0,0.0
2835,11982,0,0.0
2836,11983,0,0.0
2837,11985,0,0.0
2838,11990,0,0.0
2839,12000,0,0.0
2840,12002,0,0.0
2841,12003,0,0.0
2842,12005,0,0.0
2843,12007,0,0.0
2844,12010,0,0.0
2845,12016,0,0.0
2846,12019,0,0.0
2847,12025,0,0.0
2848,12033,0,0.0
2849,12037,0,0.0
2850,12040,0,0.0
2851,12050,1,0.0
2852,12056,0,0.0
2853,12063,0,0.0
2854,12077,0,0.0
2855,12083,0,0.0
2856,12084,0,0.0
2857,12087,0,0.0
2858,12092,0,0.0
2859,12102,0,0.0
2860,12103,0,0.0
2861,12110,0,0.0
2862,12111,0,0.0
2863,12117,0,0.0
2864,12125,0,0.0
2865,12127,0,0.0
2866,12132,0,0.0
2867,12133,0,0.0
2868,12134,0,0.0
2869,12136,0,0.0
2870,12142,0,0.0
2871,12152,0,0.0
2872,12156,0,0.0
2873,12160,0,0.0
2874,12171,0,0.0
2875,12174,0,0.0
2876,12175,0,0.0
2877,12180,0,0.0
2878,12181,0,0.0
2879,12183,0,0.0
2880,12186,0,0.0
2881,12187,0,0.0
2882,12190,0,0.0
2883,12191,0,0.0
2884,12193,0,0.0
2885,12196,0,0.0
2886,12201,0,0.0
2887,12206,0,0.0
2888,12207,0,0.0
2889,12209,0,0.0
2890,12213,0,0.0
2891,12216,0,0.0
2892,12217,0,0.0
2893,12221,0,0.0
2894,12231,0,0.0
2895,12232,0,0.0
2896,12241,0,0.0
2897,12247,0,0.0
2898,12249,0,0.0
2899,12250,0,0.0
2900,12251,0,0.0
2901,12252,0,0.0
2902,12253,0,0.0
2903,12259,0,0.0
2904,12264,0,0.0
2905,12267,0,0.0
2906,12274,0,0.0
2907,12276,0,0.0
2908,12281,0,0.0
2909,12283,0,0.0
2910,12290,0,0.0
2911,12294,0,0.0
2912,12295,0,0.0
2913,12302,0,0.0
2914,12303,0,0.0
2915,12305,0,0.0
2916,12306,0,0.0
2917,12320,0,0.0
2918,12321,0,0.0
2919,12323,0,0.0
2920,12333,0,0.0
2921,12347,0,0.0
2922,12350,0,0.0
2923,12359,0,0.0
2924,12363,0,0.0
2925,12364,0,0.0
2926,12376,0,0.0
2927,12386,0,0.0
2928,12389,0,0.0
2929,12391,0,0.0
2930,12401,0,0.0
2931,12406,0,0.0
2932,12409,0,0.0
2933,12410,0,0.0
2934,12416,0,0.0
2935,12417,0,0.0
2936,12419,0,0.0
2937,12421,0,0.0
2938,12426,0,0.0
2939,12440,0,0.0
2940,12444,0,0.0
2941,12445,0,0.0
2942,12451,0,0.0
2943,12452,0,0.0
2944,12453,0,0.0
2945,12456,0,0.0
2946,12462,0,0.0
2947,12472,0,0.0
2948,12475,0,0.0
2949,12476,0,0.0
2950,12480,0,0.0
2951,12481,0,0.0
2952,12487,0,0.0
2953,12493,0,0.0
2954,12494,0,0.0
2955,12501,0,0.0
2956,12505,0,0.0
2957,12510,0,0.0
2958,12513,0,0.0
2959,12519,0,0.0
2960,12524,0,0.0
2961,12525,0,0.0
2962,12529,0,0.0
2963,12531,0,0.0
2964,12534,0,0.0
2965,12537,0,0.0
2966,12540,0,0.0
2967,12542,0,0.0
2968,12546,0,0.0
2969,12550,0,0.0
2970,12551,0,0.0
2971,12553,0,0.0
2972,12555,0,0.0
2973,12561,0,0.0
2974,12563,0,0.0
2975,12567,0,0.0
2976,12570,0,0.0
2977,12572,0,0.0
2978,12573,0,0.0
2979,12577,0,0.0
2980,12585,0,0.0
2981,12587,0,0.0
2982,12589,0,0.0
2983,12589,0,0.0
2984,12590,0,0.0
2985,12591,0,0.0
2986,12604,0,0.0
2987,12606,0,0.0
2988,12607,0,0.0
2989,12612,0,0.0
2990,12620,0,0.0
2991,12623,0,0.0
2992,12624,0,0.0
2993,12626,0,0.0
2994,12627,0,0.0
2995,12632,0,0.0
2996,12633,0,0.0
2997,12636,0,0.0
2998,12640,0,0.0
2999,12650,0,0.0
3000,12653,0,0.0
3001,12656,0,0.0
3002,12660,0,0.0
3003,12669,0,0.0
3004,12675,0,0.0
3005,12677,0,0.0
3006,12679,0,0.0
3007,12680,0,0.0
3008,12685,0,0.0
3009,12686,0,0.0
3010,12689,0,0.0
3011,12690,0,0.0
3012,12692,0,0.0
3013,12701,0,0.0
3014,12703,0,0.0
3015,12705,0,0.0
3016,12712,0,0.0
3017,12714,0,0.0
3018,12717,0,0.0
3019,12719,0,0.0
3020,12724,0,0.0
3021,12727,0,0.0
3022,12729,0,0.0
3023,12741,0,0.0
3024,12742,0,0.0
3025,12744,0,0.0
3026,12749,0,0.0
3027,12753,0,0.0
3028,12760,0,0.0
3029,12763,0,0.0
3030,12766,0,0.0
3031,12769,0,0.0
3032,12771,0,0.0
3033,12773,0,0.0
3034,12774,0,0.0
3035,12779,0,0.0
3036,12781,0,0.0
3037,12793,0,0.0
3038,12794,0,0.0
3039,12795,0,0.0
3040,12802,0,0.0
3041,12803,0,0.0
3042,12807,0,0.0
3043,12809,0,0.0
3044,12814,0,0.0
3045,12816,0,0.0
3046,12829,0,0.0
3047,12832,0,0.0
3048,12835,0,0.0
3049,12843,0,0.0
3050,12849,0,0.0
3051,12860,0,0.0
3052,12865,0,0.0
3053,12866,0,0.0
3054,12867,0,0.0
3055,12871,0,0.0
3056,12881,0,0.0
3057,12883,0,0.0
3058,12889,0,0.0
3059,12899,0,0.0
3060,12905,0,0.0
3061,12915,0,0.0
3062,12917,0,0.0
3063,12919,0,0.0
3064,12926,0,0.0
3065,12931,0,0.0
3066,12933,0,0.0
3067,12941,0,0.0
3068,12942,0,0.0
3069,12944,0,0.0
3070,12946,0,0.0
3071,12949,0,0.0
3072,12950,0,0.0
3073,12963,0,0.0
3074,12965,0,0.0
3075,12966,0,0.0
3076,12970,0,0.0
3077,12975,0,0.0
3078,12977,0,0.0
3079,12984,0,0.0
3080,12985,0,0.0
3081,12986,0,0.0
3082,12989,0,0.0
3083,12991,0,0.0
3084,12994,0,0.0
3085,13009,0,0.0
3086,13010,0,0.0
3087,13012,0,0.0
3088,13013,0,0.0
3089,13030,0,0.0
3090,13036,0,0.0
3091,13042,0,0.0
3092,13043,0,0.0
3093,13046,0,0.0
3094,13052,0,0.0
3095,13054,0,0.0
3096,13055,0,0.0
3097,13059,0,0.0
3098,13059,0,0.0
3099,13063,0,0.0
3100,13069,0,0.0
3101,13070,0,0.0
3102,13075,0,0.0
3103,13076,0,0.0
3104,13077,0,0.0
3105,13079,0,0.0
3106,13080,0,0.0
3107,13086,0,0.0
3108,13093,0,0.0
3109,13099,0,0.0
3110,13102,0,0.0
3111,13120,0,0.0
3112,13122,0,0.0
3113,13124,0,0.0
3114,13126,0,0.0
3115,13135,0,0.0
3116,13136,0,0.0
3117,13142,0,0.0
3118,13151,0,0.0
3119,13153,0,0.0
3120,13166,0,0.0
3121,13169,0,0.0
3122,13171,0,0.0
3123,13173,0,0.0
3124,13179,0,0.0
3125,13194,0,0.0
3126,13202,0,0.0
3127,13203,0,0.0
3128,13212,1,0.0
3129,13230,0,0.0
3130,13233,0,0.0
3131,13241,0,0.0
3132,13252,0,0.0
3133,13269,0,0.0
3134,13274,0,0.0
3135,13277,0,0.0
3136,13282,0,0.0
3137,13283,0,0.0
3138,13285,0,0.0
3139,13291,0,0.0
3140,13292,0,0.0
3141,13294,0,0.0
3142,13296,0,0.0
3143,13310,0,0.0
3144,13316,0,0.0
3145,13329,0,0.0
3146,13331,0,0.0
3147,13337,0,0.0
3148,13342,0,0.0
3149,13343,0,0.0
3150,13344,0,0.0
3151,13346,0,0.0
3152,13357,0,0.0
3153,13369,0,0.0
3154,13371,0,0.0
3155,13381,0,0.0
3156,13386,0,0.0
3157,13389,0,0.0
3158,13390,0,0.0
3159,13394,0,0.0
3160,13403,0,0.0
3161,13404,0,0.0
3162,13405,0,0.0
3163,13406,0,0.0
3164,13419,0,0.0
3165,13420,0,0.0
3166,13424,0,0.0
3167,13425,0,0.0
3168,13442,0,0.0
3169,13449,0,0.0
3170,13451,0,0.0
3171,13452,0,0.0
3172,13463,0,0.0
3173,13465,0,0.0
3174,13470,0,0.0
3175,13471,0,0.0
3176,13477,0,0.0
3177,13489,0,0.0
3178,13490,0,0.0
3179,13493,0,0.0
3180,13496,0,0.0
3181,13513,0,0.0
3182,13514,0,0.0
3183,13516,0,0.0
3184,13524,0,0.0
3185,13526,0,0.0
3186,13529,0,0.0
3187,13536,0,0.0
3188,13545,0,0.0
3189,13547,0,0.0
3190,13556,0,0.0
3191,13565,0,0.0
3192,13567,0,0.0
3193,13569,0,0.0
3194,13579,0,0.0
3195,13582,0,0.0
3196,13583,0,0.0
3197,13585,0,0.0
3198,13593,0,0.0
3199,13600,0,0.0
3200,13601,0,0.0
3201,13605,0,0.0
3202,13607,0,0.0
3203,13615,0,0.0
3204,13617,0,0.0
3205,13619,0,0.0
3206,13622,0,0.0
3207,13627,0,0.0
3208,13629,0,0.0
3209,13634,0,0.0
3210,13640,0,0.0
3211,13642,0,0.0
3212,13644,0,0.0
3213,13646,0,0.0
3214,13653,0,0.0
3215,13655,0,0.0
3216,13656,0,0.0
3217,13664,0,0.0
3218,13671,0,0.0
3219,13683,0,0.0
3220,13686,0,0.0
3221,13690,0,0.0
3222,13695,0,0.0
3223,13700,0,0.0
3224,13707,0,0.0
3225,13723,0,0.0
3226,13730,0,0.0
3227,13731,0,0.0
3228,13734,0,0.0
3229,13746,0,0.0
3230,13750,0,0.0
3231,13760,0,0.0
3232,13761,0,0.0
3233,13762,0,0.0
3234,13766,0,0.0
3235,13767,0,0.0
3236,13773,0,0.0
3237,13782,0,0.0
3238,13785,0,0.0
3239,13786,0,0.0
3240,13790,0,0.0
3241,13792,0,0.0
3242,13795,0,0.0
3243,13800,0,0.0
3244,13801,0,0.0
3245,13802,0,0.0
3246,13804,0,0.0
3247,13806,0,0.0
3248,13812,0,0.0
3249,13813,0,0.0
3250,13814,0,0.0
3251,13817,0,0.0
3252,13820,0,0.0
3253,13826,0,0.0
3254,13830,0,0.0
3255,13832,0,0.0
3256,13843,0,0.0
3257,13851,0,0.0
3258,13852,0,0.0
3259,13853,0,0.0
3260,13857,0,0.0
3261,13861,0,0.0
3262,13865,0,0.0
3263,13872,0,0.0
3264,13875,0,0.0
3265,13881,0,0.0
3266,13882,0,0.0
3267,13885,0,0.0
3268,13894,0,0.0
3269,13895,0,0.0
3270,13897,0,0.0
3271,13907,0,0.0
3272,13909,0,0.0
3273,13911,0,0.0
3274,13914,0,0.0
3275,13915,0,0.0
3276,13921,0,0.0
3277,13923,0,0.0
3278,13924,0,0.0
3279,13931,0,0.0
3280,13942,0,0.0
3281,13946,0,0.0
3282,13950,0,0.0
3283,13961,0,0.0
3284,13963,0,0.0
3285,13967,0,0.0
3286,13982,0,0.0
3287,13991,0,0.0
3288,13992,0,0.0
3289,14005,0,0.0
3290,14007,0,0.0
3291,14010,0,0.0
3292,14012,0,0.0
3293,14026,0,0.0
3294,14052,0,0.0
3295,14053,0,0.0
3296,14054,0,0.0
3297,14069,0,0.0
3298,14092,0,0.0
3299,14099,0,0.0
3300,14107,0,0.0
3301,14115,0,0.0
3302,14121,0,0.0
3303,14123,0,0.0
3304,14134,0,0.0
3305,14136,0,0.0
3306,14137,0,0.0
3307,14139,0,0.0
3308,14157,0,0.0
3309,14206,0,0.0
3310,14219,0,0.0
3311,14224,0,0.0
3312,14230,0,0.0
3313,14231,0,0.0
3314,14232,0,0.0
3315,14241,0,0.0
3316,14267,0,0.0
3317,14276,0,0.0
3318,14282,0,0.0
3319,14283,0,0.0
3320,14315,0,0.0
3321,14316,0,0.0
3322,14339,0,0.0
3323,14341,0,0.0
3324,14352,0,0.0
3325,14360,0,0.0
3326,14383,0,0.0
3327,14391,0,0.0
3328,14405,0,0.0
3329,14409,0,0.0
3330,14411,0,0.0
3331,14412,0,0.0
3332,14413,0,0.0
3333,14427,0,0.0
3334,14444,0,0.0
3335,14455,0,0.0
3336,14470,0,0.0
3337,14474,0,0.0
3338,14476,0,0.0
3339,14480,0,0.0
3340,14481,0,0.0
3341,14482,0,0.0
3342,14487,0,0.0
3343,14495,0,0.0
3344,14516,0,0.0
3345,14523,0,0.0
3346,14531,0,0.0
3347,14532,0,0.0
3348,14533,0,0.0
3349,14552,0,0.0
3350,14563,0,0.0
3351,14582,0,0.0
3352,14585,0,0.0
3353,14590,0,0.0
3354,14592,0,0.0
3355,14594,0,0.0
3356,14601,0,0.0
3357,14607,0,0.0
3358,14609,0,0.0
3359,14613,0,0.0
3360,14615,0,0.0
3361,14632,0,0.0
3362,14637,0,0.0
3363,14654,0,0.0
3364,14656,0,0.0
3365,14661,0,1.0
3366,14662,0,0.0
3367,14665,0,0.0
3368,14671,0,0.0
3369,14675,0,0.0
3370,14676,0,0.0
3371,14680,0,0.0
3372,14681,0,0.0
3373,14684,0,0.0
3374,14689,0,0.0
3375,14696,0,0.0
3376,14701,0,0.0
3377,14709,0,0.0
3378,14710,0,0.0
3379,14711,0,0.0
3380,14714,0,0.0
3381,14721,0,0.0
3382,14724,0,0.0
3383,14726,0,0.0
3384,14730,0,0.0
3385,14731,0,0.0
3386,14739,0,0.0
3387,14740,0,0.0
3388,14747,0,0.0
3389,14750,0,0.0
3390,14752,0,0.0
3391,14755,0,0.0
3392,14757,0,0.0
3393,14771,0,0.0
3394,14777,0,0.0
3395,14784,0,0.0
3396,14787,0,0.0
3397,14794,0,0.0
3398,14795,0,0.0
3399,14800,0,0.0
3400,14810,0,0.0
3401,14814,0,0.0
3402,14816,0,0.0
3403,14819,0,0.0
3404,14827,0,0.0
3405,14841,0,0.0
3406,14854,0,0.0
3407,14862,0,0.0
3408,14865,0,0.0
3409,14881,0,0.0
3410,14882,0,0.0
3411,14884,0,0.0
3412,14897,0,0.0
3413,14904,0,0.0
3414,14905,0,0.0
3415,14911,0,0.0
3416,14912,0,0.0
3417,14914,0,0.0
3418,14915,0,0.0
3419,14916,0,0.0
3420,14924,0,0.0
3421,14929,0,0.0
3422,14933,0,0.0
3423,14939,0,0.0
3424,14940,0,0.0
3425,14943,0,0.0
3426,14945,0,0.0
3427,14947,0,0.0
3428,14950,0,0.0
3429,14957,0,0.0
3430,14965,0,0.0
3431,14966,0,0.0
3432,14972,0,0.0
3433,14979,0,0.0
3434,14982,0,0.0
3435,14984,0,0.0
3436,14985,0,0.0
3437,14989,0,0.0
3438,14990,0,0.0
3439,14993,0,0.0
3440,15002,0,0.0
3441,15006,0,0.0
3442,15030,0,0.0
3443,15037,0,0.0
3444,15051,0,0.0
3445,15060,0,0.0
3446,15062,0,0.0
3447,15064,0,0.0
3448,15065,0,0.0
3449,15072,0,0.0
3450,15073,0,0.0
3451,15075,0,0.0
3452,15076,0,0.0
3453,15083,0,0.0
3454,15092,0,0.0
3455,15097,0,0.0
3456,15104,0,0.0
3457,15112,0,0.0
3458,15122,0,0.0
3459,15126,0,0.0
3460,15129,0,0.0
3461,15130,0,0.0
3462,15131,0,0.0
3463,15132,0,0.0
3464,15133,0,0.0
3465,15145,0,0.0
3466,15150,0,0.0
3467,15155,0,0.0
3468,15156,0,0.0
3469,15157,0,0.0
3470,15160,0,0.0
3471,15163,0,0.0
3472,15169,0,0.0
3473,15169,0,0.0
3474,15170,0,0.0
3475,15172,0,0.0
3476,15175,0,0.0
3477,15183,0,0.0
3478,15187,0,0.0
3479,15192,0,0.0
3480,15195,0,0.0
3481,15207,0,0.0
3482,15210,0,0.0
3483,15212,0,0.0
3484,15213,0,0.0
3485,15222,0,0.0
3486,15231,0,0.0
3487,15234,0,0.0
3488,15246,0,0.0
3489,15252,0,0.0
3490,15256,0,0.0
3491,15262,0,0.0
3492,15265,0,0.0
3493,15270,0,0.0
3494,15282,0,0.0
3495,15286,0,0.0
3496,15294,0,0.0
3497,15297,0,0.0
3498,15303,0,0.0
3499,15304,0,0.0
3500,15305,0,0.0
3501,15312,0,0.0
3502,15316,0,0.0
3503,15317,0,0.0
3504,15331,0,0.0
3505,15334,0,0.0
3506,15335,0,0.0
3507,15345,0,0.0
3508,15346,0,0.0
3509,15350,0,0.0
3510,15351,0,0.0
3511,15355,0,0.0
3512,15362,0,0.0
3513,15364,0,0.0
3514,15367,0,0.0
3515,15372,0,0.0
3516,15382,0,0.0
3517,15384,0,0.0
3518,15385,0,0.0
3519,15390,0,0.0
3520,15395,0,0.0
3521,15403,0,0.0
3522,15405,0,0.0
3523,15406,0,0.0
3524,15430,0,0.0
3525,15431,0,0.0
3526,15437,0,0.0
3527,15440,0,0.0
3528,15443,0,0.0
3529,15457,0,0.0
3530,15464,0,0.0
3531,15471,0,0.0
3532,15472,0,0.0
3533,15476,0,0.0
3534,15486,0,0.0
3535,15495,0,0.0
3536,15496,0,0.0
3537,15515,0,0.0
3538,15521,0,0.0
3539,15523,0,0.0
3540,15524,0,0.0
3541,15527,0,0.0
3542,15537,0,0.0
3543,15541,0,0.0
3544,15542,0,0.0
3545,15547,0,0.0
3546,15550,0,0.0
3547,15560,0,0.0
3548,15561,0,0.0
3549,15562,0,0.0
3550,15564,0,0.0
3551,15566,0,0.0
3552,15567,0,0.0
3553,15570,0,0.0
3554,15573,0,0.0
3555,15576,0,0.0
3556,15576,0,0.0
3557,15577,0,0.0
3558,15580,0,0.0
3559,15582,0,0.0
3560,15587,0,0.0
3561,15594,0,0.0
3562,15606,0,0.0
3563,15607,0,0.0
3564,15609,0,0.0
3565,15612,0,0.0
3566,15619,0,0.0
3567,15622,0,0.0
3568,15624,0,0.0
3569,15630,0,0.0
3570,15635,0,0.0
3571,15641,0,0.0
3572,15642,0,0.0
3573,15651,0,0.0
3574,15662,0,0.0
3575,15663,0,0.0
3576,15666,0,0.0
3577,15675,0,0.0
3578,15677,0,0.0
3579,15684,0,0.0
3580,15689,0,0.0
3581,15699,0,0.0
3582,15701,0,0.0
3583,15705,0,0.0
3584,15707,0,0.0
3585,15710,0,0.0
3586,15714,0,0.0
3587,15721,0,0.0
3588,15722,0,0.0
3589,15723,0,0.0
3590,15724,0,0.0
3591,15732,0,0.0
3592,15743,0,0.0
3593,15752,0,0.0
3594,15757,0,0.0
3595,15759,0,0.0
3596,15766,0,0.0
