,id,buildings,buildings_prediction
2430,10361,0,0.0
2431,10364,0,0.0
2432,10371,0,0.0
2433,10377,0,0.0
2434,10394,0,0.0
2435,10395,0,0.0
2436,10396,0,0.0
2437,10402,0,0.0
2438,10403,0,0.0
2439,10406,0,0.0
2440,10407,0,0.0
2441,10423,0,0.0
2442,10426,0,0.0
2443,10455,0,0.0
2444,10457,0,0.0
2445,10461,0,0.0
2446,10463,0,0.0
2447,10464,0,0.0
2448,10470,0,0.0
2449,10474,0,0.0
2450,10476,0,0.0
2451,10477,0,0.0
2452,10482,0,0.0
2453,10486,0,0.0
2454,10500,0,0.0
2455,10501,0,0.0
2456,10505,0,0.0
2457,10507,0,0.0
2458,10513,0,0.0
2459,10516,0,0.0
2460,10517,0,0.0
2461,10519,0,0.0
2462,10521,0,0.0
2463,10522,0,0.0
2464,10525,0,0.0
2465,10526,0,0.0
2466,10527,0,0.0
2467,10529,0,0.0
2468,10530,0,0.0
2469,10531,0,0.0
2470,10536,0,0.0
2471,10539,0,0.0
2472,10540,0,0.0
2473,10544,0,0.0
2474,10545,0,0.0
2475,10550,0,0.0
2476,10553,0,0.0
2477,10556,0,0.0
2478,10569,0,0.0
2479,10571,0,0.0
2480,10572,0,0.0
2481,10573,0,0.0
2482,10575,0,0.0
2483,10583,0,0.0
2484,10585,0,0.0
2485,10597,0,0.0
2486,10609,0,0.0
2487,10617,0,0.0
2488,10622,0,0.0
2489,10626,0,0.0
2490,10627,0,0.0
2491,10630,0,0.0
2492,10635,0,0.0
2493,10652,0,0.0
2494,10659,0,0.0
2495,10661,0,0.0
2496,10664,0,0.0
2497,10665,0,0.0
2498,10666,0,0.0
2499,10667,0,0.0
2500,10674,0,0.0
2501,10679,0,0.0
2502,10684,0,0.0
2503,10685,0,0.0
2504,10686,0,0.0
2505,10687,0,0.0
2506,10692,0,0.0
2507,10693,0,0.0
2508,10702,0,0.0
2509,10710,0,0.0
2510,10711,0,0.0
2511,10724,0,1.0
2512,10725,0,0.0
2513,10729,0,0.0
2514,10739,0,0.0
2515,10741,0,0.0
2516,10742,0,0.0
2517,10746,0,0.0
2518,10747,0,0.0
2519,10749,0,0.0
2520,10752,0,0.0
2521,10753,0,0.0
2522,10755,0,0.0
2523,10760,0,0.0
2524,10762,0,0.0
2525,10763,0,0.0
2526,10766,0,0.0
2527,10770,0,0.0
2528,10773,1,1.0
2529,10777,0,0.0
2530,10779,0,0.0
2531,10781,0,0.0
2532,10782,0,0.0
2533,10794,0,0.0
2534,10797,0,0.0
2535,10803,0,0.0
2536,10812,0,0.0
2537,10816,0,0.0
2538,10821,0,0.0
2539,10830,0,0.0
2540,10833,0,1.0
2541,10834,0,0.0
2542,10840,0,0.0
2543,10844,0,0.0
2544,10850,0,0.0
2545,10853,0,0.0
2546,10856,0,0.0
2547,10857,0,0.0
2548,10866,0,0.0
2549,10871,0,0.0
2550,10874,0,0.0
2551,10885,0,0.0
2552,10890,0,0.0
2553,10894,0,0.0
2554,10896,0,0.0
2555,10899,0,0.0
2556,10905,0,0.0
2557,10907,0,0.0
2558,10922,0,0.0
2559,10925,0,0.0
2560,10931,0,0.0
2561,10934,0,0.0
2562,10939,0,0.0
2563,10940,0,0.0
2564,10944,0,0.0
2565,10947,0,0.0
2566,10953,0,0.0
2567,10956,0,0.0
2568,10957,0,0.0
2569,10965,0,0.0
2570,10970,0,0.0
2571,10973,0,0.0
2572,10976,0,0.0
2573,10977,0,0.0
2574,10982,0,0.0
2575,10992,0,0.0
2576,10994,0,0.0
2577,11014,0,0.0
2578,11019,0,0.0
2579,11021,0,0.0
2580,11022,0,0.0
2581,11023,0,0.0
2582,11024,0,0.0
2583,11029,0,0.0
2584,11032,0,0.0
2585,11033,0,0.0
2586,11034,0,0.0
2587,11040,0,0.0
2588,11051,0,0.0
2589,11057,0,0.0
2590,11059,0,0.0
2591,11061,0,0.0
2592,11065,0,0.0
2593,11066,0,0.0
2594,11070,0,0.0
2595,11075,0,0.0
2596,11095,0,0.0
2597,11101,0,0.0
2598,11103,0,0.0
2599,11115,0,0.0
2600,11117,0,0.0
2601,11124,0,0.0
2602,11130,0,0.0
2603,11132,0,0.0
2604,11134,0,0.0
2605,11137,0,0.0
2606,11151,0,0.0
2607,11161,0,0.0
2608,11163,0,0.0
2609,11167,0,0.0
2610,11172,0,0.0
2611,11180,0,0.0
2612,11186,0,0.0
2613,11189,0,0.0
2614,11204,0,0.0
2615,11220,0,0.0
2616,11225,0,0.0
2617,11227,0,0.0
2618,11237,0,0.0
2619,11250,0,0.0
2620,11255,0,0.0
2621,11260,0,0.0
2622,11265,0,0.0
2623,11277,0,0.0
2624,11289,0,0.0
2625,11294,0,0.0
2626,11305,0,0.0
2627,11306,1,0.0
2628,11307,0,0.0
2629,11313,0,0.0
2630,11314,0,0.0
2631,11325,0,0.0
2632,11343,0,0.0
2633,11352,0,0.0
2634,11363,0,0.0
2635,11370,0,0.0
2636,11372,0,0.0
2637,11385,0,0.0
2638,11387,0,0.0
2639,11389,1,0.0
2640,11390,0,0.0
2641,11391,0,0.0
2642,11393,0,0.0
2643,11395,0,0.0
2644,11402,0,0.0
2645,11406,0,0.0
2646,11412,0,0.0
2647,11419,1,0.0
2648,11421,0,0.0
2649,11423,0,0.0
2650,11429,0,1.0
2651,11440,0,0.0
2652,11441,0,0.0
2653,11445,0,0.0
2654,11450,0,0.0
2655,11464,0,0.0
2656,11486,0,0.0
2657,11506,0,0.0
2658,11509,0,0.0
2659,11516,0,0.0
2660,11521,0,0.0
2661,11543,0,0.0
2662,11544,0,0.0
2663,11549,1,0.0
2664,11553,0,0.0
2665,11554,0,0.0
2666,11559,0,0.0
2667,11583,0,0.0
2668,11591,0,0.0
2669,11595,0,0.0
2670,11602,0,0.0
2671,11606,0,1.0
2672,11616,0,0.0
2673,11625,0,0.0
2674,11626,0,0.0
2675,11627,0,0.0
2676,11635,0,0.0
2677,11641,0,1.0
2678,11652,0,0.0
2679,11659,0,0.0
2680,11662,0,0.0
2681,11674,0,0.0
2682,11683,0,0.0
2683,11689,0,0.0
2684,11694,1,0.0
2685,11701,0,0.0
2686,11704,0,0.0
2687,11707,0,0.0
2688,11709,0,0.0
2689,11711,0,0.0
2690,11712,0,0.0
2691,11725,0,0.0
2692,11736,0,0.0
2693,11746,0,0.0
2694,11756,0,0.0
2695,11761,0,0.0
2696,11771,0,0.0
2697,11783,0,0.0
2698,11785,0,0.0
2699,11793,0,0.0
2700,11794,0,0.0
2701,11795,0,0.0
2702,11809,0,0.0
2703,11812,1,0.0
2704,11814,0,0.0
2705,11815,0,0.0
2706,11817,0,0.0
2707,11821,0,0.0
2708,11824,0,0.0
2709,11831,0,0.0
2710,11833,0,0.0
2711,11835,0,0.0
2712,11837,0,0.0
2713,11844,0,0.0
2714,11846,0,0.0
2715,11849,0,0.0
2716,11853,0,0.0
2717,11854,0,0.0
2718,11855,0,0.0
2719,11859,0,0.0
2720,11864,0,0.0
2721,11866,0,0.0
2722,11879,0,0.0
2723,11883,0,0.0
2724,11889,0,0.0
2725,11896,0,0.0
2726,11904,0,0.0
2727,11906,0,0.0
2728,11910,0,0.0
2729,11912,0,0.0
2730,11916,1,0.0
2731,11922,0,0.0
2732,11926,0,0.0
2733,11934,0,0.0
2734,11939,0,0.0
2735,11944,0,0.0
2736,11947,0,0.0
2737,11950,0,0.0
2738,11952,0,0.0
2739,11959,0,0.0
2740,11961,0,0.0
2741,11962,0,0.0
2742,11963,1,0.0
2743,11965,0,0.0
2744,11967,0,0.0
2745,11969,0,0.0
2746,11971,0,0.0
2747,11974,0,0.0
2748,11982,0,0.0
2749,11985,0,0.0
2750,11990,1,0.0
2751,11995,0,0.0
2752,12001,0,0.0
2753,12002,0,0.0
2754,12010,0,0.0
2755,12015,0,0.0
2756,12025,0,0.0
2757,12027,0,0.0
2758,12033,0,0.0
2759,12034,0,0.0
2760,12037,0,0.0
2761,12040,0,0.0
2762,12044,0,1.0
2763,12050,0,0.0
2764,12052,0,0.0
2765,12054,0,0.0
2766,12059,0,0.0
2767,12063,0,0.0
2768,12065,1,0.0
2769,12067,0,0.0
2770,12069,0,1.0
2771,12071,0,0.0
2772,12072,0,1.0
2773,12082,0,0.0
2774,12084,0,0.0
2775,12091,0,0.0
2776,12104,0,0.0
2777,12107,0,0.0
2778,12112,0,0.0
2779,12113,0,0.0
2780,12114,0,0.0
2781,12127,0,0.0
2782,12132,0,0.0
2783,12136,0,0.0
2784,12137,0,0.0
2785,12146,0,0.0
2786,12149,0,0.0
2787,12150,0,0.0
2788,12154,0,0.0
2789,12156,0,0.0
2790,12157,0,0.0
2791,12162,0,0.0
2792,12165,0,0.0
2793,12166,0,0.0
2794,12171,0,0.0
2795,12175,0,0.0
2796,12179,0,0.0
2797,12181,0,0.0
2798,12193,0,0.0
2799,12206,0,0.0
2800,12207,0,0.0
2801,12209,0,0.0
2802,12213,0,0.0
2803,12216,0,0.0
2804,12217,0,0.0
2805,12224,0,0.0
2806,12242,0,0.0
2807,12244,0,0.0
2808,12247,0,0.0
2809,12250,0,0.0
2810,12253,0,0.0
2811,12256,0,0.0
2812,12260,0,0.0
2813,12261,0,0.0
2814,12264,0,0.0
2815,12267,0,0.0
2816,12269,0,0.0
2817,12271,0,0.0
2818,12276,0,0.0
2819,12280,0,0.0
2820,12281,0,0.0
2821,12282,0,0.0
2822,12286,0,0.0
2823,12289,0,0.0
2824,12294,0,0.0
2825,12295,0,0.0
2826,12304,0,0.0
2827,12307,0,0.0
2828,12312,0,0.0
2829,12313,0,0.0
2830,12315,1,0.0
2831,12319,0,0.0
2832,12320,0,0.0
2833,12322,0,0.0
2834,12323,0,0.0
2835,12324,0,0.0
2836,12329,0,0.0
2837,12332,0,0.0
2838,12336,0,0.0
2839,12337,0,0.0
2840,12345,0,0.0
2841,12346,0,0.0
2842,12350,0,0.0
2843,12355,0,0.0
2844,12359,0,0.0
2845,12362,0,0.0
2846,12363,0,0.0
2847,12372,0,0.0
2848,12375,0,0.0
2849,12376,0,0.0
2850,12381,0,0.0
2851,12382,0,0.0
2852,12384,0,0.0
2853,12387,0,0.0
2854,12400,0,0.0
2855,12403,0,0.0
2856,12405,0,0.0
2857,12406,0,0.0
2858,12411,0,0.0
2859,12412,0,0.0
2860,12420,1,0.0
2861,12421,0,0.0
2862,12426,0,0.0
2863,12436,0,0.0
2864,12443,0,0.0
2865,12450,0,0.0
2866,12453,0,0.0
2867,12463,0,0.0
2868,12467,0,0.0
2869,12473,0,0.0
2870,12474,0,0.0
2871,12475,0,0.0
2872,12491,0,0.0
2873,12492,0,0.0
2874,12499,0,0.0
2875,12502,0,0.0
2876,12513,0,0.0
2877,12514,0,0.0
2878,12515,0,0.0
2879,12517,0,0.0
2880,12521,1,0.0
2881,12522,0,0.0
2882,12533,0,0.0
2883,12534,0,0.0
2884,12537,0,0.0
2885,12541,0,0.0
2886,12550,0,0.0
2887,12559,0,0.0
2888,12560,0,0.0
2889,12561,0,0.0
2890,12562,0,0.0
2891,12570,0,0.0
2892,12572,0,0.0
2893,12573,0,0.0
2894,12582,0,0.0
2895,12583,0,0.0
2896,12589,0,0.0
2897,12592,0,0.0
2898,12597,0,0.0
2899,12600,0,0.0
2900,12604,0,0.0
2901,12607,0,0.0
2902,12610,0,0.0
2903,12614,0,0.0
2904,12615,0,0.0
2905,12616,0,0.0
2906,12621,0,0.0
2907,12625,0,0.0
2908,12627,0,0.0
2909,12631,0,0.0
2910,12632,0,0.0
2911,12639,0,0.0
2912,12654,0,0.0
2913,12656,0,0.0
2914,12661,0,0.0
2915,12673,0,0.0
2916,12675,0,0.0
2917,12680,0,0.0
2918,12682,0,0.0
2919,12692,0,0.0
2920,12697,0,0.0
2921,12701,0,0.0
2922,12706,0,0.0
2923,12707,0,0.0
2924,12717,0,0.0
2925,12719,0,0.0
2926,12724,0,0.0
2927,12729,0,0.0
2928,12734,0,0.0
2929,12737,0,0.0
2930,12743,0,0.0
2931,12744,0,0.0
2932,12746,1,0.0
2933,12750,0,0.0
2934,12751,0,0.0
2935,12752,0,0.0
2936,12754,0,0.0
2937,12756,0,0.0
2938,12762,0,0.0
2939,12773,0,0.0
2940,12774,0,0.0
2941,12777,0,0.0
2942,12791,0,0.0
2943,12794,0,0.0
2944,12796,0,0.0
2945,12797,0,0.0
2946,12801,0,0.0
2947,12803,0,0.0
2948,12805,0,0.0
2949,12807,0,0.0
2950,12812,0,0.0
2951,12814,0,0.0
2952,12816,0,0.0
2953,12817,0,0.0
2954,12824,0,0.0
2955,12826,0,0.0
2956,12831,0,0.0
2957,12832,0,0.0
2958,12833,0,0.0
2959,12840,0,0.0
2960,12844,0,0.0
2961,12846,0,0.0
2962,12850,0,0.0
2963,12851,0,0.0
2964,12852,0,0.0
2965,12854,0,0.0
2966,12856,0,0.0
2967,12859,0,0.0
2968,12862,0,0.0
2969,12863,1,0.0
2970,12870,0,0.0
2971,12881,0,0.0
2972,12893,0,0.0
2973,12899,0,0.0
2974,12905,0,0.0
2975,12912,0,0.0
2976,12919,0,0.0
2977,12921,0,0.0
2978,12926,0,0.0
2979,12927,0,0.0
2980,12942,0,0.0
2981,12943,0,0.0
2982,12946,0,0.0
2983,12947,0,0.0
2984,12950,0,0.0
2985,12951,0,0.0
2986,12952,0,0.0
2987,12957,0,0.0
2988,12966,0,0.0
2989,12977,0,0.0
2990,12981,0,0.0
2991,12987,0,0.0
2992,12990,0,0.0
2993,12991,0,0.0
2994,12994,0,0.0
2995,12997,0,0.0
2996,13010,0,0.0
2997,13011,0,0.0
2998,13013,0,0.0
2999,13016,0,0.0
3000,13017,0,0.0
3001,13022,0,0.0
3002,13032,0,0.0
3003,13033,0,0.0
3004,13034,0,0.0
3005,13037,0,0.0
3006,13041,0,0.0
3007,13042,1,0.0
3008,13050,0,0.0
3009,13053,0,0.0
3010,13054,0,0.0
3011,13060,0,0.0
3012,13062,0,0.0
3013,13065,0,0.0
3014,13066,1,0.0
3015,13073,0,0.0
3016,13075,0,0.0
3017,13080,0,0.0
3018,13091,0,0.0
3019,13092,0,0.0
3020,13101,0,0.0
3021,13104,0,0.0
3022,13106,0,1.0
3023,13114,0,0.0
3024,13116,1,0.0
3025,13119,0,0.0
3026,13123,1,1.0
3027,13125,0,0.0
3028,13129,0,0.0
3029,13135,0,0.0
3030,13143,0,0.0
3031,13149,0,0.0
3032,13152,0,1.0
3033,13154,0,0.0
3034,13164,0,0.0
3035,13167,0,0.0
3036,13173,0,0.0
3037,13175,0,0.0
3038,13176,0,0.0
3039,13189,1,0.0
3040,13197,0,0.0
3041,13203,0,0.0
3042,13204,0,0.0
3043,13209,0,0.0
3044,13212,0,0.0
3045,13215,0,0.0
3046,13219,0,0.0
3047,13227,0,0.0
3048,13231,0,0.0
3049,13233,0,0.0
3050,13245,0,0.0
3051,13246,0,0.0
3052,13253,0,0.0
3053,13260,0,0.0
3054,13261,0,0.0
3055,13264,0,0.0
3056,13267,0,0.0
3057,13271,1,0.0
3058,13273,0,0.0
3059,13274,1,1.0
3060,13282,0,0.0
3061,13292,0,0.0
3062,13293,0,0.0
3063,13294,0,0.0
3064,13297,0,0.0
3065,13299,0,0.0
3066,13314,0,0.0
3067,13316,0,0.0
3068,13326,0,0.0
3069,13330,0,0.0
3070,13333,0,0.0
3071,13339,1,0.0
3072,13341,0,0.0
3073,13344,0,0.0
3074,13346,0,0.0
3075,13355,0,0.0
3076,13357,0,0.0
3077,13380,0,1.0
3078,13382,0,0.0
3079,13389,0,0.0
3080,13393,1,1.0
3081,13400,0,0.0
3082,13401,0,0.0
3083,13403,0,0.0
3084,13420,0,0.0
3085,13421,0,0.0
3086,13425,0,0.0
3087,13426,0,0.0
3088,13430,0,0.0
3089,13431,0,0.0
3090,13435,0,0.0
3091,13437,0,1.0
3092,13441,0,0.0
3093,13450,0,0.0
3094,13452,0,0.0
3095,13454,0,0.0
3096,13456,0,0.0
3097,13461,0,1.0
3098,13465,0,0.0
3099,13467,1,0.0
3100,13470,0,0.0
3101,13471,0,0.0
3102,13483,0,0.0
3103,13485,0,1.0
3104,13494,0,1.0
3105,13497,1,0.0
3106,13500,0,0.0
3107,13503,0,0.0
3108,13506,0,0.0
3109,13513,0,0.0
3110,13517,0,0.0
3111,13523,0,0.0
3112,13524,0,0.0
3113,13531,0,0.0
3114,13533,0,0.0
3115,13534,0,0.0
3116,13535,0,0.0
3117,13539,1,0.0
3118,13544,0,1.0
3119,13546,0,0.0
3120,13547,0,0.0
3121,13550,0,0.0
3122,13553,0,0.0
3123,13555,0,0.0
3124,13556,0,0.0
3125,13557,0,0.0
3126,13563,0,0.0
3127,13564,0,0.0
3128,13567,0,0.0
3129,13571,0,0.0
3130,13572,0,0.0
3131,13576,0,0.0
3132,13579,0,0.0
3133,13583,0,0.0
3134,13584,0,0.0
3135,13585,0,0.0
3136,13595,0,0.0
3137,13613,0,0.0
3138,13617,0,0.0
3139,13621,0,0.0
3140,13632,0,0.0
3141,13637,0,0.0
3142,13640,0,0.0
3143,13642,0,0.0
3144,13644,0,0.0
3145,13645,0,1.0
3146,13655,0,0.0
3147,13656,0,0.0
3148,13661,0,0.0
3149,13676,0,0.0
3150,13679,0,0.0
3151,13681,0,0.0
3152,13682,0,0.0
3153,13686,0,0.0
3154,13687,0,0.0
3155,13689,0,0.0
3156,13692,0,0.0
3157,13693,0,0.0
3158,13694,0,1.0
3159,13696,0,0.0
3160,13701,0,0.0
3161,13704,0,0.0
3162,13709,0,0.0
3163,13713,0,0.0
3164,13727,0,0.0
3165,13737,0,0.0
3166,13741,0,0.0
3167,13745,0,0.0
3168,13760,0,0.0
3169,13770,0,0.0
3170,13774,0,0.0
3171,13775,0,0.0
3172,13782,0,0.0
3173,13787,0,0.0
3174,13789,0,1.0
3175,13800,0,1.0
3176,13801,0,1.0
3177,13802,0,0.0
3178,13804,0,0.0
3179,13806,0,0.0
3180,13814,0,0.0
3181,13816,0,0.0
3182,13827,0,1.0
3183,13829,0,0.0
3184,13836,0,0.0
3185,13840,0,1.0
3186,13844,0,0.0
3187,13847,0,0.0
3188,13849,0,0.0
3189,13850,0,0.0
3190,13857,0,0.0
3191,13872,0,0.0
3192,13874,0,1.0
3193,13877,0,0.0
3194,13889,0,0.0
3195,13895,0,0.0
3196,13901,0,0.0
3197,13909,0,0.0
3198,13914,0,0.0
3199,13925,0,0.0
3200,13927,0,0.0
3201,13931,0,0.0
3202,13935,0,0.0
3203,13940,0,0.0
3204,13942,0,1.0
3205,13943,0,0.0
3206,13949,0,0.0
3207,13950,0,1.0
3208,13960,0,0.0
3209,13962,0,0.0
3210,13963,1,0.0
3211,13967,1,0.0
3212,13969,0,0.0
3213,13974,1,0.0
3214,13975,0,0.0
3215,13982,1,0.0
3216,13992,1,0.0
3217,13993,0,1.0
3218,13996,1,0.0
3219,14000,0,0.0
3220,14007,0,0.0
3221,14052,0,0.0
3222,14069,0,0.0
3223,14073,1,1.0
3224,14084,0,0.0
3225,14096,1,1.0
3226,14101,0,0.0
3227,14105,1,0.0
3228,14106,0,0.0
3229,14107,0,0.0
3230,14119,0,0.0
3231,14134,1,0.0
3232,14135,1,0.0
3233,14139,0,0.0
3234,14155,0,0.0
3235,14156,0,0.0
3236,14157,0,1.0
3237,14162,0,0.0
3238,14163,0,0.0
3239,14173,0,0.0
3240,14223,0,1.0
3241,14226,0,1.0
3242,14236,0,0.0
3243,14241,1,0.0
3244,14244,1,0.0
3245,14259,0,0.0
3246,14267,0,0.0
3247,14282,0,0.0
3248,14289,0,0.0
3249,14294,0,1.0
3250,14296,0,0.0
3251,14301,0,0.0
3252,14304,0,0.0
3253,14305,0,0.0
3254,14316,0,1.0
3255,14341,0,0.0
3256,14379,1,0.0
3257,14409,0,0.0
3258,14413,0,0.0
3259,14444,0,0.0
3260,14462,0,1.0
3261,14476,0,0.0
3262,14480,0,0.0
3263,14504,0,0.0
3264,14506,0,0.0
3265,14523,0,0.0
3266,14526,0,0.0
3267,14530,1,0.0
3268,14532,0,0.0
3269,14541,0,0.0
3270,14545,0,1.0
3271,14551,0,0.0
3272,14556,0,0.0
3273,14564,0,0.0
3274,14582,0,0.0
3275,14583,0,0.0
3276,14586,0,0.0
3277,14596,1,0.0
3278,14601,0,1.0
3279,14604,0,0.0
3280,14607,0,0.0
3281,14614,0,0.0
3282,14622,0,0.0
3283,14623,0,0.0
3284,14635,0,0.0
3285,14637,0,1.0
3286,14640,0,0.0
3287,14647,0,0.0
3288,14663,1,0.0
3289,14666,0,0.0
3290,14671,0,0.0
3291,14675,0,0.0
3292,14679,0,0.0
3293,14683,0,0.0
3294,14696,0,0.0
3295,14700,0,0.0
3296,14701,0,0.0
3297,14703,0,0.0
3298,14710,0,0.0
3299,14711,1,0.0
3300,14714,0,0.0
3301,14715,0,0.0
3302,14716,0,0.0
3303,14720,0,0.0
3304,14725,0,0.0
3305,14730,0,0.0
3306,14733,0,0.0
3307,14736,0,0.0
3308,14740,0,0.0
3309,14742,0,0.0
3310,14744,0,0.0
3311,14745,0,0.0
3312,14746,0,0.0
3313,14756,0,0.0
3314,14761,0,0.0
3315,14766,0,1.0
3316,14775,0,0.0
3317,14781,0,0.0
3318,14800,0,0.0
3319,14801,0,0.0
3320,14805,0,0.0
3321,14807,0,0.0
3322,14813,0,0.0
3323,14814,0,0.0
3324,14821,0,0.0
3325,14827,0,0.0
3326,14830,1,1.0
3327,14845,0,0.0
3328,14846,0,0.0
3329,14849,0,0.0
3330,14856,0,0.0
3331,14866,0,0.0
3332,14867,0,1.0
3333,14871,0,0.0
3334,14877,0,0.0
3335,14884,0,0.0
3336,14890,0,0.0
3337,14896,0,0.0
3338,14897,0,0.0
3339,14904,0,0.0
3340,14913,0,0.0
3341,14915,0,0.0
3342,14921,0,0.0
3343,14922,0,0.0
3344,14926,0,0.0
3345,14927,0,0.0
3346,14929,0,0.0
3347,14932,0,0.0
3348,14937,0,0.0
3349,14947,0,0.0
3350,14950,0,0.0
3351,14955,0,0.0
3352,14956,0,0.0
3353,14961,0,0.0
3354,14977,0,0.0
3355,14979,0,0.0
3356,14986,0,0.0
3357,14992,0,0.0
3358,14993,0,0.0
3359,14995,0,0.0
3360,15003,0,0.0
3361,15005,0,0.0
3362,15006,0,0.0
3363,15009,0,0.0
3364,15017,0,0.0
3365,15021,0,0.0
3366,15022,0,0.0
3367,15025,0,0.0
3368,15031,0,1.0
3369,15034,0,0.0
3370,15035,0,0.0
3371,15040,0,0.0
3372,15043,0,0.0
3373,15045,0,0.0
3374,15051,0,0.0
3375,15055,0,0.0
3376,15057,0,0.0
3377,15064,0,0.0
3378,15070,0,0.0
3379,15071,0,0.0
3380,15080,0,1.0
3381,15091,1,0.0
3382,15093,0,0.0
3383,15095,0,0.0
3384,15096,0,0.0
3385,15102,0,0.0
3386,15107,0,0.0
3387,15111,1,0.0
3388,15112,0,0.0
3389,15127,0,0.0
3390,15132,0,0.0
3391,15134,0,0.0
3392,15145,0,0.0
3393,15149,0,0.0
3394,15150,0,0.0
3395,15162,0,0.0
3396,15171,0,0.0
3397,15177,0,0.0
3398,15179,0,0.0
3399,15183,0,1.0
3400,15185,0,0.0
3401,15191,0,0.0
3402,15197,0,0.0
3403,15212,0,0.0
3404,15215,0,0.0
3405,15217,0,0.0
3406,15243,0,0.0
3407,15246,0,0.0
3408,15250,0,0.0
3409,15251,0,0.0
3410,15253,1,0.0
3411,15265,0,0.0
3412,15271,0,1.0
3413,15284,0,0.0
3414,15286,0,0.0
3415,15292,0,0.0
3416,15294,1,0.0
3417,15300,0,0.0
3418,15316,0,0.0
3419,15317,0,0.0
3420,15322,0,0.0
3421,15323,0,0.0
3422,15330,0,0.0
3423,15336,0,0.0
3424,15342,0,0.0
3425,15346,0,0.0
3426,15347,0,0.0
3427,15349,0,0.0
3428,15350,0,0.0
3429,15361,0,1.0
3430,15364,0,0.0
3431,15367,0,0.0
3432,15371,0,0.0
3433,15373,0,1.0
3434,15374,0,0.0
3435,15380,0,0.0
3436,15390,0,0.0
3437,15393,0,0.0
3438,15396,0,0.0
3439,15397,0,0.0
3440,15401,0,0.0
3441,15406,0,0.0
3442,15409,0,1.0
3443,15411,0,0.0
3444,15413,0,0.0
3445,15419,0,0.0
3446,15424,0,0.0
3447,15431,0,0.0
3448,15439,0,0.0
3449,15442,0,0.0
3450,15444,0,0.0
3451,15452,0,0.0
3452,15454,0,0.0
3453,15460,0,0.0
3454,15464,0,0.0
3455,15467,0,0.0
3456,15473,0,0.0
3457,15477,0,0.0
3458,15482,0,0.0
3459,15487,0,0.0
3460,15495,0,0.0
3461,15496,0,0.0
3462,15501,1,0.0
3463,15502,0,0.0
3464,15505,0,0.0
3465,15506,0,0.0
3466,15507,0,0.0
3467,15511,0,0.0
3468,15512,0,0.0
3469,15521,0,0.0
3470,15522,0,0.0
3471,15533,0,0.0
3472,15535,0,0.0
3473,15545,0,0.0
3474,15546,1,0.0
3475,15547,0,0.0
3476,15549,0,0.0
3477,15550,0,0.0
3478,15563,0,0.0
3479,15564,0,0.0
3480,15570,0,0.0
3481,15577,0,0.0
3482,15580,0,0.0
3483,15582,0,0.0
3484,15585,0,0.0
3485,15606,1,1.0
3486,15611,0,1.0
3487,15615,0,0.0
3488,15620,0,0.0
3489,15624,0,0.0
3490,15630,0,0.0
3491,15634,0,0.0
3492,15643,1,0.0
3493,15647,0,0.0
3494,15654,0,0.0
3495,15671,0,0.0
3496,15680,0,0.0
3497,15685,0,1.0
3498,15686,0,0.0
3499,15690,0,0.0
3500,15692,0,0.0
3501,15695,0,0.0
3502,15700,0,0.0
3503,15701,0,0.0
3504,15704,0,0.0
3505,15714,0,0.0
3506,15716,0,0.0
3507,15721,0,0.0
3508,15723,0,0.0
3509,15730,0,0.0
3510,15741,0,0.0
3511,15743,0,0.0
3512,15744,0,0.0
3513,15751,0,0.0
3514,15752,0,0.0
3515,15755,0,0.0
3516,15760,0,0.0
3517,15763,0,0.0
3518,15772,0,0.0
3519,15783,0,0.0
3520,15784,0,0.0
3521,15789,0,0.0
3522,15791,0,0.0
3523,15793,0,0.0
3524,15800,0,0.0
3525,15801,0,0.0
3526,15802,1,0.0
3527,15805,0,0.0
3528,15806,0,0.0
3529,15809,0,0.0
3530,15811,0,0.0
3531,15812,0,0.0
3532,15813,0,0.0
3533,15823,0,0.0
3534,15829,0,0.0
3535,15836,0,0.0
3536,15840,0,0.0
3537,15845,0,0.0
3538,15847,0,0.0
3539,15853,0,0.0
3540,15854,0,0.0
3541,15855,0,0.0
3542,15860,0,0.0
3543,15871,0,0.0
3544,15877,0,0.0
3545,15879,0,0.0
3546,15882,0,0.0
3547,15884,0,0.0
3548,15891,0,0.0
3549,15893,0,0.0
3550,15895,0,0.0
3551,15896,0,0.0
3552,15897,0,0.0
3553,15899,1,0.0
3554,15904,0,0.0
3555,15906,0,0.0
3556,15907,0,0.0
3557,15909,0,0.0
3558,15912,0,0.0
3559,15917,0,0.0
3560,15929,0,0.0
3561,15931,0,1.0
3562,15933,0,0.0
3563,15934,0,0.0
3564,15936,0,0.0
3565,15939,1,0.0
3566,15949,0,0.0
3567,15952,0,0.0
3568,15954,0,0.0
3569,15960,0,0.0
3570,15961,0,0.0
3571,15962,0,0.0
3572,15964,0,0.0
3573,15967,0,0.0
3574,15973,0,0.0
3575,15976,0,0.0
3576,15979,0,0.0
3577,15982,1,0.0
3578,15995,0,0.0
3579,15997,0,0.0
3580,16009,1,0.0
3581,16010,0,1.0
3582,16012,0,0.0
3583,16014,0,0.0
3584,16024,0,0.0
3585,16029,0,0.0
3586,16039,0,0.0
3587,16047,0,0.0
3588,16052,0,0.0
3589,16057,0,0.0
3590,16069,0,0.0
3591,16071,0,0.0
3592,16075,0,0.0
3593,16076,0,0.0
3594,16080,1,1.0
