,id,weather_related,weather_related_prediction
2431,10155,0,0.0
2432,10157,0,0.0
2433,10159,0,0.0
2434,10163,0,0.0
2435,10165,1,1.0
2436,10166,0,0.0
2437,10167,1,1.0
2438,10169,0,0.0
2439,10170,0,0.0
2440,10173,0,0.0
2441,10177,1,0.0
2442,10179,0,0.0
2443,10182,0,0.0
2444,10184,0,0.0
2445,10186,0,0.0
2446,10193,0,1.0
2447,10194,0,0.0
2448,10197,1,0.0
2449,10207,1,0.0
2450,10211,0,0.0
2451,10213,0,0.0
2452,10216,0,0.0
2453,10222,1,1.0
2454,10224,0,0.0
2455,10226,0,0.0
2456,10227,1,0.0
2457,10231,0,0.0
2458,10233,0,0.0
2459,10235,0,0.0
2460,10241,0,0.0
2461,10245,0,1.0
2462,10247,0,0.0
2463,10251,0,0.0
2464,10256,0,0.0
2465,10257,1,1.0
2466,10259,1,1.0
2467,10265,1,0.0
2468,10269,0,1.0
2469,10281,0,0.0
2470,10283,0,0.0
2471,10285,1,1.0
2472,10292,0,0.0
2473,10294,1,0.0
2474,10296,0,0.0
2475,10306,0,0.0
2476,10307,0,0.0
2477,10310,1,1.0
2478,10311,0,0.0
2479,10316,1,1.0
2480,10319,0,0.0
2481,10321,0,0.0
2482,10323,0,0.0
2483,10326,0,0.0
2484,10329,1,0.0
2485,10336,1,1.0
2486,10350,0,0.0
2487,10351,0,0.0
2488,10355,1,1.0
2489,10356,0,0.0
2490,10359,0,0.0
2491,10364,0,0.0
2492,10365,0,0.0
2493,10366,1,0.0
2494,10367,0,1.0
2495,10369,0,1.0
2496,10371,1,1.0
2497,10373,1,0.0
2498,10376,0,0.0
2499,10377,0,0.0
2500,10380,0,0.0
2501,10384,0,0.0
2502,10389,0,0.0
2503,10392,0,0.0
2504,10393,0,0.0
2505,10395,1,1.0
2506,10422,1,1.0
2507,10423,1,1.0
2508,10424,0,0.0
2509,10429,0,0.0
2510,10432,0,0.0
2511,10434,0,0.0
2512,10435,0,0.0
2513,10442,0,0.0
2514,10446,1,0.0
2515,10456,0,0.0
2516,10457,1,1.0
2517,10485,1,0.0
2518,10486,0,0.0
2519,10490,1,1.0
2520,10491,0,0.0
2521,10495,0,0.0
2522,10499,0,0.0
2523,10501,0,0.0
2524,10502,0,0.0
2525,10511,0,0.0
2526,10517,0,0.0
2527,10519,0,0.0
2528,10520,0,0.0
2529,10524,1,0.0
2530,10525,0,0.0
2531,10529,0,0.0
2532,10532,0,0.0
2533,10536,0,0.0
2534,10542,1,1.0
2535,10550,0,0.0
2536,10553,0,0.0
2537,10557,0,0.0
2538,10559,1,1.0
2539,10562,0,0.0
2540,10573,0,0.0
2541,10585,0,0.0
2542,10593,0,0.0
2543,10595,0,1.0
2544,10605,0,0.0
2545,10610,0,0.0
2546,10616,0,0.0
2547,10623,0,0.0
2548,10626,0,0.0
2549,10650,1,1.0
2550,10655,0,0.0
2551,10657,0,0.0
2552,10659,0,0.0
2553,10661,0,0.0
2554,10664,0,0.0
2555,10667,1,1.0
2556,10670,0,0.0
2557,10673,1,0.0
2558,10674,0,0.0
2559,10675,0,0.0
2560,10679,0,0.0
2561,10681,0,0.0
2562,10699,0,0.0
2563,10701,0,0.0
2564,10710,0,1.0
2565,10714,0,1.0
2566,10716,0,0.0
2567,10717,0,0.0
2568,10724,0,1.0
2569,10742,0,0.0
2570,10745,0,0.0
2571,10750,0,0.0
2572,10766,0,0.0
2573,10773,1,1.0
2574,10780,1,1.0
2575,10784,0,0.0
2576,10787,0,0.0
2577,10789,0,0.0
2578,10791,0,1.0
2579,10792,0,1.0
2580,10793,1,0.0
2581,10796,0,0.0
2582,10799,0,0.0
2583,10800,1,1.0
2584,10802,0,0.0
2585,10807,1,0.0
2586,10813,0,0.0
2587,10814,0,0.0
2588,10815,0,0.0
2589,10817,0,0.0
2590,10823,0,0.0
2591,10824,1,1.0
2592,10834,0,0.0
2593,10836,0,1.0
2594,10842,1,1.0
2595,10843,0,0.0
2596,10846,1,0.0
2597,10847,1,1.0
2598,10849,0,0.0
2599,10850,0,0.0
2600,10856,0,0.0
2601,10857,1,0.0
2602,10859,0,0.0
2603,10860,0,0.0
2604,10862,0,0.0
2605,10866,0,0.0
2606,10869,1,1.0
2607,10873,0,0.0
2608,10877,0,0.0
2609,10886,1,1.0
2610,10890,0,0.0
2611,10891,0,0.0
2612,10897,0,0.0
2613,10906,0,0.0
2614,10909,0,0.0
2615,10910,0,0.0
2616,10911,1,0.0
2617,10919,0,0.0
2618,10920,0,1.0
2619,10923,0,0.0
2620,10924,0,0.0
2621,10925,0,0.0
2622,10927,0,0.0
2623,10932,0,0.0
2624,10942,0,0.0
2625,10943,0,0.0
2626,10952,0,0.0
2627,10953,0,0.0
2628,10957,0,0.0
2629,10959,0,0.0
2630,10960,0,0.0
2631,10962,0,0.0
2632,10964,1,0.0
2633,10967,0,0.0
2634,10971,0,0.0
2635,10972,0,0.0
2636,10979,0,0.0
2637,10980,1,1.0
2638,10982,0,0.0
2639,10992,0,0.0
2640,11002,0,0.0
2641,11004,0,0.0
2642,11005,0,0.0
2643,11009,0,0.0
2644,11010,0,0.0
2645,11012,0,0.0
2646,11014,0,0.0
2647,11015,0,0.0
2648,11019,0,0.0
2649,11020,0,0.0
2650,11024,0,0.0
2651,11026,0,0.0
2652,11027,0,0.0
2653,11033,0,0.0
2654,11036,1,0.0
2655,11040,0,0.0
2656,11047,0,0.0
2657,11074,0,0.0
2658,11086,0,0.0
2659,11092,0,0.0
2660,11094,0,0.0
2661,11095,0,0.0
2662,11100,0,0.0
2663,11106,0,0.0
2664,11110,0,0.0
2665,11117,0,0.0
2666,11125,1,0.0
2667,11130,0,0.0
2668,11131,0,0.0
2669,11137,0,0.0
2670,11139,0,0.0
2671,11143,0,0.0
2672,11145,0,1.0
2673,11162,0,0.0
2674,11165,0,0.0
2675,11166,0,0.0
2676,11169,0,0.0
2677,11176,0,0.0
2678,11185,0,0.0
2679,11195,1,1.0
2680,11204,1,0.0
2681,11207,1,1.0
2682,11219,1,0.0
2683,11221,0,1.0
2684,11225,1,1.0
2685,11226,1,1.0
2686,11231,1,0.0
2687,11236,1,0.0
2688,11250,1,1.0
2689,11253,1,1.0
2690,11257,1,1.0
2691,11263,1,1.0
2692,11267,1,1.0
2693,11272,1,1.0
2694,11283,1,1.0
2695,11284,1,1.0
2696,11294,1,1.0
2697,11306,1,1.0
2698,11307,1,1.0
2699,11310,1,0.0
2700,11319,1,1.0
2701,11324,1,1.0
2702,11326,1,1.0
2703,11342,1,0.0
2704,11343,1,1.0
2705,11346,1,1.0
2706,11350,1,1.0
2707,11360,1,1.0
2708,11366,1,1.0
2709,11381,1,1.0
2710,11382,1,1.0
2711,11389,1,1.0
2712,11390,1,1.0
2713,11393,1,1.0
2714,11396,1,1.0
2715,11402,1,0.0
2716,11415,1,1.0
2717,11419,1,1.0
2718,11429,1,1.0
2719,11430,1,1.0
2720,11432,1,1.0
2721,11445,1,1.0
2722,11446,1,1.0
2723,11455,1,1.0
2724,11462,1,1.0
2725,11463,1,1.0
2726,11466,1,1.0
2727,11467,1,1.0
2728,11471,1,1.0
2729,11472,1,1.0
2730,11475,1,0.0
2731,11479,1,1.0
2732,11481,1,1.0
2733,11485,1,0.0
2734,11496,1,1.0
2735,11499,1,1.0
2736,11506,1,1.0
2737,11507,1,1.0
2738,11509,1,1.0
2739,11513,1,1.0
2740,11519,1,1.0
2741,11521,1,1.0
2742,11522,1,1.0
2743,11524,1,1.0
2744,11530,0,1.0
2745,11531,1,0.0
2746,11535,1,1.0
2747,11544,1,1.0
2748,11551,1,1.0
2749,11552,1,1.0
2750,11553,1,1.0
2751,11559,0,1.0
2752,11565,1,1.0
2753,11566,1,1.0
2754,11572,0,1.0
2755,11593,1,1.0
2756,11597,1,1.0
2757,11600,0,1.0
2758,11603,1,1.0
2759,11605,1,1.0
2760,11622,1,1.0
2761,11623,1,1.0
2762,11627,1,1.0
2763,11629,1,1.0
2764,11631,1,0.0
2765,11635,1,1.0
2766,11640,1,1.0
2767,11643,1,1.0
2768,11647,1,1.0
2769,11663,1,1.0
2770,11665,1,1.0
2771,11673,0,0.0
2772,11674,1,1.0
2773,11682,1,1.0
2774,11683,1,1.0
2775,11686,1,1.0
2776,11691,0,1.0
2777,11694,1,1.0
2778,11699,1,1.0
2779,11700,0,1.0
2780,11711,1,1.0
2781,11720,1,1.0
2782,11724,1,0.0
2783,11730,1,1.0
2784,11735,1,1.0
2785,11737,0,1.0
2786,11741,0,1.0
2787,11742,1,1.0
2788,11755,1,1.0
2789,11757,1,1.0
2790,11761,1,1.0
2791,11776,1,1.0
2792,11779,1,1.0
2793,11783,1,1.0
2794,11787,1,1.0
2795,11792,1,1.0
2796,11800,1,1.0
2797,11806,0,1.0
2798,11809,1,1.0
2799,11810,1,1.0
2800,11814,1,1.0
2801,11817,1,1.0
2802,11823,1,1.0
2803,11830,1,1.0
2804,11836,1,1.0
2805,11841,0,1.0
2806,11854,1,1.0
2807,11860,1,1.0
2808,11864,1,1.0
2809,11865,1,1.0
2810,11867,1,0.0
2811,11869,1,1.0
2812,11877,1,1.0
2813,11879,1,1.0
2814,11883,1,1.0
2815,11887,1,1.0
2816,11891,1,1.0
2817,11893,1,1.0
2818,11897,1,1.0
2819,11899,1,1.0
2820,11903,0,1.0
2821,11915,1,1.0
2822,11916,1,1.0
2823,11922,1,1.0
2824,11923,1,1.0
2825,11926,1,1.0
2826,11932,1,1.0
2827,11937,1,1.0
2828,11939,0,0.0
2829,11947,1,1.0
2830,11950,1,1.0
2831,11954,1,1.0
2832,11963,1,1.0
2833,11965,1,1.0
2834,11969,1,1.0
2835,11970,1,1.0
2836,11971,1,1.0
2837,11972,1,1.0
2838,11981,1,1.0
2839,11996,1,1.0
2840,11999,1,1.0
2841,12003,1,1.0
2842,12005,0,1.0
2843,12006,1,1.0
2844,12010,1,1.0
2845,12017,1,1.0
2846,12021,1,1.0
2847,12034,1,1.0
2848,12040,1,1.0
2849,12041,1,1.0
2850,12043,1,1.0
2851,12044,0,1.0
2852,12051,1,1.0
2853,12054,0,1.0
2854,12060,1,1.0
2855,12062,1,1.0
2856,12063,1,1.0
2857,12071,0,1.0
2858,12079,1,1.0
2859,12081,1,1.0
2860,12084,0,0.0
2861,12085,0,0.0
2862,12091,0,0.0
2863,12095,0,0.0
2864,12099,1,0.0
2865,12110,1,1.0
2866,12112,0,0.0
2867,12117,0,1.0
2868,12121,0,0.0
2869,12124,1,0.0
2870,12127,0,0.0
2871,12132,1,1.0
2872,12133,0,0.0
2873,12135,0,0.0
2874,12141,0,0.0
2875,12142,0,0.0
2876,12143,0,0.0
2877,12147,1,1.0
2878,12153,0,0.0
2879,12157,0,0.0
2880,12160,0,0.0
2881,12162,1,0.0
2882,12166,1,1.0
2883,12171,0,0.0
2884,12179,0,1.0
2885,12182,0,0.0
2886,12186,0,0.0
2887,12190,0,0.0
2888,12191,0,0.0
2889,12197,0,0.0
2890,12201,0,1.0
2891,12206,0,0.0
2892,12209,0,0.0
2893,12217,0,0.0
2894,12221,0,1.0
2895,12223,0,0.0
2896,12225,0,0.0
2897,12227,0,0.0
2898,12232,1,0.0
2899,12237,1,0.0
2900,12241,0,0.0
2901,12247,0,0.0
2902,12249,0,0.0
2903,12250,0,0.0
2904,12252,1,1.0
2905,12254,0,0.0
2906,12255,0,0.0
2907,12256,0,0.0
2908,12260,0,0.0
2909,12264,0,0.0
2910,12273,1,1.0
2911,12274,1,0.0
2912,12281,0,0.0
2913,12282,0,0.0
2914,12286,0,0.0
2915,12289,0,0.0
2916,12295,1,0.0
2917,12300,1,1.0
2918,12325,1,1.0
2919,12329,0,0.0
2920,12330,0,1.0
2921,12331,0,0.0
2922,12332,0,0.0
2923,12334,0,1.0
2924,12335,0,1.0
2925,12344,1,1.0
2926,12349,0,0.0
2927,12351,0,0.0
2928,12354,0,0.0
2929,12374,0,0.0
2930,12379,0,0.0
2931,12383,1,1.0
2932,12385,1,1.0
2933,12391,1,1.0
2934,12393,0,0.0
2935,12395,1,0.0
2936,12399,0,0.0
2937,12400,0,0.0
2938,12403,0,0.0
2939,12406,0,0.0
2940,12407,1,0.0
2941,12410,0,0.0
2942,12416,0,0.0
2943,12420,0,1.0
2944,12433,0,0.0
2945,12439,0,0.0
2946,12440,0,0.0
2947,12451,0,0.0
2948,12452,0,0.0
2949,12465,0,0.0
2950,12467,0,1.0
2951,12473,0,0.0
2952,12483,0,0.0
2953,12484,1,1.0
2954,12487,0,0.0
2955,12491,0,0.0
2956,12492,0,0.0
2957,12502,0,0.0
2958,12504,1,0.0
2959,12505,0,0.0
2960,12510,0,0.0
2961,12516,0,1.0
2962,12517,0,0.0
2963,12519,0,0.0
2964,12525,1,0.0
2965,12530,0,0.0
2966,12539,0,0.0
2967,12540,0,0.0
2968,12550,1,0.0
2969,12552,0,0.0
2970,12555,0,0.0
2971,12557,0,1.0
2972,12575,0,0.0
2973,12577,0,0.0
2974,12585,0,0.0
2975,12586,0,0.0
2976,12587,0,0.0
2977,12589,0,0.0
2978,12591,0,0.0
2979,12594,0,0.0
2980,12596,0,0.0
2981,12601,1,0.0
2982,12605,1,1.0
2983,12606,1,1.0
2984,12625,0,0.0
2985,12626,0,0.0
2986,12629,0,0.0
2987,12639,0,1.0
2988,12640,0,1.0
2989,12645,1,0.0
2990,12652,0,0.0
2991,12655,1,1.0
2992,12660,0,0.0
2993,12663,1,1.0
2994,12664,0,0.0
2995,12666,0,0.0
2996,12667,0,0.0
2997,12669,1,0.0
2998,12682,0,0.0
2999,12685,0,0.0
3000,12707,0,0.0
3001,12720,0,0.0
3002,12727,0,0.0
3003,12730,1,0.0
3004,12731,0,0.0
3005,12732,0,0.0
3006,12735,0,0.0
3007,12737,1,1.0
3008,12741,0,0.0
3009,12742,0,0.0
3010,12751,1,1.0
3011,12766,1,0.0
3012,12769,0,0.0
3013,12774,0,0.0
3014,12781,0,0.0
3015,12782,0,0.0
3016,12783,1,0.0
3017,12786,0,0.0
3018,12789,0,0.0
3019,12791,1,1.0
3020,12796,0,1.0
3021,12804,1,1.0
3022,12805,0,1.0
3023,12813,0,0.0
3024,12819,0,0.0
3025,12824,0,0.0
3026,12832,0,1.0
3027,12835,1,0.0
3028,12837,0,0.0
3029,12839,0,0.0
3030,12847,1,0.0
3031,12851,1,0.0
3032,12854,1,1.0
3033,12859,1,0.0
3034,12860,1,1.0
3035,12883,0,0.0
3036,12892,1,0.0
3037,12893,0,1.0
3038,12897,0,0.0
3039,12906,0,0.0
3040,12907,0,0.0
3041,12909,1,0.0
3042,12911,0,0.0
3043,12915,1,0.0
3044,12917,1,0.0
3045,12930,0,0.0
3046,12931,0,0.0
3047,12933,0,0.0
3048,12934,0,0.0
3049,12939,0,0.0
3050,12944,0,0.0
3051,12946,1,1.0
3052,12947,0,0.0
3053,12950,0,0.0
3054,12963,0,0.0
3055,12972,1,1.0
3056,12977,0,0.0
3057,12979,1,1.0
3058,12985,0,1.0
3059,12987,0,0.0
3060,12992,0,0.0
3061,13000,0,1.0
3062,13002,1,1.0
3063,13004,0,0.0
3064,13005,1,0.0
3065,13009,1,1.0
3066,13010,1,0.0
3067,13017,0,0.0
3068,13027,0,0.0
3069,13034,0,0.0
3070,13039,0,0.0
3071,13041,0,0.0
3072,13043,1,1.0
3073,13050,0,0.0
3074,13052,0,0.0
3075,13053,0,1.0
3076,13057,1,1.0
3077,13059,0,0.0
3078,13091,1,1.0
3079,13093,0,0.0
3080,13097,0,0.0
3081,13100,1,1.0
3082,13101,0,0.0
3083,13104,0,1.0
3084,13112,0,1.0
3085,13116,0,0.0
3086,13117,0,0.0
3087,13122,1,1.0
3088,13129,1,1.0
3089,13136,0,1.0
3090,13137,0,1.0
3091,13154,0,1.0
3092,13161,0,0.0
3093,13162,1,0.0
3094,13171,0,0.0
3095,13172,1,1.0
3096,13175,1,0.0
3097,13181,0,1.0
3098,13184,1,1.0
3099,13186,0,0.0
3100,13191,0,1.0
3101,13196,1,0.0
3102,13197,0,1.0
3103,13200,0,0.0
3104,13203,1,1.0
3105,13204,0,1.0
3106,13213,0,0.0
3107,13214,1,1.0
3108,13215,0,0.0
3109,13221,1,0.0
3110,13224,0,1.0
3111,13232,0,0.0
3112,13236,0,1.0
3113,13241,1,0.0
3114,13244,1,0.0
3115,13262,1,1.0
3116,13264,0,1.0
3117,13269,1,0.0
3118,13273,0,0.0
3119,13283,0,0.0
3120,13285,0,0.0
3121,13291,0,0.0
3122,13293,0,0.0
3123,13294,0,0.0
3124,13297,0,0.0
3125,13301,0,0.0
3126,13304,0,0.0
3127,13316,0,0.0
3128,13323,0,0.0
3129,13326,0,0.0
3130,13331,1,0.0
3131,13332,0,1.0
3132,13341,0,1.0
3133,13343,1,1.0
3134,13354,1,1.0
3135,13355,0,1.0
3136,13356,1,1.0
3137,13364,0,0.0
3138,13365,0,0.0
3139,13381,0,0.0
3140,13383,1,1.0
3141,13384,0,0.0
3142,13386,0,1.0
3143,13389,0,0.0
3144,13390,0,0.0
3145,13393,1,1.0
3146,13394,0,0.0
3147,13396,0,0.0
3148,13411,0,1.0
3149,13422,0,0.0
3150,13423,0,0.0
3151,13424,0,1.0
3152,13427,1,0.0
3153,13429,0,0.0
3154,13441,1,1.0
3155,13442,1,1.0
3156,13453,1,1.0
3157,13454,0,0.0
3158,13459,1,1.0
3159,13461,0,1.0
3160,13464,0,0.0
3161,13465,1,0.0
3162,13467,1,0.0
3163,13469,1,0.0
3164,13479,1,1.0
3165,13480,0,1.0
3166,13487,1,0.0
3167,13490,0,0.0
3168,13497,1,0.0
3169,13500,0,1.0
3170,13506,0,1.0
3171,13511,0,0.0
3172,13513,0,0.0
3173,13523,1,1.0
3174,13529,1,1.0
3175,13531,0,0.0
3176,13533,1,1.0
3177,13536,0,1.0
3178,13545,0,0.0
3179,13547,0,0.0
3180,13552,1,1.0
3181,13555,0,1.0
3182,13557,0,1.0
3183,13563,1,1.0
3184,13566,0,0.0
3185,13569,0,0.0
3186,13574,1,1.0
3187,13575,0,0.0
3188,13576,0,0.0
3189,13593,0,0.0
3190,13596,0,0.0
3191,13600,0,0.0
3192,13601,0,0.0
3193,13606,0,0.0
3194,13611,0,1.0
3195,13612,0,1.0
3196,13614,1,1.0
3197,13615,0,0.0
3198,13616,1,0.0
3199,13617,1,0.0
3200,13619,0,0.0
3201,13625,1,1.0
3202,13627,1,1.0
3203,13629,1,1.0
3204,13632,0,0.0
3205,13635,0,0.0
3206,13639,0,0.0
3207,13640,0,1.0
3208,13644,0,1.0
3209,13646,0,0.0
3210,13652,1,1.0
3211,13653,1,1.0
3212,13663,0,0.0
3213,13669,0,0.0
3214,13673,1,0.0
3215,13676,0,0.0
3216,13679,0,0.0
3217,13680,0,1.0
3218,13683,0,1.0
3219,13692,0,0.0
3220,13693,0,0.0
3221,13709,0,0.0
3222,13715,0,0.0
3223,13724,1,1.0
3224,13726,0,1.0
3225,13730,0,1.0
3226,13739,0,1.0
3227,13749,1,1.0
3228,13756,0,0.0
3229,13757,1,1.0
3230,13759,1,0.0
3231,13762,0,0.0
3232,13780,1,0.0
3233,13781,1,0.0
3234,13785,1,0.0
3235,13787,0,0.0
3236,13793,1,0.0
3237,13796,0,0.0
3238,13806,1,1.0
3239,13811,0,1.0
3240,13813,0,0.0
3241,13814,0,1.0
3242,13821,0,0.0
3243,13827,0,0.0
3244,13830,1,1.0
3245,13845,1,0.0
3246,13847,0,0.0
3247,13849,1,1.0
3248,13867,0,0.0
3249,13872,0,0.0
3250,13877,0,0.0
3251,13881,0,1.0
3252,13892,0,0.0
3253,13897,1,0.0
3254,13899,0,0.0
3255,13917,0,0.0
3256,13929,0,0.0
3257,13935,0,0.0
3258,13936,0,0.0
3259,13937,0,0.0
3260,13941,0,0.0
3261,13945,0,1.0
3262,13972,1,1.0
3263,13973,1,1.0
3264,13993,0,0.0
3265,13994,0,0.0
3266,13995,1,1.0
3267,13997,1,0.0
3268,14000,0,0.0
3269,14002,0,1.0
3270,14003,1,0.0
3271,14004,1,1.0
3272,14005,1,0.0
3273,14011,0,0.0
3274,14069,1,0.0
3275,14073,1,1.0
3276,14084,0,1.0
3277,14093,0,0.0
3278,14096,0,1.0
3279,14102,0,0.0
3280,14106,0,0.0
3281,14115,0,1.0
3282,14119,1,1.0
3283,14133,0,1.0
3284,14136,0,0.0
3285,14137,0,0.0
3286,14139,0,0.0
3287,14146,0,1.0
3288,14157,0,1.0
3289,14163,1,1.0
3290,14180,0,0.0
3291,14195,0,1.0
3292,14203,0,0.0
3293,14220,0,0.0
3294,14223,0,0.0
3295,14226,0,0.0
3296,14230,1,0.0
3297,14237,1,0.0
3298,14239,0,0.0
3299,14242,1,1.0
3300,14244,1,1.0
3301,14267,0,0.0
3302,14289,1,0.0
3303,14294,0,0.0
3304,14301,0,1.0
3305,14309,0,0.0
3306,14330,0,0.0
3307,14374,0,0.0
3308,14385,0,0.0
3309,14391,0,0.0
3310,14392,1,0.0
3311,14393,1,0.0
3312,14405,0,0.0
3313,14412,1,0.0
3314,14420,0,0.0
3315,14441,1,1.0
3316,14442,1,1.0
3317,14495,0,0.0
3318,14504,0,1.0
3319,14505,0,0.0
3320,14506,0,1.0
3321,14521,0,1.0
3322,14523,0,0.0
3323,14526,0,0.0
3324,14550,1,1.0
3325,14563,0,0.0
3326,14564,1,0.0
3327,14586,0,0.0
3328,14590,0,0.0
3329,14591,0,0.0
3330,14592,0,0.0
3331,14594,1,0.0
3332,14595,0,0.0
3333,14596,1,1.0
3334,14601,0,0.0
3335,14605,0,0.0
3336,14607,1,0.0
3337,14612,0,0.0
3338,14632,0,0.0
3339,14635,0,0.0
3340,14637,0,1.0
3341,14639,0,1.0
3342,14641,0,0.0
3343,14645,0,0.0
3344,14647,0,1.0
3345,14661,1,0.0
3346,14673,0,0.0
3347,14676,0,1.0
3348,14682,1,1.0
3349,14689,1,1.0
3350,14690,1,1.0
3351,14692,0,1.0
3352,14695,1,1.0
3353,14701,1,0.0
3354,14702,0,1.0
3355,14703,1,1.0
3356,14705,1,1.0
3357,14710,0,1.0
3358,14717,1,1.0
3359,14725,1,1.0
3360,14727,1,1.0
3361,14732,1,0.0
3362,14733,1,1.0
3363,14736,1,1.0
3364,14739,1,0.0
3365,14741,0,1.0
3366,14743,1,1.0
3367,14746,0,1.0
3368,14747,1,1.0
3369,14782,1,1.0
3370,14784,0,1.0
3371,14790,0,0.0
3372,14797,1,1.0
3373,14802,1,1.0
3374,14810,1,1.0
3375,14816,1,0.0
3376,14826,0,0.0
3377,14843,1,1.0
3378,14845,0,1.0
3379,14846,1,0.0
3380,14849,1,0.0
3381,14860,1,1.0
3382,14866,1,1.0
3383,14874,1,1.0
3384,14877,1,1.0
3385,14881,0,1.0
3386,14884,1,1.0
3387,14886,1,1.0
3388,14887,0,0.0
3389,14893,1,1.0
3390,14896,1,1.0
3391,14905,0,1.0
3392,14909,1,1.0
3393,14912,0,1.0
3394,14916,1,1.0
3395,14920,0,1.0
3396,14929,0,0.0
3397,14941,0,0.0
3398,14942,1,1.0
3399,14944,1,1.0
3400,14949,1,1.0
3401,14950,1,0.0
3402,14953,1,0.0
3403,14955,0,0.0
3404,14959,1,1.0
3405,14965,0,0.0
3406,14966,1,1.0
3407,14971,0,1.0
3408,14972,1,1.0
3409,14983,0,1.0
3410,14986,1,1.0
3411,14992,0,1.0
3412,14997,1,1.0
3413,15002,1,1.0
3414,15006,1,1.0
3415,15009,1,1.0
3416,15010,0,1.0
3417,15013,1,1.0
3418,15026,1,1.0
3419,15051,1,1.0
3420,15056,0,1.0
3421,15057,1,1.0
3422,15060,0,1.0
3423,15064,1,1.0
3424,15065,1,1.0
3425,15072,0,1.0
3426,15080,0,1.0
3427,15091,1,1.0
3428,15092,1,1.0
3429,15094,1,0.0
3430,15103,1,0.0
3431,15112,1,1.0
3432,15116,0,0.0
3433,15122,1,1.0
3434,15132,1,0.0
3435,15135,1,0.0
3436,15157,0,1.0
3437,15162,1,1.0
3438,15163,1,1.0
3439,15165,1,1.0
3440,15170,1,1.0
3441,15175,0,1.0
3442,15190,0,1.0
3443,15193,1,0.0
3444,15195,0,0.0
3445,15207,1,1.0
3446,15212,1,1.0
3447,15214,1,1.0
3448,15216,1,1.0
3449,15217,1,1.0
3450,15231,1,0.0
3451,15234,0,1.0
3452,15236,1,1.0
3453,15243,0,1.0
3454,15244,0,1.0
3455,15250,1,1.0
3456,15254,0,1.0
3457,15256,1,0.0
3458,15262,1,0.0
3459,15264,0,1.0
3460,15265,1,1.0
3461,15282,0,1.0
3462,15283,1,0.0
3463,15285,1,1.0
3464,15297,1,1.0
3465,15302,0,1.0
3466,15312,1,1.0
3467,15329,1,1.0
3468,15333,1,1.0
3469,15339,1,1.0
3470,15342,1,1.0
3471,15343,0,0.0
3472,15364,1,0.0
3473,15379,1,0.0
3474,15384,0,0.0
3475,15386,1,0.0
3476,15389,0,1.0
3477,15401,1,1.0
3478,15405,0,1.0
3479,15406,0,1.0
3480,15407,1,0.0
3481,15411,1,0.0
3482,15416,0,1.0
3483,15419,1,0.0
3484,15425,1,0.0
3485,15430,1,1.0
3486,15432,1,1.0
3487,15435,1,1.0
3488,15436,0,1.0
3489,15437,1,1.0
3490,15444,0,0.0
3491,15446,0,1.0
3492,15453,0,0.0
3493,15473,0,1.0
3494,15481,1,1.0
3495,15486,0,0.0
3496,15491,0,0.0
3497,15501,1,1.0
3498,15503,0,1.0
3499,15505,1,1.0
3500,15506,1,1.0
3501,15514,0,1.0
3502,15527,1,0.0
3503,15545,1,0.0
3504,15546,1,1.0
3505,15552,0,1.0
3506,15556,0,1.0
3507,15561,1,1.0
3508,15576,0,0.0
3509,15582,1,1.0
3510,15606,1,1.0
3511,15607,1,1.0
3512,15611,0,1.0
3513,15615,0,1.0
3514,15622,0,1.0
3515,15634,0,0.0
3516,15643,1,1.0
3517,15646,1,1.0
3518,15650,0,0.0
3519,15652,1,1.0
3520,15663,0,1.0
3521,15665,1,1.0
3522,15673,0,0.0
3523,15674,1,0.0
3524,15675,1,1.0
3525,15680,1,1.0
3526,15685,1,1.0
3527,15692,1,1.0
3528,15693,1,1.0
3529,15694,1,1.0
3530,15696,1,1.0
3531,15697,1,1.0
3532,15701,1,1.0
3533,15703,1,1.0
3534,15705,1,1.0
3535,15707,1,1.0
3536,15709,1,1.0
3537,15716,1,1.0
3538,15722,1,1.0
3539,15723,1,1.0
3540,15724,0,1.0
3541,15733,0,0.0
3542,15741,0,0.0
3543,15742,0,1.0
3544,15745,0,0.0
3545,15755,0,0.0
3546,15760,0,0.0
3547,15761,0,0.0
3548,15762,1,0.0
3549,15770,0,1.0
3550,15773,0,0.0
3551,15777,1,1.0
3552,15780,0,0.0
3553,15782,0,0.0
3554,15783,1,0.0
3555,15784,0,1.0
3556,15785,1,1.0
3557,15786,0,1.0
3558,15787,1,0.0
3559,15789,1,1.0
3560,15797,0,0.0
3561,15799,1,0.0
3562,15801,0,1.0
3563,15803,1,1.0
3564,15806,0,1.0
3565,15809,1,1.0
3566,15824,1,0.0
3567,15832,1,1.0
3568,15834,1,1.0
3569,15840,1,1.0
3570,15845,0,0.0
3571,15849,1,1.0
3572,15854,1,1.0
3573,15855,1,1.0
3574,15862,1,1.0
3575,15879,1,1.0
3576,15881,1,1.0
3577,15882,0,1.0
3578,15886,0,1.0
3579,15892,1,1.0
3580,15894,1,1.0
3581,15895,1,1.0
3582,15897,0,1.0
3583,15904,0,1.0
3584,15906,0,0.0
3585,15916,1,1.0
3586,15919,1,1.0
3587,15920,0,1.0
3588,15923,0,0.0
3589,15929,1,0.0
3590,15930,1,1.0
3591,15936,1,1.0
3592,15940,1,1.0
3593,15944,0,1.0
3594,15947,0,0.0
3595,15949,1,1.0
