,id,other_aid,other_aid_prediction
2431,9841,0,0.0
2432,9852,0,0.0
2433,9856,0,0.0
2434,9869,0,0.0
2435,9875,0,0.0
2436,9879,0,0.0
2437,9881,0,1.0
2438,9884,0,0.0
2439,9890,0,0.0
2440,9892,0,0.0
2441,9893,0,0.0
2442,9895,0,0.0
2443,9899,0,0.0
2444,9909,0,1.0
2445,9911,0,0.0
2446,9916,0,0.0
2447,9919,0,0.0
2448,9920,0,0.0
2449,9923,1,0.0
2450,9925,0,0.0
2451,9926,0,0.0
2452,9937,0,0.0
2453,9939,0,0.0
2454,9950,0,0.0
2455,9951,0,1.0
2456,9960,0,0.0
2457,9961,0,0.0
2458,9970,0,0.0
2459,9976,0,1.0
2460,9981,0,1.0
2461,9986,0,0.0
2462,9990,0,0.0
2463,9995,0,0.0
2464,9997,0,0.0
2465,10005,0,0.0
2466,10009,0,1.0
2467,10013,0,0.0
2468,10029,0,0.0
2469,10037,0,0.0
2470,10049,0,0.0
2471,10052,0,0.0
2472,10059,0,0.0
2473,10062,0,0.0
2474,10071,0,0.0
2475,10072,0,1.0
2476,10074,0,0.0
2477,10075,0,0.0
2478,10079,0,0.0
2479,10080,0,0.0
2480,10082,0,0.0
2481,10085,0,0.0
2482,10093,0,0.0
2483,10094,0,0.0
2484,10100,1,0.0
2485,10106,0,0.0
2486,10110,0,1.0
2487,10121,1,0.0
2488,10133,0,0.0
2489,10137,0,0.0
2490,10145,0,0.0
2491,10146,0,0.0
2492,10154,0,0.0
2493,10160,0,0.0
2494,10162,1,0.0
2495,10165,0,0.0
2496,10167,0,1.0
2497,10173,0,0.0
2498,10176,0,0.0
2499,10181,0,0.0
2500,10184,0,0.0
2501,10185,0,0.0
2502,10187,0,0.0
2503,10191,0,0.0
2504,10196,0,0.0
2505,10200,0,0.0
2506,10201,0,0.0
2507,10211,0,0.0
2508,10213,0,0.0
2509,10221,0,1.0
2510,10225,0,0.0
2511,10226,0,0.0
2512,10229,0,0.0
2513,10230,0,0.0
2514,10231,0,0.0
2515,10236,1,0.0
2516,10241,0,0.0
2517,10249,0,0.0
2518,10251,0,0.0
2519,10254,0,0.0
2520,10256,0,0.0
2521,10261,0,1.0
2522,10270,0,0.0
2523,10271,0,0.0
2524,10276,0,0.0
2525,10277,0,0.0
2526,10279,0,0.0
2527,10283,0,0.0
2528,10289,0,0.0
2529,10290,0,1.0
2530,10291,1,0.0
2531,10296,0,0.0
2532,10303,0,0.0
2533,10319,0,0.0
2534,10325,0,0.0
2535,10337,0,1.0
2536,10347,0,0.0
2537,10350,0,0.0
2538,10353,0,0.0
2539,10356,0,0.0
2540,10361,0,0.0
2541,10363,0,0.0
2542,10364,0,0.0
2543,10365,0,0.0
2544,10369,0,1.0
2545,10370,0,0.0
2546,10377,0,0.0
2547,10380,1,0.0
2548,10384,0,0.0
2549,10386,0,0.0
2550,10387,1,0.0
2551,10390,0,0.0
2552,10392,0,1.0
2553,10394,0,0.0
2554,10397,0,0.0
2555,10399,0,0.0
2556,10400,1,1.0
2557,10401,0,0.0
2558,10403,0,0.0
2559,10405,0,0.0
2560,10411,0,0.0
2561,10412,0,0.0
2562,10416,0,0.0
2563,10426,0,1.0
2564,10427,0,0.0
2565,10435,0,0.0
2566,10439,0,0.0
2567,10441,0,0.0
2568,10445,0,0.0
2569,10450,1,0.0
2570,10459,0,0.0
2571,10460,1,0.0
2572,10461,0,0.0
2573,10473,0,0.0
2574,10477,0,0.0
2575,10482,0,0.0
2576,10499,0,0.0
2577,10501,0,0.0
2578,10506,0,0.0
2579,10509,0,0.0
2580,10514,0,0.0
2581,10515,1,0.0
2582,10516,0,1.0
2583,10519,0,1.0
2584,10520,0,0.0
2585,10527,0,0.0
2586,10531,1,0.0
2587,10539,0,0.0
2588,10542,1,0.0
2589,10550,0,1.0
2590,10557,0,0.0
2591,10566,0,0.0
2592,10567,0,0.0
2593,10569,0,0.0
2594,10573,0,0.0
2595,10574,0,0.0
2596,10575,0,0.0
2597,10594,0,0.0
2598,10596,0,0.0
2599,10601,0,0.0
2600,10605,0,0.0
2601,10611,0,0.0
2602,10619,0,0.0
2603,10627,0,0.0
2604,10630,0,0.0
2605,10633,0,0.0
2606,10637,0,0.0
2607,10639,0,0.0
2608,10641,0,1.0
2609,10645,0,0.0
2610,10650,0,0.0
2611,10655,0,0.0
2612,10656,0,1.0
2613,10657,0,0.0
2614,10665,1,0.0
2615,10667,0,0.0
2616,10669,0,0.0
2617,10674,0,0.0
2618,10675,0,0.0
2619,10677,0,0.0
2620,10679,0,0.0
2621,10680,0,0.0
2622,10687,0,0.0
2623,10689,0,0.0
2624,10713,0,0.0
2625,10714,0,0.0
2626,10717,0,0.0
2627,10733,0,0.0
2628,10740,0,0.0
2629,10743,1,0.0
2630,10745,0,0.0
2631,10752,1,0.0
2632,10761,0,0.0
2633,10764,0,0.0
2634,10766,0,0.0
2635,10767,0,0.0
2636,10770,0,0.0
2637,10772,0,0.0
2638,10777,0,0.0
2639,10780,0,1.0
2640,10781,0,1.0
2641,10789,0,0.0
2642,10790,0,0.0
2643,10791,0,1.0
2644,10794,0,0.0
2645,10807,1,0.0
2646,10812,0,1.0
2647,10813,0,0.0
2648,10817,0,0.0
2649,10819,0,0.0
2650,10823,0,0.0
2651,10831,1,0.0
2652,10832,0,0.0
2653,10833,0,1.0
2654,10834,0,0.0
2655,10840,0,0.0
2656,10843,0,0.0
2657,10844,0,0.0
2658,10849,0,0.0
2659,10857,0,0.0
2660,10859,0,0.0
2661,10871,0,0.0
2662,10873,0,0.0
2663,10874,0,0.0
2664,10882,0,0.0
2665,10885,0,0.0
2666,10887,0,0.0
2667,10891,0,0.0
2668,10899,0,0.0
2669,10905,0,0.0
2670,10910,0,1.0
2671,10912,0,0.0
2672,10922,0,1.0
2673,10924,0,0.0
2674,10927,0,0.0
2675,10929,1,0.0
2676,10930,0,0.0
2677,10933,0,0.0
2678,10937,1,0.0
2679,10939,1,0.0
2680,10949,0,0.0
2681,10953,0,0.0
2682,10954,0,0.0
2683,10961,0,0.0
2684,10966,0,0.0
2685,10969,0,0.0
2686,10973,0,0.0
2687,10977,0,0.0
2688,10979,0,0.0
2689,10997,1,0.0
2690,11000,0,0.0
2691,11001,0,1.0
2692,11002,0,0.0
2693,11004,0,0.0
2694,11007,0,0.0
2695,11017,0,0.0
2696,11022,0,0.0
2697,11036,0,0.0
2698,11045,0,0.0
2699,11046,0,0.0
2700,11051,0,0.0
2701,11054,0,0.0
2702,11056,0,0.0
2703,11057,0,0.0
2704,11065,0,0.0
2705,11066,0,0.0
2706,11085,0,0.0
2707,11095,0,0.0
2708,11100,0,0.0
2709,11101,0,0.0
2710,11102,0,0.0
2711,11109,0,0.0
2712,11110,0,0.0
2713,11114,0,0.0
2714,11123,0,0.0
2715,11124,0,0.0
2716,11133,0,0.0
2717,11134,0,0.0
2718,11137,0,0.0
2719,11146,0,0.0
2720,11153,0,0.0
2721,11157,1,0.0
2722,11176,0,1.0
2723,11179,0,1.0
2724,11181,0,0.0
2725,11189,1,0.0
2726,11192,0,0.0
2727,11199,0,0.0
2728,11202,1,0.0
2729,11204,0,0.0
2730,11205,0,0.0
2731,11207,0,0.0
2732,11215,1,1.0
2733,11219,0,0.0
2734,11226,0,0.0
2735,11236,0,0.0
2736,11242,1,0.0
2737,11246,1,0.0
2738,11250,1,0.0
2739,11261,0,0.0
2740,11267,0,0.0
2741,11271,0,0.0
2742,11272,0,0.0
2743,11277,1,1.0
2744,11283,0,0.0
2745,11292,1,1.0
2746,11302,0,0.0
2747,11315,1,0.0
2748,11316,0,0.0
2749,11320,0,0.0
2750,11325,1,1.0
2751,11327,0,0.0
2752,11346,0,0.0
2753,11353,0,0.0
2754,11359,1,0.0
2755,11361,0,0.0
2756,11370,1,0.0
2757,11377,0,0.0
2758,11380,0,0.0
2759,11381,0,0.0
2760,11390,0,0.0
2761,11391,0,0.0
2762,11396,1,0.0
2763,11400,0,0.0
2764,11412,1,1.0
2765,11423,0,0.0
2766,11427,0,0.0
2767,11443,0,0.0
2768,11445,0,0.0
2769,11450,0,0.0
2770,11453,0,0.0
2771,11455,0,0.0
2772,11463,0,0.0
2773,11467,0,0.0
2774,11475,0,0.0
2775,11477,0,0.0
2776,11480,0,0.0
2777,11481,0,0.0
2778,11489,0,0.0
2779,11502,0,0.0
2780,11511,0,1.0
2781,11512,0,0.0
2782,11515,0,0.0
2783,11519,0,1.0
2784,11522,0,0.0
2785,11535,1,0.0
2786,11536,1,1.0
2787,11546,1,1.0
2788,11551,1,0.0
2789,11552,0,0.0
2790,11553,0,0.0
2791,11554,0,0.0
2792,11560,0,0.0
2793,11562,0,0.0
2794,11563,0,0.0
2795,11565,0,1.0
2796,11569,1,1.0
2797,11572,0,1.0
2798,11587,1,1.0
2799,11591,0,0.0
2800,11592,0,0.0
2801,11597,0,0.0
2802,11600,0,0.0
2803,11605,0,0.0
2804,11613,0,0.0
2805,11614,0,0.0
2806,11626,0,0.0
2807,11627,0,0.0
2808,11631,0,0.0
2809,11633,0,1.0
2810,11641,0,1.0
2811,11645,0,0.0
2812,11647,0,0.0
2813,11655,1,0.0
2814,11662,0,1.0
2815,11664,0,0.0
2816,11669,0,0.0
2817,11670,0,1.0
2818,11674,0,0.0
2819,11676,1,0.0
2820,11679,0,0.0
2821,11681,0,0.0
2822,11704,0,0.0
2823,11711,0,0.0
2824,11717,1,0.0
2825,11719,0,0.0
2826,11721,1,0.0
2827,11725,0,0.0
2828,11727,0,0.0
2829,11744,0,0.0
2830,11754,0,0.0
2831,11757,1,0.0
2832,11761,0,0.0
2833,11763,0,0.0
2834,11765,1,0.0
2835,11770,1,0.0
2836,11783,0,0.0
2837,11786,1,0.0
2838,11790,0,0.0
2839,11793,0,0.0
2840,11795,0,0.0
2841,11802,0,0.0
2842,11803,0,1.0
2843,11811,0,0.0
2844,11824,0,0.0
2845,11830,0,0.0
2846,11833,0,0.0
2847,11835,1,0.0
2848,11844,0,0.0
2849,11857,0,0.0
2850,11863,0,0.0
2851,11865,0,0.0
2852,11872,0,0.0
2853,11883,0,0.0
2854,11887,0,0.0
2855,11897,0,0.0
2856,11909,0,0.0
2857,11920,0,0.0
2858,11923,0,0.0
2859,11927,0,0.0
2860,11929,0,0.0
2861,11930,0,0.0
2862,11945,0,0.0
2863,11949,0,0.0
2864,11954,0,0.0
2865,11959,0,0.0
2866,11961,0,0.0
2867,11962,0,0.0
2868,11963,1,0.0
2869,11965,0,0.0
2870,11967,0,0.0
2871,11972,0,0.0
2872,11973,0,0.0
2873,11981,0,0.0
2874,11982,1,0.0
2875,11999,0,0.0
2876,12005,1,0.0
2877,12015,0,0.0
2878,12017,1,1.0
2879,12020,0,0.0
2880,12025,0,0.0
2881,12026,0,1.0
2882,12037,1,1.0
2883,12052,1,0.0
2884,12054,0,1.0
2885,12057,0,0.0
2886,12060,0,0.0
2887,12062,0,1.0
2888,12064,0,0.0
2889,12069,0,1.0
2890,12071,0,1.0
2891,12083,1,0.0
2892,12087,1,1.0
2893,12095,0,0.0
2894,12097,0,0.0
2895,12099,0,0.0
2896,12100,0,0.0
2897,12111,1,0.0
2898,12113,1,0.0
2899,12122,0,1.0
2900,12125,0,0.0
2901,12126,0,0.0
2902,12127,1,0.0
2903,12139,0,1.0
2904,12141,0,0.0
2905,12143,0,0.0
2906,12151,0,0.0
2907,12152,0,0.0
2908,12154,1,0.0
2909,12160,0,0.0
2910,12175,0,0.0
2911,12177,0,0.0
2912,12179,0,1.0
2913,12180,0,0.0
2914,12181,0,0.0
2915,12185,0,0.0
2916,12200,0,0.0
2917,12205,0,0.0
2918,12206,0,0.0
2919,12211,0,0.0
2920,12213,0,0.0
2921,12216,1,0.0
2922,12223,0,0.0
2923,12232,0,0.0
2924,12240,1,0.0
2925,12242,1,0.0
2926,12243,0,0.0
2927,12249,0,0.0
2928,12255,0,0.0
2929,12256,1,0.0
2930,12259,0,0.0
2931,12262,0,0.0
2932,12265,0,0.0
2933,12269,0,0.0
2934,12275,0,0.0
2935,12277,0,0.0
2936,12280,0,0.0
2937,12283,0,0.0
2938,12284,1,0.0
2939,12286,0,0.0
2940,12297,0,0.0
2941,12300,0,0.0
2942,12306,0,0.0
2943,12313,0,0.0
2944,12315,0,0.0
2945,12321,0,1.0
2946,12323,0,0.0
2947,12332,0,0.0
2948,12340,0,0.0
2949,12347,0,0.0
2950,12349,0,0.0
2951,12354,0,0.0
2952,12355,1,0.0
2953,12356,0,0.0
2954,12360,0,0.0
2955,12369,0,0.0
2956,12371,0,0.0
2957,12382,0,0.0
2958,12384,0,0.0
2959,12385,1,0.0
2960,12395,1,0.0
2961,12396,0,0.0
2962,12399,0,1.0
2963,12406,0,0.0
2964,12410,0,0.0
2965,12412,1,0.0
2966,12415,0,0.0
2967,12416,0,0.0
2968,12424,0,0.0
2969,12429,0,0.0
2970,12436,0,0.0
2971,12437,0,0.0
2972,12453,1,0.0
2973,12456,0,0.0
2974,12463,0,0.0
2975,12465,0,0.0
2976,12474,0,0.0
2977,12475,0,0.0
2978,12487,1,0.0
2979,12499,0,0.0
2980,12502,0,0.0
2981,12503,0,0.0
2982,12510,1,0.0
2983,12511,1,0.0
2984,12513,0,1.0
2985,12515,0,0.0
2986,12519,0,0.0
2987,12521,0,0.0
2988,12522,0,0.0
2989,12532,0,0.0
2990,12543,0,0.0
2991,12545,0,0.0
2992,12546,0,0.0
2993,12551,1,0.0
2994,12552,0,0.0
2995,12559,0,0.0
2996,12560,1,0.0
2997,12563,1,0.0
2998,12572,0,0.0
2999,12573,1,0.0
3000,12575,0,0.0
3001,12583,0,0.0
3002,12589,0,0.0
3003,12589,0,0.0
3004,12595,0,0.0
3005,12597,1,0.0
3006,12603,0,0.0
3007,12604,0,0.0
3008,12605,1,0.0
3009,12610,0,0.0
3010,12611,0,0.0
3011,12630,0,0.0
3012,12632,0,0.0
3013,12639,0,0.0
3014,12640,0,0.0
3015,12642,0,0.0
3016,12643,0,0.0
3017,12652,1,1.0
3018,12653,0,1.0
3019,12659,0,0.0
3020,12662,0,0.0
3021,12666,0,0.0
3022,12679,0,0.0
3023,12685,1,0.0
3024,12695,1,0.0
3025,12697,0,0.0
3026,12699,0,0.0
3027,12707,0,0.0
3028,12709,0,0.0
3029,12719,0,0.0
3030,12720,0,0.0
3031,12726,0,0.0
3032,12732,0,0.0
3033,12741,0,0.0
3034,12743,0,0.0
3035,12751,0,0.0
3036,12752,0,0.0
3037,12753,0,0.0
3038,12754,0,1.0
3039,12755,0,0.0
3040,12776,0,0.0
3041,12777,0,0.0
3042,12783,0,0.0
3043,12785,0,0.0
3044,12790,1,0.0
3045,12794,1,0.0
3046,12795,0,0.0
3047,12796,0,0.0
3048,12797,0,1.0
3049,12801,1,1.0
3050,12804,0,0.0
3051,12810,1,0.0
3052,12814,1,0.0
3053,12823,0,0.0
3054,12827,0,0.0
3055,12829,0,0.0
3056,12835,0,0.0
3057,12839,0,0.0
3058,12849,0,0.0
3059,12854,0,0.0
3060,12855,0,0.0
3061,12863,0,0.0
3062,12865,0,0.0
3063,12866,0,1.0
3064,12867,0,1.0
3065,12876,0,0.0
3066,12879,0,0.0
3067,12886,0,0.0
3068,12887,0,0.0
3069,12892,0,0.0
3070,12901,0,1.0
3071,12905,0,0.0
3072,12906,0,0.0
3073,12907,0,1.0
3074,12911,0,0.0
3075,12913,0,1.0
3076,12926,0,1.0
3077,12927,0,0.0
3078,12930,0,0.0
3079,12931,0,0.0
3080,12939,0,0.0
3081,12942,0,0.0
3082,12947,0,0.0
3083,12954,1,0.0
3084,12964,0,0.0
3085,12965,0,0.0
3086,12967,0,0.0
3087,12972,0,1.0
3088,12973,0,0.0
3089,12974,0,0.0
3090,12975,0,0.0
3091,12976,0,0.0
3092,12984,0,0.0
3093,12992,0,0.0
3094,12993,0,0.0
3095,12999,0,0.0
3096,13004,0,0.0
3097,13006,1,0.0
3098,13009,0,1.0
3099,13010,0,0.0
3100,13015,0,0.0
3101,13017,0,0.0
3102,13022,0,0.0
3103,13027,0,0.0
3104,13031,0,0.0
3105,13033,0,1.0
3106,13034,0,0.0
3107,13043,0,1.0
3108,13045,0,0.0
3109,13046,0,0.0
3110,13055,0,0.0
3111,13065,0,0.0
3112,13073,0,0.0
3113,13076,0,0.0
3114,13079,1,0.0
3115,13080,0,0.0
3116,13085,0,0.0
3117,13086,1,0.0
3118,13087,0,0.0
3119,13091,0,0.0
3120,13093,1,1.0
3121,13095,0,0.0
3122,13096,0,0.0
3123,13097,0,0.0
3124,13100,0,0.0
3125,13101,0,0.0
3126,13102,0,0.0
3127,13112,0,0.0
3128,13114,0,0.0
3129,13117,0,0.0
3130,13120,0,0.0
3131,13121,0,1.0
3132,13129,0,0.0
3133,13130,0,0.0
3134,13135,0,0.0
3135,13141,0,0.0
3136,13142,0,0.0
3137,13151,0,0.0
3138,13154,0,0.0
3139,13164,0,0.0
3140,13166,1,1.0
3141,13169,0,0.0
3142,13172,1,0.0
3143,13173,0,0.0
3144,13176,0,0.0
3145,13177,0,0.0
3146,13179,0,0.0
3147,13186,1,0.0
3148,13189,0,1.0
3149,13191,0,0.0
3150,13196,0,0.0
3151,13200,0,0.0
3152,13202,0,0.0
3153,13204,0,0.0
3154,13205,0,0.0
3155,13207,0,0.0
3156,13212,0,0.0
3157,13214,0,0.0
3158,13216,1,0.0
3159,13217,0,0.0
3160,13230,0,0.0
3161,13234,0,0.0
3162,13241,0,0.0
3163,13244,0,0.0
3164,13246,0,1.0
3165,13249,0,0.0
3166,13250,0,0.0
3167,13256,1,0.0
3168,13261,0,0.0
3169,13262,1,0.0
3170,13264,0,0.0
3171,13266,1,0.0
3172,13271,0,0.0
3173,13273,0,0.0
3174,13274,0,0.0
3175,13275,0,0.0
3176,13280,0,1.0
3177,13294,0,0.0
3178,13302,0,0.0
3179,13304,0,0.0
3180,13310,1,0.0
3181,13312,0,0.0
3182,13313,0,0.0
3183,13314,0,0.0
3184,13316,0,0.0
3185,13325,0,0.0
3186,13327,0,1.0
3187,13340,0,0.0
3188,13354,1,1.0
3189,13363,0,0.0
3190,13364,0,0.0
3191,13366,1,0.0
3192,13380,0,1.0
3193,13382,0,0.0
3194,13389,0,0.0
3195,13393,1,0.0
3196,13396,0,0.0
3197,13403,0,0.0
3198,13405,0,1.0
3199,13410,1,0.0
3200,13411,0,0.0
3201,13412,0,0.0
3202,13413,0,0.0
3203,13417,0,0.0
3204,13422,0,0.0
3205,13423,1,0.0
3206,13429,0,0.0
3207,13439,0,0.0
3208,13442,0,0.0
3209,13446,0,0.0
3210,13452,0,0.0
3211,13461,0,1.0
3212,13464,0,0.0
3213,13467,0,0.0
3214,13470,0,0.0
3215,13471,0,0.0
3216,13474,0,0.0
3217,13486,0,1.0
3218,13496,0,1.0
3219,13500,0,0.0
3220,13503,0,0.0
3221,13511,0,1.0
3222,13514,0,0.0
3223,13517,0,0.0
3224,13524,0,1.0
3225,13536,0,0.0
3226,13537,0,1.0
3227,13547,0,0.0
3228,13549,0,0.0
3229,13550,0,1.0
3230,13565,1,0.0
3231,13566,0,0.0
3232,13569,0,0.0
3233,13571,0,0.0
3234,13572,0,0.0
3235,13573,0,0.0
3236,13579,0,0.0
3237,13580,0,0.0
3238,13589,0,0.0
3239,13595,0,0.0
3240,13596,0,0.0
3241,13606,0,0.0
3242,13611,0,0.0
3243,13620,0,0.0
3244,13623,0,0.0
3245,13625,0,0.0
3246,13627,0,0.0
3247,13629,0,0.0
3248,13631,0,0.0
3249,13633,0,0.0
3250,13636,0,0.0
3251,13642,1,0.0
3252,13644,0,0.0
3253,13645,0,1.0
3254,13646,1,1.0
3255,13654,0,0.0
3256,13664,0,0.0
3257,13674,0,0.0
3258,13675,0,0.0
3259,13677,0,0.0
3260,13681,0,0.0
3261,13686,0,0.0
3262,13687,0,0.0
3263,13692,0,0.0
3264,13700,0,0.0
3265,13703,0,0.0
3266,13707,0,0.0
3267,13713,0,0.0
3268,13714,0,0.0
3269,13716,0,0.0
3270,13722,0,0.0
3271,13724,1,0.0
3272,13737,0,0.0
3273,13741,0,0.0
3274,13743,0,0.0
3275,13745,0,0.0
3276,13753,0,0.0
3277,13754,0,0.0
3278,13755,0,0.0
3279,13757,0,0.0
3280,13782,0,0.0
3281,13784,0,1.0
3282,13785,0,0.0
3283,13786,0,0.0
3284,13792,0,0.0
3285,13794,1,0.0
3286,13795,0,0.0
3287,13802,0,1.0
3288,13813,0,0.0
3289,13816,0,0.0
3290,13821,0,0.0
3291,13826,0,0.0
3292,13827,0,1.0
3293,13833,0,1.0
3294,13835,0,0.0
3295,13836,0,0.0
3296,13837,0,0.0
3297,13843,1,0.0
3298,13844,0,0.0
3299,13849,0,0.0
3300,13850,0,0.0
3301,13852,0,0.0
3302,13855,0,0.0
3303,13862,0,0.0
3304,13880,0,0.0
3305,13881,0,0.0
3306,13891,0,0.0
3307,13894,0,0.0
3308,13896,0,1.0
3309,13901,0,0.0
3310,13909,0,0.0
3311,13912,0,0.0
3312,13921,0,0.0
3313,13923,0,0.0
3314,13924,0,0.0
3315,13926,0,1.0
3316,13931,0,0.0
3317,13934,0,0.0
3318,13935,0,0.0
3319,13936,0,0.0
3320,13940,0,0.0
3321,13946,0,0.0
3322,13950,0,1.0
3323,13962,0,0.0
3324,13965,1,0.0
3325,13967,1,0.0
3326,13970,0,1.0
3327,13975,0,1.0
3328,13980,1,0.0
3329,13981,1,1.0
3330,13992,0,0.0
3331,13995,1,0.0
3332,14002,0,1.0
3333,14004,0,0.0
3334,14011,0,0.0
3335,14069,1,0.0
3336,14075,0,1.0
3337,14091,0,0.0
3338,14093,0,0.0
3339,14101,0,0.0
3340,14105,0,0.0
3341,14107,1,0.0
3342,14121,0,0.0
3343,14139,0,0.0
3344,14140,0,0.0
3345,14157,0,1.0
3346,14164,1,1.0
3347,14180,0,0.0
3348,14186,0,1.0
3349,14237,0,0.0
3350,14242,1,0.0
3351,14246,0,0.0
3352,14282,0,0.0
3353,14283,0,0.0
3354,14294,0,1.0
3355,14302,0,0.0
3356,14321,0,0.0
3357,14323,0,0.0
3358,14341,0,0.0
3359,14357,0,1.0
3360,14360,0,1.0
3361,14379,0,1.0
3362,14385,0,0.0
3363,14392,0,0.0
3364,14404,0,0.0
3365,14406,0,0.0
3366,14410,0,0.0
3367,14427,0,0.0
3368,14441,1,0.0
3369,14445,0,0.0
3370,14455,0,0.0
3371,14456,0,0.0
3372,14470,0,0.0
3373,14487,0,0.0
3374,14495,0,0.0
3375,14506,0,0.0
3376,14516,0,0.0
3377,14533,1,0.0
3378,14541,0,0.0
3379,14551,0,0.0
3380,14552,1,0.0
3381,14585,0,0.0
3382,14591,0,1.0
3383,14592,0,0.0
3384,14601,0,1.0
3385,14602,0,0.0
3386,14607,1,0.0
3387,14610,0,1.0
3388,14627,0,1.0
3389,14635,0,0.0
3390,14643,0,1.0
3391,14663,0,0.0
3392,14666,1,0.0
3393,14675,0,0.0
3394,14681,0,0.0
3395,14685,0,0.0
3396,14693,0,0.0
3397,14694,1,0.0
3398,14695,0,0.0
3399,14709,0,0.0
3400,14711,0,0.0
3401,14715,0,1.0
3402,14716,0,0.0
3403,14726,0,1.0
3404,14736,0,1.0
3405,14740,0,0.0
3406,14744,0,1.0
3407,14745,0,1.0
3408,14756,0,1.0
3409,14760,0,0.0
3410,14771,0,0.0
3411,14779,0,0.0
3412,14781,1,0.0
3413,14784,0,0.0
3414,14786,0,0.0
3415,14790,0,1.0
3416,14791,0,0.0
3417,14792,0,0.0
3418,14805,0,0.0
3419,14807,0,0.0
3420,14816,0,1.0
3421,14821,0,0.0
3422,14833,0,0.0
3423,14835,0,0.0
3424,14837,1,0.0
3425,14839,0,0.0
3426,14841,0,0.0
3427,14844,0,1.0
3428,14846,0,0.0
3429,14850,0,0.0
3430,14865,1,0.0
3431,14882,0,1.0
3432,14890,0,0.0
3433,14892,0,1.0
3434,14894,0,1.0
3435,14895,0,0.0
3436,14897,0,0.0
3437,14911,1,0.0
3438,14915,0,0.0
3439,14922,0,0.0
3440,14923,0,0.0
3441,14931,0,0.0
3442,14932,0,0.0
3443,14933,0,0.0
3444,14935,0,0.0
3445,14940,1,1.0
3446,14944,0,0.0
3447,14949,0,0.0
3448,14952,0,0.0
3449,14957,0,1.0
3450,14972,1,0.0
3451,14981,0,0.0
3452,14984,0,0.0
3453,14993,0,0.0
3454,14999,0,0.0
3455,15005,1,0.0
3456,15009,0,0.0
3457,15010,0,1.0
3458,15026,0,0.0
3459,15034,0,0.0
3460,15037,0,1.0
3461,15041,0,0.0
3462,15045,0,0.0
3463,15050,0,0.0
3464,15051,0,1.0
3465,15056,0,0.0
3466,15057,0,0.0
3467,15061,0,0.0
3468,15071,0,0.0
3469,15082,0,0.0
3470,15083,0,0.0
3471,15091,1,0.0
3472,15092,0,0.0
3473,15093,0,0.0
3474,15096,0,0.0
3475,15116,0,0.0
3476,15117,0,0.0
3477,15122,0,1.0
3478,15127,0,0.0
3479,15132,0,1.0
3480,15133,1,0.0
3481,15139,0,0.0
3482,15140,0,0.0
3483,15155,0,0.0
3484,15160,0,0.0
3485,15169,0,0.0
3486,15170,0,0.0
3487,15175,0,0.0
3488,15183,0,1.0
3489,15189,0,0.0
3490,15192,0,1.0
3491,15195,0,0.0
3492,15202,1,0.0
3493,15205,0,0.0
3494,15214,0,0.0
3495,15220,0,0.0
3496,15224,0,0.0
3497,15227,0,0.0
3498,15235,0,0.0
3499,15236,0,0.0
3500,15237,0,0.0
3501,15240,0,0.0
3502,15244,0,0.0
3503,15250,0,0.0
3504,15252,0,1.0
3505,15259,0,1.0
3506,15265,0,0.0
3507,15270,0,0.0
3508,15279,0,0.0
3509,15282,0,1.0
3510,15283,1,0.0
3511,15286,0,0.0
3512,15294,0,0.0
3513,15296,0,1.0
3514,15297,0,0.0
3515,15303,0,0.0
3516,15312,0,0.0
3517,15313,1,1.0
3518,15315,0,0.0
3519,15322,1,0.0
3520,15326,0,0.0
3521,15330,0,1.0
3522,15339,0,0.0
3523,15341,0,0.0
3524,15346,0,1.0
3525,15350,0,1.0
3526,15362,0,0.0
3527,15365,0,0.0
3528,15367,0,1.0
3529,15370,0,0.0
3530,15372,0,0.0
3531,15375,0,1.0
3532,15380,1,0.0
3533,15382,0,0.0
3534,15404,0,0.0
3535,15406,0,0.0
3536,15409,0,1.0
3537,15412,0,0.0
3538,15416,0,0.0
3539,15421,0,0.0
3540,15422,1,0.0
3541,15424,0,0.0
3542,15426,0,0.0
3543,15436,0,0.0
3544,15443,0,1.0
3545,15450,0,0.0
3546,15451,0,0.0
3547,15452,0,1.0
3548,15453,0,1.0
3549,15462,0,0.0
3550,15464,0,0.0
3551,15467,0,0.0
3552,15471,0,0.0
3553,15472,1,1.0
3554,15479,0,0.0
3555,15482,0,1.0
3556,15485,0,1.0
3557,15486,0,0.0
3558,15491,0,0.0
3559,15503,0,0.0
3560,15504,0,0.0
3561,15514,0,0.0
3562,15517,1,0.0
3563,15527,0,0.0
3564,15534,0,1.0
3565,15539,0,0.0
3566,15547,0,0.0
3567,15560,0,0.0
3568,15562,1,0.0
3569,15573,0,0.0
3570,15576,0,0.0
3571,15577,1,0.0
3572,15584,0,1.0
3573,15587,0,0.0
3574,15591,0,0.0
3575,15609,0,0.0
3576,15611,1,1.0
3577,15615,0,0.0
3578,15616,0,1.0
3579,15617,1,1.0
3580,15630,0,0.0
3581,15634,1,0.0
3582,15637,0,0.0
3583,15644,0,0.0
3584,15647,0,0.0
3585,15657,0,0.0
3586,15661,0,1.0
3587,15662,0,1.0
3588,15664,0,0.0
3589,15665,0,1.0
3590,15669,0,0.0
3591,15672,0,1.0
3592,15673,0,0.0
3593,15677,0,0.0
3594,15690,0,0.0
3595,15700,1,1.0
