,id,shelter,shelter_prediction
2430,9966,0,0.0
2431,9970,0,0.0
2432,9975,0,0.0
2433,9977,0,1.0
2434,9980,0,0.0
2435,9982,1,0.0
2436,9994,0,0.0
2437,9999,0,0.0
2438,10000,0,0.0
2439,10005,0,0.0
2440,10011,0,0.0
2441,10013,0,0.0
2442,10016,0,0.0
2443,10032,0,0.0
2444,10053,0,1.0
2445,10067,0,0.0
2446,10069,1,1.0
2447,10074,0,0.0
2448,10076,0,0.0
2449,10081,0,0.0
2450,10084,0,0.0
2451,10085,0,0.0
2452,10087,0,0.0
2453,10089,0,0.0
2454,10091,0,0.0
2455,10092,0,0.0
2456,10099,0,0.0
2457,10104,0,1.0
2458,10106,1,0.0
2459,10109,0,0.0
2460,10124,0,0.0
2461,10135,1,0.0
2462,10136,0,1.0
2463,10137,0,0.0
2464,10139,0,1.0
2465,10145,0,0.0
2466,10149,0,0.0
2467,10157,0,0.0
2468,10160,0,0.0
2469,10161,0,0.0
2470,10163,0,0.0
2471,10166,0,0.0
2472,10172,0,0.0
2473,10173,0,0.0
2474,10175,0,0.0
2475,10179,0,0.0
2476,10181,0,0.0
2477,10184,0,0.0
2478,10186,0,0.0
2479,10189,0,0.0
2480,10190,0,0.0
2481,10194,0,0.0
2482,10196,0,0.0
2483,10202,0,0.0
2484,10219,0,0.0
2485,10222,0,0.0
2486,10234,0,0.0
2487,10236,1,0.0
2488,10240,0,0.0
2489,10241,0,0.0
2490,10245,0,0.0
2491,10247,0,0.0
2492,10251,0,0.0
2493,10259,0,0.0
2494,10260,0,0.0
2495,10262,1,0.0
2496,10274,0,0.0
2497,10275,0,0.0
2498,10280,0,0.0
2499,10281,0,0.0
2500,10282,0,0.0
2501,10283,1,0.0
2502,10285,0,0.0
2503,10294,0,0.0
2504,10302,0,0.0
2505,10303,0,0.0
2506,10307,0,0.0
2507,10315,0,0.0
2508,10319,0,0.0
2509,10323,0,0.0
2510,10326,0,0.0
2511,10329,0,0.0
2512,10335,0,0.0
2513,10336,1,0.0
2514,10342,0,0.0
2515,10345,0,0.0
2516,10346,1,0.0
2517,10349,0,0.0
2518,10350,0,0.0
2519,10353,0,0.0
2520,10359,0,0.0
2521,10360,0,0.0
2522,10364,0,0.0
2523,10365,0,0.0
2524,10366,0,0.0
2525,10374,0,0.0
2526,10377,0,0.0
2527,10386,0,0.0
2528,10390,0,0.0
2529,10409,0,0.0
2530,10411,0,0.0
2531,10413,0,0.0
2532,10414,0,0.0
2533,10416,0,0.0
2534,10417,0,0.0
2535,10421,0,0.0
2536,10432,0,0.0
2537,10436,0,0.0
2538,10439,0,0.0
2539,10440,0,0.0
2540,10444,0,0.0
2541,10449,0,0.0
2542,10450,0,0.0
2543,10452,0,0.0
2544,10454,0,0.0
2545,10456,0,0.0
2546,10457,0,0.0
2547,10460,0,0.0
2548,10464,0,0.0
2549,10465,0,0.0
2550,10471,0,0.0
2551,10472,0,0.0
2552,10475,0,0.0
2553,10476,0,0.0
2554,10482,0,0.0
2555,10489,0,0.0
2556,10490,0,0.0
2557,10493,0,0.0
2558,10499,0,0.0
2559,10501,0,0.0
2560,10502,0,0.0
2561,10509,0,0.0
2562,10510,0,0.0
2563,10515,0,0.0
2564,10516,0,0.0
2565,10517,0,0.0
2566,10521,0,0.0
2567,10525,0,0.0
2568,10530,0,0.0
2569,10531,0,0.0
2570,10540,0,0.0
2571,10542,0,0.0
2572,10557,0,0.0
2573,10560,0,0.0
2574,10567,0,0.0
2575,10573,1,1.0
2576,10582,0,0.0
2577,10585,0,0.0
2578,10589,0,0.0
2579,10591,0,0.0
2580,10593,0,0.0
2581,10603,0,0.0
2582,10604,0,0.0
2583,10605,0,0.0
2584,10614,0,0.0
2585,10616,0,0.0
2586,10619,0,0.0
2587,10622,0,0.0
2588,10625,0,0.0
2589,10629,0,0.0
2590,10633,0,0.0
2591,10635,0,0.0
2592,10644,0,0.0
2593,10646,0,0.0
2594,10650,0,0.0
2595,10655,0,0.0
2596,10657,0,0.0
2597,10659,0,0.0
2598,10660,0,0.0
2599,10661,0,0.0
2600,10664,0,0.0
2601,10666,0,0.0
2602,10674,0,0.0
2603,10681,0,0.0
2604,10683,0,0.0
2605,10684,0,0.0
2606,10689,0,0.0
2607,10699,0,0.0
2608,10700,0,1.0
2609,10702,0,0.0
2610,10711,0,0.0
2611,10712,0,0.0
2612,10713,0,0.0
2613,10716,0,0.0
2614,10723,0,0.0
2615,10724,0,1.0
2616,10727,0,0.0
2617,10741,0,0.0
2618,10742,0,0.0
2619,10745,0,0.0
2620,10750,0,0.0
2621,10752,0,0.0
2622,10755,0,0.0
2623,10756,0,0.0
2624,10761,0,0.0
2625,10772,0,0.0
2626,10779,0,0.0
2627,10783,0,0.0
2628,10787,0,0.0
2629,10792,0,0.0
2630,10801,0,0.0
2631,10810,0,0.0
2632,10812,0,0.0
2633,10814,0,0.0
2634,10821,0,0.0
2635,10823,0,0.0
2636,10825,0,0.0
2637,10827,0,0.0
2638,10830,0,0.0
2639,10834,0,0.0
2640,10842,0,0.0
2641,10846,0,0.0
2642,10849,0,1.0
2643,10869,0,0.0
2644,10875,0,0.0
2645,10879,0,0.0
2646,10880,1,0.0
2647,10881,0,0.0
2648,10883,0,0.0
2649,10885,0,0.0
2650,10896,0,0.0
2651,10897,0,0.0
2652,10899,0,0.0
2653,10900,0,0.0
2654,10906,0,0.0
2655,10909,0,0.0
2656,10911,0,0.0
2657,10912,0,0.0
2658,10920,0,0.0
2659,10922,0,0.0
2660,10925,0,0.0
2661,10927,0,0.0
2662,10930,0,0.0
2663,10931,0,0.0
2664,10934,0,0.0
2665,10937,0,0.0
2666,10939,0,0.0
2667,10942,0,0.0
2668,10944,0,0.0
2669,10952,0,0.0
2670,10959,0,0.0
2671,10960,0,0.0
2672,10962,0,1.0
2673,10967,0,0.0
2674,10969,0,0.0
2675,10973,0,0.0
2676,10974,0,0.0
2677,11004,0,0.0
2678,11012,0,0.0
2679,11014,0,0.0
2680,11015,0,0.0
2681,11016,0,1.0
2682,11017,0,0.0
2683,11023,0,0.0
2684,11027,0,0.0
2685,11031,0,0.0
2686,11033,0,0.0
2687,11035,0,1.0
2688,11044,0,1.0
2689,11045,0,0.0
2690,11055,0,0.0
2691,11081,0,0.0
2692,11082,0,1.0
2693,11083,0,0.0
2694,11085,0,0.0
2695,11086,0,0.0
2696,11099,0,0.0
2697,11107,0,0.0
2698,11113,0,0.0
2699,11114,0,0.0
2700,11119,0,0.0
2701,11132,0,0.0
2702,11133,0,0.0
2703,11135,0,0.0
2704,11139,0,0.0
2705,11143,0,0.0
2706,11145,0,0.0
2707,11146,0,0.0
2708,11153,0,0.0
2709,11155,0,0.0
2710,11167,0,0.0
2711,11169,0,0.0
2712,11170,0,0.0
2713,11172,0,0.0
2714,11176,0,0.0
2715,11177,0,0.0
2716,11181,0,1.0
2717,11186,0,0.0
2718,11192,0,0.0
2719,11200,0,1.0
2720,11205,0,0.0
2721,11207,0,0.0
2722,11220,0,0.0
2723,11224,0,0.0
2724,11226,0,0.0
2725,11227,0,0.0
2726,11231,0,0.0
2727,11241,0,0.0
2728,11242,0,0.0
2729,11247,0,0.0
2730,11256,0,0.0
2731,11260,0,0.0
2732,11263,0,0.0
2733,11265,0,0.0
2734,11272,0,0.0
2735,11277,0,0.0
2736,11283,1,0.0
2737,11289,0,0.0
2738,11307,0,0.0
2739,11336,0,0.0
2740,11360,0,0.0
2741,11370,1,0.0
2742,11372,0,0.0
2743,11377,0,0.0
2744,11379,0,0.0
2745,11382,0,0.0
2746,11383,0,1.0
2747,11385,0,0.0
2748,11390,0,0.0
2749,11394,0,0.0
2750,11401,0,0.0
2751,11402,0,0.0
2752,11407,0,0.0
2753,11412,0,0.0
2754,11421,0,0.0
2755,11426,0,0.0
2756,11432,0,0.0
2757,11433,0,0.0
2758,11436,0,0.0
2759,11466,0,0.0
2760,11472,0,0.0
2761,11475,0,0.0
2762,11477,0,0.0
2763,11485,0,0.0
2764,11486,0,0.0
2765,11489,0,0.0
2766,11495,0,0.0
2767,11501,0,0.0
2768,11503,0,0.0
2769,11506,0,0.0
2770,11511,0,0.0
2771,11512,0,0.0
2772,11514,0,0.0
2773,11515,0,0.0
2774,11519,0,0.0
2775,11520,0,0.0
2776,11521,0,0.0
2777,11524,0,0.0
2778,11530,0,0.0
2779,11531,0,0.0
2780,11532,0,0.0
2781,11546,0,0.0
2782,11549,0,0.0
2783,11553,0,0.0
2784,11561,0,0.0
2785,11563,0,0.0
2786,11565,0,1.0
2787,11567,0,0.0
2788,11570,0,0.0
2789,11575,0,0.0
2790,11577,0,0.0
2791,11582,0,0.0
2792,11586,0,0.0
2793,11587,0,0.0
2794,11591,0,0.0
2795,11592,0,0.0
2796,11593,0,0.0
2797,11595,0,0.0
2798,11602,0,0.0
2799,11603,0,0.0
2800,11605,0,0.0
2801,11623,0,0.0
2802,11624,0,0.0
2803,11625,0,0.0
2804,11626,0,0.0
2805,11627,0,0.0
2806,11633,0,0.0
2807,11635,0,0.0
2808,11643,0,0.0
2809,11647,0,0.0
2810,11673,0,0.0
2811,11674,0,0.0
2812,11677,0,0.0
2813,11687,1,0.0
2814,11689,0,0.0
2815,11690,0,1.0
2816,11691,0,0.0
2817,11694,0,0.0
2818,11703,0,0.0
2819,11705,0,0.0
2820,11710,0,0.0
2821,11713,0,0.0
2822,11717,0,0.0
2823,11723,0,0.0
2824,11730,0,0.0
2825,11733,0,0.0
2826,11737,0,0.0
2827,11760,0,0.0
2828,11761,0,0.0
2829,11765,0,0.0
2830,11770,0,0.0
2831,11775,0,0.0
2832,11779,0,0.0
2833,11783,0,0.0
2834,11786,0,0.0
2835,11797,0,0.0
2836,11800,0,0.0
2837,11810,0,0.0
2838,11811,0,0.0
2839,11813,0,0.0
2840,11827,0,0.0
2841,11832,0,0.0
2842,11835,0,0.0
2843,11840,0,0.0
2844,11844,0,0.0
2845,11849,0,0.0
2846,11854,0,0.0
2847,11867,0,0.0
2848,11873,0,0.0
2849,11879,0,0.0
2850,11883,0,0.0
2851,11884,0,0.0
2852,11889,0,0.0
2853,11891,0,0.0
2854,11893,0,0.0
2855,11894,0,0.0
2856,11899,0,0.0
2857,11901,0,0.0
2858,11903,0,0.0
2859,11911,0,0.0
2860,11912,0,0.0
2861,11913,0,0.0
2862,11919,0,0.0
2863,11929,0,0.0
2864,11931,0,0.0
2865,11932,0,0.0
2866,11946,0,0.0
2867,11949,0,0.0
2868,11959,0,0.0
2869,11962,0,0.0
2870,11980,0,0.0
2871,11981,0,0.0
2872,11982,0,0.0
2873,11985,0,0.0
2874,11989,1,0.0
2875,11991,0,0.0
2876,12000,0,0.0
2877,12001,0,0.0
2878,12003,0,0.0
2879,12007,0,0.0
2880,12010,0,0.0
2881,12015,0,0.0
2882,12032,0,0.0
2883,12033,0,0.0
2884,12039,0,0.0
2885,12042,0,0.0
2886,12050,0,0.0
2887,12051,0,0.0
2888,12056,0,0.0
2889,12062,0,0.0
2890,12064,0,0.0
2891,12067,0,0.0
2892,12071,0,0.0
2893,12076,0,0.0
2894,12080,0,1.0
2895,12085,1,0.0
2896,12094,0,0.0
2897,12097,0,0.0
2898,12100,0,0.0
2899,12103,1,0.0
2900,12104,1,0.0
2901,12105,1,0.0
2902,12112,0,0.0
2903,12115,0,0.0
2904,12122,1,0.0
2905,12123,0,0.0
2906,12124,0,0.0
2907,12125,0,0.0
2908,12129,0,0.0
2909,12135,0,0.0
2910,12139,0,0.0
2911,12143,0,0.0
2912,12146,0,0.0
2913,12150,0,0.0
2914,12164,0,0.0
2915,12174,0,0.0
2916,12180,0,0.0
2917,12187,0,0.0
2918,12189,0,0.0
2919,12205,0,0.0
2920,12209,0,0.0
2921,12213,1,0.0
2922,12215,0,0.0
2923,12225,0,0.0
2924,12229,0,0.0
2925,12231,0,0.0
2926,12233,0,0.0
2927,12234,0,0.0
2928,12251,0,0.0
2929,12252,0,0.0
2930,12253,0,0.0
2931,12263,0,0.0
2932,12265,0,0.0
2933,12269,0,0.0
2934,12271,0,0.0
2935,12275,0,0.0
2936,12282,0,0.0
2937,12286,0,0.0
2938,12294,0,0.0
2939,12297,0,0.0
2940,12300,0,0.0
2941,12304,0,0.0
2942,12309,0,0.0
2943,12311,0,0.0
2944,12312,0,0.0
2945,12316,0,0.0
2946,12323,0,0.0
2947,12329,0,0.0
2948,12332,0,0.0
2949,12333,0,0.0
2950,12334,0,1.0
2951,12336,0,0.0
2952,12341,0,0.0
2953,12349,0,0.0
2954,12351,0,0.0
2955,12352,1,1.0
2956,12360,0,0.0
2957,12370,0,0.0
2958,12371,0,0.0
2959,12375,0,0.0
2960,12383,0,0.0
2961,12385,0,0.0
2962,12389,0,0.0
2963,12391,0,0.0
2964,12395,0,0.0
2965,12401,0,0.0
2966,12405,0,0.0
2967,12409,0,0.0
2968,12411,0,0.0
2969,12412,0,0.0
2970,12415,0,1.0
2971,12416,0,1.0
2972,12419,0,0.0
2973,12421,0,0.0
2974,12437,0,0.0
2975,12443,0,0.0
2976,12450,0,1.0
2977,12451,0,0.0
2978,12456,0,0.0
2979,12465,0,0.0
2980,12473,0,0.0
2981,12475,1,0.0
2982,12481,0,0.0
2983,12483,0,0.0
2984,12489,0,0.0
2985,12492,1,1.0
2986,12494,0,0.0
2987,12501,0,0.0
2988,12503,0,0.0
2989,12507,0,0.0
2990,12517,0,0.0
2991,12524,0,0.0
2992,12532,1,0.0
2993,12534,0,0.0
2994,12537,0,0.0
2995,12539,0,0.0
2996,12541,0,0.0
2997,12544,0,0.0
2998,12549,0,0.0
2999,12552,0,0.0
3000,12557,0,0.0
3001,12559,0,0.0
3002,12563,0,0.0
3003,12567,0,0.0
3004,12569,0,0.0
3005,12577,0,0.0
3006,12583,0,0.0
3007,12589,0,0.0
3008,12589,0,0.0
3009,12591,0,0.0
3010,12592,0,0.0
3011,12594,0,0.0
3012,12596,0,0.0
3013,12603,0,0.0
3014,12609,0,0.0
3015,12611,0,0.0
3016,12615,0,0.0
3017,12616,0,0.0
3018,12621,0,0.0
3019,12624,0,0.0
3020,12625,0,0.0
3021,12627,0,0.0
3022,12629,0,0.0
3023,12630,0,0.0
3024,12632,0,0.0
3025,12642,0,0.0
3026,12645,0,0.0
3027,12650,0,0.0
3028,12652,0,0.0
3029,12664,0,0.0
3030,12669,0,0.0
3031,12671,0,0.0
3032,12675,0,0.0
3033,12677,0,0.0
3034,12693,0,0.0
3035,12704,0,0.0
3036,12706,0,1.0
3037,12707,0,0.0
3038,12709,1,0.0
3039,12713,0,0.0
3040,12717,0,0.0
3041,12719,0,0.0
3042,12720,0,0.0
3043,12723,0,1.0
3044,12725,0,0.0
3045,12726,0,1.0
3046,12736,0,1.0
3047,12742,0,0.0
3048,12743,0,0.0
3049,12749,0,0.0
3050,12753,0,0.0
3051,12767,0,0.0
3052,12770,0,0.0
3053,12776,0,0.0
3054,12779,0,0.0
3055,12791,0,0.0
3056,12795,0,0.0
3057,12804,0,0.0
3058,12810,1,0.0
3059,12813,0,0.0
3060,12817,0,0.0
3061,12820,0,0.0
3062,12827,0,0.0
3063,12832,0,0.0
3064,12836,1,0.0
3065,12840,0,0.0
3066,12841,0,0.0
3067,12845,0,0.0
3068,12846,0,0.0
3069,12847,0,0.0
3070,12850,0,0.0
3071,12851,0,0.0
3072,12852,0,0.0
3073,12853,0,0.0
3074,12855,0,0.0
3075,12859,0,0.0
3076,12861,0,0.0
3077,12863,1,0.0
3078,12872,1,0.0
3079,12874,0,0.0
3080,12876,0,0.0
3081,12880,0,0.0
3082,12881,0,0.0
3083,12893,0,0.0
3084,12894,0,0.0
3085,12895,0,0.0
3086,12897,0,0.0
3087,12907,0,0.0
3088,12909,0,0.0
3089,12911,0,0.0
3090,12915,0,0.0
3091,12916,0,0.0
3092,12919,0,0.0
3093,12930,0,0.0
3094,12932,0,0.0
3095,12934,0,0.0
3096,12941,0,0.0
3097,12943,0,0.0
3098,12944,1,0.0
3099,12950,0,0.0
3100,12957,0,0.0
3101,12964,0,0.0
3102,12965,0,0.0
3103,12966,0,0.0
3104,12971,0,0.0
3105,12975,0,0.0
3106,12976,0,0.0
3107,12980,0,0.0
3108,12983,1,0.0
3109,12987,0,0.0
3110,13001,0,0.0
3111,13002,0,0.0
3112,13003,0,0.0
3113,13009,0,0.0
3114,13012,0,0.0
3115,13015,0,0.0
3116,13020,0,0.0
3117,13034,0,0.0
3118,13037,1,0.0
3119,13042,0,0.0
3120,13043,0,1.0
3121,13057,1,0.0
3122,13059,0,0.0
3123,13062,0,0.0
3124,13064,0,0.0
3125,13069,1,0.0
3126,13073,0,0.0
3127,13075,0,0.0
3128,13080,0,0.0
3129,13081,0,0.0
3130,13083,1,0.0
3131,13084,1,0.0
3132,13089,0,0.0
3133,13090,0,0.0
3134,13092,0,0.0
3135,13097,0,0.0
3136,13102,0,0.0
3137,13104,0,0.0
3138,13106,0,1.0
3139,13114,0,0.0
3140,13119,0,0.0
3141,13120,0,0.0
3142,13122,0,0.0
3143,13141,0,0.0
3144,13149,0,0.0
3145,13151,1,0.0
3146,13153,0,0.0
3147,13164,0,0.0
3148,13172,0,0.0
3149,13186,0,0.0
3150,13191,0,0.0
3151,13193,0,0.0
3152,13195,0,0.0
3153,13206,0,0.0
3154,13211,0,0.0
3155,13212,0,0.0
3156,13215,0,0.0
3157,13216,0,0.0
3158,13217,0,0.0
3159,13219,0,0.0
3160,13223,0,0.0
3161,13224,0,0.0
3162,13226,0,0.0
3163,13227,0,0.0
3164,13233,0,0.0
3165,13236,0,0.0
3166,13241,0,0.0
3167,13242,0,0.0
3168,13244,0,0.0
3169,13260,0,0.0
3170,13262,0,0.0
3171,13264,0,0.0
3172,13269,0,0.0
3173,13273,0,0.0
3174,13280,0,0.0
3175,13281,0,0.0
3176,13283,0,0.0
3177,13286,0,0.0
3178,13287,0,0.0
3179,13291,0,0.0
3180,13296,0,0.0
3181,13299,0,0.0
3182,13301,0,0.0
3183,13302,0,0.0
3184,13309,0,0.0
3185,13310,0,0.0
3186,13313,0,0.0
3187,13314,0,0.0
3188,13322,0,0.0
3189,13324,0,0.0
3190,13325,0,0.0
3191,13333,0,0.0
3192,13340,0,0.0
3193,13344,0,0.0
3194,13346,0,0.0
3195,13349,0,0.0
3196,13356,0,0.0
3197,13363,0,0.0
3198,13366,0,0.0
3199,13371,0,0.0
3200,13374,0,0.0
3201,13380,0,1.0
3202,13384,0,0.0
3203,13386,0,0.0
3204,13389,0,0.0
3205,13390,0,0.0
3206,13393,0,0.0
3207,13394,0,0.0
3208,13396,0,0.0
3209,13401,0,0.0
3210,13402,0,0.0
3211,13404,0,0.0
3212,13417,0,0.0
3213,13422,0,0.0
3214,13423,0,0.0
3215,13424,0,0.0
3216,13439,0,0.0
3217,13449,0,0.0
3218,13451,0,0.0
3219,13454,0,0.0
3220,13463,0,0.0
3221,13465,0,0.0
3222,13467,0,0.0
3223,13472,0,0.0
3224,13480,0,0.0
3225,13487,0,0.0
3226,13492,0,0.0
3227,13494,0,0.0
3228,13500,0,0.0
3229,13509,0,0.0
3230,13515,0,0.0
3231,13521,0,0.0
3232,13529,0,0.0
3233,13531,0,0.0
3234,13533,0,0.0
3235,13539,0,0.0
3236,13547,0,0.0
3237,13572,0,0.0
3238,13573,0,0.0
3239,13574,0,0.0
3240,13580,0,0.0
3241,13582,0,0.0
3242,13586,0,0.0
3243,13591,0,0.0
3244,13593,0,0.0
3245,13603,0,0.0
3246,13604,0,0.0
3247,13606,0,0.0
3248,13607,0,0.0
3249,13612,0,0.0
3250,13613,0,0.0
3251,13617,0,0.0
3252,13630,0,0.0
3253,13639,0,0.0
3254,13646,0,0.0
3255,13649,0,0.0
3256,13650,0,0.0
3257,13655,0,0.0
3258,13656,0,0.0
3259,13657,0,0.0
3260,13661,0,0.0
3261,13664,0,0.0
3262,13673,0,0.0
3263,13680,0,0.0
3264,13684,0,0.0
3265,13687,0,0.0
3266,13690,0,0.0
3267,13692,0,0.0
3268,13693,0,0.0
3269,13694,0,1.0
3270,13696,0,0.0
3271,13709,0,0.0
3272,13711,0,0.0
3273,13712,0,0.0
3274,13715,0,0.0
3275,13721,0,0.0
3276,13725,0,0.0
3277,13734,0,0.0
3278,13737,0,0.0
3279,13747,0,0.0
3280,13749,0,0.0
3281,13751,0,0.0
3282,13753,0,0.0
3283,13761,0,0.0
3284,13762,0,0.0
3285,13767,0,0.0
3286,13773,0,0.0
3287,13775,0,0.0
3288,13776,0,0.0
3289,13782,0,0.0
3290,13785,0,0.0
3291,13801,0,1.0
3292,13804,0,0.0
3293,13813,0,0.0
3294,13815,0,0.0
3295,13816,0,1.0
3296,13817,1,0.0
3297,13819,1,0.0
3298,13830,0,0.0
3299,13831,0,1.0
3300,13833,0,0.0
3301,13834,0,0.0
3302,13849,0,0.0
3303,13854,0,0.0
3304,13864,0,0.0
3305,13883,0,0.0
3306,13887,0,0.0
3307,13893,0,0.0
3308,13899,0,0.0
3309,13913,0,0.0
3310,13914,0,0.0
3311,13915,0,0.0
3312,13921,0,0.0
3313,13924,0,0.0
3314,13927,0,0.0
3315,13929,0,0.0
3316,13930,0,0.0
3317,13934,0,0.0
3318,13935,0,0.0
3319,13937,0,0.0
3320,13941,0,0.0
3321,13942,0,1.0
3322,13945,0,0.0
3323,13946,0,0.0
3324,13950,0,0.0
3325,13959,0,0.0
3326,13966,1,0.0
3327,13970,0,0.0
3328,13974,0,0.0
3329,13982,1,0.0
3330,13991,0,0.0
3331,13995,1,0.0
3332,13997,1,0.0
3333,14006,0,0.0
3334,14007,0,0.0
3335,14010,0,0.0
3336,14053,0,0.0
3337,14069,1,1.0
3338,14073,1,1.0
3339,14084,0,0.0
3340,14093,0,0.0
3341,14094,1,1.0
3342,14095,1,1.0
3343,14100,0,0.0
3344,14101,0,0.0
3345,14105,1,0.0
3346,14106,0,0.0
3347,14119,0,0.0
3348,14136,0,0.0
3349,14137,1,0.0
3350,14139,0,0.0
3351,14140,0,0.0
3352,14155,0,0.0
3353,14162,0,0.0
3354,14163,0,0.0
3355,14224,1,1.0
3356,14232,1,0.0
3357,14239,0,0.0
3358,14245,1,0.0
3359,14259,1,0.0
3360,14267,0,0.0
3361,14305,0,0.0
3362,14321,0,0.0
3363,14323,0,0.0
3364,14339,0,0.0
3365,14391,1,1.0
3366,14393,1,0.0
3367,14404,0,0.0
3368,14409,0,0.0
3369,14413,0,0.0
3370,14415,0,0.0
3371,14440,0,0.0
3372,14441,0,1.0
3373,14462,0,1.0
3374,14470,0,0.0
3375,14482,0,0.0
3376,14487,0,0.0
3377,14494,0,0.0
3378,14521,0,0.0
3379,14523,0,0.0
3380,14556,0,0.0
3381,14585,0,0.0
3382,14590,0,0.0
3383,14592,0,0.0
3384,14592,0,0.0
3385,14594,0,0.0
3386,14602,0,0.0
3387,14604,0,0.0
3388,14609,1,0.0
3389,14636,0,0.0
3390,14639,0,0.0
3391,14640,0,0.0
3392,14645,0,0.0
3393,14647,0,0.0
3394,14654,1,0.0
3395,14655,0,0.0
3396,14656,0,0.0
3397,14661,0,1.0
3398,14662,0,1.0
3399,14663,0,0.0
3400,14665,0,0.0
3401,14680,0,0.0
3402,14702,0,0.0
3403,14715,0,0.0
3404,14716,0,0.0
3405,14721,0,0.0
3406,14726,0,0.0
3407,14739,0,1.0
3408,14741,0,0.0
3409,14744,0,0.0
3410,14745,0,0.0
3411,14750,0,0.0
3412,14756,0,0.0
3413,14757,0,0.0
3414,14776,0,0.0
3415,14781,0,0.0
3416,14791,0,0.0
3417,14799,0,0.0
3418,14802,0,0.0
3419,14816,0,0.0
3420,14824,0,0.0
3421,14829,0,0.0
3422,14837,0,0.0
3423,14844,0,1.0
3424,14845,0,0.0
3425,14850,0,0.0
3426,14857,0,1.0
3427,14863,0,0.0
3428,14866,0,0.0
3429,14873,0,0.0
3430,14874,0,0.0
3431,14884,0,0.0
3432,14894,0,0.0
3433,14904,0,0.0
3434,14911,0,0.0
3435,14912,0,0.0
3436,14916,0,0.0
3437,14920,0,1.0
3438,14925,0,0.0
3439,14927,1,0.0
3440,14950,0,0.0
3441,14965,0,0.0
3442,14967,0,0.0
3443,14970,0,0.0
3444,14971,0,1.0
3445,14972,0,0.0
3446,14979,0,0.0
3447,14984,0,0.0
3448,14986,0,0.0
3449,14989,0,0.0
3450,14992,0,0.0
3451,15005,0,0.0
3452,15006,0,0.0
3453,15016,0,0.0
3454,15031,0,0.0
3455,15037,0,0.0
3456,15040,0,0.0
3457,15045,0,0.0
3458,15046,0,0.0
3459,15049,0,0.0
3460,15050,0,0.0
3461,15053,0,0.0
3462,15057,0,0.0
3463,15060,0,0.0
3464,15072,0,1.0
3465,15075,0,0.0
3466,15077,0,0.0
3467,15086,0,0.0
3468,15093,0,0.0
3469,15095,0,0.0
3470,15096,0,0.0
3471,15103,0,0.0
3472,15107,0,0.0
3473,15112,0,0.0
3474,15117,0,0.0
3475,15126,0,0.0
3476,15134,0,0.0
3477,15135,0,0.0
3478,15140,0,0.0
3479,15161,0,0.0
3480,15169,0,0.0
3481,15172,0,0.0
3482,15176,0,1.0
3483,15184,0,0.0
3484,15187,0,0.0
3485,15189,0,0.0
3486,15201,0,0.0
3487,15209,0,0.0
3488,15213,0,0.0
3489,15215,0,0.0
3490,15220,0,0.0
3491,15222,0,0.0
3492,15227,0,0.0
3493,15231,0,0.0
3494,15233,0,0.0
3495,15236,0,0.0
3496,15237,0,0.0
3497,15239,0,0.0
3498,15240,0,0.0
3499,15242,0,0.0
3500,15243,0,0.0
3501,15250,0,0.0
3502,15251,0,0.0
3503,15254,0,0.0
3504,15274,0,0.0
3505,15276,0,0.0
3506,15287,0,0.0
3507,15293,0,0.0
3508,15297,0,0.0
3509,15304,0,0.0
3510,15305,0,0.0
3511,15306,0,0.0
3512,15315,0,0.0
3513,15316,0,0.0
3514,15317,0,0.0
3515,15321,0,1.0
3516,15329,0,0.0
3517,15330,0,0.0
3518,15333,0,0.0
3519,15341,0,0.0
3520,15342,0,0.0
3521,15353,0,0.0
3522,15361,0,1.0
3523,15371,0,0.0
3524,15372,0,0.0
3525,15373,0,0.0
3526,15376,0,0.0
3527,15390,0,0.0
3528,15394,0,0.0
3529,15400,0,1.0
3530,15402,0,0.0
3531,15404,0,0.0
3532,15420,0,0.0
3533,15423,0,0.0
3534,15426,0,0.0
3535,15431,0,0.0
3536,15435,0,1.0
3537,15436,0,0.0
3538,15437,0,0.0
3539,15440,0,0.0
3540,15445,0,0.0
3541,15452,0,0.0
3542,15454,0,0.0
3543,15455,0,0.0
3544,15461,0,0.0
3545,15462,0,0.0
3546,15473,0,0.0
3547,15482,0,0.0
3548,15489,0,0.0
3549,15492,0,0.0
3550,15497,1,0.0
3551,15501,0,0.0
3552,15507,0,0.0
3553,15515,0,0.0
3554,15516,0,0.0
3555,15520,0,1.0
3556,15529,0,0.0
3557,15533,0,0.0
3558,15539,0,0.0
3559,15541,0,0.0
3560,15542,0,0.0
3561,15544,0,0.0
3562,15545,0,0.0
3563,15560,0,0.0
3564,15567,0,0.0
3565,15569,0,0.0
3566,15570,0,0.0
3567,15572,0,0.0
3568,15575,0,0.0
3569,15576,0,0.0
3570,15579,0,0.0
3571,15586,0,0.0
3572,15609,0,0.0
3573,15617,0,0.0
3574,15631,0,0.0
3575,15634,0,0.0
3576,15636,0,0.0
3577,15647,0,0.0
3578,15655,0,0.0
3579,15662,0,0.0
3580,15664,0,0.0
3581,15665,0,0.0
3582,15677,0,0.0
3583,15684,0,0.0
3584,15694,0,0.0
3585,15695,0,0.0
3586,15697,0,0.0
3587,15703,0,0.0
3588,15707,0,0.0
3589,15711,0,0.0
3590,15713,0,0.0
3591,15714,0,0.0
3592,15721,0,1.0
3593,15727,1,0.0
3594,15729,0,0.0
