,id,medical_products,medical_products_prediction
2432,9836,0,0.0
2433,9840,0,0.0
2434,9844,0,0.0
2435,9845,0,0.0
2436,9847,0,0.0
2437,9853,0,0.0
2438,9870,0,0.0
2439,9871,0,1.0
2440,9874,0,1.0
2441,9880,0,0.0
2442,9884,0,0.0
2443,9887,0,0.0
2444,9891,0,0.0
2445,9892,0,0.0
2446,9893,0,0.0
2447,9895,0,0.0
2448,9899,0,0.0
2449,9903,0,0.0
2450,9907,0,0.0
2451,9912,0,0.0
2452,9924,0,0.0
2453,9929,0,0.0
2454,9939,0,0.0
2455,9940,0,0.0
2456,9941,0,0.0
2457,9954,0,0.0
2458,9957,0,0.0
2459,9960,0,1.0
2460,9976,0,0.0
2461,9980,0,0.0
2462,9981,0,0.0
2463,9984,0,0.0
2464,9987,0,0.0
2465,10005,0,0.0
2466,10016,0,0.0
2467,10017,0,0.0
2468,10030,0,0.0
2469,10035,0,0.0
2470,10036,0,0.0
2471,10040,0,0.0
2472,10042,0,0.0
2473,10044,0,0.0
2474,10045,0,0.0
2475,10046,0,0.0
2476,10049,0,0.0
2477,10051,0,0.0
2478,10053,0,1.0
2479,10055,0,0.0
2480,10060,0,0.0
2481,10066,0,0.0
2482,10067,0,0.0
2483,10073,0,0.0
2484,10075,0,0.0
2485,10076,0,0.0
2486,10082,0,0.0
2487,10087,0,0.0
2488,10099,0,0.0
2489,10101,0,0.0
2490,10110,0,0.0
2491,10113,0,0.0
2492,10114,0,0.0
2493,10116,0,0.0
2494,10117,0,0.0
2495,10120,0,0.0
2496,10122,0,0.0
2497,10124,0,0.0
2498,10131,0,0.0
2499,10135,0,0.0
2500,10136,0,1.0
2501,10142,0,0.0
2502,10145,0,0.0
2503,10149,0,0.0
2504,10159,0,0.0
2505,10163,0,0.0
2506,10165,0,0.0
2507,10170,0,0.0
2508,10171,0,1.0
2509,10174,0,0.0
2510,10184,0,0.0
2511,10186,0,0.0
2512,10189,0,0.0
2513,10192,0,0.0
2514,10195,0,0.0
2515,10207,0,0.0
2516,10220,0,0.0
2517,10221,0,0.0
2518,10223,0,0.0
2519,10227,0,0.0
2520,10229,0,0.0
2521,10235,0,0.0
2522,10236,0,0.0
2523,10237,0,0.0
2524,10239,0,0.0
2525,10241,0,0.0
2526,10243,0,0.0
2527,10244,0,0.0
2528,10251,0,0.0
2529,10253,0,0.0
2530,10255,0,0.0
2531,10256,0,0.0
2532,10270,0,0.0
2533,10277,0,0.0
2534,10280,0,0.0
2535,10282,0,0.0
2536,10285,0,0.0
2537,10286,0,0.0
2538,10287,0,0.0
2539,10292,0,0.0
2540,10293,0,0.0
2541,10310,0,0.0
2542,10313,0,0.0
2543,10320,0,0.0
2544,10321,0,0.0
2545,10326,0,0.0
2546,10337,0,0.0
2547,10356,0,0.0
2548,10362,0,0.0
2549,10366,0,0.0
2550,10370,0,0.0
2551,10375,0,0.0
2552,10381,0,0.0
2553,10383,0,0.0
2554,10387,0,0.0
2555,10389,0,0.0
2556,10390,0,0.0
2557,10391,0,0.0
2558,10392,0,0.0
2559,10395,0,0.0
2560,10399,0,0.0
2561,10402,0,0.0
2562,10412,0,0.0
2563,10413,0,0.0
2564,10414,0,0.0
2565,10415,0,0.0
2566,10421,0,0.0
2567,10426,0,0.0
2568,10429,0,0.0
2569,10442,0,1.0
2570,10444,0,0.0
2571,10445,0,0.0
2572,10447,0,0.0
2573,10454,0,0.0
2574,10457,0,0.0
2575,10461,0,0.0
2576,10462,0,0.0
2577,10465,0,0.0
2578,10470,0,0.0
2579,10471,0,0.0
2580,10472,0,0.0
2581,10473,0,0.0
2582,10474,0,0.0
2583,10477,0,0.0
2584,10480,0,0.0
2585,10485,0,0.0
2586,10499,0,0.0
2587,10500,0,0.0
2588,10501,0,0.0
2589,10505,0,0.0
2590,10506,0,0.0
2591,10509,0,0.0
2592,10512,0,0.0
2593,10516,0,0.0
2594,10517,0,0.0
2595,10519,0,1.0
2596,10520,0,0.0
2597,10523,0,0.0
2598,10525,0,0.0
2599,10529,0,0.0
2600,10537,0,0.0
2601,10540,0,0.0
2602,10542,0,0.0
2603,10547,0,0.0
2604,10550,0,0.0
2605,10551,0,0.0
2606,10571,0,0.0
2607,10572,0,0.0
2608,10573,0,0.0
2609,10574,0,0.0
2610,10577,0,1.0
2611,10582,0,0.0
2612,10584,0,0.0
2613,10586,0,0.0
2614,10587,0,0.0
2615,10589,0,0.0
2616,10590,0,0.0
2617,10595,0,0.0
2618,10597,0,0.0
2619,10601,0,0.0
2620,10602,0,0.0
2621,10603,0,0.0
2622,10614,0,0.0
2623,10616,0,0.0
2624,10619,0,0.0
2625,10622,0,0.0
2626,10627,0,0.0
2627,10629,0,0.0
2628,10636,0,0.0
2629,10637,0,0.0
2630,10639,0,0.0
2631,10641,0,0.0
2632,10646,0,0.0
2633,10649,0,0.0
2634,10651,0,0.0
2635,10653,0,0.0
2636,10655,0,0.0
2637,10657,0,0.0
2638,10659,0,0.0
2639,10661,0,0.0
2640,10662,0,0.0
2641,10664,0,0.0
2642,10667,0,0.0
2643,10674,0,0.0
2644,10677,0,0.0
2645,10682,0,0.0
2646,10683,0,0.0
2647,10686,0,0.0
2648,10687,0,0.0
2649,10689,0,0.0
2650,10699,0,0.0
2651,10701,0,0.0
2652,10713,0,0.0
2653,10719,0,0.0
2654,10725,0,0.0
2655,10740,0,0.0
2656,10745,0,0.0
2657,10750,0,0.0
2658,10752,0,0.0
2659,10756,0,0.0
2660,10764,0,0.0
2661,10766,0,0.0
2662,10771,0,0.0
2663,10773,0,0.0
2664,10780,0,0.0
2665,10786,0,0.0
2666,10787,0,0.0
2667,10789,0,0.0
2668,10790,0,0.0
2669,10791,0,0.0
2670,10794,0,0.0
2671,10801,0,0.0
2672,10819,0,0.0
2673,10820,0,0.0
2674,10821,0,0.0
2675,10836,0,0.0
2676,10842,0,0.0
2677,10843,0,0.0
2678,10849,0,0.0
2679,10856,0,0.0
2680,10859,0,0.0
2681,10869,0,0.0
2682,10871,0,0.0
2683,10874,0,0.0
2684,10879,0,0.0
2685,10883,0,0.0
2686,10887,0,0.0
2687,10890,0,0.0
2688,10895,0,0.0
2689,10900,0,0.0
2690,10903,0,0.0
2691,10905,0,0.0
2692,10925,0,0.0
2693,10927,0,0.0
2694,10935,0,0.0
2695,10936,0,0.0
2696,10939,0,0.0
2697,10941,0,0.0
2698,10942,0,0.0
2699,10957,0,0.0
2700,10959,0,0.0
2701,10974,0,0.0
2702,10976,0,0.0
2703,10977,0,0.0
2704,10980,0,0.0
2705,10985,0,0.0
2706,10990,0,0.0
2707,10994,0,0.0
2708,11000,0,0.0
2709,11002,0,0.0
2710,11004,0,0.0
2711,11005,0,0.0
2712,11007,0,0.0
2713,11014,0,0.0
2714,11022,0,0.0
2715,11024,0,0.0
2716,11025,0,0.0
2717,11027,0,0.0
2718,11034,0,0.0
2719,11037,0,0.0
2720,11044,0,1.0
2721,11045,0,0.0
2722,11051,0,0.0
2723,11065,0,0.0
2724,11070,0,0.0
2725,11080,0,0.0
2726,11081,0,0.0
2727,11082,0,1.0
2728,11085,0,0.0
2729,11087,0,0.0
2730,11092,0,0.0
2731,11103,0,0.0
2732,11107,0,0.0
2733,11114,0,0.0
2734,11115,0,0.0
2735,11116,0,0.0
2736,11117,0,0.0
2737,11120,0,1.0
2738,11124,0,0.0
2739,11131,0,0.0
2740,11133,0,0.0
2741,11141,0,0.0
2742,11146,0,0.0
2743,11154,0,0.0
2744,11159,0,0.0
2745,11162,0,0.0
2746,11163,0,0.0
2747,11172,0,0.0
2748,11179,0,0.0
2749,11181,0,0.0
2750,11186,0,0.0
2751,11196,0,0.0
2752,11199,0,0.0
2753,11202,0,0.0
2754,11204,0,0.0
2755,11205,0,0.0
2756,11223,0,0.0
2757,11232,0,0.0
2758,11249,0,0.0
2759,11250,0,0.0
2760,11257,0,0.0
2761,11259,0,0.0
2762,11260,0,0.0
2763,11272,0,0.0
2764,11277,0,0.0
2765,11292,0,0.0
2766,11296,0,0.0
2767,11304,0,0.0
2768,11313,0,0.0
2769,11317,1,0.0
2770,11319,0,0.0
2771,11341,0,0.0
2772,11346,0,0.0
2773,11349,0,0.0
2774,11352,0,0.0
2775,11367,0,0.0
2776,11371,0,0.0
2777,11379,0,0.0
2778,11382,0,0.0
2779,11391,0,0.0
2780,11399,0,0.0
2781,11403,0,0.0
2782,11412,0,0.0
2783,11421,0,0.0
2784,11423,0,0.0
2785,11427,0,0.0
2786,11433,0,0.0
2787,11440,0,0.0
2788,11451,0,0.0
2789,11453,0,0.0
2790,11466,0,0.0
2791,11472,0,0.0
2792,11475,0,0.0
2793,11477,0,0.0
2794,11479,0,0.0
2795,11486,0,0.0
2796,11490,0,0.0
2797,11495,0,0.0
2798,11503,0,0.0
2799,11503,0,0.0
2800,11511,0,0.0
2801,11512,0,0.0
2802,11520,0,0.0
2803,11530,0,0.0
2804,11539,0,0.0
2805,11541,1,0.0
2806,11549,0,0.0
2807,11550,0,0.0
2808,11553,0,0.0
2809,11557,0,0.0
2810,11561,0,0.0
2811,11563,0,0.0
2812,11565,0,0.0
2813,11575,0,0.0
2814,11583,0,0.0
2815,11591,0,0.0
2816,11592,0,0.0
2817,11593,0,0.0
2818,11596,0,0.0
2819,11605,0,0.0
2820,11611,0,0.0
2821,11616,0,0.0
2822,11617,0,0.0
2823,11623,0,0.0
2824,11624,0,0.0
2825,11634,0,0.0
2826,11636,0,0.0
2827,11640,0,0.0
2828,11642,0,0.0
2829,11645,0,0.0
2830,11652,0,0.0
2831,11663,0,0.0
2832,11664,0,0.0
2833,11669,0,0.0
2834,11670,0,0.0
2835,11676,0,0.0
2836,11686,0,0.0
2837,11687,0,0.0
2838,11691,0,0.0
2839,11694,0,0.0
2840,11695,0,0.0
2841,11699,0,0.0
2842,11700,0,0.0
2843,11709,0,0.0
2844,11717,0,0.0
2845,11720,0,0.0
2846,11723,0,0.0
2847,11725,0,0.0
2848,11732,0,0.0
2849,11746,0,0.0
2850,11752,0,0.0
2851,11755,0,0.0
2852,11757,0,0.0
2853,11761,0,0.0
2854,11765,0,0.0
2855,11777,0,0.0
2856,11782,0,0.0
2857,11783,0,0.0
2858,11793,0,0.0
2859,11802,0,0.0
2860,11811,0,0.0
2861,11812,1,0.0
2862,11815,0,0.0
2863,11823,0,0.0
2864,11827,1,0.0
2865,11833,0,0.0
2866,11835,0,0.0
2867,11836,0,0.0
2868,11837,0,0.0
2869,11849,0,0.0
2870,11854,0,0.0
2871,11859,0,0.0
2872,11861,0,0.0
2873,11862,0,0.0
2874,11864,0,0.0
2875,11865,0,0.0
2876,11872,0,0.0
2877,11876,0,0.0
2878,11879,0,0.0
2879,11883,0,0.0
2880,11887,0,0.0
2881,11891,0,0.0
2882,11901,0,0.0
2883,11903,0,0.0
2884,11904,0,0.0
2885,11913,0,0.0
2886,11915,0,0.0
2887,11922,0,0.0
2888,11929,0,0.0
2889,11934,0,0.0
2890,11942,0,0.0
2891,11952,0,0.0
2892,11954,0,0.0
2893,11963,0,0.0
2894,11966,0,0.0
2895,11974,0,0.0
2896,11980,0,0.0
2897,11981,0,0.0
2898,11982,0,0.0
2899,11983,0,0.0
2900,12000,0,0.0
2901,12007,0,0.0
2902,12015,0,0.0
2903,12017,0,0.0
2904,12024,0,0.0
2905,12025,0,0.0
2906,12032,0,0.0
2907,12036,0,0.0
2908,12042,0,0.0
2909,12051,0,0.0
2910,12057,0,0.0
2911,12067,0,0.0
2912,12070,0,0.0
2913,12071,0,0.0
2914,12072,0,0.0
2915,12073,0,0.0
2916,12079,0,1.0
2917,12081,0,0.0
2918,12084,0,0.0
2919,12092,0,0.0
2920,12095,0,0.0
2921,12100,0,0.0
2922,12101,0,0.0
2923,12107,0,0.0
2924,12111,0,0.0
2925,12120,0,0.0
2926,12122,0,1.0
2927,12123,0,0.0
2928,12124,1,0.0
2929,12125,0,0.0
2930,12133,0,0.0
2931,12134,0,0.0
2932,12149,0,0.0
2933,12164,0,0.0
2934,12166,0,0.0
2935,12171,0,1.0
2936,12174,0,0.0
2937,12182,0,0.0
2938,12183,0,1.0
2939,12186,1,1.0
2940,12191,0,0.0
2941,12195,0,0.0
2942,12196,0,0.0
2943,12199,0,0.0
2944,12203,1,0.0
2945,12205,0,0.0
2946,12213,1,1.0
2947,12214,0,0.0
2948,12221,0,1.0
2949,12229,0,1.0
2950,12231,0,0.0
2951,12243,0,0.0
2952,12244,0,0.0
2953,12247,0,0.0
2954,12254,1,1.0
2955,12259,0,0.0
2956,12260,0,0.0
2957,12263,0,0.0
2958,12266,1,0.0
2959,12273,0,0.0
2960,12291,0,1.0
2961,12300,0,0.0
2962,12309,0,1.0
2963,12320,0,0.0
2964,12322,0,0.0
2965,12323,0,0.0
2966,12327,0,0.0
2967,12329,0,0.0
2968,12343,0,0.0
2969,12344,0,0.0
2970,12350,0,1.0
2971,12359,0,0.0
2972,12374,0,0.0
2973,12376,0,1.0
2974,12377,0,0.0
2975,12381,1,0.0
2976,12389,0,0.0
2977,12396,0,0.0
2978,12410,0,0.0
2979,12415,0,1.0
2980,12416,0,1.0
2981,12419,0,0.0
2982,12427,1,1.0
2983,12430,1,0.0
2984,12436,0,0.0
2985,12439,0,1.0
2986,12440,0,0.0
2987,12466,1,0.0
2988,12472,1,1.0
2989,12473,0,0.0
2990,12479,0,0.0
2991,12483,0,0.0
2992,12496,0,1.0
2993,12500,0,1.0
2994,12501,0,0.0
2995,12502,0,0.0
2996,12507,1,0.0
2997,12515,0,0.0
2998,12521,0,0.0
2999,12522,0,0.0
3000,12526,1,0.0
3001,12530,1,0.0
3002,12531,0,0.0
3003,12532,1,0.0
3004,12535,0,0.0
3005,12540,0,0.0
3006,12544,0,0.0
3007,12547,1,0.0
3008,12551,0,0.0
3009,12552,0,0.0
3010,12553,0,0.0
3011,12554,0,0.0
3012,12555,0,0.0
3013,12559,1,1.0
3014,12565,0,0.0
3015,12567,0,0.0
3016,12571,0,0.0
3017,12586,0,0.0
3018,12589,0,0.0
3019,12591,0,0.0
3020,12600,0,0.0
3021,12602,0,0.0
3022,12603,0,0.0
3023,12609,0,0.0
3024,12610,0,0.0
3025,12614,0,0.0
3026,12621,0,0.0
3027,12622,0,0.0
3028,12623,0,0.0
3029,12624,0,0.0
3030,12633,0,0.0
3031,12639,0,0.0
3032,12641,0,0.0
3033,12643,0,0.0
3034,12645,0,0.0
3035,12649,0,0.0
3036,12654,0,0.0
3037,12655,0,0.0
3038,12659,0,0.0
3039,12663,0,0.0
3040,12666,1,1.0
3041,12671,0,0.0
3042,12673,0,1.0
3043,12674,1,1.0
3044,12684,0,0.0
3045,12693,0,0.0
3046,12696,1,1.0
3047,12697,0,0.0
3048,12702,0,1.0
3049,12704,0,0.0
3050,12706,0,1.0
3051,12709,0,0.0
3052,12710,0,1.0
3053,12712,0,0.0
3054,12716,0,0.0
3055,12721,0,0.0
3056,12729,0,0.0
3057,12732,0,0.0
3058,12735,0,0.0
3059,12743,0,0.0
3060,12749,0,0.0
3061,12750,0,0.0
3062,12761,1,0.0
3063,12762,0,0.0
3064,12770,0,0.0
3065,12773,0,0.0
3066,12780,1,0.0
3067,12782,0,0.0
3068,12786,0,0.0
3069,12789,0,0.0
3070,12796,0,0.0
3071,12801,0,0.0
3072,12802,0,0.0
3073,12809,0,0.0
3074,12810,0,0.0
3075,12814,1,0.0
3076,12819,0,0.0
3077,12820,0,0.0
3078,12831,0,0.0
3079,12837,0,0.0
3080,12843,0,0.0
3081,12845,0,0.0
3082,12847,0,0.0
3083,12849,0,0.0
3084,12850,1,0.0
3085,12852,1,0.0
3086,12856,0,1.0
3087,12859,0,0.0
3088,12860,0,0.0
3089,12862,1,1.0
3090,12863,0,0.0
3091,12864,0,0.0
3092,12869,0,0.0
3093,12870,0,0.0
3094,12887,0,0.0
3095,12889,0,1.0
3096,12897,0,0.0
3097,12909,1,0.0
3098,12912,0,0.0
3099,12913,0,0.0
3100,12914,0,1.0
3101,12919,0,0.0
3102,12925,1,1.0
3103,12927,1,1.0
3104,12930,0,0.0
3105,12934,0,0.0
3106,12935,0,0.0
3107,12946,0,0.0
3108,12949,1,1.0
3109,12956,0,0.0
3110,12964,0,0.0
3111,12967,0,0.0
3112,12973,0,0.0
3113,12983,0,0.0
3114,12984,0,0.0
3115,12986,0,0.0
3116,12992,0,0.0
3117,12996,0,0.0
3118,13000,0,0.0
3119,13001,1,1.0
3120,13002,0,0.0
3121,13004,0,0.0
3122,13005,0,0.0
3123,13012,0,0.0
3124,13013,0,0.0
3125,13015,0,0.0
3126,13016,1,1.0
3127,13017,0,0.0
3128,13019,0,0.0
3129,13022,0,0.0
3130,13025,0,0.0
3131,13027,0,0.0
3132,13032,0,0.0
3133,13037,1,0.0
3134,13045,0,0.0
3135,13050,0,0.0
3136,13052,0,0.0
3137,13054,0,0.0
3138,13055,0,0.0
3139,13059,0,0.0
3140,13059,0,0.0
3141,13074,1,0.0
3142,13075,0,0.0
3143,13085,0,0.0
3144,13090,1,1.0
3145,13091,0,0.0
3146,13092,1,0.0
3147,13096,0,0.0
3148,13102,0,0.0
3149,13106,0,1.0
3150,13121,0,0.0
3151,13122,0,0.0
3152,13125,0,0.0
3153,13126,0,0.0
3154,13130,0,0.0
3155,13133,0,0.0
3156,13137,0,0.0
3157,13140,0,0.0
3158,13141,0,0.0
3159,13142,0,0.0
3160,13143,0,0.0
3161,13149,0,0.0
3162,13151,0,0.0
3163,13154,0,0.0
3164,13156,0,0.0
3165,13162,0,0.0
3166,13169,0,0.0
3167,13177,0,0.0
3168,13181,0,0.0
3169,13184,0,0.0
3170,13187,0,0.0
3171,13192,1,0.0
3172,13196,0,0.0
3173,13199,0,0.0
3174,13204,0,0.0
3175,13207,0,0.0
3176,13209,0,0.0
3177,13213,0,0.0
3178,13216,1,0.0
3179,13229,0,0.0
3180,13231,0,0.0
3181,13232,0,0.0
3182,13233,0,0.0
3183,13234,0,0.0
3184,13244,0,0.0
3185,13245,0,0.0
3186,13249,0,0.0
3187,13253,0,0.0
3188,13263,0,0.0
3189,13266,0,0.0
3190,13269,0,0.0
3191,13271,0,0.0
3192,13276,0,0.0
3193,13280,0,1.0
3194,13286,0,0.0
3195,13296,0,0.0
3196,13301,0,0.0
3197,13302,0,0.0
3198,13303,0,0.0
3199,13304,0,0.0
3200,13313,0,0.0
3201,13314,0,0.0
3202,13315,0,0.0
3203,13316,0,0.0
3204,13323,0,0.0
3205,13324,0,0.0
3206,13327,0,0.0
3207,13330,1,0.0
3208,13332,0,0.0
3209,13333,0,0.0
3210,13337,0,0.0
3211,13339,0,0.0
3212,13342,0,0.0
3213,13343,0,0.0
3214,13355,0,0.0
3215,13364,0,0.0
3216,13365,0,0.0
3217,13366,0,0.0
3218,13384,0,0.0
3219,13386,0,0.0
3220,13390,0,0.0
3221,13391,0,0.0
3222,13396,0,0.0
3223,13404,0,0.0
3224,13413,0,0.0
3225,13414,0,0.0
3226,13416,0,0.0
3227,13424,0,0.0
3228,13425,0,0.0
3229,13426,0,0.0
3230,13427,0,0.0
3231,13430,0,0.0
3232,13433,0,0.0
3233,13449,0,0.0
3234,13465,0,0.0
3235,13467,0,0.0
3236,13469,0,0.0
3237,13470,0,0.0
3238,13480,0,0.0
3239,13486,0,1.0
3240,13487,0,0.0
3241,13489,0,0.0
3242,13492,0,0.0
3243,13493,0,0.0
3244,13497,0,0.0
3245,13501,0,0.0
3246,13512,0,1.0
3247,13516,0,0.0
3248,13521,0,0.0
3249,13525,0,0.0
3250,13527,0,0.0
3251,13533,1,0.0
3252,13534,0,0.0
3253,13546,0,0.0
3254,13553,0,0.0
3255,13556,1,0.0
3256,13563,0,0.0
3257,13564,0,0.0
3258,13565,0,0.0
3259,13567,0,0.0
3260,13571,0,0.0
3261,13579,0,0.0
3262,13580,0,0.0
3263,13583,0,1.0
3264,13586,0,0.0
3265,13589,0,0.0
3266,13593,0,0.0
3267,13601,0,0.0
3268,13606,0,0.0
3269,13607,0,0.0
3270,13611,0,0.0
3271,13612,0,0.0
3272,13615,0,0.0
3273,13616,0,0.0
3274,13620,0,0.0
3275,13621,0,0.0
3276,13623,0,0.0
3277,13625,0,0.0
3278,13627,0,0.0
3279,13632,0,1.0
3280,13634,0,0.0
3281,13635,0,0.0
3282,13639,0,0.0
3283,13644,0,0.0
3284,13651,0,0.0
3285,13655,0,0.0
3286,13656,0,0.0
3287,13661,0,0.0
3288,13669,0,0.0
3289,13671,0,0.0
3290,13684,0,0.0
3291,13686,0,0.0
3292,13689,0,1.0
3293,13702,0,0.0
3294,13703,0,0.0
3295,13704,0,0.0
3296,13706,0,0.0
3297,13709,0,0.0
3298,13714,0,0.0
3299,13715,0,0.0
3300,13721,0,0.0
3301,13724,0,0.0
3302,13731,0,0.0
3303,13737,0,0.0
3304,13739,0,0.0
3305,13747,0,0.0
3306,13753,0,0.0
3307,13755,0,0.0
3308,13760,0,0.0
3309,13761,0,0.0
3310,13766,0,0.0
3311,13774,0,0.0
3312,13785,0,0.0
3313,13787,0,0.0
3314,13792,0,0.0
3315,13801,0,0.0
3316,13803,0,0.0
3317,13819,0,0.0
3318,13820,0,0.0
3319,13832,0,0.0
3320,13834,0,0.0
3321,13835,0,0.0
3322,13851,0,0.0
3323,13867,0,0.0
3324,13869,0,0.0
3325,13872,0,0.0
3326,13876,0,0.0
3327,13877,0,1.0
3328,13881,0,0.0
3329,13885,0,1.0
3330,13887,0,0.0
3331,13892,0,0.0
3332,13897,0,0.0
3333,13901,0,0.0
3334,13906,0,0.0
3335,13911,0,0.0
3336,13912,0,0.0
3337,13913,0,0.0
3338,13917,0,0.0
3339,13924,0,0.0
3340,13936,0,0.0
3341,13937,0,0.0
3342,13940,0,0.0
3343,13943,0,0.0
3344,13945,0,0.0
3345,13949,0,0.0
3346,13956,0,0.0
3347,13963,0,0.0
3348,13969,0,0.0
3349,13970,0,0.0
3350,13974,0,0.0
3351,13983,0,0.0
3352,13991,0,0.0
3353,13992,0,0.0
3354,13993,0,1.0
3355,14000,1,0.0
3356,14006,0,0.0
3357,14026,0,1.0
3358,14053,0,0.0
3359,14059,0,0.0
3360,14070,0,0.0
3361,14072,0,0.0
3362,14073,0,0.0
3363,14073,0,0.0
3364,14075,1,0.0
3365,14091,0,0.0
3366,14093,0,0.0
3367,14094,0,0.0
3368,14101,0,0.0
3369,14123,0,0.0
3370,14134,0,0.0
3371,14139,0,0.0
3372,14140,0,0.0
3373,14155,0,0.0
3374,14157,0,1.0
3375,14163,0,0.0
3376,14164,0,0.0
3377,14180,0,0.0
3378,14203,1,0.0
3379,14206,1,0.0
3380,14220,0,0.0
3381,14224,0,0.0
3382,14239,0,0.0
3383,14246,0,0.0
3384,14267,0,0.0
3385,14301,0,0.0
3386,14302,0,0.0
3387,14330,1,0.0
3388,14352,0,0.0
3389,14374,0,0.0
3390,14407,0,0.0
3391,14436,0,0.0
3392,14440,0,0.0
3393,14441,0,0.0
3394,14445,0,0.0
3395,14455,0,0.0
3396,14474,0,0.0
3397,14476,0,0.0
3398,14480,0,0.0
3399,14521,0,0.0
3400,14531,0,0.0
3401,14541,0,0.0
3402,14545,0,1.0
3403,14550,0,0.0
3404,14583,0,0.0
3405,14587,0,0.0
3406,14590,0,0.0
3407,14592,0,0.0
3408,14594,0,0.0
3409,14596,0,0.0
3410,14604,0,0.0
3411,14609,0,0.0
3412,14610,0,0.0
3413,14611,0,0.0
3414,14612,0,0.0
3415,14614,0,0.0
3416,14621,0,0.0
3417,14631,0,0.0
3418,14639,0,0.0
3419,14643,0,1.0
3420,14651,0,1.0
3421,14654,0,0.0
3422,14655,0,0.0
3423,14656,0,0.0
3424,14662,0,0.0
3425,14673,0,0.0
3426,14675,1,1.0
3427,14680,0,0.0
3428,14681,0,0.0
3429,14683,0,0.0
3430,14685,0,0.0
3431,14692,0,0.0
3432,14695,0,0.0
3433,14700,0,0.0
3434,14702,0,0.0
3435,14703,0,0.0
3436,14706,0,0.0
3437,14720,0,0.0
3438,14731,0,0.0
3439,14735,0,0.0
3440,14742,0,1.0
3441,14745,0,0.0
3442,14750,0,0.0
3443,14753,0,0.0
3444,14755,0,0.0
3445,14756,0,0.0
3446,14760,0,0.0
3447,14761,0,0.0
3448,14762,0,0.0
3449,14766,0,0.0
3450,14767,0,0.0
3451,14774,0,0.0
3452,14776,0,0.0
3453,14782,0,0.0
3454,14787,0,0.0
3455,14813,0,0.0
3456,14820,0,0.0
3457,14821,0,0.0
3458,14824,0,0.0
3459,14829,0,0.0
3460,14837,0,0.0
3461,14841,0,0.0
3462,14844,0,1.0
3463,14846,0,0.0
3464,14854,0,0.0
3465,14863,0,0.0
3466,14866,0,0.0
3467,14871,0,0.0
3468,14887,0,0.0
3469,14891,0,0.0
3470,14892,0,0.0
3471,14905,0,0.0
3472,14910,0,0.0
3473,14911,0,0.0
3474,14912,0,0.0
3475,14917,0,0.0
3476,14925,0,0.0
3477,14926,0,0.0
3478,14929,0,0.0
3479,14937,0,0.0
3480,14939,0,0.0
3481,14942,0,0.0
3482,14944,0,0.0
3483,14952,0,0.0
3484,14953,0,0.0
3485,14957,0,0.0
3486,14959,0,0.0
3487,14966,0,0.0
3488,14972,0,0.0
3489,14985,0,0.0
3490,14987,0,0.0
3491,14993,0,0.0
3492,14995,1,0.0
3493,15002,0,0.0
3494,15009,0,0.0
3495,15021,0,0.0
3496,15025,0,0.0
3497,15026,0,0.0
3498,15031,0,0.0
3499,15040,0,0.0
3500,15041,0,0.0
3501,15044,0,0.0
3502,15045,0,0.0
3503,15046,0,0.0
3504,15047,0,0.0
3505,15050,0,1.0
3506,15053,0,0.0
3507,15059,0,0.0
3508,15070,0,0.0
3509,15071,0,0.0
3510,15073,0,1.0
3511,15076,0,0.0
3512,15077,0,0.0
3513,15086,0,0.0
3514,15091,0,0.0
3515,15097,0,0.0
3516,15103,0,0.0
3517,15111,0,0.0
3518,15112,0,0.0
3519,15117,0,0.0
3520,15129,0,0.0
3521,15140,0,0.0
3522,15141,0,0.0
3523,15143,0,0.0
3524,15157,0,0.0
3525,15171,0,0.0
3526,15172,0,0.0
3527,15177,0,0.0
3528,15179,0,0.0
3529,15191,0,0.0
3530,15192,0,0.0
3531,15193,0,0.0
3532,15201,0,0.0
3533,15207,0,0.0
3534,15212,0,0.0
3535,15227,0,0.0
3536,15236,0,0.0
3537,15237,0,0.0
3538,15241,0,0.0
3539,15243,0,0.0
3540,15249,0,0.0
3541,15250,0,0.0
3542,15253,0,0.0
3543,15254,0,0.0
3544,15259,0,0.0
3545,15262,0,0.0
3546,15264,0,0.0
3547,15271,0,0.0
3548,15272,0,0.0
3549,15274,0,0.0
3550,15279,0,0.0
3551,15282,0,0.0
3552,15283,1,0.0
3553,15284,0,0.0
3554,15292,0,0.0
3555,15293,0,1.0
3556,15299,0,0.0
3557,15303,0,0.0
3558,15304,0,0.0
3559,15306,0,0.0
3560,15310,0,0.0
3561,15312,0,0.0
3562,15313,0,0.0
3563,15317,0,0.0
3564,15321,0,0.0
3565,15323,0,0.0
3566,15325,0,0.0
3567,15333,0,0.0
3568,15336,0,0.0
3569,15340,0,0.0
3570,15341,0,0.0
3571,15345,0,0.0
3572,15352,0,0.0
3573,15355,0,0.0
3574,15357,0,1.0
3575,15361,0,1.0
3576,15370,0,0.0
3577,15373,0,0.0
3578,15374,0,0.0
3579,15376,0,0.0
3580,15379,0,0.0
3581,15381,0,0.0
3582,15400,0,1.0
3583,15401,0,0.0
3584,15405,0,0.0
3585,15411,0,0.0
3586,15416,0,0.0
3587,15420,0,0.0
3588,15421,0,0.0
3589,15424,0,0.0
3590,15429,0,0.0
3591,15430,0,0.0
3592,15434,0,0.0
3593,15435,0,1.0
3594,15439,0,0.0
3595,15442,0,0.0
3596,15443,0,1.0
