,id,water,water_prediction
2429,10061,0,0.0
2430,10062,0,0.0
2431,10063,0,0.0
2432,10072,0,0.0
2433,10076,0,0.0
2434,10091,0,0.0
2435,10097,0,0.0
2436,10099,0,0.0
2437,10103,0,0.0
2438,10119,0,0.0
2439,10121,0,0.0
2440,10122,0,0.0
2441,10123,0,0.0
2442,10130,0,0.0
2443,10142,0,0.0
2444,10144,0,0.0
2445,10146,0,0.0
2446,10147,0,0.0
2447,10149,0,0.0
2448,10151,0,0.0
2449,10153,0,0.0
2450,10156,0,0.0
2451,10157,0,0.0
2452,10166,0,0.0
2453,10174,0,0.0
2454,10175,0,0.0
2455,10179,0,0.0
2456,10180,0,0.0
2457,10181,0,0.0
2458,10183,0,0.0
2459,10185,0,0.0
2460,10186,0,0.0
2461,10192,0,0.0
2462,10197,0,0.0
2463,10201,0,0.0
2464,10206,0,1.0
2465,10207,0,0.0
2466,10210,1,0.0
2467,10216,0,0.0
2468,10219,0,0.0
2469,10220,0,0.0
2470,10225,0,0.0
2471,10227,0,0.0
2472,10232,0,0.0
2473,10243,0,0.0
2474,10244,0,0.0
2475,10251,0,0.0
2476,10257,0,0.0
2477,10262,0,0.0
2478,10270,0,0.0
2479,10272,0,0.0
2480,10274,0,0.0
2481,10277,0,0.0
2482,10283,0,0.0
2483,10285,0,0.0
2484,10286,0,0.0
2485,10292,0,0.0
2486,10294,0,0.0
2487,10297,0,0.0
2488,10301,0,0.0
2489,10303,0,0.0
2490,10307,1,0.0
2491,10311,0,0.0
2492,10314,0,0.0
2493,10315,0,0.0
2494,10316,0,0.0
2495,10319,0,0.0
2496,10320,0,0.0
2497,10326,0,0.0
2498,10327,0,0.0
2499,10335,0,0.0
2500,10336,0,0.0
2501,10340,0,0.0
2502,10344,0,0.0
2503,10347,0,0.0
2504,10359,0,0.0
2505,10363,0,0.0
2506,10367,0,0.0
2507,10373,0,0.0
2508,10374,0,0.0
2509,10377,0,0.0
2510,10390,0,0.0
2511,10394,0,0.0
2512,10397,0,0.0
2513,10403,0,0.0
2514,10407,0,0.0
2515,10420,0,0.0
2516,10423,0,0.0
2517,10434,0,0.0
2518,10444,0,0.0
2519,10446,0,0.0
2520,10449,0,0.0
2521,10456,0,0.0
2522,10462,0,0.0
2523,10464,0,0.0
2524,10477,0,0.0
2525,10483,0,0.0
2526,10487,0,0.0
2527,10492,0,0.0
2528,10499,0,0.0
2529,10507,0,0.0
2530,10510,0,0.0
2531,10514,0,0.0
2532,10516,0,0.0
2533,10521,1,0.0
2534,10532,0,0.0
2535,10534,0,0.0
2536,10536,0,0.0
2537,10539,0,0.0
2538,10544,0,0.0
2539,10560,0,0.0
2540,10567,0,0.0
2541,10569,0,0.0
2542,10577,0,1.0
2543,10580,0,0.0
2544,10586,0,0.0
2545,10590,0,0.0
2546,10591,0,0.0
2547,10593,0,0.0
2548,10594,0,0.0
2549,10596,0,0.0
2550,10600,0,0.0
2551,10604,0,0.0
2552,10606,0,0.0
2553,10609,0,0.0
2554,10614,0,0.0
2555,10623,0,0.0
2556,10633,0,0.0
2557,10644,0,0.0
2558,10650,0,0.0
2559,10655,0,0.0
2560,10661,0,0.0
2561,10664,0,0.0
2562,10665,0,0.0
2563,10666,0,0.0
2564,10669,0,0.0
2565,10670,0,0.0
2566,10674,0,0.0
2567,10675,0,0.0
2568,10677,0,0.0
2569,10679,0,0.0
2570,10680,0,0.0
2571,10683,0,0.0
2572,10684,0,0.0
2573,10685,0,0.0
2574,10686,0,0.0
2575,10690,0,0.0
2576,10693,0,0.0
2577,10695,0,0.0
2578,10699,0,0.0
2579,10700,0,1.0
2580,10701,0,0.0
2581,10705,0,0.0
2582,10713,0,0.0
2583,10719,0,1.0
2584,10725,0,0.0
2585,10730,0,0.0
2586,10733,0,0.0
2587,10739,0,0.0
2588,10742,0,0.0
2589,10743,0,0.0
2590,10746,0,0.0
2591,10750,0,0.0
2592,10753,0,0.0
2593,10756,0,0.0
2594,10759,0,0.0
2595,10767,0,0.0
2596,10772,0,0.0
2597,10781,1,1.0
2598,10786,0,0.0
2599,10791,0,0.0
2600,10792,0,0.0
2601,10796,0,0.0
2602,10797,0,0.0
2603,10799,0,0.0
2604,10815,1,0.0
2605,10817,0,0.0
2606,10820,0,0.0
2607,10821,0,0.0
2608,10827,1,0.0
2609,10829,0,0.0
2610,10830,0,0.0
2611,10832,0,0.0
2612,10841,0,0.0
2613,10845,0,0.0
2614,10846,0,0.0
2615,10857,0,0.0
2616,10859,0,0.0
2617,10873,0,0.0
2618,10883,0,0.0
2619,10886,0,0.0
2620,10892,0,0.0
2621,10910,0,0.0
2622,10912,0,0.0
2623,10920,0,0.0
2624,10923,1,0.0
2625,10933,0,1.0
2626,10934,0,0.0
2627,10935,0,0.0
2628,10939,0,0.0
2629,10941,0,0.0
2630,10944,0,0.0
2631,10946,0,0.0
2632,10949,0,0.0
2633,10960,0,0.0
2634,10963,0,0.0
2635,10964,0,0.0
2636,10969,0,0.0
2637,10979,0,0.0
2638,10989,0,0.0
2639,10990,0,0.0
2640,10994,0,0.0
2641,11000,0,0.0
2642,11007,0,0.0
2643,11009,0,0.0
2644,11014,0,0.0
2645,11021,0,0.0
2646,11022,0,0.0
2647,11024,0,0.0
2648,11025,0,0.0
2649,11027,0,0.0
2650,11030,0,0.0
2651,11040,0,0.0
2652,11044,0,1.0
2653,11047,0,0.0
2654,11051,0,0.0
2655,11052,0,0.0
2656,11055,0,0.0
2657,11059,0,0.0
2658,11061,0,0.0
2659,11066,0,0.0
2660,11074,0,0.0
2661,11076,0,0.0
2662,11081,0,0.0
2663,11082,0,1.0
2664,11083,0,0.0
2665,11085,0,0.0
2666,11087,0,0.0
2667,11096,0,0.0
2668,11101,0,0.0
2669,11125,0,0.0
2670,11135,0,0.0
2671,11145,0,0.0
2672,11151,0,0.0
2673,11162,0,0.0
2674,11165,0,0.0
2675,11169,0,0.0
2676,11170,0,0.0
2677,11179,0,0.0
2678,11180,0,0.0
2679,11183,0,0.0
2680,11185,0,0.0
2681,11192,0,0.0
2682,11195,0,0.0
2683,11201,0,0.0
2684,11202,0,0.0
2685,11207,0,0.0
2686,11215,0,0.0
2687,11219,0,0.0
2688,11220,0,0.0
2689,11224,0,0.0
2690,11231,0,0.0
2691,11232,0,0.0
2692,11247,0,0.0
2693,11250,0,0.0
2694,11257,0,0.0
2695,11261,0,0.0
2696,11271,0,0.0
2697,11296,0,0.0
2698,11303,0,0.0
2699,11317,0,0.0
2700,11319,0,0.0
2701,11326,0,0.0
2702,11327,0,0.0
2703,11336,0,0.0
2704,11342,0,0.0
2705,11343,0,0.0
2706,11349,0,0.0
2707,11352,0,0.0
2708,11353,0,0.0
2709,11366,0,0.0
2710,11367,0,0.0
2711,11381,0,0.0
2712,11382,0,0.0
2713,11383,0,0.0
2714,11385,0,0.0
2715,11391,0,0.0
2716,11395,0,0.0
2717,11400,0,0.0
2718,11423,0,0.0
2719,11431,0,0.0
2720,11441,0,0.0
2721,11453,0,0.0
2722,11462,0,0.0
2723,11464,0,0.0
2724,11467,0,0.0
2725,11471,0,0.0
2726,11480,0,0.0
2727,11486,0,0.0
2728,11497,0,0.0
2729,11501,0,0.0
2730,11509,0,0.0
2731,11510,0,0.0
2732,11512,0,0.0
2733,11520,0,0.0
2734,11524,0,0.0
2735,11531,0,0.0
2736,11542,0,0.0
2737,11543,0,0.0
2738,11544,0,0.0
2739,11546,0,0.0
2740,11551,0,0.0
2741,11554,0,0.0
2742,11559,0,0.0
2743,11563,0,0.0
2744,11566,0,0.0
2745,11567,0,0.0
2746,11570,0,0.0
2747,11573,0,0.0
2748,11576,0,0.0
2749,11583,0,0.0
2750,11597,0,0.0
2751,11606,0,1.0
2752,11607,0,0.0
2753,11610,0,0.0
2754,11616,0,0.0
2755,11629,0,0.0
2756,11633,0,0.0
2757,11647,0,0.0
2758,11654,0,0.0
2759,11670,0,0.0
2760,11674,0,0.0
2761,11679,0,0.0
2762,11682,0,0.0
2763,11693,0,0.0
2764,11697,0,0.0
2765,11700,0,0.0
2766,11701,0,0.0
2767,11703,0,0.0
2768,11710,0,0.0
2769,11711,0,0.0
2770,11713,0,0.0
2771,11720,0,0.0
2772,11727,0,0.0
2773,11737,0,0.0
2774,11740,0,0.0
2775,11741,0,0.0
2776,11752,0,0.0
2777,11754,0,0.0
2778,11760,0,0.0
2779,11765,0,0.0
2780,11767,0,0.0
2781,11776,0,0.0
2782,11797,0,0.0
2783,11803,0,0.0
2784,11811,0,0.0
2785,11813,0,0.0
2786,11815,0,0.0
2787,11823,0,0.0
2788,11827,0,0.0
2789,11831,0,0.0
2790,11836,0,0.0
2791,11837,0,0.0
2792,11844,0,0.0
2793,11856,0,0.0
2794,11866,0,0.0
2795,11871,0,0.0
2796,11873,0,0.0
2797,11875,0,0.0
2798,11881,0,0.0
2799,11883,0,0.0
2800,11890,0,0.0
2801,11894,0,0.0
2802,11899,0,0.0
2803,11909,0,0.0
2804,11911,0,0.0
2805,11912,0,0.0
2806,11913,0,0.0
2807,11916,0,0.0
2808,11929,0,0.0
2809,11939,0,0.0
2810,11947,0,0.0
2811,11961,0,0.0
2812,11963,0,0.0
2813,11972,0,0.0
2814,11974,0,0.0
2815,11976,0,0.0
2816,11979,0,0.0
2817,11980,0,0.0
2818,11981,0,0.0
2819,11985,0,0.0
2820,11989,0,0.0
2821,11990,0,0.0
2822,11997,0,0.0
2823,12005,0,0.0
2824,12010,0,0.0
2825,12025,0,0.0
2826,12034,0,0.0
2827,12039,0,0.0
2828,12045,0,0.0
2829,12046,0,0.0
2830,12050,1,0.0
2831,12051,0,0.0
2832,12052,0,0.0
2833,12059,0,0.0
2834,12060,0,0.0
2835,12061,0,0.0
2836,12062,0,0.0
2837,12064,0,0.0
2838,12067,0,0.0
2839,12073,0,0.0
2840,12076,0,0.0
2841,12082,0,0.0
2842,12083,0,0.0
2843,12089,0,0.0
2844,12093,0,0.0
2845,12094,0,0.0
2846,12095,0,0.0
2847,12115,0,0.0
2848,12116,0,0.0
2849,12117,0,0.0
2850,12120,0,0.0
2851,12121,0,0.0
2852,12123,0,0.0
2853,12129,0,0.0
2854,12133,0,0.0
2855,12140,0,0.0
2856,12145,0,0.0
2857,12147,0,0.0
2858,12150,0,0.0
2859,12151,0,0.0
2860,12156,0,0.0
2861,12162,0,0.0
2862,12164,0,0.0
2863,12167,0,0.0
2864,12176,0,0.0
2865,12180,0,0.0
2866,12185,0,0.0
2867,12191,0,0.0
2868,12203,0,0.0
2869,12207,1,0.0
2870,12216,0,0.0
2871,12222,0,0.0
2872,12223,0,0.0
2873,12229,0,0.0
2874,12233,0,0.0
2875,12234,0,0.0
2876,12235,0,0.0
2877,12249,0,0.0
2878,12251,0,0.0
2879,12252,0,0.0
2880,12259,0,0.0
2881,12260,0,0.0
2882,12265,1,0.0
2883,12267,0,0.0
2884,12271,0,0.0
2885,12276,0,0.0
2886,12277,0,0.0
2887,12281,0,0.0
2888,12283,0,0.0
2889,12284,0,0.0
2890,12292,0,0.0
2891,12302,0,0.0
2892,12309,0,0.0
2893,12313,0,0.0
2894,12316,0,0.0
2895,12319,0,0.0
2896,12329,0,0.0
2897,12332,0,0.0
2898,12334,0,1.0
2899,12336,0,0.0
2900,12344,0,0.0
2901,12345,0,0.0
2902,12349,0,0.0
2903,12354,0,0.0
2904,12355,0,0.0
2905,12356,0,0.0
2906,12365,0,0.0
2907,12371,1,0.0
2908,12382,0,0.0
2909,12384,0,0.0
2910,12395,0,0.0
2911,12406,0,0.0
2912,12409,0,0.0
2913,12410,0,0.0
2914,12412,0,0.0
2915,12414,0,0.0
2916,12416,0,0.0
2917,12419,0,0.0
2918,12420,0,0.0
2919,12424,0,0.0
2920,12430,0,0.0
2921,12441,0,0.0
2922,12442,0,0.0
2923,12445,0,0.0
2924,12449,0,0.0
2925,12462,1,0.0
2926,12473,0,0.0
2927,12474,0,0.0
2928,12496,0,0.0
2929,12501,0,0.0
2930,12503,0,0.0
2931,12505,0,0.0
2932,12506,0,0.0
2933,12507,0,0.0
2934,12511,0,0.0
2935,12515,0,0.0
2936,12517,0,0.0
2937,12519,0,0.0
2938,12521,0,0.0
2939,12526,0,0.0
2940,12532,0,0.0
2941,12533,0,0.0
2942,12534,0,0.0
2943,12537,0,1.0
2944,12545,0,0.0
2945,12555,1,0.0
2946,12557,0,0.0
2947,12561,0,0.0
2948,12565,0,0.0
2949,12570,0,0.0
2950,12580,0,0.0
2951,12586,0,0.0
2952,12589,0,0.0
2953,12589,0,0.0
2954,12591,0,0.0
2955,12592,0,0.0
2956,12594,0,0.0
2957,12596,0,0.0
2958,12601,0,0.0
2959,12623,0,0.0
2960,12624,0,0.0
2961,12630,0,0.0
2962,12631,0,0.0
2963,12633,0,0.0
2964,12637,0,0.0
2965,12646,0,0.0
2966,12652,0,0.0
2967,12655,0,0.0
2968,12659,0,0.0
2969,12661,0,0.0
2970,12666,0,0.0
2971,12669,0,0.0
2972,12671,0,0.0
2973,12680,0,0.0
2974,12681,0,0.0
2975,12690,0,0.0
2976,12695,0,0.0
2977,12697,0,0.0
2978,12699,0,0.0
2979,12701,0,0.0
2980,12705,0,0.0
2981,12713,0,0.0
2982,12714,0,1.0
2983,12719,0,0.0
2984,12721,0,0.0
2985,12724,0,0.0
2986,12725,0,0.0
2987,12726,0,0.0
2988,12733,0,0.0
2989,12742,0,0.0
2990,12744,0,0.0
2991,12746,1,0.0
2992,12749,0,0.0
2993,12753,0,0.0
2994,12754,0,0.0
2995,12759,0,0.0
2996,12762,0,0.0
2997,12765,0,0.0
2998,12766,0,0.0
2999,12772,0,0.0
3000,12777,0,0.0
3001,12782,0,0.0
3002,12785,0,0.0
3003,12786,0,0.0
3004,12805,0,0.0
3005,12807,0,0.0
3006,12810,0,0.0
3007,12812,0,0.0
3008,12816,0,0.0
3009,12823,0,0.0
3010,12824,0,0.0
3011,12827,0,0.0
3012,12831,0,0.0
3013,12832,0,0.0
3014,12833,0,0.0
3015,12837,0,0.0
3016,12839,0,0.0
3017,12843,0,0.0
3018,12845,0,0.0
3019,12846,0,0.0
3020,12847,0,0.0
3021,12850,0,0.0
3022,12852,0,0.0
3023,12864,0,0.0
3024,12871,0,0.0
3025,12874,0,0.0
3026,12876,0,0.0
3027,12877,1,0.0
3028,12879,0,0.0
3029,12880,0,0.0
3030,12886,0,0.0
3031,12895,0,0.0
3032,12906,0,0.0
3033,12921,0,0.0
3034,12926,0,0.0
3035,12927,0,0.0
3036,12930,0,0.0
3037,12934,0,0.0
3038,12939,1,0.0
3039,12942,0,0.0
3040,12946,0,0.0
3041,12951,0,0.0
3042,12957,0,0.0
3043,12959,0,0.0
3044,12973,0,0.0
3045,12974,0,0.0
3046,12977,0,0.0
3047,12983,0,0.0
3048,12984,0,0.0
3049,12986,0,0.0
3050,12993,0,0.0
3051,13000,0,0.0
3052,13013,0,0.0
3053,13016,0,0.0
3054,13019,0,0.0
3055,13021,1,0.0
3056,13033,0,0.0
3057,13034,1,0.0
3058,13035,0,0.0
3059,13039,0,0.0
3060,13042,0,0.0
3061,13043,0,1.0
3062,13045,0,0.0
3063,13046,0,0.0
3064,13052,0,0.0
3065,13059,1,1.0
3066,13062,0,0.0
3067,13065,0,0.0
3068,13067,0,0.0
3069,13071,0,0.0
3070,13073,0,0.0
3071,13074,0,0.0
3072,13075,0,0.0
3073,13082,0,0.0
3074,13087,0,0.0
3075,13100,0,0.0
3076,13101,0,0.0
3077,13114,0,0.0
3078,13115,0,0.0
3079,13117,0,0.0
3080,13120,0,0.0
3081,13123,0,1.0
3082,13126,0,0.0
3083,13129,0,0.0
3084,13132,0,0.0
3085,13136,0,0.0
3086,13142,0,0.0
3087,13147,0,0.0
3088,13149,0,0.0
3089,13153,0,0.0
3090,13154,0,0.0
3091,13160,0,0.0
3092,13161,0,0.0
3093,13166,0,0.0
3094,13167,0,0.0
3095,13177,0,0.0
3096,13179,0,0.0
3097,13181,0,0.0
3098,13182,0,0.0
3099,13185,0,1.0
3100,13196,0,0.0
3101,13197,0,0.0
3102,13199,0,0.0
3103,13202,0,0.0
3104,13209,0,1.0
3105,13210,0,0.0
3106,13211,0,1.0
3107,13216,0,0.0
3108,13225,0,0.0
3109,13227,0,0.0
3110,13234,0,0.0
3111,13236,0,0.0
3112,13244,0,0.0
3113,13260,0,0.0
3114,13262,0,0.0
3115,13263,0,0.0
3116,13267,0,0.0
3117,13269,0,0.0
3118,13271,0,0.0
3119,13281,0,0.0
3120,13282,0,0.0
3121,13286,0,0.0
3122,13287,0,0.0
3123,13291,0,0.0
3124,13293,0,0.0
3125,13295,0,0.0
3126,13301,0,0.0
3127,13302,0,0.0
3128,13304,0,0.0
3129,13309,0,0.0
3130,13313,0,0.0
3131,13320,0,0.0
3132,13323,0,0.0
3133,13331,0,0.0
3134,13335,1,1.0
3135,13337,0,0.0
3136,13341,0,0.0
3137,13354,0,0.0
3138,13359,0,0.0
3139,13365,0,0.0
3140,13373,0,0.0
3141,13380,0,0.0
3142,13381,0,0.0
3143,13389,0,0.0
3144,13402,0,0.0
3145,13403,0,0.0
3146,13404,0,0.0
3147,13405,0,1.0
3148,13411,0,0.0
3149,13415,0,0.0
3150,13416,0,0.0
3151,13417,0,0.0
3152,13420,0,0.0
3153,13421,0,0.0
3154,13424,0,0.0
3155,13442,0,0.0
3156,13449,0,0.0
3157,13450,0,0.0
3158,13453,0,0.0
3159,13464,0,0.0
3160,13467,0,0.0
3161,13471,0,0.0
3162,13474,0,0.0
3163,13479,0,0.0
3164,13485,0,1.0
3165,13490,0,0.0
3166,13493,0,0.0
3167,13500,0,0.0
3168,13506,0,0.0
3169,13513,0,0.0
3170,13516,0,0.0
3171,13522,0,0.0
3172,13524,0,0.0
3173,13526,0,0.0
3174,13529,0,0.0
3175,13533,0,0.0
3176,13536,1,0.0
3177,13539,0,0.0
3178,13542,0,0.0
3179,13547,0,0.0
3180,13549,0,0.0
3181,13551,0,0.0
3182,13553,0,0.0
3183,13565,0,0.0
3184,13572,0,0.0
3185,13573,0,0.0
3186,13574,0,0.0
3187,13576,0,0.0
3188,13582,0,0.0
3189,13583,0,0.0
3190,13585,0,0.0
3191,13593,0,0.0
3192,13599,0,0.0
3193,13601,0,0.0
3194,13603,0,0.0
3195,13606,0,0.0
3196,13607,0,0.0
3197,13609,0,0.0
3198,13613,0,0.0
3199,13614,0,0.0
3200,13617,0,0.0
3201,13625,0,0.0
3202,13631,0,0.0
3203,13632,0,1.0
3204,13635,0,0.0
3205,13636,0,0.0
3206,13640,0,0.0
3207,13646,0,0.0
3208,13650,0,0.0
3209,13653,0,0.0
3210,13654,0,1.0
3211,13655,0,0.0
3212,13661,0,1.0
3213,13663,0,0.0
3214,13664,0,0.0
3215,13671,0,0.0
3216,13686,0,0.0
3217,13690,0,0.0
3218,13691,0,0.0
3219,13694,0,0.0
3220,13700,0,0.0
3221,13701,0,0.0
3222,13702,0,0.0
3223,13703,0,0.0
3224,13704,0,0.0
3225,13715,0,0.0
3226,13721,0,0.0
3227,13722,0,0.0
3228,13737,0,0.0
3229,13743,0,0.0
3230,13745,0,0.0
3231,13754,0,0.0
3232,13761,0,0.0
3233,13767,0,0.0
3234,13780,0,0.0
3235,13781,0,0.0
3236,13782,0,0.0
3237,13784,0,1.0
3238,13786,0,0.0
3239,13792,0,0.0
3240,13793,0,0.0
3241,13801,0,0.0
3242,13803,0,0.0
3243,13806,0,0.0
3244,13815,0,0.0
3245,13819,0,0.0
3246,13826,0,0.0
3247,13829,0,0.0
3248,13833,0,1.0
3249,13836,0,0.0
3250,13839,0,0.0
3251,13840,0,1.0
3252,13852,1,0.0
3253,13853,0,0.0
3254,13861,0,0.0
3255,13862,0,0.0
3256,13867,0,0.0
3257,13869,0,0.0
3258,13875,0,0.0
3259,13876,0,0.0
3260,13881,0,0.0
3261,13885,0,1.0
3262,13886,0,0.0
3263,13889,0,0.0
3264,13891,1,0.0
3265,13893,0,0.0
3266,13897,0,0.0
3267,13903,0,0.0
3268,13911,0,0.0
3269,13914,0,0.0
3270,13915,0,0.0
3271,13922,0,0.0
3272,13926,0,0.0
3273,13931,0,0.0
3274,13940,0,0.0
3275,13943,0,0.0
3276,13945,0,0.0
3277,13950,0,1.0
3278,13961,0,0.0
3279,13967,0,0.0
3280,13970,0,1.0
3281,13975,0,0.0
3282,13977,0,0.0
3283,13983,0,0.0
3284,13995,0,0.0
3285,14010,0,0.0
3286,14011,0,0.0
3287,14052,0,0.0
3288,14057,0,0.0
3289,14059,0,0.0
3290,14073,0,0.0
3291,14075,0,0.0
3292,14089,0,1.0
3293,14092,0,0.0
3294,14099,0,0.0
3295,14101,0,0.0
3296,14102,0,0.0
3297,14105,0,0.0
3298,14107,0,0.0
3299,14123,0,0.0
3300,14134,0,0.0
3301,14136,0,0.0
3302,14146,1,0.0
3303,14155,0,0.0
3304,14156,0,0.0
3305,14157,0,1.0
3306,14162,0,0.0
3307,14200,0,0.0
3308,14216,0,0.0
3309,14226,0,1.0
3310,14230,0,0.0
3311,14246,0,0.0
3312,14263,0,0.0
3313,14276,0,1.0
3314,14283,0,0.0
3315,14289,0,0.0
3316,14294,0,1.0
3317,14296,0,0.0
3318,14300,0,0.0
3319,14309,0,0.0
3320,14329,0,0.0
3321,14336,0,0.0
3322,14341,0,0.0
3323,14357,0,0.0
3324,14383,0,1.0
3325,14391,0,0.0
3326,14392,0,0.0
3327,14407,0,1.0
3328,14409,0,0.0
3329,14411,0,0.0
3330,14415,0,0.0
3331,14420,0,0.0
3332,14436,0,0.0
3333,14440,0,0.0
3334,14445,0,0.0
3335,14455,0,0.0
3336,14476,0,0.0
3337,14482,0,0.0
3338,14505,0,0.0
3339,14514,0,0.0
3340,14516,0,0.0
3341,14530,0,0.0
3342,14531,0,0.0
3343,14541,0,0.0
3344,14556,0,0.0
3345,14564,0,0.0
3346,14582,1,0.0
3347,14583,1,0.0
3348,14585,0,0.0
3349,14586,0,0.0
3350,14592,0,0.0
3351,14594,0,0.0
3352,14601,0,1.0
3353,14605,0,0.0
3354,14613,0,1.0
3355,14614,1,0.0
3356,14615,0,0.0
3357,14627,0,0.0
3358,14632,0,0.0
3359,14634,0,0.0
3360,14637,0,1.0
3361,14640,0,0.0
3362,14650,0,0.0
3363,14655,0,0.0
3364,14656,0,0.0
3365,14661,0,0.0
3366,14663,0,0.0
3367,14665,0,0.0
3368,14666,0,0.0
3369,14671,0,0.0
3370,14675,1,0.0
3371,14676,1,1.0
3372,14680,0,0.0
3373,14681,0,0.0
3374,14682,0,0.0
3375,14683,0,0.0
3376,14687,0,0.0
3377,14689,0,0.0
3378,14694,0,0.0
3379,14703,1,0.0
3380,14711,0,0.0
3381,14714,0,0.0
3382,14715,0,0.0
3383,14716,0,0.0
3384,14717,1,0.0
3385,14719,0,0.0
3386,14721,0,0.0
3387,14722,0,0.0
3388,14731,0,0.0
3389,14732,0,0.0
3390,14736,0,0.0
3391,14743,0,0.0
3392,14745,0,0.0
3393,14746,0,0.0
3394,14747,0,0.0
3395,14749,0,0.0
3396,14750,0,0.0
3397,14751,0,0.0
3398,14757,0,0.0
3399,14769,0,0.0
3400,14779,0,0.0
3401,14784,0,0.0
3402,14787,0,0.0
3403,14795,0,0.0
3404,14799,0,0.0
3405,14810,0,0.0
3406,14814,0,0.0
3407,14816,0,0.0
3408,14821,0,0.0
3409,14825,0,1.0
3410,14829,0,0.0
3411,14835,0,1.0
3412,14837,0,0.0
3413,14844,0,1.0
3414,14846,0,0.0
3415,14849,0,1.0
3416,14850,0,0.0
3417,14852,0,0.0
3418,14859,0,0.0
3419,14860,0,0.0
3420,14862,0,0.0
3421,14863,0,1.0
3422,14866,0,0.0
3423,14869,0,1.0
3424,14871,0,0.0
3425,14875,0,0.0
3426,14877,0,0.0
3427,14881,0,0.0
3428,14886,0,0.0
3429,14890,0,0.0
3430,14891,0,0.0
3431,14894,0,0.0
3432,14897,0,0.0
3433,14899,0,0.0
3434,14906,0,0.0
3435,14909,0,0.0
3436,14910,0,0.0
3437,14913,0,0.0
3438,14917,0,0.0
3439,14920,0,1.0
3440,14926,0,0.0
3441,14931,0,0.0
3442,14932,0,0.0
3443,14941,0,0.0
3444,14943,0,0.0
3445,14947,0,0.0
3446,14949,0,0.0
3447,14952,0,0.0
3448,14953,0,0.0
3449,14961,0,0.0
3450,14963,0,0.0
3451,14972,0,0.0
3452,14981,0,0.0
3453,14994,0,0.0
3454,14995,0,0.0
3455,15003,0,0.0
3456,15006,0,0.0
3457,15010,0,0.0
3458,15011,0,0.0
3459,15021,0,0.0
3460,15035,0,0.0
3461,15040,0,0.0
3462,15041,0,0.0
3463,15042,0,0.0
3464,15043,0,0.0
3465,15044,0,0.0
3466,15051,0,0.0
3467,15056,0,0.0
3468,15061,0,0.0
3469,15062,0,0.0
3470,15064,0,0.0
3471,15075,0,0.0
3472,15083,0,1.0
3473,15092,0,0.0
3474,15093,0,0.0
3475,15094,0,0.0
3476,15095,0,0.0
3477,15127,0,0.0
3478,15130,0,0.0
3479,15134,0,0.0
3480,15139,0,0.0
3481,15145,0,0.0
3482,15161,0,0.0
3483,15162,0,0.0
3484,15163,0,0.0
3485,15169,0,0.0
3486,15170,0,0.0
3487,15176,0,0.0
3488,15187,0,0.0
3489,15192,0,0.0
3490,15194,0,0.0
3491,15203,0,0.0
3492,15207,0,0.0
3493,15224,0,0.0
3494,15236,0,0.0
3495,15240,0,0.0
3496,15242,0,0.0
3497,15243,0,0.0
3498,15244,0,0.0
3499,15246,0,0.0
3500,15254,0,0.0
3501,15256,0,0.0
3502,15265,0,0.0
3503,15271,0,0.0
3504,15272,0,0.0
3505,15296,0,0.0
3506,15312,0,0.0
3507,15321,0,0.0
3508,15323,0,0.0
3509,15325,0,0.0
3510,15326,0,0.0
3511,15329,0,0.0
3512,15331,0,0.0
3513,15336,0,0.0
3514,15347,0,0.0
3515,15349,0,0.0
3516,15350,0,0.0
3517,15367,0,0.0
3518,15372,0,0.0
3519,15374,0,0.0
3520,15377,0,0.0
3521,15379,0,0.0
3522,15380,0,0.0
3523,15382,0,0.0
3524,15385,0,0.0
3525,15386,0,1.0
3526,15389,0,0.0
3527,15395,0,0.0
3528,15396,0,0.0
3529,15405,0,0.0
3530,15406,0,0.0
3531,15415,0,0.0
3532,15416,0,0.0
3533,15424,0,0.0
3534,15425,0,0.0
3535,15432,0,1.0
3536,15434,0,0.0
3537,15436,0,0.0
3538,15439,0,0.0
3539,15444,0,0.0
3540,15445,0,0.0
3541,15446,0,0.0
3542,15451,0,0.0
3543,15461,0,0.0
3544,15464,0,0.0
3545,15467,0,0.0
3546,15471,0,0.0
3547,15475,0,0.0
3548,15481,1,0.0
3549,15489,0,0.0
3550,15492,0,0.0
3551,15494,0,0.0
3552,15499,0,0.0
3553,15500,0,0.0
3554,15501,0,1.0
3555,15502,0,0.0
3556,15504,0,0.0
3557,15505,0,0.0
3558,15506,0,0.0
3559,15524,0,0.0
3560,15533,0,0.0
3561,15545,0,0.0
3562,15547,0,0.0
3563,15549,0,0.0
3564,15550,0,0.0
3565,15562,0,0.0
3566,15564,0,0.0
3567,15570,0,0.0
3568,15575,0,0.0
3569,15576,0,0.0
3570,15576,0,0.0
3571,15580,0,0.0
3572,15591,0,0.0
3573,15611,0,1.0
3574,15614,0,0.0
3575,15617,0,1.0
3576,15620,0,0.0
3577,15621,0,0.0
3578,15631,0,0.0
3579,15634,0,0.0
3580,15644,0,0.0
3581,15647,0,0.0
3582,15653,0,0.0
3583,15663,0,0.0
3584,15671,0,1.0
3585,15673,0,0.0
3586,15674,0,0.0
3587,15680,0,0.0
3588,15683,0,0.0
3589,15705,0,0.0
3590,15707,0,0.0
3591,15711,0,0.0
3592,15714,0,0.0
3593,15721,0,0.0
