,id,electricity,electricity_prediction
2432,10142,0,0.0
2433,10151,0,0.0
2434,10155,0,0.0
2435,10163,0,0.0
2436,10164,0,0.0
2437,10165,0,0.0
2438,10166,0,0.0
2439,10167,0,0.0
2440,10171,0,0.0
2441,10173,0,0.0
2442,10175,0,0.0
2443,10181,0,0.0
2444,10182,0,0.0
2445,10185,0,0.0
2446,10186,0,0.0
2447,10190,0,0.0
2448,10193,0,0.0
2449,10195,0,0.0
2450,10196,0,0.0
2451,10197,0,0.0
2452,10200,0,0.0
2453,10201,0,0.0
2454,10202,0,0.0
2455,10206,0,0.0
2456,10211,0,0.0
2457,10215,0,0.0
2458,10220,0,0.0
2459,10221,0,0.0
2460,10225,0,0.0
2461,10226,0,0.0
2462,10229,0,0.0
2463,10231,0,0.0
2464,10243,0,0.0
2465,10254,0,0.0
2466,10255,0,0.0
2467,10260,0,0.0
2468,10265,0,0.0
2469,10271,0,0.0
2470,10282,0,0.0
2471,10284,0,0.0
2472,10286,0,0.0
2473,10291,0,0.0
2474,10294,0,0.0
2475,10304,0,0.0
2476,10316,0,0.0
2477,10319,0,0.0
2478,10323,0,0.0
2479,10333,0,0.0
2480,10334,0,0.0
2481,10337,0,0.0
2482,10339,0,0.0
2483,10341,0,0.0
2484,10351,0,0.0
2485,10353,0,0.0
2486,10362,0,0.0
2487,10365,0,0.0
2488,10367,0,0.0
2489,10376,0,0.0
2490,10382,0,0.0
2491,10384,0,0.0
2492,10386,0,0.0
2493,10387,0,0.0
2494,10391,0,0.0
2495,10402,0,0.0
2496,10404,0,0.0
2497,10406,0,0.0
2498,10411,0,0.0
2499,10412,0,0.0
2500,10413,0,0.0
2501,10419,0,0.0
2502,10420,0,0.0
2503,10421,0,0.0
2504,10422,0,0.0
2505,10424,0,0.0
2506,10425,0,0.0
2507,10429,0,0.0
2508,10432,0,0.0
2509,10439,0,0.0
2510,10440,0,0.0
2511,10442,0,0.0
2512,10443,0,0.0
2513,10445,0,0.0
2514,10449,0,0.0
2515,10457,0,0.0
2516,10459,0,0.0
2517,10462,0,0.0
2518,10464,0,0.0
2519,10465,0,0.0
2520,10471,0,0.0
2521,10472,0,0.0
2522,10482,0,0.0
2523,10483,0,0.0
2524,10489,0,0.0
2525,10490,0,0.0
2526,10491,0,0.0
2527,10496,0,0.0
2528,10501,0,0.0
2529,10503,0,0.0
2530,10504,0,0.0
2531,10507,0,0.0
2532,10520,0,0.0
2533,10522,0,0.0
2534,10523,0,0.0
2535,10526,0,0.0
2536,10534,0,0.0
2537,10535,0,0.0
2538,10537,0,0.0
2539,10545,0,0.0
2540,10550,0,0.0
2541,10551,0,0.0
2542,10565,0,0.0
2543,10566,0,0.0
2544,10574,0,0.0
2545,10580,0,0.0
2546,10583,0,0.0
2547,10590,0,0.0
2548,10591,0,0.0
2549,10595,0,0.0
2550,10596,0,0.0
2551,10603,0,0.0
2552,10604,0,0.0
2553,10605,0,0.0
2554,10617,0,0.0
2555,10633,0,0.0
2556,10637,0,0.0
2557,10650,0,0.0
2558,10652,0,0.0
2559,10656,0,0.0
2560,10657,0,0.0
2561,10659,0,0.0
2562,10660,0,0.0
2563,10661,0,0.0
2564,10665,0,0.0
2565,10666,0,0.0
2566,10674,0,0.0
2567,10680,0,0.0
2568,10686,0,0.0
2569,10689,0,0.0
2570,10690,0,0.0
2571,10693,0,0.0
2572,10697,0,0.0
2573,10699,0,0.0
2574,10702,0,0.0
2575,10704,0,0.0
2576,10705,0,0.0
2577,10712,0,0.0
2578,10716,0,0.0
2579,10717,0,0.0
2580,10719,0,0.0
2581,10725,0,0.0
2582,10727,0,0.0
2583,10729,0,0.0
2584,10731,0,0.0
2585,10740,0,0.0
2586,10742,0,0.0
2587,10744,0,0.0
2588,10753,0,0.0
2589,10756,0,0.0
2590,10759,0,0.0
2591,10760,0,0.0
2592,10766,0,0.0
2593,10773,0,0.0
2594,10774,0,0.0
2595,10777,0,0.0
2596,10779,0,0.0
2597,10780,0,0.0
2598,10782,0,0.0
2599,10783,0,0.0
2600,10791,0,0.0
2601,10792,0,0.0
2602,10793,0,0.0
2603,10794,0,0.0
2604,10797,0,0.0
2605,10799,0,0.0
2606,10812,0,0.0
2607,10814,0,0.0
2608,10815,0,0.0
2609,10820,0,0.0
2610,10822,0,0.0
2611,10824,0,0.0
2612,10825,0,0.0
2613,10830,0,0.0
2614,10833,0,0.0
2615,10834,0,0.0
2616,10843,0,0.0
2617,10844,0,0.0
2618,10845,0,0.0
2619,10847,0,0.0
2620,10853,0,0.0
2621,10873,0,0.0
2622,10879,0,0.0
2623,10881,0,0.0
2624,10883,0,0.0
2625,10890,0,0.0
2626,10895,0,0.0
2627,10899,0,0.0
2628,10901,0,0.0
2629,10907,0,0.0
2630,10909,0,0.0
2631,10910,0,1.0
2632,10919,0,0.0
2633,10930,0,0.0
2634,10949,0,0.0
2635,10954,0,0.0
2636,10970,0,0.0
2637,10972,0,0.0
2638,10977,0,0.0
2639,10982,0,0.0
2640,10985,0,0.0
2641,10986,0,0.0
2642,11004,0,0.0
2643,11005,0,0.0
2644,11007,0,0.0
2645,11015,0,0.0
2646,11016,0,0.0
2647,11023,0,0.0
2648,11029,0,0.0
2649,11030,0,0.0
2650,11031,0,0.0
2651,11032,0,0.0
2652,11034,0,0.0
2653,11037,0,0.0
2654,11042,0,0.0
2655,11055,0,0.0
2656,11056,0,0.0
2657,11059,0,0.0
2658,11065,0,0.0
2659,11081,0,0.0
2660,11082,0,1.0
2661,11087,0,0.0
2662,11092,0,0.0
2663,11097,0,0.0
2664,11107,0,0.0
2665,11115,0,0.0
2666,11119,0,0.0
2667,11120,0,0.0
2668,11123,0,0.0
2669,11130,0,0.0
2670,11132,0,0.0
2671,11137,0,0.0
2672,11143,0,0.0
2673,11149,0,0.0
2674,11157,0,0.0
2675,11167,0,0.0
2676,11171,0,0.0
2677,11174,0,0.0
2678,11179,0,0.0
2679,11185,0,0.0
2680,11186,0,0.0
2681,11193,0,0.0
2682,11199,0,0.0
2683,11201,0,0.0
2684,11202,0,0.0
2685,11223,0,0.0
2686,11227,0,0.0
2687,11232,0,0.0
2688,11241,0,0.0
2689,11246,0,0.0
2690,11247,0,0.0
2691,11271,0,0.0
2692,11283,0,0.0
2693,11287,0,0.0
2694,11289,0,0.0
2695,11292,0,0.0
2696,11297,0,0.0
2697,11303,0,0.0
2698,11304,0,0.0
2699,11306,0,0.0
2700,11314,0,0.0
2701,11316,0,0.0
2702,11326,0,0.0
2703,11332,0,0.0
2704,11336,0,0.0
2705,11342,0,0.0
2706,11346,0,0.0
2707,11354,0,1.0
2708,11364,0,0.0
2709,11365,0,0.0
2710,11381,0,0.0
2711,11382,0,0.0
2712,11391,0,0.0
2713,11394,0,0.0
2714,11401,0,0.0
2715,11402,0,0.0
2716,11421,0,0.0
2717,11426,0,0.0
2718,11430,0,0.0
2719,11431,0,0.0
2720,11440,0,0.0
2721,11445,0,0.0
2722,11449,0,0.0
2723,11467,0,0.0
2724,11474,0,0.0
2725,11475,0,0.0
2726,11480,0,0.0
2727,11496,0,0.0
2728,11499,0,0.0
2729,11501,0,0.0
2730,11503,0,0.0
2731,11509,0,0.0
2732,11515,0,0.0
2733,11524,0,0.0
2734,11530,0,0.0
2735,11539,0,0.0
2736,11542,0,0.0
2737,11544,0,0.0
2738,11557,0,0.0
2739,11560,0,0.0
2740,11562,0,0.0
2741,11570,0,0.0
2742,11583,0,0.0
2743,11586,0,0.0
2744,11620,0,0.0
2745,11622,0,0.0
2746,11626,0,0.0
2747,11629,0,0.0
2748,11632,0,0.0
2749,11634,0,0.0
2750,11641,0,1.0
2751,11643,0,0.0
2752,11659,0,0.0
2753,11662,0,0.0
2754,11663,0,0.0
2755,11674,0,0.0
2756,11676,0,0.0
2757,11682,0,0.0
2758,11687,1,0.0
2759,11690,0,0.0
2760,11691,0,0.0
2761,11703,0,0.0
2762,11707,0,0.0
2763,11713,0,0.0
2764,11721,0,0.0
2765,11727,0,0.0
2766,11731,0,0.0
2767,11732,0,0.0
2768,11741,0,0.0
2769,11752,0,0.0
2770,11753,0,0.0
2771,11764,0,0.0
2772,11775,0,0.0
2773,11777,0,0.0
2774,11790,0,0.0
2775,11796,0,0.0
2776,11811,0,0.0
2777,11836,0,0.0
2778,11842,0,0.0
2779,11846,0,0.0
2780,11854,0,0.0
2781,11857,0,0.0
2782,11863,1,0.0
2783,11864,0,0.0
2784,11867,0,1.0
2785,11869,0,0.0
2786,11877,0,0.0
2787,11889,0,0.0
2788,11891,0,0.0
2789,11892,0,0.0
2790,11893,0,0.0
2791,11899,0,0.0
2792,11903,0,0.0
2793,11906,0,0.0
2794,11909,0,0.0
2795,11913,0,0.0
2796,11915,0,0.0
2797,11922,0,0.0
2798,11926,0,0.0
2799,11946,0,0.0
2800,11950,0,0.0
2801,11955,0,0.0
2802,11960,0,0.0
2803,11961,0,0.0
2804,11962,0,0.0
2805,11971,0,0.0
2806,11983,0,0.0
2807,11991,0,0.0
2808,11995,0,0.0
2809,11996,0,0.0
2810,12000,0,0.0
2811,12001,0,0.0
2812,12002,0,0.0
2813,12003,0,0.0
2814,12006,0,0.0
2815,12015,0,0.0
2816,12021,0,0.0
2817,12024,0,0.0
2818,12025,0,0.0
2819,12027,0,0.0
2820,12034,0,0.0
2821,12037,0,0.0
2822,12039,0,0.0
2823,12043,0,0.0
2824,12044,0,0.0
2825,12046,0,0.0
2826,12050,0,0.0
2827,12054,0,0.0
2828,12056,0,0.0
2829,12057,0,0.0
2830,12064,0,0.0
2831,12066,0,0.0
2832,12069,0,1.0
2833,12072,0,0.0
2834,12082,0,0.0
2835,12084,0,0.0
2836,12087,1,0.0
2837,12089,0,0.0
2838,12102,0,0.0
2839,12107,1,0.0
2840,12111,1,0.0
2841,12115,0,0.0
2842,12116,0,0.0
2843,12123,1,0.0
2844,12124,0,0.0
2845,12127,0,0.0
2846,12129,0,0.0
2847,12143,0,0.0
2848,12150,0,0.0
2849,12153,0,0.0
2850,12156,0,0.0
2851,12162,0,0.0
2852,12166,0,0.0
2853,12172,0,0.0
2854,12174,0,0.0
2855,12179,0,0.0
2856,12187,0,0.0
2857,12195,0,0.0
2858,12216,0,0.0
2859,12224,0,0.0
2860,12225,0,0.0
2861,12229,0,0.0
2862,12230,0,0.0
2863,12232,0,0.0
2864,12235,0,0.0
2865,12237,0,0.0
2866,12239,0,0.0
2867,12242,0,0.0
2868,12243,0,0.0
2869,12249,0,0.0
2870,12254,0,0.0
2871,12262,0,0.0
2872,12263,0,0.0
2873,12267,1,0.0
2874,12269,0,0.0
2875,12275,0,0.0
2876,12281,0,0.0
2877,12283,1,0.0
2878,12284,0,0.0
2879,12292,0,0.0
2880,12297,0,0.0
2881,12311,0,0.0
2882,12322,0,0.0
2883,12326,0,0.0
2884,12329,0,0.0
2885,12331,0,0.0
2886,12332,0,0.0
2887,12340,0,0.0
2888,12346,0,0.0
2889,12349,0,0.0
2890,12352,0,0.0
2891,12354,0,0.0
2892,12356,0,0.0
2893,12364,0,0.0
2894,12366,0,0.0
2895,12370,0,0.0
2896,12374,0,0.0
2897,12376,1,0.0
2898,12379,0,0.0
2899,12385,0,0.0
2900,12393,0,0.0
2901,12397,0,0.0
2902,12400,0,0.0
2903,12407,0,0.0
2904,12409,0,0.0
2905,12410,0,0.0
2906,12411,0,0.0
2907,12417,0,0.0
2908,12419,0,0.0
2909,12423,0,0.0
2910,12429,0,0.0
2911,12436,0,0.0
2912,12443,0,0.0
2913,12447,0,0.0
2914,12449,0,0.0
2915,12450,0,0.0
2916,12453,0,0.0
2917,12460,0,0.0
2918,12465,0,0.0
2919,12469,0,0.0
2920,12472,0,0.0
2921,12480,0,0.0
2922,12489,0,0.0
2923,12492,0,0.0
2924,12494,0,0.0
2925,12496,0,0.0
2926,12499,0,0.0
2927,12502,0,0.0
2928,12510,1,0.0
2929,12516,0,0.0
2930,12537,0,0.0
2931,12553,0,0.0
2932,12559,0,0.0
2933,12562,0,0.0
2934,12569,0,0.0
2935,12583,0,0.0
2936,12587,0,0.0
2937,12590,0,0.0
2938,12591,0,0.0
2939,12600,0,0.0
2940,12602,0,0.0
2941,12603,0,0.0
2942,12604,0,0.0
2943,12605,1,0.0
2944,12609,0,0.0
2945,12611,0,0.0
2946,12614,0,0.0
2947,12616,0,0.0
2948,12622,0,0.0
2949,12625,0,0.0
2950,12630,0,0.0
2951,12633,0,0.0
2952,12636,1,0.0
2953,12640,0,0.0
2954,12641,0,0.0
2955,12643,0,0.0
2956,12647,0,0.0
2957,12649,0,0.0
2958,12654,0,0.0
2959,12655,0,0.0
2960,12664,0,0.0
2961,12667,0,0.0
2962,12673,0,0.0
2963,12675,0,0.0
2964,12679,0,0.0
2965,12680,0,0.0
2966,12682,0,0.0
2967,12683,0,0.0
2968,12684,0,0.0
2969,12685,1,0.0
2970,12692,0,0.0
2971,12693,0,0.0
2972,12702,0,0.0
2973,12707,0,0.0
2974,12709,0,0.0
2975,12717,0,0.0
2976,12720,0,0.0
2977,12727,0,0.0
2978,12732,0,0.0
2979,12734,0,0.0
2980,12737,0,0.0
2981,12741,0,0.0
2982,12749,0,0.0
2983,12751,0,0.0
2984,12752,0,0.0
2985,12753,0,0.0
2986,12755,0,0.0
2987,12756,0,0.0
2988,12759,0,0.0
2989,12762,0,0.0
2990,12765,0,0.0
2991,12766,0,0.0
2992,12771,0,0.0
2993,12774,0,0.0
2994,12780,0,0.0
2995,12783,0,0.0
2996,12784,0,0.0
2997,12785,0,0.0
2998,12786,0,0.0
2999,12789,0,0.0
3000,12791,0,0.0
3001,12793,0,0.0
3002,12794,0,0.0
3003,12795,0,0.0
3004,12797,0,0.0
3005,12801,0,0.0
3006,12803,0,0.0
3007,12804,0,0.0
3008,12807,0,0.0
3009,12809,0,0.0
3010,12810,0,0.0
3011,12824,0,0.0
3012,12833,0,0.0
3013,12834,0,0.0
3014,12835,0,0.0
3015,12837,0,0.0
3016,12839,0,0.0
3017,12846,0,0.0
3018,12849,0,0.0
3019,12850,0,0.0
3020,12852,0,0.0
3021,12859,0,0.0
3022,12860,0,0.0
3023,12864,0,0.0
3024,12867,1,0.0
3025,12869,0,0.0
3026,12870,0,0.0
3027,12871,0,0.0
3028,12879,0,0.0
3029,12880,0,0.0
3030,12887,0,0.0
3031,12893,0,0.0
3032,12897,0,0.0
3033,12905,0,0.0
3034,12911,0,0.0
3035,12931,0,0.0
3036,12934,0,0.0
3037,12942,0,0.0
3038,12943,0,0.0
3039,12949,0,0.0
3040,12961,0,0.0
3041,12967,0,0.0
3042,12973,0,0.0
3043,12979,0,0.0
3044,12981,0,0.0
3045,12986,0,0.0
3046,12987,0,0.0
3047,12990,0,0.0
3048,12993,0,0.0
3049,12994,1,0.0
3050,13010,0,0.0
3051,13013,0,0.0
3052,13015,0,0.0
3053,13020,0,0.0
3054,13022,0,0.0
3055,13030,0,0.0
3056,13031,0,0.0
3057,13036,1,0.0
3058,13037,0,0.0
3059,13041,0,0.0
3060,13045,0,0.0
3061,13052,0,0.0
3062,13053,0,0.0
3063,13057,1,0.0
3064,13064,0,0.0
3065,13067,1,0.0
3066,13069,0,0.0
3067,13070,0,0.0
3068,13073,0,0.0
3069,13074,0,0.0
3070,13076,1,0.0
3071,13079,0,0.0
3072,13084,0,0.0
3073,13086,0,0.0
3074,13087,0,0.0
3075,13092,0,0.0
3076,13095,0,0.0
3077,13097,0,0.0
3078,13100,0,0.0
3079,13101,0,0.0
3080,13110,0,0.0
3081,13121,0,0.0
3082,13125,0,0.0
3083,13126,0,0.0
3084,13130,0,0.0
3085,13131,0,0.0
3086,13133,0,0.0
3087,13136,0,0.0
3088,13145,0,0.0
3089,13156,0,0.0
3090,13169,0,0.0
3091,13172,0,0.0
3092,13175,1,0.0
3093,13179,0,0.0
3094,13191,0,0.0
3095,13192,0,0.0
3096,13195,0,0.0
3097,13199,0,0.0
3098,13204,0,0.0
3099,13206,0,0.0
3100,13209,0,0.0
3101,13210,0,0.0
3102,13227,0,0.0
3103,13229,0,0.0
3104,13231,0,0.0
3105,13234,0,0.0
3106,13246,0,0.0
3107,13261,0,0.0
3108,13262,0,0.0
3109,13263,0,0.0
3110,13276,0,0.0
3111,13279,0,0.0
3112,13287,0,0.0
3113,13291,0,0.0
3114,13295,0,0.0
3115,13303,0,0.0
3116,13310,0,0.0
3117,13311,0,0.0
3118,13314,0,0.0
3119,13327,1,0.0
3120,13331,0,0.0
3121,13332,1,0.0
3122,13336,0,0.0
3123,13337,0,0.0
3124,13343,0,0.0
3125,13352,0,0.0
3126,13357,0,0.0
3127,13359,0,0.0
3128,13361,0,0.0
3129,13367,0,0.0
3130,13371,0,0.0
3131,13384,0,0.0
3132,13390,0,0.0
3133,13391,0,0.0
3134,13393,0,0.0
3135,13396,0,0.0
3136,13401,0,0.0
3137,13404,0,0.0
3138,13406,0,0.0
3139,13411,0,0.0
3140,13419,0,0.0
3141,13422,0,0.0
3142,13435,0,0.0
3143,13450,0,0.0
3144,13451,0,0.0
3145,13453,0,0.0
3146,13459,0,0.0
3147,13463,0,0.0
3148,13471,0,0.0
3149,13472,0,0.0
3150,13474,0,0.0
3151,13479,0,0.0
3152,13490,0,0.0
3153,13494,0,1.0
3154,13496,0,1.0
3155,13511,0,1.0
3156,13513,0,0.0
3157,13514,0,0.0
3158,13516,0,0.0
3159,13517,0,0.0
3160,13520,0,0.0
3161,13530,0,0.0
3162,13534,0,0.0
3163,13545,0,0.0
3164,13551,0,0.0
3165,13563,0,0.0
3166,13573,0,0.0
3167,13574,0,0.0
3168,13579,0,0.0
3169,13580,0,0.0
3170,13584,0,0.0
3171,13586,0,0.0
3172,13612,0,0.0
3173,13613,0,0.0
3174,13617,0,0.0
3175,13622,0,0.0
3176,13627,0,0.0
3177,13629,0,0.0
3178,13631,0,0.0
3179,13632,0,0.0
3180,13635,0,0.0
3181,13642,0,0.0
3182,13653,0,0.0
3183,13663,0,0.0
3184,13666,0,0.0
3185,13670,0,0.0
3186,13686,0,0.0
3187,13687,0,0.0
3188,13703,0,0.0
3189,13704,0,0.0
3190,13706,0,0.0
3191,13709,0,0.0
3192,13710,0,0.0
3193,13716,0,0.0
3194,13723,0,0.0
3195,13724,0,0.0
3196,13725,0,0.0
3197,13727,0,0.0
3198,13731,0,0.0
3199,13739,0,0.0
3200,13750,0,0.0
3201,13761,0,0.0
3202,13763,0,0.0
3203,13776,0,0.0
3204,13789,0,0.0
3205,13790,0,0.0
3206,13796,0,0.0
3207,13801,0,0.0
3208,13802,0,0.0
3209,13803,0,0.0
3210,13811,0,0.0
3211,13815,0,0.0
3212,13819,0,0.0
3213,13820,0,0.0
3214,13830,0,0.0
3215,13843,0,0.0
3216,13844,0,0.0
3217,13849,0,0.0
3218,13851,0,0.0
3219,13853,0,0.0
3220,13857,1,0.0
3221,13880,0,0.0
3222,13885,0,1.0
3223,13889,0,0.0
3224,13893,0,0.0
3225,13896,0,0.0
3226,13899,0,0.0
3227,13900,0,0.0
3228,13903,0,0.0
3229,13910,0,0.0
3230,13912,0,1.0
3231,13914,0,0.0
3232,13921,0,0.0
3233,13925,0,0.0
3234,13929,0,0.0
3235,13943,0,0.0
3236,13946,0,0.0
3237,13947,0,0.0
3238,13950,0,0.0
3239,13956,0,0.0
3240,13960,0,0.0
3241,13963,0,0.0
3242,13970,0,1.0
3243,13973,1,0.0
3244,13975,0,0.0
3245,13976,0,0.0
3246,13977,0,0.0
3247,13982,0,0.0
3248,13991,0,0.0
3249,13997,0,0.0
3250,14000,0,0.0
3251,14002,0,0.0
3252,14011,0,0.0
3253,14012,0,0.0
3254,14026,0,1.0
3255,14053,0,0.0
3256,14057,0,0.0
3257,14059,0,0.0
3258,14065,0,0.0
3259,14075,0,0.0
3260,14089,0,1.0
3261,14095,0,0.0
3262,14100,0,0.0
3263,14105,0,0.0
3264,14107,0,0.0
3265,14115,0,1.0
3266,14119,0,0.0
3267,14133,0,0.0
3268,14134,0,0.0
3269,14135,0,0.0
3270,14137,0,0.0
3271,14139,0,0.0
3272,14140,0,0.0
3273,14146,0,0.0
3274,14155,0,0.0
3275,14180,0,0.0
3276,14186,0,0.0
3277,14195,0,0.0
3278,14206,0,0.0
3279,14223,0,0.0
3280,14224,0,0.0
3281,14237,0,0.0
3282,14239,0,0.0
3283,14241,0,0.0
3284,14243,0,0.0
3285,14244,0,0.0
3286,14259,0,0.0
3287,14282,0,0.0
3288,14294,0,0.0
3289,14296,0,0.0
3290,14302,0,0.0
3291,14309,0,0.0
3292,14316,0,0.0
3293,14321,0,0.0
3294,14329,0,0.0
3295,14330,0,0.0
3296,14341,0,0.0
3297,14342,0,0.0
3298,14385,0,0.0
3299,14407,0,0.0
3300,14415,0,0.0
3301,14436,0,0.0
3302,14439,0,0.0
3303,14445,0,0.0
3304,14456,0,0.0
3305,14481,0,0.0
3306,14482,0,0.0
3307,14505,0,0.0
3308,14506,0,0.0
3309,14514,0,0.0
3310,14523,0,0.0
3311,14530,0,0.0
3312,14532,0,0.0
3313,14541,0,0.0
3314,14549,0,0.0
3315,14550,0,0.0
3316,14556,0,0.0
3317,14557,0,0.0
3318,14583,0,0.0
3319,14587,0,0.0
3320,14591,0,0.0
3321,14592,0,0.0
3322,14596,1,0.0
3323,14602,0,0.0
3324,14605,0,0.0
3325,14610,0,0.0
3326,14611,0,0.0
3327,14613,0,1.0
3328,14622,0,0.0
3329,14623,0,0.0
3330,14636,0,0.0
3331,14643,0,1.0
3332,14680,0,0.0
3333,14682,0,0.0
3334,14699,0,0.0
3335,14702,0,0.0
3336,14705,0,0.0
3337,14706,0,0.0
3338,14709,0,0.0
3339,14725,0,0.0
3340,14727,0,0.0
3341,14730,0,0.0
3342,14732,0,0.0
3343,14734,0,0.0
3344,14735,0,0.0
3345,14741,0,0.0
3346,14747,0,0.0
3347,14750,0,0.0
3348,14751,0,0.0
3349,14756,0,0.0
3350,14757,0,0.0
3351,14761,0,0.0
3352,14767,0,0.0
3353,14775,0,0.0
3354,14776,0,0.0
3355,14777,0,0.0
3356,14779,0,0.0
3357,14784,0,0.0
3358,14787,0,0.0
3359,14791,0,0.0
3360,14797,1,0.0
3361,14800,0,0.0
3362,14802,0,0.0
3363,14807,0,0.0
3364,14817,0,0.0
3365,14831,0,0.0
3366,14837,0,0.0
3367,14842,0,0.0
3368,14843,0,0.0
3369,14844,0,0.0
3370,14845,0,0.0
3371,14846,0,0.0
3372,14854,0,0.0
3373,14855,0,0.0
3374,14867,0,0.0
3375,14869,0,0.0
3376,14875,0,0.0
3377,14877,0,0.0
3378,14887,0,0.0
3379,14892,0,0.0
3380,14899,0,0.0
3381,14903,0,0.0
3382,14905,0,0.0
3383,14913,0,0.0
3384,14914,0,0.0
3385,14917,0,0.0
3386,14922,0,0.0
3387,14925,0,0.0
3388,14927,0,0.0
3389,14933,0,0.0
3390,14934,0,0.0
3391,14939,0,0.0
3392,14940,0,0.0
3393,14941,0,0.0
3394,14943,0,0.0
3395,14944,0,0.0
3396,14947,0,0.0
3397,14950,0,0.0
3398,14952,0,0.0
3399,14956,0,0.0
3400,14965,0,0.0
3401,14966,0,0.0
3402,14970,0,0.0
3403,14976,0,0.0
3404,14977,0,0.0
3405,14982,0,0.0
3406,14985,0,0.0
3407,14992,0,1.0
3408,14993,0,0.0
3409,15000,1,0.0
3410,15001,0,1.0
3411,15002,0,0.0
3412,15009,0,0.0
3413,15010,0,1.0
3414,15019,0,0.0
3415,15026,0,0.0
3416,15035,0,0.0
3417,15037,0,0.0
3418,15041,0,0.0
3419,15043,0,0.0
3420,15044,0,0.0
3421,15064,0,0.0
3422,15070,0,0.0
3423,15083,0,0.0
3424,15085,0,0.0
3425,15091,1,0.0
3426,15094,0,0.0
3427,15096,0,0.0
3428,15104,0,0.0
3429,15105,0,0.0
3430,15107,0,0.0
3431,15112,0,0.0
3432,15127,1,0.0
3433,15130,0,0.0
3434,15134,0,0.0
3435,15145,1,0.0
3436,15154,0,0.0
3437,15156,0,0.0
3438,15160,0,0.0
3439,15169,1,1.0
3440,15171,1,0.0
3441,15173,0,0.0
3442,15185,1,0.0
3443,15193,0,0.0
3444,15195,0,0.0
3445,15197,0,0.0
3446,15199,0,0.0
3447,15200,0,0.0
3448,15201,0,0.0
3449,15202,0,0.0
3450,15215,0,0.0
3451,15220,0,0.0
3452,15231,0,0.0
3453,15242,0,0.0
3454,15252,0,0.0
3455,15253,0,0.0
3456,15259,0,0.0
3457,15264,0,0.0
3458,15274,0,0.0
3459,15276,0,0.0
3460,15279,0,0.0
3461,15283,0,0.0
3462,15293,0,0.0
3463,15305,0,0.0
3464,15309,0,0.0
3465,15312,0,0.0
3466,15315,0,0.0
3467,15329,0,0.0
3468,15334,0,0.0
3469,15335,0,0.0
3470,15342,0,0.0
3471,15343,0,0.0
3472,15346,0,0.0
3473,15355,0,0.0
3474,15357,0,1.0
3475,15361,0,1.0
3476,15362,0,0.0
3477,15371,0,0.0
3478,15372,0,0.0
3479,15374,0,0.0
3480,15375,0,0.0
3481,15376,0,0.0
3482,15380,1,0.0
3483,15381,0,0.0
3484,15382,0,0.0
3485,15394,0,0.0
3486,15397,0,0.0
3487,15402,0,0.0
3488,15403,1,0.0
3489,15406,0,0.0
3490,15407,0,0.0
3491,15409,0,1.0
3492,15412,0,0.0
3493,15413,0,0.0
3494,15415,0,0.0
3495,15416,0,0.0
3496,15419,0,0.0
3497,15422,0,0.0
3498,15425,0,0.0
3499,15426,0,0.0
3500,15432,0,0.0
3501,15446,0,0.0
3502,15450,1,0.0
3503,15452,0,1.0
3504,15454,0,0.0
3505,15455,1,0.0
3506,15462,0,0.0
3507,15472,0,0.0
3508,15486,0,0.0
3509,15489,0,0.0
3510,15495,0,0.0
3511,15496,0,0.0
3512,15497,1,0.0
3513,15502,0,0.0
3514,15512,1,0.0
3515,15524,0,0.0
3516,15529,0,0.0
3517,15533,1,0.0
3518,15542,0,0.0
3519,15545,0,0.0
3520,15546,1,0.0
3521,15561,0,0.0
3522,15562,0,0.0
3523,15563,0,0.0
3524,15564,0,0.0
3525,15567,0,0.0
3526,15572,0,0.0
3527,15580,0,0.0
3528,15602,0,0.0
3529,15612,0,0.0
3530,15614,0,0.0
3531,15626,0,0.0
3532,15629,0,0.0
3533,15630,0,0.0
3534,15634,0,0.0
3535,15641,0,0.0
3536,15646,0,0.0
3537,15652,0,0.0
3538,15654,0,0.0
3539,15656,0,0.0
3540,15660,0,0.0
3541,15670,1,0.0
3542,15671,0,0.0
3543,15674,0,0.0
3544,15677,0,0.0
3545,15680,0,0.0
3546,15690,0,0.0
3547,15691,0,0.0
3548,15699,0,0.0
3549,15705,0,0.0
3550,15711,0,0.0
3551,15722,0,0.0
3552,15735,0,0.0
3553,15741,0,0.0
3554,15743,0,0.0
3555,15751,0,0.0
3556,15762,0,0.0
3557,15767,0,0.0
3558,15771,0,0.0
3559,15774,0,0.0
3560,15775,0,0.0
3561,15779,0,0.0
3562,15780,0,0.0
3563,15786,0,0.0
3564,15791,0,0.0
3565,15797,0,0.0
3566,15799,0,0.0
3567,15800,0,0.0
3568,15804,0,0.0
3569,15807,0,0.0
3570,15822,0,0.0
3571,15824,0,0.0
3572,15829,0,0.0
3573,15830,0,0.0
3574,15836,0,0.0
3575,15837,0,0.0
3576,15844,0,0.0
3577,15849,0,0.0
3578,15854,0,0.0
3579,15857,0,0.0
3580,15859,0,0.0
3581,15862,0,0.0
3582,15865,0,0.0
3583,15866,0,0.0
3584,15869,0,0.0
3585,15870,0,0.0
3586,15871,0,0.0
3587,15874,0,0.0
3588,15882,0,0.0
3589,15884,0,0.0
3590,15887,0,0.0
3591,15889,0,0.0
3592,15894,0,0.0
3593,15897,0,0.0
3594,15901,0,0.0
3595,15902,0,0.0
3596,15904,0,0.0
