,id,direct_report,direct_report_prediction
2430,9841,0,0.0
2431,9843,0,0.0
2432,9845,0,0.0
2433,9853,0,0.0
2434,9854,0,1.0
2435,9859,1,0.0
2436,9866,0,1.0
2437,9875,0,0.0
2438,9880,0,0.0
2439,9885,0,0.0
2440,9891,0,0.0
2441,9893,0,0.0
2442,9895,0,0.0
2443,9903,0,0.0
2444,9914,0,0.0
2445,9916,0,0.0
2446,9917,0,1.0
2447,9925,0,0.0
2448,9926,1,0.0
2449,9929,0,0.0
2450,9931,0,1.0
2451,9936,1,1.0
2452,9937,0,0.0
2453,9941,0,0.0
2454,9946,0,0.0
2455,9949,0,1.0
2456,9960,0,1.0
2457,9961,0,0.0
2458,9971,0,0.0
2459,9977,0,1.0
2460,9979,0,0.0
2461,9989,0,0.0
2462,9992,0,0.0
2463,9995,0,0.0
2464,10000,0,0.0
2465,10005,0,0.0
2466,10016,0,0.0
2467,10017,0,0.0
2468,10021,0,0.0
2469,10022,0,0.0
2470,10024,0,0.0
2471,10027,0,0.0
2472,10030,0,0.0
2473,10036,0,1.0
2474,10041,1,1.0
2475,10044,0,0.0
2476,10046,0,1.0
2477,10051,0,1.0
2478,10052,0,0.0
2479,10060,0,0.0
2480,10062,0,0.0
2481,10065,0,0.0
2482,10066,1,1.0
2483,10067,0,0.0
2484,10073,0,0.0
2485,10074,0,0.0
2486,10075,0,1.0
2487,10076,0,0.0
2488,10079,0,0.0
2489,10087,0,0.0
2490,10091,0,0.0
2491,10092,1,0.0
2492,10101,0,0.0
2493,10103,0,0.0
2494,10105,0,0.0
2495,10107,1,0.0
2496,10109,0,0.0
2497,10110,1,1.0
2498,10112,0,1.0
2499,10113,0,0.0
2500,10115,0,0.0
2501,10116,0,0.0
2502,10119,0,0.0
2503,10124,0,0.0
2504,10127,1,0.0
2505,10131,1,1.0
2506,10134,0,0.0
2507,10136,0,1.0
2508,10137,0,0.0
2509,10140,0,0.0
2510,10145,0,0.0
2511,10147,0,0.0
2512,10149,0,0.0
2513,10151,0,0.0
2514,10152,0,0.0
2515,10155,0,0.0
2516,10156,1,0.0
2517,10157,1,0.0
2518,10162,1,0.0
2519,10187,0,0.0
2520,10191,0,0.0
2521,10192,1,0.0
2522,10201,0,0.0
2523,10207,0,0.0
2524,10210,1,1.0
2525,10227,0,0.0
2526,10231,0,0.0
2527,10232,0,0.0
2528,10234,0,0.0
2529,10236,0,0.0
2530,10239,0,0.0
2531,10241,0,0.0
2532,10242,1,0.0
2533,10255,0,0.0
2534,10274,1,0.0
2535,10275,0,1.0
2536,10277,1,0.0
2537,10281,1,0.0
2538,10286,1,1.0
2539,10292,0,0.0
2540,10295,0,0.0
2541,10296,0,0.0
2542,10309,0,0.0
2543,10314,0,1.0
2544,10316,0,0.0
2545,10319,0,0.0
2546,10324,0,0.0
2547,10327,0,0.0
2548,10342,0,0.0
2549,10344,0,0.0
2550,10347,0,0.0
2551,10350,1,1.0
2552,10352,0,0.0
2553,10353,0,0.0
2554,10354,0,0.0
2555,10359,0,0.0
2556,10364,0,0.0
2557,10371,0,1.0
2558,10377,0,0.0
2559,10391,0,0.0
2560,10392,0,0.0
2561,10393,1,1.0
2562,10395,1,0.0
2563,10397,1,1.0
2564,10400,0,0.0
2565,10405,0,0.0
2566,10406,0,1.0
2567,10415,0,0.0
2568,10416,0,0.0
2569,10424,0,0.0
2570,10427,1,1.0
2571,10431,0,0.0
2572,10440,0,0.0
2573,10441,0,0.0
2574,10442,0,1.0
2575,10443,0,0.0
2576,10452,1,0.0
2577,10483,0,1.0
2578,10492,0,0.0
2579,10493,0,0.0
2580,10499,0,0.0
2581,10500,0,0.0
2582,10502,0,1.0
2583,10503,0,0.0
2584,10511,0,0.0
2585,10515,1,1.0
2586,10517,0,0.0
2587,10519,0,0.0
2588,10521,1,1.0
2589,10523,1,0.0
2590,10524,1,1.0
2591,10532,0,0.0
2592,10536,0,0.0
2593,10537,0,1.0
2594,10539,0,0.0
2595,10545,0,0.0
2596,10553,0,0.0
2597,10554,0,0.0
2598,10562,0,1.0
2599,10563,0,0.0
2600,10566,0,0.0
2601,10569,0,0.0
2602,10573,0,1.0
2603,10577,0,1.0
2604,10586,0,1.0
2605,10587,0,0.0
2606,10589,0,0.0
2607,10590,1,1.0
2608,10592,0,0.0
2609,10595,0,0.0
2610,10599,0,0.0
2611,10600,0,1.0
2612,10616,0,0.0
2613,10619,0,0.0
2614,10622,0,0.0
2615,10623,0,0.0
2616,10624,0,0.0
2617,10627,0,0.0
2618,10629,0,0.0
2619,10630,0,0.0
2620,10635,0,1.0
2621,10644,0,0.0
2622,10656,0,1.0
2623,10657,0,0.0
2624,10660,0,0.0
2625,10667,0,0.0
2626,10669,0,0.0
2627,10675,0,0.0
2628,10680,0,0.0
2629,10681,0,0.0
2630,10685,0,0.0
2631,10690,0,0.0
2632,10702,0,0.0
2633,10712,0,0.0
2634,10715,0,0.0
2635,10719,1,1.0
2636,10723,0,0.0
2637,10724,0,1.0
2638,10739,0,0.0
2639,10742,0,0.0
2640,10749,0,0.0
2641,10750,0,0.0
2642,10753,0,0.0
2643,10763,0,0.0
2644,10770,0,0.0
2645,10771,1,1.0
2646,10772,0,0.0
2647,10773,1,1.0
2648,10777,0,0.0
2649,10781,1,1.0
2650,10783,0,0.0
2651,10789,0,0.0
2652,10797,0,0.0
2653,10800,0,0.0
2654,10802,0,0.0
2655,10809,0,0.0
2656,10812,0,1.0
2657,10816,0,1.0
2658,10821,0,0.0
2659,10823,1,1.0
2660,10831,1,0.0
2661,10834,0,0.0
2662,10843,0,0.0
2663,10844,0,0.0
2664,10846,0,0.0
2665,10850,0,1.0
2666,10853,0,0.0
2667,10857,1,0.0
2668,10859,0,1.0
2669,10862,0,0.0
2670,10863,0,1.0
2671,10870,0,0.0
2672,10877,0,0.0
2673,10882,0,1.0
2674,10883,0,0.0
2675,10887,0,0.0
2676,10889,0,0.0
2677,10894,0,1.0
2678,10906,0,0.0
2679,10916,0,0.0
2680,10925,0,1.0
2681,10932,0,0.0
2682,10939,1,1.0
2683,10946,0,1.0
2684,10953,0,0.0
2685,10962,0,0.0
2686,10972,0,0.0
2687,10977,0,0.0
2688,10989,0,1.0
2689,11001,0,1.0
2690,11009,0,0.0
2691,11010,0,0.0
2692,11012,0,0.0
2693,11014,0,0.0
2694,11015,0,0.0
2695,11016,0,0.0
2696,11019,0,0.0
2697,11020,0,0.0
2698,11026,0,0.0
2699,11027,1,1.0
2700,11031,0,0.0
2701,11036,0,0.0
2702,11042,0,0.0
2703,11047,0,0.0
2704,11060,0,0.0
2705,11075,0,1.0
2706,11076,0,0.0
2707,11083,0,0.0
2708,11085,0,0.0
2709,11095,0,0.0
2710,11097,0,1.0
2711,11125,0,0.0
2712,11131,0,0.0
2713,11135,0,0.0
2714,11139,0,0.0
2715,11146,0,0.0
2716,11151,0,1.0
2717,11154,1,1.0
2718,11157,1,1.0
2719,11159,0,0.0
2720,11161,0,0.0
2721,11165,1,0.0
2722,11166,0,0.0
2723,11174,0,0.0
2724,11181,0,1.0
2725,11189,0,0.0
2726,11193,0,0.0
2727,11207,0,0.0
2728,11210,0,0.0
2729,11213,0,0.0
2730,11220,0,0.0
2731,11221,0,0.0
2732,11225,0,0.0
2733,11227,0,0.0
2734,11232,0,0.0
2735,11236,0,0.0
2736,11243,1,1.0
2737,11250,0,0.0
2738,11254,0,0.0
2739,11257,0,0.0
2740,11260,0,0.0
2741,11272,0,1.0
2742,11284,0,0.0
2743,11292,0,0.0
2744,11297,0,0.0
2745,11302,0,0.0
2746,11313,0,0.0
2747,11327,0,0.0
2748,11332,0,0.0
2749,11344,0,0.0
2750,11349,0,1.0
2751,11360,0,1.0
2752,11363,0,0.0
2753,11366,0,0.0
2754,11367,1,0.0
2755,11371,0,0.0
2756,11377,0,0.0
2757,11379,1,0.0
2758,11382,0,0.0
2759,11387,0,0.0
2760,11389,0,0.0
2761,11391,0,0.0
2762,11396,0,0.0
2763,11399,0,0.0
2764,11403,0,0.0
2765,11407,0,0.0
2766,11411,0,0.0
2767,11419,0,0.0
2768,11421,0,0.0
2769,11426,0,0.0
2770,11429,0,1.0
2771,11430,0,0.0
2772,11441,0,0.0
2773,11442,0,0.0
2774,11445,0,0.0
2775,11463,0,0.0
2776,11464,0,0.0
2777,11472,0,0.0
2778,11474,0,0.0
2779,11480,0,0.0
2780,11481,0,0.0
2781,11485,0,0.0
2782,11486,0,0.0
2783,11496,0,0.0
2784,11497,0,0.0
2785,11499,0,0.0
2786,11503,0,0.0
2787,11511,0,0.0
2788,11512,0,0.0
2789,11516,0,0.0
2790,11522,0,0.0
2791,11535,0,0.0
2792,11536,0,0.0
2793,11543,0,0.0
2794,11544,0,0.0
2795,11546,0,1.0
2796,11549,0,0.0
2797,11551,0,0.0
2798,11553,0,0.0
2799,11554,0,0.0
2800,11557,0,0.0
2801,11561,0,0.0
2802,11562,0,0.0
2803,11563,0,0.0
2804,11569,0,0.0
2805,11573,0,0.0
2806,11582,0,0.0
2807,11593,0,0.0
2808,11595,0,0.0
2809,11596,0,0.0
2810,11606,0,1.0
2811,11611,0,1.0
2812,11622,0,0.0
2813,11625,0,0.0
2814,11631,0,0.0
2815,11633,0,0.0
2816,11642,0,0.0
2817,11647,0,0.0
2818,11652,0,1.0
2819,11664,0,1.0
2820,11670,0,0.0
2821,11676,1,0.0
2822,11677,0,1.0
2823,11680,0,0.0
2824,11682,0,0.0
2825,11683,0,0.0
2826,11686,0,0.0
2827,11692,0,0.0
2828,11697,0,0.0
2829,11700,0,0.0
2830,11704,0,0.0
2831,11705,0,0.0
2832,11717,0,0.0
2833,11719,0,0.0
2834,11720,0,0.0
2835,11733,0,1.0
2836,11735,0,0.0
2837,11736,0,0.0
2838,11742,1,0.0
2839,11749,0,0.0
2840,11760,0,0.0
2841,11761,0,0.0
2842,11763,0,0.0
2843,11764,0,0.0
2844,11767,0,0.0
2845,11777,0,1.0
2846,11780,0,0.0
2847,11782,0,0.0
2848,11792,0,0.0
2849,11794,0,0.0
2850,11797,0,0.0
2851,11809,0,0.0
2852,11812,1,0.0
2853,11815,0,0.0
2854,11820,0,1.0
2855,11825,0,0.0
2856,11827,0,0.0
2857,11836,0,0.0
2858,11839,0,0.0
2859,11844,0,0.0
2860,11849,0,0.0
2861,11856,0,0.0
2862,11857,0,0.0
2863,11859,1,0.0
2864,11862,0,0.0
2865,11865,1,0.0
2866,11867,0,0.0
2867,11877,0,0.0
2868,11881,0,0.0
2869,11884,0,0.0
2870,11890,0,1.0
2871,11892,0,0.0
2872,11899,0,0.0
2873,11912,0,0.0
2874,11913,0,0.0
2875,11923,0,0.0
2876,11926,0,0.0
2877,11927,0,0.0
2878,11932,0,0.0
2879,11933,0,0.0
2880,11934,0,0.0
2881,11939,0,1.0
2882,11949,0,0.0
2883,11955,1,0.0
2884,11962,0,0.0
2885,11966,0,0.0
2886,11976,0,0.0
2887,11980,0,0.0
2888,11989,0,0.0
2889,11990,1,1.0
2890,11995,0,0.0
2891,12000,0,0.0
2892,12001,0,0.0
2893,12010,1,0.0
2894,12020,0,0.0
2895,12027,0,0.0
2896,12032,0,0.0
2897,12044,0,1.0
2898,12050,0,1.0
2899,12051,1,1.0
2900,12053,0,0.0
2901,12059,0,1.0
2902,12064,0,0.0
2903,12070,0,0.0
2904,12083,0,0.0
2905,12086,0,1.0
2906,12087,1,1.0
2907,12091,0,1.0
2908,12094,0,0.0
2909,12097,0,1.0
2910,12099,1,0.0
2911,12100,0,0.0
2912,12107,1,1.0
2913,12111,1,0.0
2914,12113,0,0.0
2915,12115,0,0.0
2916,12120,1,0.0
2917,12126,0,1.0
2918,12127,0,0.0
2919,12132,1,1.0
2920,12133,1,0.0
2921,12134,0,0.0
2922,12136,0,0.0
2923,12143,0,1.0
2924,12145,1,0.0
2925,12149,1,1.0
2926,12152,0,0.0
2927,12156,0,0.0
2928,12162,0,1.0
2929,12175,0,1.0
2930,12177,0,0.0
2931,12180,0,0.0
2932,12187,1,0.0
2933,12191,0,0.0
2934,12193,0,0.0
2935,12195,1,0.0
2936,12201,0,1.0
2937,12206,0,0.0
2938,12211,0,0.0
2939,12213,0,0.0
2940,12214,1,1.0
2941,12223,0,0.0
2942,12229,0,0.0
2943,12233,0,1.0
2944,12235,0,0.0
2945,12242,1,0.0
2946,12252,1,1.0
2947,12260,0,0.0
2948,12263,0,0.0
2949,12265,0,0.0
2950,12266,0,0.0
2951,12272,1,0.0
2952,12276,0,0.0
2953,12280,0,0.0
2954,12281,0,1.0
2955,12283,0,0.0
2956,12284,0,0.0
2957,12286,0,0.0
2958,12289,0,0.0
2959,12291,0,0.0
2960,12292,1,1.0
2961,12295,0,0.0
2962,12305,0,0.0
2963,12313,0,0.0
2964,12320,1,0.0
2965,12325,1,1.0
2966,12326,1,1.0
2967,12329,1,0.0
2968,12334,0,1.0
2969,12335,0,1.0
2970,12354,0,0.0
2971,12360,0,0.0
2972,12364,1,0.0
2973,12365,0,0.0
2974,12370,1,1.0
2975,12374,1,0.0
2976,12382,0,0.0
2977,12383,0,1.0
2978,12384,0,1.0
2979,12399,0,0.0
2980,12400,1,0.0
2981,12409,1,0.0
2982,12412,0,0.0
2983,12417,0,1.0
2984,12419,0,0.0
2985,12426,0,1.0
2986,12427,0,0.0
2987,12429,0,0.0
2988,12433,0,0.0
2989,12436,1,1.0
2990,12437,0,0.0
2991,12449,0,0.0
2992,12450,1,1.0
2993,12452,0,0.0
2994,12456,0,0.0
2995,12466,0,0.0
2996,12472,1,0.0
2997,12479,1,0.0
2998,12480,0,0.0
2999,12486,0,0.0
3000,12487,0,0.0
3001,12492,0,1.0
3002,12496,0,0.0
3003,12502,0,0.0
3004,12507,0,0.0
3005,12525,0,1.0
3006,12529,0,0.0
3007,12530,0,0.0
3008,12537,0,0.0
3009,12540,0,0.0
3010,12545,0,0.0
3011,12560,0,0.0
3012,12563,1,1.0
3013,12566,0,0.0
3014,12580,0,0.0
3015,12591,0,0.0
3016,12596,0,0.0
3017,12603,1,0.0
3018,12606,1,0.0
3019,12610,0,1.0
3020,12615,0,1.0
3021,12616,0,1.0
3022,12624,0,0.0
3023,12627,0,1.0
3024,12632,1,1.0
3025,12634,0,0.0
3026,12637,0,0.0
3027,12643,1,0.0
3028,12654,0,0.0
3029,12659,1,1.0
3030,12663,1,1.0
3031,12664,0,0.0
3032,12666,0,0.0
3033,12675,0,0.0
3034,12677,0,0.0
3035,12684,0,0.0
3036,12692,0,0.0
3037,12695,0,0.0
3038,12696,0,0.0
3039,12697,0,1.0
3040,12704,1,0.0
3041,12707,0,0.0
3042,12709,0,0.0
3043,12714,0,1.0
3044,12717,0,0.0
3045,12734,0,0.0
3046,12735,0,0.0
3047,12759,1,0.0
3048,12761,0,0.0
3049,12766,0,1.0
3050,12769,1,0.0
3051,12773,0,0.0
3052,12774,0,0.0
3053,12775,0,1.0
3054,12779,0,0.0
3055,12782,1,1.0
3056,12783,1,1.0
3057,12789,0,0.0
3058,12796,0,0.0
3059,12803,0,1.0
3060,12810,0,0.0
3061,12812,1,0.0
3062,12813,0,0.0
3063,12829,1,1.0
3064,12833,0,1.0
3065,12834,0,0.0
3066,12837,0,0.0
3067,12840,0,0.0
3068,12845,0,1.0
3069,12849,0,1.0
3070,12850,1,1.0
3071,12856,0,0.0
3072,12859,1,0.0
3073,12862,0,0.0
3074,12863,1,1.0
3075,12864,0,0.0
3076,12873,0,0.0
3077,12874,0,0.0
3078,12879,1,0.0
3079,12880,1,1.0
3080,12881,1,0.0
3081,12891,0,0.0
3082,12894,1,0.0
3083,12913,1,0.0
3084,12915,1,1.0
3085,12926,0,0.0
3086,12933,1,0.0
3087,12942,0,0.0
3088,12943,1,0.0
3089,12946,1,1.0
3090,12952,1,1.0
3091,12954,0,0.0
3092,12963,0,0.0
3093,12972,1,1.0
3094,12974,1,1.0
3095,12975,1,1.0
3096,12976,0,0.0
3097,12985,0,0.0
3098,12987,1,0.0
3099,12989,0,0.0
3100,13000,1,0.0
3101,13005,0,0.0
3102,13011,1,0.0
3103,13029,0,1.0
3104,13031,0,0.0
3105,13032,0,0.0
3106,13035,0,0.0
3107,13036,0,0.0
3108,13037,0,0.0
3109,13041,0,1.0
3110,13043,1,1.0
3111,13045,0,1.0
3112,13051,0,1.0
3113,13057,1,1.0
3114,13063,0,0.0
3115,13070,0,0.0
3116,13076,1,1.0
3117,13080,0,1.0
3118,13081,0,1.0
3119,13082,1,0.0
3120,13085,1,0.0
3121,13087,0,0.0
3122,13091,1,1.0
3123,13094,0,0.0
3124,13097,0,0.0
3125,13099,0,0.0
3126,13115,0,0.0
3127,13133,1,1.0
3128,13142,0,1.0
3129,13161,0,1.0
3130,13164,0,0.0
3131,13167,0,0.0
3132,13176,0,0.0
3133,13182,0,1.0
3134,13184,0,1.0
3135,13185,0,1.0
3136,13186,1,0.0
3137,13189,1,1.0
3138,13191,0,0.0
3139,13193,1,0.0
3140,13196,1,0.0
3141,13197,1,1.0
3142,13199,1,0.0
3143,13200,0,0.0
3144,13203,0,0.0
3145,13204,0,0.0
3146,13207,1,0.0
3147,13226,1,1.0
3148,13234,0,0.0
3149,13241,1,0.0
3150,13244,1,0.0
3151,13249,1,1.0
3152,13250,0,0.0
3153,13252,0,0.0
3154,13261,0,0.0
3155,13263,1,0.0
3156,13269,1,1.0
3157,13273,0,0.0
3158,13274,0,0.0
3159,13276,0,0.0
3160,13282,0,1.0
3161,13285,0,0.0
3162,13291,0,0.0
3163,13294,0,1.0
3164,13299,0,0.0
3165,13301,0,0.0
3166,13309,1,0.0
3167,13312,1,0.0
3168,13313,0,0.0
3169,13315,0,0.0
3170,13316,0,0.0
3171,13320,0,0.0
3172,13327,0,1.0
3173,13335,0,0.0
3174,13337,0,0.0
3175,13339,0,0.0
3176,13340,0,1.0
3177,13344,1,0.0
3178,13349,0,0.0
3179,13352,0,1.0
3180,13357,0,0.0
3181,13365,0,0.0
3182,13382,0,0.0
3183,13394,1,0.0
3184,13396,0,0.0
3185,13397,1,1.0
3186,13402,0,0.0
3187,13404,0,0.0
3188,13405,0,1.0
3189,13414,0,0.0
3190,13417,0,0.0
3191,13420,0,0.0
3192,13423,0,1.0
3193,13425,1,0.0
3194,13427,1,1.0
3195,13437,0,1.0
3196,13441,0,0.0
3197,13446,1,0.0
3198,13459,0,0.0
3199,13460,1,1.0
3200,13461,0,0.0
3201,13463,1,0.0
3202,13465,0,1.0
3203,13469,1,0.0
3204,13470,0,0.0
3205,13471,0,0.0
3206,13472,0,0.0
3207,13477,0,0.0
3208,13479,1,1.0
3209,13480,0,0.0
3210,13489,1,1.0
3211,13490,0,1.0
3212,13494,0,1.0
3213,13496,0,1.0
3214,13500,0,1.0
3215,13503,0,0.0
3216,13513,0,0.0
3217,13514,0,0.0
3218,13515,1,0.0
3219,13517,0,0.0
3220,13520,0,1.0
3221,13523,0,0.0
3222,13525,0,1.0
3223,13529,0,1.0
3224,13530,0,0.0
3225,13533,0,0.0
3226,13544,0,1.0
3227,13552,0,0.0
3228,13553,0,1.0
3229,13556,1,0.0
3230,13557,0,1.0
3231,13561,0,0.0
3232,13562,0,0.0
3233,13563,1,1.0
3234,13569,0,0.0
3235,13571,1,0.0
3236,13574,0,0.0
3237,13575,0,0.0
3238,13580,0,0.0
3239,13582,0,0.0
3240,13584,0,0.0
3241,13589,1,0.0
3242,13591,0,0.0
3243,13595,0,0.0
3244,13600,0,0.0
3245,13605,0,0.0
3246,13607,0,0.0
3247,13609,0,1.0
3248,13610,0,0.0
3249,13612,0,1.0
3250,13613,0,0.0
3251,13622,0,0.0
3252,13636,1,1.0
3253,13646,0,0.0
3254,13649,0,0.0
3255,13652,0,0.0
3256,13653,0,0.0
3257,13664,0,0.0
3258,13666,1,0.0
3259,13669,0,0.0
3260,13671,1,0.0
3261,13674,0,0.0
3262,13675,0,0.0
3263,13680,1,0.0
3264,13689,0,0.0
3265,13692,0,0.0
3266,13693,0,0.0
3267,13694,0,1.0
3268,13699,0,0.0
3269,13701,0,1.0
3270,13704,0,0.0
3271,13714,0,0.0
3272,13725,0,0.0
3273,13726,0,0.0
3274,13730,0,0.0
3275,13732,0,0.0
3276,13733,0,1.0
3277,13737,0,0.0
3278,13753,0,1.0
3279,13754,0,0.0
3280,13757,1,0.0
3281,13759,1,0.0
3282,13762,0,0.0
3283,13766,1,1.0
3284,13767,0,0.0
3285,13770,1,0.0
3286,13774,0,0.0
3287,13775,0,1.0
3288,13781,1,0.0
3289,13782,0,0.0
3290,13791,0,0.0
3291,13792,0,0.0
3292,13794,0,1.0
3293,13804,0,1.0
3294,13812,0,0.0
3295,13813,0,0.0
3296,13819,1,0.0
3297,13826,0,0.0
3298,13829,0,0.0
3299,13830,1,1.0
3300,13844,0,0.0
3301,13849,0,0.0
3302,13851,0,0.0
3303,13853,1,1.0
3304,13854,0,0.0
3305,13862,0,0.0
3306,13863,0,0.0
3307,13877,0,1.0
3308,13881,0,0.0
3309,13885,0,0.0
3310,13886,0,0.0
3311,13893,0,0.0
3312,13897,0,0.0
3313,13901,0,0.0
3314,13907,0,1.0
3315,13909,1,0.0
3316,13911,0,0.0
3317,13913,0,0.0
3318,13915,0,1.0
3319,13917,0,0.0
3320,13929,0,0.0
3321,13931,0,0.0
3322,13943,0,0.0
3323,13947,1,0.0
3324,13949,0,0.0
3325,13961,0,1.0
3326,13965,1,1.0
3327,13967,1,1.0
3328,13971,1,0.0
3329,13976,1,1.0
3330,13977,1,1.0
3331,13981,1,1.0
3332,14000,1,1.0
3333,14005,1,0.0
3334,14006,1,1.0
3335,14011,0,0.0
3336,14027,0,1.0
3337,14052,0,0.0
3338,14070,1,1.0
3339,14073,0,0.0
3340,14084,0,1.0
3341,14089,0,1.0
3342,14092,0,0.0
3343,14094,1,1.0
3344,14095,1,1.0
3345,14099,0,1.0
3346,14100,0,1.0
3347,14101,0,0.0
3348,14107,0,0.0
3349,14123,0,1.0
3350,14135,1,0.0
3351,14137,0,0.0
3352,14155,0,0.0
3353,14163,1,0.0
3354,14164,1,1.0
3355,14186,0,0.0
3356,14206,1,0.0
3357,14216,1,1.0
3358,14219,0,0.0
3359,14220,1,1.0
3360,14242,1,1.0
3361,14246,0,0.0
3362,14267,1,0.0
3363,14283,0,0.0
3364,14302,0,0.0
3365,14304,0,0.0
3366,14305,0,0.0
3367,14321,0,0.0
3368,14329,0,0.0
3369,14330,0,0.0
3370,14339,0,0.0
3371,14341,0,0.0
3372,14357,0,0.0
3373,14361,0,0.0
3374,14374,0,1.0
3375,14379,1,1.0
3376,14409,0,0.0
3377,14427,1,0.0
3378,14436,1,0.0
3379,14440,0,0.0
3380,14482,0,1.0
3381,14504,0,0.0
3382,14505,1,0.0
3383,14514,0,1.0
3384,14523,0,0.0
3385,14526,0,0.0
3386,14541,0,0.0
3387,14552,1,1.0
3388,14556,0,1.0
3389,14557,1,1.0
3390,14564,0,0.0
3391,14582,1,1.0
3392,14585,0,1.0
3393,14586,0,1.0
3394,14595,0,0.0
3395,14596,1,0.0
3396,14602,0,0.0
3397,14610,0,0.0
3398,14611,0,1.0
3399,14631,1,1.0
3400,14634,0,1.0
3401,14637,0,1.0
3402,14640,1,0.0
3403,14641,0,0.0
3404,14650,1,0.0
3405,14666,0,0.0
3406,14673,0,0.0
3407,14675,1,1.0
3408,14681,0,0.0
3409,14683,0,1.0
3410,14687,0,1.0
3411,14693,1,0.0
3412,14694,1,1.0
3413,14695,0,0.0
3414,14702,0,0.0
3415,14703,1,1.0
3416,14710,0,1.0
3417,14715,1,1.0
3418,14716,0,1.0
3419,14721,0,1.0
3420,14722,0,1.0
3421,14725,1,1.0
3422,14732,1,0.0
3423,14733,0,1.0
3424,14736,0,0.0
3425,14749,1,0.0
3426,14750,1,1.0
3427,14751,0,1.0
3428,14755,1,1.0
3429,14760,1,0.0
3430,14772,1,0.0
3431,14773,1,1.0
3432,14777,1,0.0
3433,14787,0,0.0
3434,14799,0,0.0
3435,14807,1,0.0
3436,14813,0,0.0
3437,14814,1,0.0
3438,14815,0,1.0
3439,14819,0,1.0
3440,14826,0,0.0
3441,14827,0,1.0
3442,14833,0,0.0
3443,14841,0,0.0
3444,14842,1,1.0
3445,14843,1,1.0
3446,14844,0,1.0
3447,14849,1,0.0
3448,14856,1,1.0
3449,14859,1,1.0
3450,14860,0,1.0
3451,14882,0,1.0
3452,14884,1,1.0
3453,14886,1,1.0
3454,14892,0,1.0
3455,14904,0,1.0
3456,14905,0,0.0
3457,14913,0,0.0
3458,14916,1,1.0
3459,14921,1,1.0
3460,14922,1,1.0
3461,14923,0,1.0
3462,14924,0,0.0
3463,14929,0,1.0
3464,14935,0,1.0
3465,14939,1,1.0
3466,14941,1,1.0
3467,14953,0,0.0
3468,14955,0,0.0
3469,14965,0,0.0
3470,14967,0,1.0
3471,14969,1,1.0
3472,14971,0,1.0
3473,14972,0,0.0
3474,14980,0,1.0
3475,14982,0,1.0
3476,14985,1,0.0
3477,14986,1,1.0
3478,14999,0,1.0
3479,15001,1,1.0
3480,15014,0,0.0
3481,15016,0,1.0
3482,15025,0,1.0
3483,15030,0,1.0
3484,15037,0,1.0
3485,15040,0,1.0
3486,15041,0,1.0
3487,15053,0,1.0
3488,15056,0,0.0
3489,15061,1,1.0
3490,15077,1,1.0
3491,15083,1,0.0
3492,15085,0,1.0
3493,15091,1,0.0
3494,15094,1,1.0
3495,15096,0,1.0
3496,15097,1,1.0
3497,15102,1,0.0
3498,15103,1,1.0
3499,15115,0,1.0
3500,15117,0,0.0
3501,15131,0,1.0
3502,15132,0,1.0
3503,15141,1,0.0
3504,15144,1,1.0
3505,15149,1,1.0
3506,15150,1,0.0
3507,15155,1,1.0
3508,15160,0,0.0
3509,15162,0,0.0
3510,15163,0,1.0
3511,15169,1,1.0
3512,15184,0,1.0
3513,15186,1,0.0
3514,15187,0,0.0
3515,15191,1,1.0
3516,15195,0,0.0
3517,15201,0,1.0
3518,15205,0,1.0
3519,15212,0,0.0
3520,15213,1,1.0
3521,15214,0,0.0
3522,15235,0,0.0
3523,15236,1,1.0
3524,15237,0,1.0
3525,15241,0,0.0
3526,15250,1,0.0
3527,15265,1,0.0
3528,15274,0,1.0
3529,15282,0,1.0
3530,15286,0,0.0
3531,15287,0,0.0
3532,15292,1,1.0
3533,15293,0,1.0
3534,15302,0,0.0
3535,15315,0,1.0
3536,15317,1,0.0
3537,15322,0,0.0
3538,15325,1,0.0
3539,15330,0,1.0
3540,15335,0,0.0
3541,15347,1,0.0
3542,15350,0,1.0
3543,15352,1,0.0
3544,15353,0,0.0
3545,15355,1,1.0
3546,15362,0,1.0
3547,15364,1,0.0
3548,15371,1,0.0
3549,15374,1,1.0
3550,15375,1,1.0
3551,15381,1,1.0
3552,15400,0,1.0
3553,15404,0,1.0
3554,15407,0,1.0
3555,15409,0,1.0
3556,15411,0,1.0
3557,15413,0,1.0
3558,15419,1,1.0
3559,15420,1,1.0
3560,15423,0,0.0
3561,15425,0,0.0
3562,15426,1,1.0
3563,15435,1,1.0
3564,15440,0,0.0
3565,15444,0,1.0
3566,15449,1,0.0
3567,15450,1,1.0
3568,15453,1,1.0
3569,15454,0,1.0
3570,15462,0,1.0
3571,15467,1,0.0
3572,15471,1,0.0
3573,15472,0,1.0
3574,15479,1,1.0
3575,15482,0,0.0
3576,15489,0,1.0
3577,15501,0,1.0
3578,15505,1,1.0
3579,15506,1,0.0
3580,15507,0,0.0
3581,15516,1,1.0
3582,15517,1,0.0
3583,15533,1,0.0
3584,15537,0,1.0
3585,15542,1,1.0
3586,15544,1,0.0
3587,15549,1,1.0
3588,15567,0,1.0
3589,15573,1,0.0
3590,15576,1,1.0
3591,15587,0,0.0
3592,15606,0,1.0
3593,15611,1,1.0
3594,15612,1,0.0
