,id,clothing,clothing_prediction
2431,10297,0,0.0
2432,10300,0,0.0
2433,10301,0,0.0
2434,10302,0,0.0
2435,10314,0,0.0
2436,10315,0,0.0
2437,10320,0,0.0
2438,10321,0,0.0
2439,10323,0,0.0
2440,10324,0,0.0
2441,10327,0,0.0
2442,10331,0,0.0
2443,10336,0,0.0
2444,10340,0,0.0
2445,10345,0,0.0
2446,10346,0,0.0
2447,10350,0,0.0
2448,10363,0,0.0
2449,10365,0,0.0
2450,10371,0,0.0
2451,10374,0,0.0
2452,10375,0,0.0
2453,10379,0,0.0
2454,10380,0,0.0
2455,10387,0,0.0
2456,10389,0,0.0
2457,10391,0,0.0
2458,10395,0,0.0
2459,10396,0,0.0
2460,10397,0,0.0
2461,10399,0,0.0
2462,10400,0,0.0
2463,10406,0,0.0
2464,10419,0,0.0
2465,10421,0,0.0
2466,10423,0,0.0
2467,10426,0,0.0
2468,10440,0,0.0
2469,10445,0,0.0
2470,10447,0,0.0
2471,10449,0,0.0
2472,10455,0,0.0
2473,10456,0,0.0
2474,10457,0,0.0
2475,10459,0,0.0
2476,10464,0,0.0
2477,10465,0,0.0
2478,10469,0,0.0
2479,10473,0,0.0
2480,10474,0,0.0
2481,10476,0,0.0
2482,10479,0,0.0
2483,10485,0,0.0
2484,10486,0,0.0
2485,10492,0,0.0
2486,10495,0,0.0
2487,10502,0,0.0
2488,10504,0,0.0
2489,10513,0,0.0
2490,10514,0,0.0
2491,10522,0,0.0
2492,10523,0,0.0
2493,10525,0,0.0
2494,10527,0,0.0
2495,10535,0,0.0
2496,10537,0,0.0
2497,10539,0,0.0
2498,10544,0,0.0
2499,10550,0,0.0
2500,10557,0,0.0
2501,10562,0,0.0
2502,10565,0,0.0
2503,10566,0,0.0
2504,10569,0,0.0
2505,10572,0,0.0
2506,10574,0,0.0
2507,10584,0,0.0
2508,10607,0,0.0
2509,10609,0,0.0
2510,10616,0,0.0
2511,10622,0,0.0
2512,10623,0,0.0
2513,10624,0,0.0
2514,10627,0,0.0
2515,10633,0,0.0
2516,10635,0,0.0
2517,10636,0,0.0
2518,10652,0,0.0
2519,10656,0,0.0
2520,10660,0,0.0
2521,10663,0,0.0
2522,10673,0,0.0
2523,10675,0,0.0
2524,10677,0,0.0
2525,10681,0,0.0
2526,10683,0,0.0
2527,10686,0,0.0
2528,10693,0,0.0
2529,10699,0,0.0
2530,10712,0,0.0
2531,10715,0,0.0
2532,10716,0,0.0
2533,10723,0,0.0
2534,10726,0,0.0
2535,10730,0,0.0
2536,10739,0,0.0
2537,10742,0,0.0
2538,10743,0,0.0
2539,10744,0,0.0
2540,10745,0,0.0
2541,10751,0,0.0
2542,10753,0,0.0
2543,10756,0,0.0
2544,10761,0,0.0
2545,10764,0,0.0
2546,10770,0,0.0
2547,10771,0,0.0
2548,10772,0,0.0
2549,10774,0,0.0
2550,10777,0,0.0
2551,10779,0,0.0
2552,10781,0,0.0
2553,10785,0,0.0
2554,10787,0,0.0
2555,10789,0,0.0
2556,10794,0,0.0
2557,10797,0,0.0
2558,10801,0,0.0
2559,10802,0,0.0
2560,10803,0,0.0
2561,10812,0,0.0
2562,10815,0,0.0
2563,10819,0,0.0
2564,10822,0,0.0
2565,10823,0,0.0
2566,10824,0,0.0
2567,10830,0,0.0
2568,10831,0,0.0
2569,10834,0,0.0
2570,10843,0,0.0
2571,10846,0,0.0
2572,10847,0,0.0
2573,10854,0,0.0
2574,10861,0,0.0
2575,10863,0,0.0
2576,10870,0,0.0
2577,10871,0,0.0
2578,10877,0,0.0
2579,10880,0,0.0
2580,10881,0,0.0
2581,10890,0,0.0
2582,10891,0,0.0
2583,10896,0,0.0
2584,10897,0,0.0
2585,10905,0,0.0
2586,10910,0,0.0
2587,10911,0,0.0
2588,10912,0,0.0
2589,10922,0,0.0
2590,10923,0,0.0
2591,10925,0,0.0
2592,10930,0,0.0
2593,10934,0,0.0
2594,10942,0,0.0
2595,10944,0,0.0
2596,10946,0,0.0
2597,10954,0,0.0
2598,10955,0,0.0
2599,10956,0,0.0
2600,10961,0,0.0
2601,10963,0,0.0
2602,10966,0,0.0
2603,10971,0,0.0
2604,10973,0,0.0
2605,10976,0,0.0
2606,10980,0,0.0
2607,11007,0,0.0
2608,11017,0,0.0
2609,11020,0,0.0
2610,11027,0,0.0
2611,11029,0,0.0
2612,11037,0,0.0
2613,11042,0,0.0
2614,11044,0,0.0
2615,11046,0,0.0
2616,11057,0,0.0
2617,11060,0,0.0
2618,11065,0,0.0
2619,11066,0,0.0
2620,11070,0,0.0
2621,11074,0,0.0
2622,11076,0,0.0
2623,11094,0,0.0
2624,11095,0,0.0
2625,11100,0,0.0
2626,11109,0,0.0
2627,11115,0,0.0
2628,11124,0,0.0
2629,11134,0,0.0
2630,11155,0,0.0
2631,11161,0,0.0
2632,11167,0,0.0
2633,11169,0,0.0
2634,11171,0,0.0
2635,11174,0,0.0
2636,11176,0,0.0
2637,11180,0,0.0
2638,11183,0,0.0
2639,11184,0,0.0
2640,11201,0,0.0
2641,11204,0,0.0
2642,11210,0,0.0
2643,11213,0,0.0
2644,11220,0,0.0
2645,11223,0,0.0
2646,11224,0,0.0
2647,11225,0,0.0
2648,11232,0,0.0
2649,11237,0,0.0
2650,11247,0,0.0
2651,11249,0,0.0
2652,11250,0,0.0
2653,11254,0,0.0
2654,11255,0,0.0
2655,11261,0,0.0
2656,11265,0,0.0
2657,11279,0,0.0
2658,11284,0,0.0
2659,11289,0,0.0
2660,11297,0,0.0
2661,11302,0,0.0
2662,11303,0,0.0
2663,11304,0,0.0
2664,11313,0,0.0
2665,11319,0,0.0
2666,11326,0,0.0
2667,11332,0,0.0
2668,11336,0,0.0
2669,11346,0,0.0
2670,11350,0,0.0
2671,11363,0,0.0
2672,11367,0,0.0
2673,11371,0,0.0
2674,11383,0,0.0
2675,11385,0,0.0
2676,11389,0,0.0
2677,11406,0,0.0
2678,11426,0,0.0
2679,11431,0,0.0
2680,11441,0,0.0
2681,11451,0,0.0
2682,11453,0,0.0
2683,11456,0,0.0
2684,11467,0,0.0
2685,11471,0,0.0
2686,11472,1,0.0
2687,11474,0,0.0
2688,11489,0,0.0
2689,11497,0,0.0
2690,11506,0,0.0
2691,11521,0,0.0
2692,11529,0,0.0
2693,11530,0,0.0
2694,11531,0,0.0
2695,11532,0,0.0
2696,11549,0,0.0
2697,11550,0,0.0
2698,11553,0,0.0
2699,11560,0,0.0
2700,11565,0,0.0
2701,11574,0,0.0
2702,11583,0,0.0
2703,11592,0,0.0
2704,11593,0,0.0
2705,11595,0,0.0
2706,11596,0,0.0
2707,11610,0,0.0
2708,11613,0,0.0
2709,11616,0,0.0
2710,11620,0,0.0
2711,11622,0,0.0
2712,11624,0,0.0
2713,11629,0,0.0
2714,11633,0,0.0
2715,11635,1,0.0
2716,11655,0,0.0
2717,11659,0,0.0
2718,11669,0,0.0
2719,11676,0,0.0
2720,11677,0,0.0
2721,11681,0,0.0
2722,11682,0,0.0
2723,11686,0,0.0
2724,11694,0,0.0
2725,11697,0,0.0
2726,11700,0,0.0
2727,11703,0,0.0
2728,11711,0,0.0
2729,11725,0,0.0
2730,11730,0,0.0
2731,11731,0,0.0
2732,11735,0,0.0
2733,11737,0,0.0
2734,11746,1,0.0
2735,11753,0,0.0
2736,11754,0,0.0
2737,11760,0,0.0
2738,11779,0,0.0
2739,11782,0,0.0
2740,11786,0,0.0
2741,11787,0,0.0
2742,11792,0,0.0
2743,11794,0,0.0
2744,11795,0,0.0
2745,11806,0,0.0
2746,11814,0,0.0
2747,11825,0,0.0
2748,11835,0,0.0
2749,11836,0,0.0
2750,11841,0,0.0
2751,11842,0,0.0
2752,11846,0,0.0
2753,11857,0,0.0
2754,11859,0,0.0
2755,11860,0,0.0
2756,11863,0,0.0
2757,11865,0,0.0
2758,11866,0,0.0
2759,11891,0,0.0
2760,11899,0,0.0
2761,11901,0,0.0
2762,11906,0,0.0
2763,11910,0,0.0
2764,11922,0,0.0
2765,11927,0,0.0
2766,11937,0,0.0
2767,11939,0,0.0
2768,11943,0,0.0
2769,11945,0,0.0
2770,11954,0,0.0
2771,11969,0,0.0
2772,11971,0,0.0
2773,11972,0,0.0
2774,11974,0,0.0
2775,11980,0,0.0
2776,11990,0,0.0
2777,11991,0,0.0
2778,11997,0,0.0
2779,12000,0,0.0
2780,12001,0,0.0
2781,12003,0,0.0
2782,12005,0,0.0
2783,12010,0,0.0
2784,12011,0,0.0
2785,12015,0,0.0
2786,12016,0,0.0
2787,12017,0,0.0
2788,12019,0,0.0
2789,12033,0,0.0
2790,12034,0,0.0
2791,12045,0,0.0
2792,12050,0,0.0
2793,12063,0,0.0
2794,12064,0,0.0
2795,12065,0,0.0
2796,12081,0,0.0
2797,12085,0,0.0
2798,12087,0,0.0
2799,12091,0,0.0
2800,12092,0,0.0
2801,12095,0,0.0
2802,12097,0,0.0
2803,12100,1,0.0
2804,12101,1,0.0
2805,12103,1,0.0
2806,12107,0,0.0
2807,12112,0,0.0
2808,12116,0,0.0
2809,12117,0,0.0
2810,12123,0,0.0
2811,12129,0,0.0
2812,12133,1,0.0
2813,12136,0,0.0
2814,12141,0,0.0
2815,12147,0,0.0
2816,12150,0,0.0
2817,12153,0,0.0
2818,12157,0,0.0
2819,12166,0,0.0
2820,12167,0,0.0
2821,12174,0,0.0
2822,12175,0,0.0
2823,12176,0,0.0
2824,12183,0,0.0
2825,12186,0,0.0
2826,12191,0,0.0
2827,12196,0,0.0
2828,12199,0,0.0
2829,12201,0,0.0
2830,12206,0,0.0
2831,12213,1,0.0
2832,12215,0,0.0
2833,12216,1,0.0
2834,12217,0,0.0
2835,12223,1,0.0
2836,12230,0,0.0
2837,12233,0,1.0
2838,12253,0,0.0
2839,12257,0,0.0
2840,12263,1,0.0
2841,12266,0,0.0
2842,12267,0,0.0
2843,12272,0,0.0
2844,12282,0,0.0
2845,12284,1,0.0
2846,12290,0,0.0
2847,12292,0,0.0
2848,12294,0,0.0
2849,12295,0,0.0
2850,12303,0,0.0
2851,12305,0,0.0
2852,12313,0,0.0
2853,12320,0,0.0
2854,12325,0,0.0
2855,12330,0,0.0
2856,12333,0,0.0
2857,12335,0,0.0
2858,12344,0,0.0
2859,12360,0,0.0
2860,12363,0,0.0
2861,12372,0,0.0
2862,12385,0,0.0
2863,12390,0,0.0
2864,12396,0,0.0
2865,12397,1,0.0
2866,12401,0,0.0
2867,12407,0,0.0
2868,12410,0,0.0
2869,12411,0,0.0
2870,12414,0,0.0
2871,12416,1,1.0
2872,12416,1,1.0
2873,12424,0,0.0
2874,12429,0,0.0
2875,12436,0,0.0
2876,12437,0,0.0
2877,12440,0,0.0
2878,12442,0,0.0
2879,12444,0,0.0
2880,12449,0,0.0
2881,12451,0,0.0
2882,12460,1,0.0
2883,12462,0,0.0
2884,12466,0,0.0
2885,12467,0,0.0
2886,12472,1,0.0
2887,12475,1,1.0
2888,12480,0,0.0
2889,12483,1,0.0
2890,12491,1,1.0
2891,12496,0,1.0
2892,12500,0,1.0
2893,12503,0,0.0
2894,12507,0,0.0
2895,12510,1,0.0
2896,12514,0,0.0
2897,12521,1,0.0
2898,12526,1,0.0
2899,12527,0,0.0
2900,12534,0,0.0
2901,12540,1,0.0
2902,12542,0,0.0
2903,12543,0,0.0
2904,12544,0,0.0
2905,12547,1,0.0
2906,12549,0,0.0
2907,12551,0,0.0
2908,12554,0,0.0
2909,12560,0,0.0
2910,12570,1,0.0
2911,12571,1,0.0
2912,12575,1,0.0
2913,12577,0,0.0
2914,12582,0,0.0
2915,12586,1,0.0
2916,12594,0,0.0
2917,12595,0,0.0
2918,12596,0,0.0
2919,12597,0,0.0
2920,12600,0,0.0
2921,12606,0,0.0
2922,12607,0,0.0
2923,12610,0,0.0
2924,12612,0,0.0
2925,12614,0,0.0
2926,12616,0,0.0
2927,12620,1,0.0
2928,12622,0,0.0
2929,12629,0,0.0
2930,12630,0,0.0
2931,12631,0,0.0
2932,12635,0,0.0
2933,12641,0,0.0
2934,12654,0,0.0
2935,12656,0,0.0
2936,12659,0,0.0
2937,12660,0,0.0
2938,12661,0,0.0
2939,12663,0,0.0
2940,12667,1,1.0
2941,12674,1,1.0
2942,12680,1,0.0
2943,12689,0,0.0
2944,12690,0,0.0
2945,12695,1,1.0
2946,12699,1,0.0
2947,12705,1,0.0
2948,12714,0,0.0
2949,12717,0,0.0
2950,12726,1,1.0
2951,12727,0,0.0
2952,12732,0,0.0
2953,12736,0,0.0
2954,12737,0,0.0
2955,12751,0,0.0
2956,12761,1,0.0
2957,12763,0,0.0
2958,12769,0,0.0
2959,12770,0,0.0
2960,12771,0,0.0
2961,12772,1,0.0
2962,12776,0,0.0
2963,12777,0,0.0
2964,12781,0,0.0
2965,12786,0,0.0
2966,12794,0,0.0
2967,12797,0,0.0
2968,12802,1,0.0
2969,12803,0,0.0
2970,12819,0,0.0
2971,12824,0,0.0
2972,12836,0,0.0
2973,12841,0,0.0
2974,12846,0,0.0
2975,12852,0,0.0
2976,12853,0,0.0
2977,12869,0,0.0
2978,12873,1,0.0
2979,12877,0,0.0
2980,12883,0,0.0
2981,12892,0,0.0
2982,12894,0,0.0
2983,12901,1,1.0
2984,12905,0,0.0
2985,12911,0,0.0
2986,12912,0,0.0
2987,12913,0,0.0
2988,12917,0,0.0
2989,12921,0,0.0
2990,12925,0,0.0
2991,12942,0,0.0
2992,12946,0,0.0
2993,12947,0,0.0
2994,12949,0,1.0
2995,12951,0,0.0
2996,12954,0,0.0
2997,12960,0,0.0
2998,12961,0,0.0
2999,12964,0,0.0
3000,12974,0,0.0
3001,12976,0,0.0
3002,12977,0,0.0
3003,12979,0,0.0
3004,12983,0,0.0
3005,12989,0,0.0
3006,12991,0,0.0
3007,12992,0,0.0
3008,12993,0,0.0
3009,12997,0,0.0
3010,12999,0,0.0
3011,13005,1,0.0
3012,13013,0,0.0
3013,13019,0,0.0
3014,13030,0,0.0
3015,13036,0,0.0
3016,13050,0,0.0
3017,13055,0,0.0
3018,13059,0,0.0
3019,13064,0,0.0
3020,13069,1,0.0
3021,13074,1,0.0
3022,13075,0,0.0
3023,13076,0,0.0
3024,13079,1,1.0
3025,13084,0,0.0
3026,13095,1,1.0
3027,13099,0,0.0
3028,13100,0,0.0
3029,13104,0,0.0
3030,13106,0,0.0
3031,13122,0,0.0
3032,13125,0,0.0
3033,13133,0,0.0
3034,13135,0,0.0
3035,13137,0,0.0
3036,13140,0,0.0
3037,13143,0,0.0
3038,13145,1,0.0
3039,13151,0,0.0
3040,13164,0,0.0
3041,13173,0,0.0
3042,13181,0,0.0
3043,13189,0,0.0
3044,13194,0,0.0
3045,13196,0,0.0
3046,13200,0,0.0
3047,13202,0,0.0
3048,13206,0,0.0
3049,13207,0,0.0
3050,13209,0,0.0
3051,13213,0,0.0
3052,13217,0,0.0
3053,13219,0,0.0
3054,13221,0,0.0
3055,13223,0,0.0
3056,13224,0,0.0
3057,13226,0,0.0
3058,13227,0,0.0
3059,13229,0,0.0
3060,13232,0,0.0
3061,13233,0,0.0
3062,13241,0,0.0
3063,13246,0,0.0
3064,13251,0,0.0
3065,13262,0,0.0
3066,13269,0,0.0
3067,13274,0,0.0
3068,13277,0,0.0
3069,13279,0,0.0
3070,13294,0,0.0
3071,13295,0,0.0
3072,13299,0,0.0
3073,13309,0,0.0
3074,13311,0,0.0
3075,13312,0,0.0
3076,13322,0,0.0
3077,13325,0,0.0
3078,13329,0,0.0
3079,13331,0,0.0
3080,13339,0,0.0
3081,13355,0,0.0
3082,13361,0,0.0
3083,13367,0,0.0
3084,13369,0,0.0
3085,13373,0,0.0
3086,13380,0,0.0
3087,13382,0,0.0
3088,13383,0,0.0
3089,13384,0,0.0
3090,13386,0,0.0
3091,13394,0,0.0
3092,13397,0,0.0
3093,13403,0,0.0
3094,13405,0,0.0
3095,13414,0,0.0
3096,13416,0,0.0
3097,13419,0,0.0
3098,13427,0,0.0
3099,13429,0,0.0
3100,13430,0,0.0
3101,13431,0,0.0
3102,13436,0,0.0
3103,13446,0,0.0
3104,13447,0,0.0
3105,13454,0,0.0
3106,13457,0,0.0
3107,13459,0,0.0
3108,13460,0,0.0
3109,13461,0,0.0
3110,13463,0,0.0
3111,13464,0,0.0
3112,13465,0,0.0
3113,13471,0,0.0
3114,13472,0,0.0
3115,13477,0,0.0
3116,13480,0,0.0
3117,13487,0,0.0
3118,13489,0,0.0
3119,13496,0,0.0
3120,13500,0,0.0
3121,13504,0,0.0
3122,13512,0,0.0
3123,13514,0,0.0
3124,13515,0,0.0
3125,13520,0,0.0
3126,13522,0,0.0
3127,13534,0,0.0
3128,13549,0,0.0
3129,13555,0,0.0
3130,13564,0,0.0
3131,13566,0,0.0
3132,13569,0,0.0
3133,13573,0,0.0
3134,13576,0,0.0
3135,13587,0,0.0
3136,13600,0,0.0
3137,13603,0,0.0
3138,13604,0,0.0
3139,13605,0,0.0
3140,13621,0,0.0
3141,13627,0,0.0
3142,13631,0,0.0
3143,13632,0,0.0
3144,13636,0,0.0
3145,13639,0,0.0
3146,13640,0,0.0
3147,13652,0,0.0
3148,13655,0,0.0
3149,13657,0,0.0
3150,13663,0,0.0
3151,13670,0,0.0
3152,13676,0,0.0
3153,13677,0,0.0
3154,13679,0,0.0
3155,13680,0,0.0
3156,13681,0,0.0
3157,13682,0,0.0
3158,13683,0,0.0
3159,13686,0,0.0
3160,13691,0,0.0
3161,13693,0,0.0
3162,13694,0,0.0
3163,13695,0,0.0
3164,13696,0,0.0
3165,13706,0,0.0
3166,13707,0,0.0
3167,13709,0,0.0
3168,13710,0,0.0
3169,13714,0,0.0
3170,13723,0,0.0
3171,13731,0,0.0
3172,13732,0,0.0
3173,13746,0,0.0
3174,13747,0,0.0
3175,13754,0,0.0
3176,13760,0,0.0
3177,13774,0,0.0
3178,13775,0,0.0
3179,13780,0,0.0
3180,13785,0,0.0
3181,13796,0,0.0
3182,13801,0,0.0
3183,13803,0,0.0
3184,13812,0,0.0
3185,13816,0,0.0
3186,13817,0,0.0
3187,13820,0,0.0
3188,13821,0,0.0
3189,13826,0,0.0
3190,13827,0,1.0
3191,13834,0,0.0
3192,13837,0,0.0
3193,13839,0,0.0
3194,13843,0,0.0
3195,13847,0,0.0
3196,13851,0,0.0
3197,13852,0,0.0
3198,13854,0,0.0
3199,13855,0,0.0
3200,13857,0,0.0
3201,13867,0,0.0
3202,13872,0,0.0
3203,13874,0,0.0
3204,13875,0,0.0
3205,13882,0,0.0
3206,13889,0,0.0
3207,13897,0,0.0
3208,13901,0,0.0
3209,13910,0,0.0
3210,13911,0,0.0
3211,13912,0,0.0
3212,13914,0,0.0
3213,13923,0,0.0
3214,13924,0,0.0
3215,13930,0,0.0
3216,13946,0,0.0
3217,13947,0,0.0
3218,13950,0,0.0
3219,13960,0,0.0
3220,13961,0,0.0
3221,13962,0,0.0
3222,13963,0,0.0
3223,13977,0,0.0
3224,14000,1,0.0
3225,14003,1,0.0
3226,14010,0,0.0
3227,14054,0,0.0
3228,14072,0,0.0
3229,14084,0,0.0
3230,14094,0,0.0
3231,14096,0,0.0
3232,14099,0,0.0
3233,14135,0,0.0
3234,14136,0,0.0
3235,14137,1,0.0
3236,14157,0,1.0
3237,14173,0,0.0
3238,14200,0,0.0
3239,14203,0,0.0
3240,14206,0,0.0
3241,14226,0,1.0
3242,14230,0,0.0
3243,14270,1,0.0
3244,14283,0,0.0
3245,14300,0,0.0
3246,14315,0,0.0
3247,14329,0,0.0
3248,14330,0,0.0
3249,14352,0,0.0
3250,14360,0,0.0
3251,14379,0,0.0
3252,14405,0,0.0
3253,14411,0,0.0
3254,14412,0,0.0
3255,14413,0,0.0
3256,14420,0,0.0
3257,14441,0,0.0
3258,14445,0,0.0
3259,14446,0,0.0
3260,14455,0,0.0
3261,14456,0,0.0
3262,14462,0,0.0
3263,14470,0,0.0
3264,14474,0,0.0
3265,14480,0,0.0
3266,14482,0,0.0
3267,14495,0,0.0
3268,14514,0,0.0
3269,14516,0,0.0
3270,14550,0,0.0
3271,14552,0,0.0
3272,14557,0,0.0
3273,14582,0,0.0
3274,14586,0,0.0
3275,14587,0,0.0
3276,14609,0,0.0
3277,14610,0,0.0
3278,14613,0,0.0
3279,14622,0,0.0
3280,14631,0,0.0
3281,14634,0,0.0
3282,14637,0,0.0
3283,14640,0,0.0
3284,14643,0,0.0
3285,14644,0,0.0
3286,14661,0,0.0
3287,14673,0,0.0
3288,14682,0,0.0
3289,14685,0,0.0
3290,14692,0,0.0
3291,14693,0,0.0
3292,14694,0,0.0
3293,14696,0,0.0
3294,14702,0,0.0
3295,14703,0,0.0
3296,14705,0,0.0
3297,14714,0,0.0
3298,14716,0,0.0
3299,14720,0,0.0
3300,14722,0,0.0
3301,14725,0,0.0
3302,14733,0,0.0
3303,14741,0,0.0
3304,14750,0,0.0
3305,14751,0,0.0
3306,14757,0,0.0
3307,14760,0,0.0
3308,14771,0,0.0
3309,14772,0,0.0
3310,14773,0,0.0
3311,14780,0,0.0
3312,14782,0,0.0
3313,14784,0,0.0
3314,14785,0,0.0
3315,14790,0,0.0
3316,14797,0,0.0
3317,14801,0,0.0
3318,14814,0,0.0
3319,14821,0,0.0
3320,14830,0,0.0
3321,14831,0,0.0
3322,14837,0,0.0
3323,14843,0,0.0
3324,14845,0,0.0
3325,14847,0,0.0
3326,14850,0,0.0
3327,14855,0,0.0
3328,14857,0,0.0
3329,14859,0,0.0
3330,14865,0,0.0
3331,14866,0,0.0
3332,14867,0,0.0
3333,14869,0,0.0
3334,14873,0,0.0
3335,14892,0,0.0
3336,14899,0,0.0
3337,14900,0,0.0
3338,14906,0,0.0
3339,14909,0,0.0
3340,14910,0,0.0
3341,14913,0,0.0
3342,14915,0,0.0
3343,14916,0,0.0
3344,14923,0,0.0
3345,14924,0,0.0
3346,14925,0,0.0
3347,14927,0,0.0
3348,14929,0,0.0
3349,14935,0,0.0
3350,14947,0,0.0
3351,14952,0,0.0
3352,14955,0,0.0
3353,14956,0,0.0
3354,14959,0,0.0
3355,14967,0,0.0
3356,14969,0,0.0
3357,14972,0,0.0
3358,14976,0,0.0
3359,14977,0,0.0
3360,14979,0,0.0
3361,14980,0,0.0
3362,14985,0,0.0
3363,14986,0,0.0
3364,14989,0,0.0
3365,14994,0,0.0
3366,14995,0,0.0
3367,14999,0,0.0
3368,15003,0,0.0
3369,15009,0,0.0
3370,15014,0,0.0
3371,15016,0,0.0
3372,15021,0,0.0
3373,15025,0,0.0
3374,15026,0,0.0
3375,15031,0,0.0
3376,15037,0,0.0
3377,15045,0,0.0
3378,15047,0,0.0
3379,15051,0,0.0
3380,15059,0,0.0
3381,15060,0,0.0
3382,15065,0,0.0
3383,15076,0,0.0
3384,15083,0,0.0
3385,15086,0,0.0
3386,15092,0,0.0
3387,15097,0,0.0
3388,15102,0,0.0
3389,15116,0,0.0
3390,15117,0,0.0
3391,15120,0,0.0
3392,15133,0,0.0
3393,15135,0,0.0
3394,15143,0,0.0
3395,15149,0,0.0
3396,15154,0,0.0
3397,15157,0,0.0
3398,15169,0,0.0
3399,15175,0,0.0
3400,15179,0,0.0
3401,15183,0,0.0
3402,15185,0,0.0
3403,15189,0,0.0
3404,15195,0,0.0
3405,15202,0,0.0
3406,15207,0,0.0
3407,15209,0,0.0
3408,15214,0,0.0
3409,15215,0,0.0
3410,15237,0,0.0
3411,15241,0,0.0
3412,15243,0,0.0
3413,15250,0,0.0
3414,15255,0,0.0
3415,15259,0,0.0
3416,15260,0,0.0
3417,15274,0,0.0
3418,15285,0,0.0
3419,15292,0,0.0
3420,15294,0,0.0
3421,15299,0,0.0
3422,15302,0,0.0
3423,15310,0,0.0
3424,15313,0,0.0
3425,15317,0,0.0
3426,15323,0,0.0
3427,15326,0,0.0
3428,15331,0,0.0
3429,15349,0,0.0
3430,15350,0,0.0
3431,15357,0,0.0
3432,15371,0,0.0
3433,15372,0,0.0
3434,15373,0,0.0
3435,15375,0,0.0
3436,15377,0,0.0
3437,15381,0,0.0
3438,15385,0,0.0
3439,15386,0,0.0
3440,15400,0,0.0
3441,15407,0,0.0
3442,15411,0,0.0
3443,15416,0,0.0
3444,15426,0,0.0
3445,15431,0,0.0
3446,15434,0,0.0
3447,15436,0,0.0
3448,15439,0,0.0
3449,15442,0,0.0
3450,15445,0,0.0
3451,15449,0,0.0
3452,15452,0,0.0
3453,15454,0,0.0
3454,15462,0,0.0
3455,15479,0,0.0
3456,15492,0,0.0
3457,15499,0,0.0
3458,15502,0,0.0
3459,15505,0,0.0
3460,15514,0,0.0
3461,15515,0,0.0
3462,15520,0,0.0
3463,15522,0,0.0
3464,15523,0,0.0
3465,15524,0,0.0
3466,15527,0,0.0
3467,15529,0,0.0
3468,15534,0,0.0
3469,15537,0,0.0
3470,15539,0,0.0
3471,15541,0,0.0
3472,15544,0,0.0
3473,15547,0,0.0
3474,15563,0,0.0
3475,15569,0,0.0
3476,15573,0,0.0
3477,15575,0,0.0
3478,15580,0,0.0
3479,15584,0,0.0
3480,15586,0,0.0
3481,15591,0,0.0
3482,15599,0,0.0
3483,15615,0,0.0
3484,15617,0,0.0
3485,15620,0,0.0
3486,15621,0,0.0
3487,15635,0,0.0
3488,15636,0,0.0
3489,15637,0,0.0
3490,15650,0,0.0
3491,15654,0,0.0
3492,15655,0,0.0
3493,15656,0,0.0
3494,15657,0,0.0
3495,15661,0,0.0
3496,15662,0,0.0
3497,15663,0,0.0
3498,15665,0,0.0
3499,15669,0,0.0
3500,15671,0,0.0
3501,15673,0,0.0
3502,15676,0,0.0
3503,15681,0,0.0
3504,15690,0,0.0
3505,15692,0,0.0
3506,15695,0,0.0
3507,15703,0,0.0
3508,15704,0,0.0
3509,15705,0,0.0
3510,15713,0,0.0
3511,15724,0,0.0
3512,15735,0,0.0
3513,15737,0,0.0
3514,15739,0,0.0
3515,15742,0,0.0
3516,15744,0,0.0
3517,15753,0,0.0
3518,15759,0,0.0
3519,15761,0,0.0
3520,15763,0,0.0
3521,15767,0,0.0
3522,15773,0,0.0
3523,15777,0,0.0
3524,15781,0,0.0
3525,15794,0,0.0
3526,15797,0,0.0
3527,15805,0,0.0
3528,15806,0,0.0
3529,15812,0,0.0
3530,15813,0,0.0
3531,15819,0,0.0
3532,15824,0,0.0
3533,15827,0,0.0
3534,15832,0,0.0
3535,15834,0,0.0
3536,15844,0,0.0
3537,15845,0,0.0
3538,15846,0,0.0
3539,15851,0,0.0
3540,15859,0,0.0
3541,15866,0,0.0
3542,15872,0,0.0
3543,15873,0,0.0
3544,15882,0,0.0
3545,15883,0,0.0
3546,15892,0,0.0
3547,15893,0,0.0
3548,15895,0,0.0
3549,15906,0,0.0
3550,15911,0,0.0
3551,15912,0,0.0
3552,15913,0,0.0
3553,15915,0,0.0
3554,15921,0,0.0
3555,15924,0,0.0
3556,15929,0,0.0
3557,15930,0,0.0
3558,15933,0,0.0
3559,15934,0,0.0
3560,15940,0,0.0
3561,15947,0,0.0
3562,15950,0,0.0
3563,15961,0,0.0
3564,15963,0,0.0
3565,15967,0,0.0
3566,15969,0,0.0
3567,15970,0,0.0
3568,15973,0,0.0
3569,15974,0,0.0
3570,15975,0,0.0
3571,15977,0,0.0
3572,15982,0,0.0
3573,15989,0,0.0
3574,15991,0,0.0
3575,16003,0,0.0
3576,16004,0,0.0
3577,16021,0,0.0
3578,16025,0,0.0
3579,16030,0,0.0
3580,16035,0,0.0
3581,16039,0,0.0
3582,16047,0,0.0
3583,16049,0,0.0
3584,16053,0,0.0
3585,16054,0,0.0
3586,16057,0,0.0
3587,16064,0,0.0
3588,16066,0,0.0
3589,16072,0,0.0
3590,16074,0,0.0
3591,16075,0,0.0
3592,16079,0,0.0
3593,16087,0,0.0
3594,16090,0,0.0
3595,16091,0,0.0
