,id,request,request_prediction
2431,10332,0,0.0
2432,10333,0,0.0
2433,10339,0,0.0
2434,10340,0,0.0
2435,10341,0,1.0
2436,10350,1,1.0
2437,10352,0,0.0
2438,10359,0,0.0
2439,10361,0,0.0
2440,10362,0,0.0
2441,10365,0,0.0
2442,10369,0,1.0
2443,10374,0,0.0
2444,10376,0,1.0
2445,10383,0,0.0
2446,10387,0,0.0
2447,10390,1,1.0
2448,10392,0,0.0
2449,10393,1,1.0
2450,10394,0,0.0
2451,10395,0,0.0
2452,10399,0,0.0
2453,10400,0,0.0
2454,10404,0,0.0
2455,10405,0,0.0
2456,10409,0,0.0
2457,10420,0,0.0
2458,10423,0,0.0
2459,10425,0,0.0
2460,10440,0,1.0
2461,10442,0,1.0
2462,10447,0,0.0
2463,10452,1,0.0
2464,10454,0,0.0
2465,10473,0,0.0
2466,10482,0,0.0
2467,10492,0,1.0
2468,10493,0,0.0
2469,10495,0,0.0
2470,10502,1,1.0
2471,10507,0,0.0
2472,10510,0,0.0
2473,10520,0,0.0
2474,10521,1,1.0
2475,10522,0,0.0
2476,10526,0,0.0
2477,10527,0,0.0
2478,10530,0,0.0
2479,10544,0,0.0
2480,10551,0,0.0
2481,10562,0,1.0
2482,10574,0,0.0
2483,10580,0,0.0
2484,10583,0,0.0
2485,10584,1,0.0
2486,10587,1,0.0
2487,10600,0,1.0
2488,10607,0,0.0
2489,10617,0,0.0
2490,10627,0,0.0
2491,10629,0,0.0
2492,10636,0,1.0
2493,10637,0,1.0
2494,10639,0,0.0
2495,10641,0,1.0
2496,10645,0,0.0
2497,10650,0,0.0
2498,10651,1,0.0
2499,10652,0,0.0
2500,10656,0,1.0
2501,10661,0,1.0
2502,10664,0,0.0
2503,10666,0,0.0
2504,10667,0,0.0
2505,10670,0,0.0
2506,10672,0,0.0
2507,10675,0,0.0
2508,10682,0,0.0
2509,10684,0,0.0
2510,10692,0,0.0
2511,10696,0,0.0
2512,10702,0,0.0
2513,10716,0,0.0
2514,10717,0,0.0
2515,10725,0,0.0
2516,10730,0,0.0
2517,10749,0,0.0
2518,10750,0,0.0
2519,10752,1,0.0
2520,10759,0,0.0
2521,10760,0,0.0
2522,10761,1,0.0
2523,10764,0,0.0
2524,10767,0,0.0
2525,10784,0,1.0
2526,10786,0,0.0
2527,10794,1,1.0
2528,10796,0,0.0
2529,10801,0,0.0
2530,10802,0,0.0
2531,10809,0,0.0
2532,10810,0,0.0
2533,10815,1,1.0
2534,10820,0,0.0
2535,10821,0,0.0
2536,10823,1,1.0
2537,10834,0,0.0
2538,10840,0,0.0
2539,10843,0,0.0
2540,10845,0,0.0
2541,10846,0,0.0
2542,10847,1,1.0
2543,10855,0,0.0
2544,10857,0,0.0
2545,10871,0,0.0
2546,10873,0,0.0
2547,10874,0,0.0
2548,10881,0,1.0
2549,10883,0,0.0
2550,10885,0,0.0
2551,10893,0,0.0
2552,10906,0,0.0
2553,10912,0,0.0
2554,10924,0,0.0
2555,10930,0,0.0
2556,10931,0,0.0
2557,10932,0,0.0
2558,10934,0,1.0
2559,10941,0,1.0
2560,10943,0,1.0
2561,10946,0,0.0
2562,10947,0,1.0
2563,10959,0,0.0
2564,10960,0,0.0
2565,10971,0,0.0
2566,10974,0,0.0
2567,10977,0,0.0
2568,10979,0,0.0
2569,10986,0,0.0
2570,10989,0,1.0
2571,10994,0,0.0
2572,11002,0,0.0
2573,11005,0,1.0
2574,11007,0,0.0
2575,11009,0,0.0
2576,11015,0,0.0
2577,11017,0,0.0
2578,11022,0,0.0
2579,11023,0,0.0
2580,11029,0,1.0
2581,11031,0,0.0
2582,11033,0,0.0
2583,11035,0,0.0
2584,11036,0,0.0
2585,11042,0,0.0
2586,11047,0,0.0
2587,11052,0,1.0
2588,11054,0,0.0
2589,11056,0,0.0
2590,11057,1,1.0
2591,11060,0,0.0
2592,11070,0,1.0
2593,11076,0,1.0
2594,11080,0,1.0
2595,11082,0,1.0
2596,11084,0,0.0
2597,11094,0,0.0
2598,11095,0,0.0
2599,11096,0,0.0
2600,11097,0,1.0
2601,11100,0,0.0
2602,11102,1,0.0
2603,11113,1,0.0
2604,11116,1,0.0
2605,11132,0,0.0
2606,11137,0,0.0
2607,11139,0,0.0
2608,11145,0,0.0
2609,11149,1,0.0
2610,11151,0,1.0
2611,11159,0,0.0
2612,11163,0,0.0
2613,11167,0,0.0
2614,11172,0,0.0
2615,11177,0,0.0
2616,11183,0,0.0
2617,11193,0,0.0
2618,11197,1,1.0
2619,11201,0,0.0
2620,11204,0,0.0
2621,11210,0,0.0
2622,11213,0,0.0
2623,11219,0,0.0
2624,11221,0,0.0
2625,11223,0,0.0
2626,11227,0,0.0
2627,11231,0,0.0
2628,11232,0,0.0
2629,11242,0,0.0
2630,11247,0,1.0
2631,11254,0,0.0
2632,11265,0,0.0
2633,11271,0,0.0
2634,11272,0,0.0
2635,11284,0,0.0
2636,11286,0,0.0
2637,11294,1,0.0
2638,11296,0,0.0
2639,11297,0,0.0
2640,11304,0,0.0
2641,11306,1,0.0
2642,11317,0,0.0
2643,11319,1,0.0
2644,11324,0,0.0
2645,11329,0,1.0
2646,11343,0,0.0
2647,11346,0,0.0
2648,11350,0,0.0
2649,11352,1,0.0
2650,11354,0,1.0
2651,11361,0,0.0
2652,11366,0,0.0
2653,11370,0,0.0
2654,11379,0,0.0
2655,11391,0,0.0
2656,11395,0,0.0
2657,11430,0,0.0
2658,11433,0,0.0
2659,11436,0,0.0
2660,11441,0,0.0
2661,11443,1,1.0
2662,11449,1,0.0
2663,11462,0,0.0
2664,11464,1,0.0
2665,11479,0,0.0
2666,11481,0,0.0
2667,11489,0,0.0
2668,11490,0,0.0
2669,11503,0,0.0
2670,11503,1,0.0
2671,11510,0,0.0
2672,11515,0,0.0
2673,11521,0,0.0
2674,11529,0,0.0
2675,11531,0,0.0
2676,11542,1,0.0
2677,11543,0,0.0
2678,11549,0,0.0
2679,11557,0,0.0
2680,11560,1,1.0
2681,11569,0,0.0
2682,11585,0,1.0
2683,11586,0,0.0
2684,11592,0,0.0
2685,11596,0,0.0
2686,11603,0,0.0
2687,11606,0,1.0
2688,11610,0,0.0
2689,11611,0,0.0
2690,11613,0,1.0
2691,11617,0,0.0
2692,11620,0,0.0
2693,11626,0,0.0
2694,11629,0,0.0
2695,11631,0,0.0
2696,11634,0,0.0
2697,11641,0,1.0
2698,11642,0,0.0
2699,11662,0,0.0
2700,11664,0,0.0
2701,11677,0,0.0
2702,11681,0,0.0
2703,11682,0,0.0
2704,11686,0,0.0
2705,11689,0,0.0
2706,11691,0,0.0
2707,11692,0,0.0
2708,11693,0,0.0
2709,11710,0,0.0
2710,11711,0,0.0
2711,11712,0,0.0
2712,11716,0,0.0
2713,11723,1,0.0
2714,11731,0,0.0
2715,11733,1,0.0
2716,11755,1,0.0
2717,11767,0,0.0
2718,11780,0,0.0
2719,11783,0,0.0
2720,11786,0,0.0
2721,11787,0,0.0
2722,11790,0,0.0
2723,11794,0,0.0
2724,11795,0,0.0
2725,11796,1,0.0
2726,11800,0,0.0
2727,11810,0,0.0
2728,11817,0,0.0
2729,11826,0,0.0
2730,11827,1,0.0
2731,11835,1,0.0
2732,11836,0,0.0
2733,11837,0,0.0
2734,11839,0,0.0
2735,11840,0,0.0
2736,11841,0,0.0
2737,11849,1,0.0
2738,11854,0,0.0
2739,11855,0,0.0
2740,11856,0,0.0
2741,11859,0,0.0
2742,11860,0,0.0
2743,11861,0,0.0
2744,11873,0,0.0
2745,11881,0,0.0
2746,11884,0,0.0
2747,11889,0,0.0
2748,11891,0,0.0
2749,11896,0,1.0
2750,11897,0,0.0
2751,11899,0,0.0
2752,11901,0,0.0
2753,11910,0,0.0
2754,11911,0,0.0
2755,11912,0,0.0
2756,11915,0,1.0
2757,11920,0,0.0
2758,11940,0,0.0
2759,11945,0,0.0
2760,11947,0,0.0
2761,11949,0,0.0
2762,11954,0,0.0
2763,11959,0,0.0
2764,11960,0,0.0
2765,11962,0,0.0
2766,11966,0,0.0
2767,11969,0,0.0
2768,11971,0,0.0
2769,11972,0,0.0
2770,11989,0,0.0
2771,11995,0,0.0
2772,12000,0,0.0
2773,12006,0,0.0
2774,12016,0,0.0
2775,12017,1,1.0
2776,12021,0,0.0
2777,12025,0,0.0
2778,12026,0,0.0
2779,12027,0,0.0
2780,12033,0,1.0
2781,12036,0,0.0
2782,12037,0,0.0
2783,12041,0,0.0
2784,12042,0,0.0
2785,12051,0,1.0
2786,12052,0,0.0
2787,12054,0,0.0
2788,12055,0,0.0
2789,12059,0,0.0
2790,12063,0,0.0
2791,12064,0,0.0
2792,12067,0,0.0
2793,12069,0,1.0
2794,12071,0,0.0
2795,12077,0,0.0
2796,12083,0,0.0
2797,12085,0,0.0
2798,12089,0,1.0
2799,12091,0,0.0
2800,12094,0,0.0
2801,12100,0,0.0
2802,12101,0,0.0
2803,12102,0,0.0
2804,12103,0,0.0
2805,12107,0,0.0
2806,12113,0,0.0
2807,12114,0,0.0
2808,12115,0,0.0
2809,12116,0,0.0
2810,12119,0,0.0
2811,12120,0,0.0
2812,12124,0,0.0
2813,12129,0,0.0
2814,12132,0,0.0
2815,12133,1,1.0
2816,12136,0,0.0
2817,12141,0,0.0
2818,12142,0,0.0
2819,12146,0,0.0
2820,12152,0,0.0
2821,12164,0,0.0
2822,12167,0,0.0
2823,12172,0,0.0
2824,12189,0,0.0
2825,12190,0,0.0
2826,12193,1,0.0
2827,12194,0,0.0
2828,12197,0,0.0
2829,12206,0,0.0
2830,12209,0,1.0
2831,12214,0,0.0
2832,12215,0,0.0
2833,12216,0,0.0
2834,12217,0,0.0
2835,12221,0,1.0
2836,12225,0,0.0
2837,12230,0,0.0
2838,12234,0,0.0
2839,12237,0,0.0
2840,12241,1,1.0
2841,12242,0,0.0
2842,12244,0,0.0
2843,12253,0,0.0
2844,12254,0,0.0
2845,12255,0,0.0
2846,12257,0,0.0
2847,12259,0,0.0
2848,12263,0,0.0
2849,12265,0,0.0
2850,12273,0,0.0
2851,12280,0,0.0
2852,12282,0,0.0
2853,12289,0,0.0
2854,12292,1,0.0
2855,12299,0,0.0
2856,12300,0,0.0
2857,12302,0,0.0
2858,12310,0,0.0
2859,12311,0,0.0
2860,12312,0,0.0
2861,12316,0,0.0
2862,12324,0,0.0
2863,12326,0,0.0
2864,12327,0,0.0
2865,12329,0,0.0
2866,12336,0,0.0
2867,12340,0,0.0
2868,12341,0,0.0
2869,12344,0,0.0
2870,12360,0,0.0
2871,12367,0,0.0
2872,12370,0,0.0
2873,12373,0,0.0
2874,12374,0,0.0
2875,12391,0,0.0
2876,12393,0,0.0
2877,12401,0,0.0
2878,12405,1,1.0
2879,12407,0,0.0
2880,12411,0,0.0
2881,12417,0,1.0
2882,12421,0,0.0
2883,12423,0,0.0
2884,12427,0,0.0
2885,12436,0,0.0
2886,12437,0,0.0
2887,12439,0,1.0
2888,12443,0,0.0
2889,12452,0,0.0
2890,12476,0,0.0
2891,12481,0,0.0
2892,12484,0,0.0
2893,12487,0,0.0
2894,12489,0,1.0
2895,12499,0,0.0
2896,12500,0,0.0
2897,12503,0,0.0
2898,12529,0,0.0
2899,12530,0,0.0
2900,12540,0,0.0
2901,12545,0,0.0
2902,12550,0,0.0
2903,12552,0,0.0
2904,12555,1,0.0
2905,12561,0,0.0
2906,12563,0,0.0
2907,12565,0,1.0
2908,12567,0,0.0
2909,12575,0,0.0
2910,12586,0,0.0
2911,12594,0,0.0
2912,12595,0,0.0
2913,12602,0,0.0
2914,12605,1,0.0
2915,12615,0,0.0
2916,12616,0,0.0
2917,12623,0,0.0
2918,12626,0,0.0
2919,12629,0,0.0
2920,12641,0,0.0
2921,12645,0,0.0
2922,12659,0,1.0
2923,12661,0,0.0
2924,12665,0,0.0
2925,12673,0,0.0
2926,12677,0,0.0
2927,12679,0,1.0
2928,12680,0,0.0
2929,12684,0,0.0
2930,12686,1,0.0
2931,12692,0,0.0
2932,12694,0,0.0
2933,12696,1,0.0
2934,12703,1,0.0
2935,12704,0,0.0
2936,12716,0,0.0
2937,12720,0,0.0
2938,12729,0,1.0
2939,12730,0,0.0
2940,12734,0,0.0
2941,12735,0,0.0
2942,12736,0,0.0
2943,12741,0,0.0
2944,12746,1,0.0
2945,12751,0,1.0
2946,12756,0,0.0
2947,12760,0,0.0
2948,12762,0,0.0
2949,12763,0,0.0
2950,12766,0,0.0
2951,12772,0,0.0
2952,12781,1,0.0
2953,12786,0,0.0
2954,12791,0,0.0
2955,12794,0,0.0
2956,12803,0,1.0
2957,12805,0,0.0
2958,12812,0,0.0
2959,12814,0,0.0
2960,12817,0,0.0
2961,12819,0,0.0
2962,12823,0,1.0
2963,12831,0,0.0
2964,12837,0,0.0
2965,12839,0,0.0
2966,12845,0,0.0
2967,12849,0,0.0
2968,12865,0,0.0
2969,12870,0,0.0
2970,12874,0,0.0
2971,12876,0,0.0
2972,12877,0,0.0
2973,12886,0,0.0
2974,12899,0,0.0
2975,12902,0,0.0
2976,12905,0,0.0
2977,12912,0,0.0
2978,12913,1,0.0
2979,12914,1,0.0
2980,12917,0,0.0
2981,12919,0,0.0
2982,12933,1,0.0
2983,12935,0,0.0
2984,12941,0,0.0
2985,12943,0,0.0
2986,12947,0,0.0
2987,12954,0,0.0
2988,12957,0,0.0
2989,12963,0,0.0
2990,12972,0,1.0
2991,12989,0,0.0
2992,13000,1,0.0
2993,13003,0,0.0
2994,13009,0,0.0
2995,13014,1,0.0
2996,13015,0,0.0
2997,13021,0,0.0
2998,13029,0,0.0
2999,13039,0,0.0
3000,13041,0,0.0
3001,13050,0,0.0
3002,13052,0,0.0
3003,13054,0,0.0
3004,13055,1,0.0
3005,13059,1,1.0
3006,13070,1,0.0
3007,13073,0,0.0
3008,13085,1,0.0
3009,13090,0,0.0
3010,13093,0,0.0
3011,13094,0,0.0
3012,13096,0,0.0
3013,13097,0,0.0
3014,13101,1,0.0
3015,13102,0,0.0
3016,13113,0,0.0
3017,13116,0,0.0
3018,13119,0,0.0
3019,13121,0,1.0
3020,13123,0,0.0
3021,13130,0,0.0
3022,13131,0,0.0
3023,13136,0,0.0
3024,13142,0,0.0
3025,13143,0,0.0
3026,13147,0,0.0
3027,13151,0,0.0
3028,13153,0,0.0
3029,13154,0,0.0
3030,13156,0,0.0
3031,13159,0,0.0
3032,13160,0,0.0
3033,13166,0,1.0
3034,13169,0,0.0
3035,13173,1,0.0
3036,13175,1,1.0
3037,13176,1,0.0
3038,13177,0,1.0
3039,13184,0,0.0
3040,13185,0,1.0
3041,13186,1,0.0
3042,13191,0,0.0
3043,13192,0,0.0
3044,13195,0,0.0
3045,13200,0,0.0
3046,13204,0,0.0
3047,13207,0,0.0
3048,13210,0,0.0
3049,13213,0,0.0
3050,13219,0,0.0
3051,13221,0,0.0
3052,13224,0,0.0
3053,13230,0,0.0
3054,13240,0,0.0
3055,13241,0,0.0
3056,13244,0,0.0
3057,13250,0,0.0
3058,13253,0,0.0
3059,13259,0,0.0
3060,13261,0,0.0
3061,13263,0,0.0
3062,13266,0,0.0
3063,13269,0,0.0
3064,13274,0,0.0
3065,13276,0,0.0
3066,13277,0,0.0
3067,13280,0,1.0
3068,13282,0,0.0
3069,13285,0,0.0
3070,13287,0,0.0
3071,13289,1,0.0
3072,13292,1,0.0
3073,13294,0,0.0
3074,13295,0,0.0
3075,13301,0,0.0
3076,13304,0,0.0
3077,13310,1,0.0
3078,13312,1,0.0
3079,13315,0,0.0
3080,13316,0,0.0
3081,13320,0,0.0
3082,13322,0,0.0
3083,13324,0,0.0
3084,13325,0,0.0
3085,13327,0,0.0
3086,13339,0,0.0
3087,13342,0,0.0
3088,13366,0,0.0
3089,13381,0,0.0
3090,13384,0,0.0
3091,13393,0,0.0
3092,13401,0,0.0
3093,13412,0,0.0
3094,13414,0,1.0
3095,13417,0,0.0
3096,13423,0,1.0
3097,13427,0,0.0
3098,13437,0,1.0
3099,13439,0,0.0
3100,13443,0,0.0
3101,13446,1,0.0
3102,13447,0,0.0
3103,13449,0,0.0
3104,13451,0,0.0
3105,13461,0,1.0
3106,13465,0,0.0
3107,13480,0,0.0
3108,13486,0,0.0
3109,13489,1,1.0
3110,13493,0,0.0
3111,13495,0,0.0
3112,13497,0,0.0
3113,13501,0,0.0
3114,13506,0,0.0
3115,13516,1,0.0
3116,13521,0,0.0
3117,13530,0,0.0
3118,13531,1,0.0
3119,13532,0,0.0
3120,13535,0,0.0
3121,13536,1,0.0
3122,13537,0,0.0
3123,13539,1,1.0
3124,13544,0,1.0
3125,13546,0,0.0
3126,13547,0,0.0
3127,13552,0,0.0
3128,13553,1,0.0
3129,13561,0,0.0
3130,13562,0,0.0
3131,13563,0,0.0
3132,13569,0,0.0
3133,13574,0,0.0
3134,13579,0,0.0
3135,13583,0,0.0
3136,13584,0,0.0
3137,13587,0,0.0
3138,13591,0,1.0
3139,13593,0,0.0
3140,13595,0,0.0
3141,13600,0,0.0
3142,13601,0,0.0
3143,13604,0,0.0
3144,13605,0,0.0
3145,13609,0,0.0
3146,13613,0,0.0
3147,13614,0,0.0
3148,13625,0,0.0
3149,13627,0,0.0
3150,13632,0,1.0
3151,13636,0,0.0
3152,13637,0,0.0
3153,13639,0,0.0
3154,13640,0,0.0
3155,13647,0,1.0
3156,13649,0,0.0
3157,13653,0,0.0
3158,13654,0,0.0
3159,13656,0,0.0
3160,13661,0,1.0
3161,13662,0,0.0
3162,13671,0,0.0
3163,13673,0,0.0
3164,13677,0,0.0
3165,13680,0,0.0
3166,13684,0,0.0
3167,13689,0,0.0
3168,13694,0,1.0
3169,13695,0,0.0
3170,13699,0,0.0
3171,13700,0,0.0
3172,13701,0,0.0
3173,13703,0,0.0
3174,13707,0,0.0
3175,13713,0,0.0
3176,13716,0,0.0
3177,13721,0,0.0
3178,13722,0,0.0
3179,13723,0,0.0
3180,13734,0,0.0
3181,13737,0,0.0
3182,13739,0,0.0
3183,13742,0,0.0
3184,13751,0,0.0
3185,13754,0,0.0
3186,13755,0,0.0
3187,13757,0,0.0
3188,13759,0,0.0
3189,13761,0,0.0
3190,13766,0,0.0
3191,13767,0,0.0
3192,13773,1,0.0
3193,13774,0,0.0
3194,13781,0,0.0
3195,13786,0,0.0
3196,13787,0,0.0
3197,13791,0,0.0
3198,13794,0,1.0
3199,13803,0,0.0
3200,13817,0,0.0
3201,13821,0,0.0
3202,13832,0,0.0
3203,13835,0,0.0
3204,13839,0,0.0
3205,13844,0,0.0
3206,13851,0,0.0
3207,13857,0,0.0
3208,13861,0,0.0
3209,13880,0,0.0
3210,13883,0,0.0
3211,13887,0,0.0
3212,13892,0,0.0
3213,13895,0,0.0
3214,13906,0,1.0
3215,13909,0,0.0
3216,13911,0,0.0
3217,13913,0,0.0
3218,13914,0,0.0
3219,13914,0,0.0
3220,13923,0,0.0
3221,13925,0,0.0
3222,13927,0,1.0
3223,13931,0,0.0
3224,13941,0,0.0
3225,13943,0,1.0
3226,13946,0,0.0
3227,13956,1,0.0
3228,13962,0,0.0
3229,13965,1,0.0
3230,13969,1,0.0
3231,13976,1,1.0
3232,13982,1,1.0
3233,13993,0,1.0
3234,13995,1,1.0
3235,13996,1,1.0
3236,14005,0,0.0
3237,14011,0,0.0
3238,14027,0,0.0
3239,14059,0,0.0
3240,14072,1,1.0
3241,14096,1,1.0
3242,14105,1,1.0
3243,14106,0,0.0
3244,14115,0,1.0
3245,14121,0,0.0
3246,14137,1,0.0
3247,14155,0,0.0
3248,14164,1,1.0
3249,14186,0,0.0
3250,14220,1,0.0
3251,14224,1,0.0
3252,14236,1,1.0
3253,14237,1,0.0
3254,14244,1,1.0
3255,14259,1,0.0
3256,14270,1,1.0
3257,14276,0,0.0
3258,14300,1,1.0
3259,14305,0,0.0
3260,14315,0,0.0
3261,14361,0,0.0
3262,14374,0,1.0
3263,14379,1,1.0
3264,14410,0,0.0
3265,14420,1,1.0
3266,14427,0,0.0
3267,14439,0,0.0
3268,14440,0,0.0
3269,14444,1,0.0
3270,14462,0,1.0
3271,14470,1,1.0
3272,14474,0,0.0
3273,14476,0,0.0
3274,14487,0,0.0
3275,14504,0,1.0
3276,14516,0,0.0
3277,14524,0,0.0
3278,14526,0,0.0
3279,14531,1,1.0
3280,14545,0,1.0
3281,14551,0,0.0
3282,14585,0,1.0
3283,14586,0,1.0
3284,14594,0,0.0
3285,14595,1,1.0
3286,14596,0,0.0
3287,14601,0,0.0
3288,14602,0,0.0
3289,14613,0,0.0
3290,14614,1,0.0
3291,14622,0,0.0
3292,14623,1,0.0
3293,14631,1,1.0
3294,14639,0,1.0
3295,14643,0,1.0
3296,14645,0,0.0
3297,14647,1,1.0
3298,14650,0,0.0
3299,14651,0,1.0
3300,14655,0,0.0
3301,14656,1,0.0
3302,14662,0,1.0
3303,14663,1,0.0
3304,14666,1,0.0
3305,14671,0,0.0
3306,14673,1,1.0
3307,14675,1,1.0
3308,14680,1,0.0
3309,14684,0,0.0
3310,14687,0,0.0
3311,14693,0,0.0
3312,14694,0,0.0
3313,14699,0,0.0
3314,14700,0,0.0
3315,14701,0,0.0
3316,14702,0,0.0
3317,14705,0,0.0
3318,14710,0,1.0
3319,14714,0,0.0
3320,14724,0,1.0
3321,14731,0,0.0
3322,14734,0,0.0
3323,14735,0,0.0
3324,14740,0,0.0
3325,14743,0,1.0
3326,14746,0,0.0
3327,14751,0,0.0
3328,14769,0,0.0
3329,14772,0,0.0
3330,14773,0,0.0
3331,14790,0,1.0
3332,14791,0,0.0
3333,14797,0,0.0
3334,14801,0,0.0
3335,14802,0,0.0
3336,14805,0,0.0
3337,14816,0,0.0
3338,14819,0,0.0
3339,14820,0,0.0
3340,14826,0,0.0
3341,14827,0,0.0
3342,14830,0,0.0
3343,14831,0,0.0
3344,14833,0,0.0
3345,14844,0,1.0
3346,14863,0,1.0
3347,14867,0,1.0
3348,14874,0,0.0
3349,14881,0,0.0
3350,14884,0,0.0
3351,14893,0,1.0
3352,14894,0,1.0
3353,14899,0,0.0
3354,14906,0,0.0
3355,14909,0,0.0
3356,14910,0,0.0
3357,14915,0,0.0
3358,14916,0,0.0
3359,14923,0,0.0
3360,14927,0,0.0
3361,14929,0,0.0
3362,14932,0,0.0
3363,14934,0,0.0
3364,14941,0,0.0
3365,14942,0,1.0
3366,14955,0,0.0
3367,14957,0,0.0
3368,14959,0,0.0
3369,14969,0,0.0
3370,14970,0,0.0
3371,14971,0,1.0
3372,14979,0,0.0
3373,14986,0,0.0
3374,14995,0,0.0
3375,14999,0,0.0
3376,15000,0,0.0
3377,15002,0,0.0
3378,15003,0,0.0
3379,15006,0,0.0
3380,15009,0,0.0
3381,15010,0,1.0
3382,15011,1,0.0
3383,15019,1,1.0
3384,15022,0,1.0
3385,15030,0,0.0
3386,15035,0,0.0
3387,15046,0,0.0
3388,15051,0,0.0
3389,15056,0,0.0
3390,15059,0,0.0
3391,15060,0,0.0
3392,15070,0,0.0
3393,15075,0,0.0
3394,15080,0,1.0
3395,15081,0,0.0
3396,15085,0,0.0
3397,15092,0,0.0
3398,15093,0,0.0
3399,15102,0,0.0
3400,15115,0,0.0
3401,15116,0,0.0
3402,15130,0,1.0
3403,15139,0,0.0
3404,15140,0,0.0
3405,15141,1,0.0
3406,15156,0,0.0
3407,15171,0,0.0
3408,15175,0,0.0
3409,15179,0,0.0
3410,15183,0,1.0
3411,15186,0,0.0
3412,15189,0,0.0
3413,15192,0,1.0
3414,15193,0,0.0
3415,15195,0,0.0
3416,15199,0,1.0
3417,15211,0,0.0
3418,15214,0,0.0
3419,15219,0,0.0
3420,15220,0,0.0
3421,15222,0,0.0
3422,15224,0,0.0
3423,15231,0,0.0
3424,15233,0,0.0
3425,15237,0,0.0
3426,15239,0,1.0
3427,15240,0,0.0
3428,15242,0,0.0
3429,15246,0,0.0
3430,15254,0,0.0
3431,15255,0,1.0
3432,15260,0,0.0
3433,15264,0,1.0
3434,15283,1,0.0
3435,15294,1,0.0
3436,15302,0,0.0
3437,15303,0,0.0
3438,15306,0,0.0
3439,15312,0,0.0
3440,15315,0,0.0
3441,15323,0,0.0
3442,15325,0,0.0
3443,15326,0,0.0
3444,15329,0,0.0
3445,15334,0,0.0
3446,15335,0,0.0
3447,15350,0,1.0
3448,15351,0,0.0
3449,15353,0,0.0
3450,15354,0,0.0
3451,15357,0,1.0
3452,15369,0,0.0
3453,15370,0,0.0
3454,15371,1,0.0
3455,15375,0,0.0
3456,15376,0,0.0
3457,15379,0,0.0
3458,15381,0,1.0
3459,15385,0,0.0
3460,15386,0,1.0
3461,15389,0,0.0
3462,15394,0,0.0
3463,15396,0,0.0
3464,15397,0,0.0
3465,15401,0,0.0
3466,15404,0,0.0
3467,15421,0,0.0
3468,15425,0,0.0
3469,15444,0,1.0
3470,15445,0,0.0
3471,15451,0,0.0
3472,15452,0,1.0
3473,15467,0,0.0
3474,15471,0,0.0
3475,15473,0,0.0
3476,15483,0,0.0
3477,15489,0,1.0
3478,15492,0,0.0
3479,15495,0,0.0
3480,15503,0,0.0
3481,15505,0,1.0
3482,15512,0,0.0
3483,15515,0,0.0
3484,15527,0,0.0
3485,15534,0,1.0
3486,15535,0,1.0
3487,15545,0,1.0
3488,15546,1,0.0
3489,15549,1,0.0
3490,15561,0,0.0
3491,15562,1,0.0
3492,15566,0,0.0
3493,15567,1,0.0
3494,15575,0,1.0
3495,15576,0,0.0
3496,15585,0,0.0
3497,15587,0,0.0
3498,15591,0,0.0
3499,15592,0,0.0
3500,15614,0,0.0
3501,15616,0,1.0
3502,15621,0,0.0
3503,15630,1,0.0
3504,15632,0,0.0
3505,15633,1,0.0
3506,15634,1,0.0
3507,15636,0,0.0
3508,15639,1,1.0
3509,15641,0,0.0
3510,15646,0,1.0
3511,15653,0,0.0
3512,15655,0,0.0
3513,15656,1,1.0
3514,15657,0,0.0
3515,15662,0,0.0
3516,15665,0,0.0
3517,15671,0,0.0
3518,15673,0,0.0
3519,15674,0,0.0
3520,15680,0,0.0
3521,15681,0,1.0
3522,15683,0,1.0
3523,15684,0,0.0
3524,15686,0,0.0
3525,15689,0,0.0
3526,15693,0,0.0
3527,15695,0,0.0
3528,15699,0,0.0
3529,15701,0,0.0
3530,15703,0,0.0
3531,15704,0,0.0
3532,15705,0,0.0
3533,15710,0,0.0
3534,15716,0,0.0
3535,15722,0,0.0
3536,15731,0,0.0
3537,15733,0,0.0
3538,15734,0,0.0
3539,15735,0,0.0
3540,15739,0,0.0
3541,15741,0,0.0
3542,15755,0,0.0
3543,15760,0,0.0
3544,15762,0,0.0
3545,15770,0,0.0
3546,15771,0,0.0
3547,15773,0,0.0
3548,15789,0,0.0
3549,15800,0,0.0
3550,15807,0,0.0
3551,15820,0,0.0
3552,15821,0,0.0
3553,15834,0,0.0
3554,15836,0,0.0
3555,15837,0,0.0
3556,15839,0,0.0
3557,15841,0,0.0
3558,15843,0,0.0
3559,15846,0,0.0
3560,15847,0,0.0
3561,15853,0,0.0
3562,15862,0,0.0
3563,15864,0,0.0
3564,15865,0,0.0
3565,15875,0,0.0
3566,15876,0,0.0
3567,15879,0,0.0
3568,15881,0,0.0
3569,15882,0,0.0
3570,15886,0,0.0
3571,15887,0,0.0
3572,15890,0,0.0
3573,15892,0,1.0
3574,15893,0,0.0
3575,15897,0,0.0
3576,15899,0,0.0
3577,15900,0,0.0
3578,15904,0,0.0
3579,15907,0,0.0
3580,15909,0,0.0
3581,15911,0,0.0
3582,15912,0,0.0
3583,15914,0,0.0
3584,15917,0,0.0
3585,15921,0,0.0
3586,15923,0,0.0
3587,15931,0,0.0
3588,15932,0,0.0
3589,15933,0,0.0
3590,15934,0,0.0
3591,15940,0,0.0
3592,15941,0,0.0
3593,15950,0,0.0
3594,15952,0,0.0
3595,15953,0,0.0
