,id,related,related_prediction
2431,9840,0,1.0
2432,9852,0,0.0
2433,9854,0,0.0
2434,9863,0,0.0
2435,9867,0,1.0
2436,9869,1,0.0
2437,9871,2,1.0
2438,9875,0,1.0
2439,9884,0,0.0
2440,9885,1,0.0
2441,9895,0,1.0
2442,9900,0,1.0
2443,9904,0,1.0
2444,9907,0,0.0
2445,9909,0,0.0
2446,9926,1,0.0
2447,9934,0,1.0
2448,9943,1,1.0
2449,9947,0,0.0
2450,9950,1,0.0
2451,9952,1,0.0
2452,9953,1,0.0
2453,9964,1,0.0
2454,9970,1,1.0
2455,9971,0,1.0
2456,9977,0,1.0
2457,9979,0,1.0
2458,9984,1,1.0
2459,9985,0,0.0
2460,9997,0,0.0
2461,10002,1,0.0
2462,10007,1,0.0
2463,10010,0,0.0
2464,10014,0,1.0
2465,10021,1,0.0
2466,10023,1,0.0
2467,10026,1,0.0
2468,10035,1,1.0
2469,10042,1,0.0
2470,10055,0,1.0
2471,10056,1,0.0
2472,10060,1,1.0
2473,10076,1,0.0
2474,10089,0,1.0
2475,10091,2,1.0
2476,10093,0,0.0
2477,10109,1,1.0
2478,10112,1,1.0
2479,10113,1,1.0
2480,10116,0,0.0
2481,10122,2,1.0
2482,10123,1,0.0
2483,10129,0,1.0
2484,10133,1,0.0
2485,10135,1,0.0
2486,10139,0,1.0
2487,10143,1,0.0
2488,10144,0,1.0
2489,10147,1,0.0
2490,10157,1,1.0
2491,10159,1,0.0
2492,10163,1,0.0
2493,10169,1,1.0
2494,10171,1,1.0
2495,10173,0,0.0
2496,10183,0,0.0
2497,10185,0,1.0
2498,10187,1,0.0
2499,10194,0,0.0
2500,10200,0,1.0
2501,10212,1,0.0
2502,10213,0,1.0
2503,10216,0,0.0
2504,10219,0,1.0
2505,10221,0,1.0
2506,10222,1,0.0
2507,10226,0,1.0
2508,10231,0,1.0
2509,10234,0,1.0
2510,10235,0,1.0
2511,10237,1,1.0
2512,10240,0,0.0
2513,10242,1,1.0
2514,10244,1,0.0
2515,10245,1,1.0
2516,10246,1,0.0
2517,10255,0,0.0
2518,10256,1,1.0
2519,10257,1,1.0
2520,10280,1,0.0
2521,10281,1,0.0
2522,10283,1,0.0
2523,10284,1,0.0
2524,10285,1,0.0
2525,10287,0,0.0
2526,10289,0,1.0
2527,10290,1,1.0
2528,10292,0,1.0
2529,10295,1,1.0
2530,10296,1,1.0
2531,10300,1,0.0
2532,10304,1,1.0
2533,10306,0,1.0
2534,10307,1,0.0
2535,10315,0,1.0
2536,10316,1,0.0
2537,10324,0,1.0
2538,10333,1,0.0
2539,10336,1,0.0
2540,10337,1,0.0
2541,10343,1,0.0
2542,10345,1,0.0
2543,10346,1,0.0
2544,10350,1,0.0
2545,10354,1,0.0
2546,10355,1,0.0
2547,10371,1,0.0
2548,10379,0,1.0
2549,10380,1,0.0
2550,10382,0,0.0
2551,10384,0,0.0
2552,10392,0,1.0
2553,10395,1,0.0
2554,10399,1,0.0
2555,10401,0,0.0
2556,10403,1,0.0
2557,10407,1,0.0
2558,10409,0,0.0
2559,10415,0,0.0
2560,10424,0,0.0
2561,10426,0,1.0
2562,10427,1,0.0
2563,10435,0,1.0
2564,10439,1,0.0
2565,10441,1,0.0
2566,10445,0,0.0
2567,10446,1,0.0
2568,10452,1,0.0
2569,10454,0,0.0
2570,10456,1,1.0
2571,10459,1,0.0
2572,10465,1,0.0
2573,10471,1,0.0
2574,10472,0,0.0
2575,10473,0,1.0
2576,10474,0,1.0
2577,10476,0,1.0
2578,10479,1,0.0
2579,10489,0,1.0
2580,10499,1,0.0
2581,10501,1,1.0
2582,10512,0,0.0
2583,10514,0,0.0
2584,10517,1,0.0
2585,10521,1,0.0
2586,10525,0,0.0
2587,10533,0,1.0
2588,10536,0,1.0
2589,10537,1,0.0
2590,10540,0,0.0
2591,10544,1,0.0
2592,10545,1,0.0
2593,10547,1,1.0
2594,10553,0,0.0
2595,10560,0,1.0
2596,10563,2,0.0
2597,10567,1,1.0
2598,10580,0,0.0
2599,10582,0,1.0
2600,10590,1,1.0
2601,10591,0,0.0
2602,10593,0,0.0
2603,10594,1,1.0
2604,10597,1,1.0
2605,10605,0,1.0
2606,10614,1,0.0
2607,10623,0,1.0
2608,10625,1,0.0
2609,10641,0,1.0
2610,10646,1,0.0
2611,10659,1,0.0
2612,10661,1,0.0
2613,10664,0,0.0
2614,10667,1,1.0
2615,10671,0,1.0
2616,10672,1,1.0
2617,10674,0,1.0
2618,10675,0,1.0
2619,10681,1,0.0
2620,10690,1,1.0
2621,10692,1,0.0
2622,10695,0,1.0
2623,10711,1,0.0
2624,10716,0,1.0
2625,10726,0,1.0
2626,10731,0,1.0
2627,10740,1,0.0
2628,10742,0,1.0
2629,10746,0,0.0
2630,10752,1,1.0
2631,10762,0,1.0
2632,10772,0,0.0
2633,10773,1,1.0
2634,10786,1,0.0
2635,10787,1,0.0
2636,10794,1,0.0
2637,10801,1,0.0
2638,10810,0,1.0
2639,10812,1,0.0
2640,10816,0,0.0
2641,10819,1,0.0
2642,10823,1,0.0
2643,10827,1,0.0
2644,10831,1,1.0
2645,10842,1,0.0
2646,10844,0,1.0
2647,10862,0,0.0
2648,10866,0,0.0
2649,10873,0,1.0
2650,10875,0,0.0
2651,10880,1,0.0
2652,10883,1,0.0
2653,10886,1,0.0
2654,10890,0,1.0
2655,10893,1,0.0
2656,10895,1,0.0
2657,10903,0,1.0
2658,10913,1,0.0
2659,10920,0,0.0
2660,10922,1,0.0
2661,10924,0,0.0
2662,10927,1,0.0
2663,10929,1,0.0
2664,10931,0,0.0
2665,10933,1,0.0
2666,10935,1,0.0
2667,10936,1,0.0
2668,10942,0,1.0
2669,10943,0,0.0
2670,10949,0,1.0
2671,10954,1,0.0
2672,10955,0,1.0
2673,10956,0,1.0
2674,10964,1,0.0
2675,10965,0,1.0
2676,10976,1,0.0
2677,10989,0,1.0
2678,11001,0,0.0
2679,11005,0,1.0
2680,11015,0,0.0
2681,11021,0,1.0
2682,11022,0,1.0
2683,11023,0,1.0
2684,11027,1,1.0
2685,11029,1,1.0
2686,11044,0,1.0
2687,11045,0,1.0
2688,11046,0,1.0
2689,11057,1,0.0
2690,11059,1,0.0
2691,11066,0,1.0
2692,11070,0,0.0
2693,11075,1,1.0
2694,11080,1,0.0
2695,11082,2,1.0
2696,11083,0,1.0
2697,11085,0,1.0
2698,11086,0,1.0
2699,11096,1,0.0
2700,11097,0,1.0
2701,11102,1,0.0
2702,11109,0,1.0
2703,11110,0,1.0
2704,11117,1,0.0
2705,11123,0,0.0
2706,11137,0,1.0
2707,11145,0,0.0
2708,11153,0,1.0
2709,11159,0,1.0
2710,11165,1,0.0
2711,11176,0,1.0
2712,11177,0,0.0
2713,11179,1,0.0
2714,11186,1,0.0
2715,11196,1,0.0
2716,11199,1,0.0
2717,11210,1,0.0
2718,11213,1,0.0
2719,11220,1,0.0
2720,11221,1,0.0
2721,11224,1,0.0
2722,11226,1,0.0
2723,11236,1,1.0
2724,11246,1,0.0
2725,11250,1,0.0
2726,11253,1,0.0
2727,11254,1,0.0
2728,11259,1,0.0
2729,11261,1,0.0
2730,11267,1,0.0
2731,11283,1,0.0
2732,11286,1,0.0
2733,11297,1,0.0
2734,11303,1,0.0
2735,11304,1,0.0
2736,11305,1,0.0
2737,11306,1,0.0
2738,11313,1,0.0
2739,11315,1,0.0
2740,11316,1,0.0
2741,11325,1,0.0
2742,11326,1,0.0
2743,11332,1,0.0
2744,11341,1,0.0
2745,11344,1,0.0
2746,11349,1,0.0
2747,11350,1,0.0
2748,11352,1,0.0
2749,11359,1,0.0
2750,11360,1,0.0
2751,11366,1,0.0
2752,11367,1,0.0
2753,11372,1,0.0
2754,11379,1,0.0
2755,11381,1,0.0
2756,11385,1,0.0
2757,11396,1,0.0
2758,11403,1,0.0
2759,11407,1,0.0
2760,11445,1,0.0
2761,11446,1,0.0
2762,11450,1,0.0
2763,11456,1,0.0
2764,11462,1,0.0
2765,11464,1,0.0
2766,11472,1,0.0
2767,11481,1,0.0
2768,11489,1,0.0
2769,11495,1,0.0
2770,11496,1,0.0
2771,11501,1,0.0
2772,11503,1,0.0
2773,11507,1,0.0
2774,11510,1,0.0
2775,11511,1,0.0
2776,11515,1,0.0
2777,11520,1,0.0
2778,11531,1,0.0
2779,11535,1,0.0
2780,11536,1,0.0
2781,11539,1,0.0
2782,11544,1,0.0
2783,11546,1,0.0
2784,11557,1,0.0
2785,11561,1,0.0
2786,11565,1,0.0
2787,11570,1,0.0
2788,11583,1,0.0
2789,11585,1,0.0
2790,11591,1,0.0
2791,11592,1,0.0
2792,11593,1,0.0
2793,11595,1,0.0
2794,11600,1,0.0
2795,11611,1,0.0
2796,11614,1,0.0
2797,11617,1,0.0
2798,11623,1,0.0
2799,11625,1,0.0
2800,11631,1,0.0
2801,11632,1,0.0
2802,11634,1,0.0
2803,11636,1,0.0
2804,11641,1,1.0
2805,11642,1,0.0
2806,11643,1,0.0
2807,11645,1,0.0
2808,11652,0,0.0
2809,11662,1,0.0
2810,11680,1,0.0
2811,11682,1,0.0
2812,11687,1,0.0
2813,11693,1,0.0
2814,11704,1,0.0
2815,11705,1,0.0
2816,11711,1,0.0
2817,11719,1,0.0
2818,11721,1,0.0
2819,11724,1,0.0
2820,11729,1,0.0
2821,11744,1,0.0
2822,11746,1,0.0
2823,11753,1,0.0
2824,11754,1,0.0
2825,11755,1,0.0
2826,11756,1,0.0
2827,11757,1,0.0
2828,11760,1,0.0
2829,11761,1,0.0
2830,11763,1,0.0
2831,11767,1,0.0
2832,11771,1,0.0
2833,11773,1,0.0
2834,11780,1,1.0
2835,11786,1,0.0
2836,11794,1,0.0
2837,11801,1,0.0
2838,11803,1,0.0
2839,11806,2,1.0
2840,11811,1,0.0
2841,11815,1,0.0
2842,11816,1,0.0
2843,11817,1,0.0
2844,11824,1,0.0
2845,11827,1,0.0
2846,11831,1,0.0
2847,11833,1,0.0
2848,11837,1,0.0
2849,11841,1,0.0
2850,11842,1,0.0
2851,11861,1,0.0
2852,11869,1,0.0
2853,11871,1,0.0
2854,11875,1,0.0
2855,11877,1,0.0
2856,11889,1,0.0
2857,11892,1,0.0
2858,11901,1,0.0
2859,11903,2,1.0
2860,11906,1,0.0
2861,11909,1,1.0
2862,11910,1,0.0
2863,11911,1,0.0
2864,11913,1,0.0
2865,11920,1,0.0
2866,11929,1,0.0
2867,11932,1,0.0
2868,11949,1,0.0
2869,11955,1,0.0
2870,11959,1,0.0
2871,11965,1,0.0
2872,11966,1,0.0
2873,11973,1,0.0
2874,11976,1,0.0
2875,11980,1,0.0
2876,11983,1,0.0
2877,11985,1,0.0
2878,11996,1,0.0
2879,12001,1,0.0
2880,12002,1,0.0
2881,12005,1,0.0
2882,12010,1,0.0
2883,12016,1,0.0
2884,12017,1,0.0
2885,12034,1,0.0
2886,12035,1,0.0
2887,12037,1,0.0
2888,12041,1,0.0
2889,12050,1,1.0
2890,12052,1,0.0
2891,12060,1,0.0
2892,12066,1,0.0
2893,12067,1,0.0
2894,12081,1,0.0
2895,12082,1,0.0
2896,12083,1,0.0
2897,12084,1,0.0
2898,12085,1,0.0
2899,12087,1,0.0
2900,12092,1,0.0
2901,12095,1,0.0
2902,12097,1,0.0
2903,12103,1,0.0
2904,12110,1,0.0
2905,12117,1,0.0
2906,12119,1,0.0
2907,12120,1,0.0
2908,12121,1,0.0
2909,12122,1,0.0
2910,12125,1,0.0
2911,12132,1,0.0
2912,12137,1,0.0
2913,12141,1,0.0
2914,12149,1,0.0
2915,12153,1,0.0
2916,12154,1,0.0
2917,12160,0,0.0
2918,12166,1,0.0
2919,12171,1,0.0
2920,12174,1,0.0
2921,12184,1,0.0
2922,12186,1,0.0
2923,12187,1,0.0
2924,12191,1,0.0
2925,12193,1,0.0
2926,12195,1,0.0
2927,12196,1,0.0
2928,12205,1,0.0
2929,12209,1,0.0
2930,12211,1,0.0
2931,12215,1,0.0
2932,12217,1,0.0
2933,12222,1,0.0
2934,12224,1,0.0
2935,12227,0,1.0
2936,12231,1,0.0
2937,12232,1,0.0
2938,12251,1,0.0
2939,12252,1,0.0
2940,12254,1,0.0
2941,12255,1,0.0
2942,12259,1,0.0
2943,12261,1,0.0
2944,12274,1,0.0
2945,12275,1,0.0
2946,12282,1,0.0
2947,12283,1,0.0
2948,12290,1,0.0
2949,12301,1,0.0
2950,12303,1,0.0
2951,12305,1,0.0
2952,12306,1,0.0
2953,12312,0,0.0
2954,12316,1,0.0
2955,12319,1,0.0
2956,12324,1,0.0
2957,12329,1,0.0
2958,12330,1,0.0
2959,12333,1,0.0
2960,12335,0,0.0
2961,12340,0,0.0
2962,12341,1,0.0
2963,12343,1,0.0
2964,12352,1,0.0
2965,12356,1,0.0
2966,12359,1,0.0
2967,12364,1,0.0
2968,12367,1,0.0
2969,12369,1,0.0
2970,12371,1,0.0
2971,12372,1,0.0
2972,12377,0,0.0
2973,12379,1,0.0
2974,12390,1,0.0
2975,12391,1,0.0
2976,12401,1,0.0
2977,12403,1,0.0
2978,12409,1,0.0
2979,12414,1,0.0
2980,12421,1,0.0
2981,12442,1,0.0
2982,12450,1,0.0
2983,12451,1,0.0
2984,12460,1,0.0
2985,12466,1,0.0
2986,12467,1,0.0
2987,12472,1,0.0
2988,12475,1,0.0
2989,12479,1,0.0
2990,12491,1,0.0
2991,12492,1,0.0
2992,12493,1,0.0
2993,12494,0,0.0
2994,12496,1,0.0
2995,12505,1,0.0
2996,12506,1,0.0
2997,12516,1,0.0
2998,12524,1,0.0
2999,12525,1,0.0
3000,12527,1,0.0
3001,12531,1,0.0
3002,12533,1,0.0
3003,12534,1,0.0
3004,12540,1,0.0
3005,12541,1,0.0
3006,12542,1,0.0
3007,12543,1,0.0
3008,12546,1,0.0
3009,12547,1,0.0
3010,12549,1,0.0
3011,12553,1,0.0
3012,12555,1,0.0
3013,12561,1,0.0
3014,12570,1,0.0
3015,12582,0,0.0
3016,12586,1,0.0
3017,12587,1,0.0
3018,12590,1,0.0
3019,12591,1,0.0
3020,12594,1,0.0
3021,12597,1,0.0
3022,12600,1,0.0
3023,12601,1,0.0
3024,12603,1,0.0
3025,12620,1,0.0
3026,12629,1,0.0
3027,12630,1,0.0
3028,12631,1,0.0
3029,12633,1,0.0
3030,12645,1,0.0
3031,12647,1,0.0
3032,12649,0,0.0
3033,12653,0,1.0
3034,12660,1,0.0
3035,12661,1,0.0
3036,12667,1,0.0
3037,12671,1,0.0
3038,12684,1,0.0
3039,12685,1,0.0
3040,12701,1,0.0
3041,12703,1,0.0
3042,12704,1,0.0
3043,12706,1,1.0
3044,12707,1,0.0
3045,12710,1,0.0
3046,12713,1,0.0
3047,12716,0,0.0
3048,12719,1,0.0
3049,12721,0,1.0
3050,12727,1,0.0
3051,12732,1,0.0
3052,12737,1,0.0
3053,12749,1,0.0
3054,12752,0,0.0
3055,12754,1,0.0
3056,12755,1,0.0
3057,12756,1,0.0
3058,12762,1,0.0
3059,12765,1,0.0
3060,12766,1,0.0
3061,12771,1,0.0
3062,12773,1,0.0
3063,12775,1,0.0
3064,12777,1,0.0
3065,12779,1,0.0
3066,12782,1,0.0
3067,12784,1,0.0
3068,12789,1,0.0
3069,12790,1,0.0
3070,12796,1,0.0
3071,12801,1,0.0
3072,12803,1,0.0
3073,12804,1,0.0
3074,12812,1,0.0
3075,12813,1,0.0
3076,12814,1,0.0
3077,12816,1,0.0
3078,12817,1,0.0
3079,12819,1,0.0
3080,12823,1,0.0
3081,12829,1,0.0
3082,12836,1,0.0
3083,12837,1,0.0
3084,12844,1,0.0
3085,12845,1,0.0
3086,12851,1,0.0
3087,12852,1,0.0
3088,12855,1,0.0
3089,12861,0,1.0
3090,12864,1,0.0
3091,12870,1,0.0
3092,12871,1,0.0
3093,12876,1,0.0
3094,12877,1,0.0
3095,12892,1,0.0
3096,12899,1,0.0
3097,12906,1,0.0
3098,12912,1,0.0
3099,12914,1,0.0
3100,12916,1,0.0
3101,12919,1,0.0
3102,12927,1,0.0
3103,12930,1,0.0
3104,12932,1,0.0
3105,12933,1,0.0
3106,12935,1,0.0
3107,12942,1,0.0
3108,12944,1,0.0
3109,12946,1,0.0
3110,12959,1,0.0
3111,12966,1,1.0
3112,12967,0,0.0
3113,12970,1,0.0
3114,12971,1,0.0
3115,12976,1,0.0
3116,12979,1,0.0
3117,12987,1,0.0
3118,12991,1,0.0
3119,13000,1,0.0
3120,13003,1,0.0
3121,13005,1,0.0
3122,13006,1,0.0
3123,13010,1,0.0
3124,13011,1,0.0
3125,13015,0,0.0
3126,13030,1,0.0
3127,13037,1,0.0
3128,13046,1,0.0
3129,13054,1,0.0
3130,13063,1,0.0
3131,13064,1,0.0
3132,13065,1,0.0
3133,13070,1,0.0
3134,13075,1,0.0
3135,13081,1,0.0
3136,13084,1,0.0
3137,13086,1,0.0
3138,13087,1,0.0
3139,13089,1,0.0
3140,13090,1,0.0
3141,13091,1,0.0
3142,13094,1,0.0
3143,13097,1,0.0
3144,13099,1,0.0
3145,13113,1,0.0
3146,13115,1,0.0
3147,13117,1,1.0
3148,13119,1,1.0
3149,13122,1,1.0
3150,13124,1,0.0
3151,13126,1,0.0
3152,13129,1,0.0
3153,13135,1,0.0
3154,13140,1,0.0
3155,13141,1,0.0
3156,13143,1,0.0
3157,13145,1,0.0
3158,13151,1,0.0
3159,13160,0,1.0
3160,13162,1,0.0
3161,13169,1,0.0
3162,13173,1,0.0
3163,13176,1,0.0
3164,13177,1,0.0
3165,13179,1,0.0
3166,13189,1,1.0
3167,13191,1,0.0
3168,13192,1,0.0
3169,13193,1,0.0
3170,13196,1,1.0
3171,13199,1,0.0
3172,13204,0,0.0
3173,13206,0,0.0
3174,13207,1,0.0
3175,13210,1,0.0
3176,13215,0,0.0
3177,13216,1,0.0
3178,13221,1,0.0
3179,13225,0,1.0
3180,13227,0,0.0
3181,13229,0,1.0
3182,13231,1,1.0
3183,13244,1,0.0
3184,13245,1,0.0
3185,13246,1,0.0
3186,13256,1,0.0
3187,13264,1,0.0
3188,13273,1,1.0
3189,13274,1,1.0
3190,13276,1,0.0
3191,13277,1,0.0
3192,13283,1,0.0
3193,13286,1,0.0
3194,13287,0,0.0
3195,13291,1,0.0
3196,13292,1,0.0
3197,13302,1,0.0
3198,13303,1,0.0
3199,13310,1,0.0
3200,13315,1,0.0
3201,13316,1,0.0
3202,13326,0,0.0
3203,13332,1,0.0
3204,13333,0,1.0
3205,13340,1,0.0
3206,13343,1,0.0
3207,13344,1,0.0
3208,13349,1,0.0
3209,13352,1,0.0
3210,13364,0,0.0
3211,13370,1,1.0
3212,13371,1,0.0
3213,13373,1,0.0
3214,13382,0,1.0
3215,13386,1,1.0
3216,13390,1,1.0
3217,13391,1,1.0
3218,13396,1,1.0
3219,13401,0,1.0
3220,13410,1,0.0
3221,13411,1,0.0
3222,13412,0,0.0
3223,13413,1,0.0
3224,13415,2,0.0
3225,13424,1,0.0
3226,13431,1,0.0
3227,13432,0,0.0
3228,13441,1,0.0
3229,13444,1,0.0
3230,13454,0,0.0
3231,13459,1,1.0
3232,13460,1,0.0
3233,13463,1,0.0
3234,13469,1,0.0
3235,13470,1,0.0
3236,13471,1,0.0
3237,13472,1,0.0
3238,13494,1,1.0
3239,13503,1,0.0
3240,13506,0,0.0
3241,13516,1,0.0
3242,13521,1,0.0
3243,13533,1,0.0
3244,13534,1,0.0
3245,13537,0,1.0
3246,13542,1,0.0
3247,13545,0,1.0
3248,13546,0,0.0
3249,13551,0,1.0
3250,13553,1,0.0
3251,13564,1,0.0
3252,13565,1,0.0
3253,13571,1,0.0
3254,13586,1,0.0
3255,13596,0,0.0
3256,13603,0,0.0
3257,13604,1,1.0
3258,13607,1,0.0
3259,13609,1,0.0
3260,13611,0,0.0
3261,13615,0,0.0
3262,13619,1,1.0
3263,13620,1,0.0
3264,13622,1,0.0
3265,13635,0,0.0
3266,13636,1,0.0
3267,13637,1,0.0
3268,13640,0,0.0
3269,13642,1,0.0
3270,13645,1,0.0
3271,13647,0,1.0
3272,13650,1,1.0
3273,13655,0,0.0
3274,13669,1,1.0
3275,13673,1,1.0
3276,13674,0,1.0
3277,13676,0,0.0
3278,13690,0,1.0
3279,13691,1,0.0
3280,13700,1,1.0
3281,13701,1,0.0
3282,13704,1,2.0
3283,13711,1,1.0
3284,13712,1,1.0
3285,13713,0,1.0
3286,13721,1,0.0
3287,13723,1,0.0
3288,13727,1,0.0
3289,13732,1,0.0
3290,13734,1,0.0
3291,13739,1,1.0
3292,13741,1,0.0
3293,13743,1,0.0
3294,13747,1,0.0
3295,13749,1,0.0
3296,13750,1,0.0
3297,13753,1,0.0
3298,13760,1,0.0
3299,13762,0,0.0
3300,13767,0,0.0
3301,13776,1,0.0
3302,13780,1,0.0
3303,13782,1,1.0
3304,13784,2,1.0
3305,13785,1,0.0
3306,13787,0,1.0
3307,13789,1,1.0
3308,13790,1,0.0
3309,13799,1,0.0
3310,13801,0,1.0
3311,13802,1,1.0
3312,13803,0,1.0
3313,13812,0,1.0
3314,13814,0,1.0
3315,13815,1,0.0
3316,13821,2,2.0
3317,13829,1,0.0
3318,13834,1,0.0
3319,13839,0,0.0
3320,13844,1,0.0
3321,13865,1,0.0
3322,13869,1,0.0
3323,13872,0,0.0
3324,13876,0,1.0
3325,13885,2,1.0
3326,13895,2,1.0
3327,13909,1,0.0
3328,13910,0,0.0
3329,13913,1,0.0
3330,13915,0,0.0
3331,13917,1,0.0
3332,13921,1,0.0
3333,13925,0,1.0
3334,13926,0,1.0
3335,13930,0,1.0
3336,13934,1,0.0
3337,13936,0,1.0
3338,13940,1,1.0
3339,13941,0,1.0
3340,13945,1,0.0
3341,13947,1,0.0
3342,13950,1,1.0
3343,13960,1,0.0
3344,13963,1,0.0
3345,13965,1,0.0
3346,13966,1,0.0
3347,13970,2,2.0
3348,13972,1,0.0
3349,13979,1,0.0
3350,13981,1,0.0
3351,13982,1,0.0
3352,13993,1,1.0
3353,14002,1,0.0
3354,14010,0,0.0
3355,14012,0,0.0
3356,14053,1,0.0
3357,14057,1,0.0
3358,14059,1,1.0
3359,14072,1,0.0
3360,14073,1,0.0
3361,14089,2,1.0
3362,14092,1,0.0
3363,14095,1,0.0
3364,14100,1,0.0
3365,14119,1,0.0
3366,14123,2,1.0
3367,14135,1,0.0
3368,14136,1,0.0
3369,14140,0,0.0
3370,14146,1,0.0
3371,14157,2,1.0
3372,14163,1,0.0
3373,14206,1,0.0
3374,14226,2,1.0
3375,14232,1,0.0
3376,14246,2,2.0
3377,14246,2,2.0
3378,14266,2,2.0
3379,14276,1,0.0
3380,14283,0,0.0
3381,14302,1,0.0
3382,14305,2,0.0
3383,14323,1,0.0
3384,14330,1,0.0
3385,14339,0,1.0
3386,14341,0,0.0
3387,14374,2,2.0
3388,14379,1,0.0
3389,14393,1,0.0
3390,14404,1,0.0
3391,14409,1,0.0
3392,14441,1,0.0
3393,14442,1,0.0
3394,14445,2,2.0
3395,14446,1,0.0
3396,14455,1,0.0
3397,14494,1,0.0
3398,14521,0,1.0
3399,14526,2,0.0
3400,14530,1,0.0
3401,14531,1,0.0
3402,14541,1,0.0
3403,14563,2,0.0
3404,14583,1,0.0
3405,14590,2,2.0
3406,14591,1,0.0
3407,14594,1,0.0
3408,14601,2,2.0
3409,14623,1,0.0
3410,14632,2,2.0
3411,14641,1,0.0
3412,14643,2,0.0
3413,14650,1,0.0
3414,14656,1,0.0
3415,14661,1,0.0
3416,14665,1,0.0
3417,14673,1,1.0
3418,14675,1,0.0
3419,14676,1,0.0
3420,14679,1,0.0
3421,14682,1,0.0
3422,14685,0,0.0
3423,14692,1,0.0
3424,14701,1,0.0
3425,14703,1,1.0
3426,14716,1,0.0
3427,14721,1,0.0
3428,14726,1,0.0
3429,14732,1,0.0
3430,14736,1,0.0
3431,14742,1,1.0
3432,14746,1,0.0
3433,14757,1,0.0
3434,14766,1,0.0
3435,14767,1,0.0
3436,14769,1,0.0
3437,14771,0,1.0
3438,14773,1,0.0
3439,14775,1,0.0
3440,14782,1,0.0
3441,14786,1,0.0
3442,14791,1,0.0
3443,14805,1,0.0
3444,14814,1,0.0
3445,14820,1,0.0
3446,14821,1,0.0
3447,14826,0,0.0
3448,14831,1,0.0
3449,14835,1,1.0
3450,14837,1,1.0
3451,14849,1,1.0
3452,14854,1,0.0
3453,14857,1,0.0
3454,14871,1,0.0
3455,14873,1,0.0
3456,14875,1,0.0
3457,14877,1,0.0
3458,14882,1,0.0
3459,14887,0,0.0
3460,14893,1,1.0
3461,14894,0,0.0
3462,14900,1,0.0
3463,14909,1,0.0
3464,14914,1,0.0
3465,14921,1,0.0
3466,14924,0,0.0
3467,14925,1,0.0
3468,14929,1,0.0
3469,14931,1,0.0
3470,14933,1,0.0
3471,14941,1,0.0
3472,14947,1,0.0
3473,14949,1,0.0
3474,14955,1,1.0
3475,14961,1,0.0
3476,14970,0,0.0
3477,14990,1,0.0
3478,14992,0,1.0
3479,14994,0,0.0
3480,15000,1,0.0
3481,15002,1,0.0
3482,15003,1,0.0
3483,15006,1,0.0
3484,15009,1,0.0
3485,15011,1,0.0
3486,15013,1,0.0
3487,15016,0,0.0
3488,15022,1,0.0
3489,15026,1,0.0
3490,15037,1,0.0
3491,15041,1,0.0
3492,15043,1,1.0
3493,15050,0,1.0
3494,15059,1,0.0
3495,15060,1,0.0
3496,15061,1,0.0
3497,15063,1,0.0
3498,15076,0,0.0
3499,15081,1,1.0
3500,15083,1,0.0
3501,15085,1,0.0
3502,15086,1,1.0
3503,15091,1,0.0
3504,15092,1,0.0
3505,15094,1,1.0
3506,15095,1,0.0
3507,15096,1,0.0
3508,15103,1,1.0
3509,15116,1,0.0
3510,15120,1,0.0
3511,15122,1,1.0
3512,15123,1,1.0
3513,15129,0,0.0
3514,15132,1,1.0
3515,15139,1,0.0
3516,15140,1,0.0
3517,15163,1,1.0
3518,15165,1,0.0
3519,15170,1,0.0
3520,15173,1,0.0
3521,15179,1,0.0
3522,15184,1,1.0
3523,15186,1,0.0
3524,15187,1,1.0
3525,15189,1,0.0
3526,15195,0,0.0
3527,15201,1,0.0
3528,15203,1,0.0
3529,15213,1,0.0
3530,15217,1,0.0
3531,15220,1,0.0
3532,15222,1,0.0
3533,15225,1,1.0
3534,15234,1,0.0
3535,15235,0,0.0
3536,15236,1,0.0
3537,15244,1,0.0
3538,15259,1,0.0
3539,15274,1,0.0
3540,15276,1,0.0
3541,15282,1,1.0
3542,15283,1,0.0
3543,15292,1,0.0
3544,15297,1,0.0
3545,15300,1,0.0
3546,15303,1,0.0
3547,15304,1,0.0
3548,15306,1,0.0
3549,15310,1,1.0
3550,15312,1,0.0
3551,15321,1,1.0
3552,15329,1,0.0
3553,15333,1,1.0
3554,15334,1,0.0
3555,15339,1,1.0
3556,15352,1,0.0
3557,15354,1,0.0
3558,15357,1,1.0
3559,15362,0,0.0
3560,15365,1,0.0
3561,15370,1,0.0
3562,15371,1,0.0
3563,15389,1,0.0
3564,15394,1,0.0
3565,15407,1,0.0
3566,15411,1,0.0
3567,15413,1,1.0
3568,15421,1,0.0
3569,15430,1,1.0
3570,15436,1,0.0
3571,15440,1,0.0
3572,15442,1,1.0
3573,15443,0,1.0
3574,15444,1,0.0
3575,15445,1,0.0
3576,15451,0,0.0
3577,15452,1,0.0
3578,15453,1,0.0
3579,15454,1,0.0
3580,15457,1,0.0
3581,15462,0,0.0
3582,15471,1,0.0
3583,15473,0,1.0
3584,15477,1,1.0
3585,15479,1,0.0
3586,15492,1,0.0
3587,15494,1,0.0
3588,15495,1,1.0
3589,15496,1,1.0
3590,15501,1,0.0
3591,15507,1,0.0
3592,15511,0,1.0
3593,15517,1,0.0
3594,15522,1,0.0
3595,15523,1,0.0
