,id,other_infrastructure,other_infrastructure_prediction
2429,10109,0,0.0
2430,10112,0,0.0
2431,10114,0,0.0
2432,10115,0,0.0
2433,10116,0,0.0
2434,10117,0,0.0
2435,10122,0,0.0
2436,10135,0,0.0
2437,10141,0,0.0
2438,10142,1,0.0
2439,10156,0,0.0
2440,10167,0,0.0
2441,10173,0,0.0
2442,10180,0,0.0
2443,10183,0,0.0
2444,10184,0,0.0
2445,10189,0,0.0
2446,10193,0,0.0
2447,10199,0,0.0
2448,10201,0,0.0
2449,10202,0,0.0
2450,10211,0,0.0
2451,10220,0,0.0
2452,10227,0,0.0
2453,10229,0,0.0
2454,10232,0,0.0
2455,10233,0,0.0
2456,10234,0,0.0
2457,10239,0,0.0
2458,10245,0,0.0
2459,10246,0,0.0
2460,10253,0,0.0
2461,10255,0,0.0
2462,10261,0,1.0
2463,10265,0,0.0
2464,10271,0,0.0
2465,10275,0,0.0
2466,10277,0,0.0
2467,10286,0,0.0
2468,10286,0,0.0
2469,10289,0,0.0
2470,10296,0,0.0
2471,10297,0,0.0
2472,10304,0,0.0
2473,10307,0,0.0
2474,10309,0,0.0
2475,10311,0,0.0
2476,10314,0,0.0
2477,10316,0,0.0
2478,10319,0,0.0
2479,10325,0,0.0
2480,10326,0,0.0
2481,10327,0,0.0
2482,10334,0,0.0
2483,10340,0,0.0
2484,10345,0,0.0
2485,10350,0,0.0
2486,10351,0,0.0
2487,10355,0,0.0
2488,10362,0,0.0
2489,10363,0,0.0
2490,10366,0,0.0
2491,10374,0,0.0
2492,10392,0,0.0
2493,10393,0,0.0
2494,10395,0,0.0
2495,10400,0,0.0
2496,10401,0,0.0
2497,10406,0,0.0
2498,10411,0,0.0
2499,10417,0,0.0
2500,10419,0,0.0
2501,10421,0,0.0
2502,10426,0,0.0
2503,10429,0,0.0
2504,10434,0,0.0
2505,10442,0,0.0
2506,10444,0,0.0
2507,10449,0,0.0
2508,10450,0,0.0
2509,10452,0,0.0
2510,10454,0,0.0
2511,10459,0,0.0
2512,10463,0,0.0
2513,10466,0,0.0
2514,10474,0,0.0
2515,10483,0,0.0
2516,10485,0,0.0
2517,10486,0,0.0
2518,10496,0,0.0
2519,10500,0,0.0
2520,10501,0,0.0
2521,10505,0,0.0
2522,10509,0,0.0
2523,10511,0,0.0
2524,10513,0,0.0
2525,10515,0,0.0
2526,10516,0,0.0
2527,10520,0,0.0
2528,10525,0,0.0
2529,10533,0,0.0
2530,10534,0,0.0
2531,10536,0,0.0
2532,10537,0,0.0
2533,10539,0,0.0
2534,10540,0,0.0
2535,10551,0,0.0
2536,10554,0,0.0
2537,10559,0,0.0
2538,10561,0,0.0
2539,10573,0,0.0
2540,10592,0,0.0
2541,10593,0,0.0
2542,10596,0,0.0
2543,10599,0,0.0
2544,10602,0,0.0
2545,10610,0,0.0
2546,10611,0,0.0
2547,10614,0,0.0
2548,10616,0,0.0
2549,10619,0,0.0
2550,10622,0,0.0
2551,10623,0,0.0
2552,10625,0,0.0
2553,10629,0,0.0
2554,10632,0,0.0
2555,10635,0,0.0
2556,10636,0,0.0
2557,10637,0,0.0
2558,10645,0,0.0
2559,10646,0,0.0
2560,10649,0,0.0
2561,10653,0,0.0
2562,10657,0,0.0
2563,10660,0,0.0
2564,10662,0,0.0
2565,10664,0,0.0
2566,10667,0,0.0
2567,10669,0,0.0
2568,10677,0,0.0
2569,10680,0,0.0
2570,10681,0,0.0
2571,10701,0,0.0
2572,10705,0,0.0
2573,10710,0,0.0
2574,10713,0,0.0
2575,10716,0,0.0
2576,10717,0,0.0
2577,10723,0,0.0
2578,10729,0,0.0
2579,10732,0,0.0
2580,10733,0,0.0
2581,10741,0,0.0
2582,10744,0,0.0
2583,10759,0,0.0
2584,10763,1,0.0
2585,10764,0,0.0
2586,10771,0,0.0
2587,10779,0,0.0
2588,10780,0,0.0
2589,10786,0,0.0
2590,10793,0,0.0
2591,10794,1,0.0
2592,10807,0,0.0
2593,10812,0,0.0
2594,10813,0,0.0
2595,10816,0,0.0
2596,10817,0,0.0
2597,10823,0,0.0
2598,10824,0,0.0
2599,10843,0,0.0
2600,10847,0,0.0
2601,10850,0,0.0
2602,10853,0,0.0
2603,10854,0,0.0
2604,10855,0,0.0
2605,10860,0,0.0
2606,10863,0,0.0
2607,10880,0,0.0
2608,10881,0,0.0
2609,10886,0,0.0
2610,10887,0,0.0
2611,10889,0,0.0
2612,10899,0,0.0
2613,10909,0,0.0
2614,10920,0,0.0
2615,10924,0,0.0
2616,10927,0,0.0
2617,10929,0,0.0
2618,10936,0,0.0
2619,10947,0,0.0
2620,10953,0,0.0
2621,10954,0,0.0
2622,10960,0,0.0
2623,10969,0,0.0
2624,10970,0,0.0
2625,10973,0,0.0
2626,10976,0,0.0
2627,10990,0,0.0
2628,10994,0,0.0
2629,11002,0,0.0
2630,11016,0,0.0
2631,11019,0,0.0
2632,11021,0,0.0
2633,11025,0,0.0
2634,11029,0,0.0
2635,11030,0,0.0
2636,11032,0,0.0
2637,11042,0,0.0
2638,11046,0,0.0
2639,11047,0,0.0
2640,11052,0,0.0
2641,11053,0,0.0
2642,11059,0,0.0
2643,11061,0,0.0
2644,11075,0,0.0
2645,11076,0,0.0
2646,11095,0,0.0
2647,11096,0,0.0
2648,11102,0,0.0
2649,11103,0,0.0
2650,11131,0,0.0
2651,11135,0,0.0
2652,11137,0,0.0
2653,11139,0,0.0
2654,11141,0,0.0
2655,11146,0,0.0
2656,11161,0,0.0
2657,11166,0,0.0
2658,11176,0,0.0
2659,11180,0,0.0
2660,11186,0,0.0
2661,11195,0,0.0
2662,11200,0,1.0
2663,11201,0,0.0
2664,11221,0,1.0
2665,11223,0,0.0
2666,11232,1,0.0
2667,11243,0,0.0
2668,11245,0,0.0
2669,11250,0,0.0
2670,11256,0,0.0
2671,11257,0,0.0
2672,11260,0,0.0
2673,11261,0,0.0
2674,11283,0,0.0
2675,11286,0,0.0
2676,11289,0,0.0
2677,11292,0,0.0
2678,11294,0,0.0
2679,11296,0,0.0
2680,11302,0,0.0
2681,11303,0,0.0
2682,11306,0,0.0
2683,11310,0,0.0
2684,11313,0,0.0
2685,11315,0,0.0
2686,11316,0,0.0
2687,11324,0,0.0
2688,11327,0,0.0
2689,11336,0,0.0
2690,11344,0,0.0
2691,11349,0,0.0
2692,11354,0,1.0
2693,11377,0,0.0
2694,11379,0,0.0
2695,11383,0,0.0
2696,11400,0,0.0
2697,11411,0,0.0
2698,11412,0,0.0
2699,11415,0,0.0
2700,11419,0,0.0
2701,11421,0,0.0
2702,11430,0,0.0
2703,11445,0,0.0
2704,11446,0,0.0
2705,11449,0,0.0
2706,11463,0,0.0
2707,11475,0,0.0
2708,11479,0,0.0
2709,11481,0,0.0
2710,11496,0,0.0
2711,11503,0,0.0
2712,11503,0,0.0
2713,11513,0,0.0
2714,11514,0,0.0
2715,11521,0,0.0
2716,11522,0,0.0
2717,11529,0,0.0
2718,11536,0,0.0
2719,11546,1,0.0
2720,11550,0,0.0
2721,11552,0,0.0
2722,11554,0,0.0
2723,11559,0,0.0
2724,11566,0,0.0
2725,11570,0,0.0
2726,11572,0,0.0
2727,11574,0,0.0
2728,11576,0,0.0
2729,11577,0,0.0
2730,11585,0,0.0
2731,11593,0,0.0
2732,11600,0,0.0
2733,11602,0,0.0
2734,11611,0,0.0
2735,11616,0,0.0
2736,11620,0,0.0
2737,11622,0,0.0
2738,11626,0,0.0
2739,11627,0,0.0
2740,11629,0,0.0
2741,11634,0,0.0
2742,11635,0,0.0
2743,11640,0,0.0
2744,11641,0,1.0
2745,11642,0,0.0
2746,11647,0,0.0
2747,11651,0,0.0
2748,11655,0,0.0
2749,11670,0,0.0
2750,11673,0,0.0
2751,11676,0,0.0
2752,11677,0,0.0
2753,11679,0,0.0
2754,11683,0,0.0
2755,11692,0,0.0
2756,11693,0,0.0
2757,11695,0,0.0
2758,11701,0,0.0
2759,11712,0,0.0
2760,11721,0,0.0
2761,11724,0,0.0
2762,11727,0,0.0
2763,11730,0,0.0
2764,11733,1,0.0
2765,11737,0,0.0
2766,11746,1,0.0
2767,11754,0,0.0
2768,11760,0,0.0
2769,11763,0,0.0
2770,11769,0,0.0
2771,11770,0,0.0
2772,11771,0,0.0
2773,11779,0,0.0
2774,11783,0,0.0
2775,11785,0,0.0
2776,11787,0,0.0
2777,11790,0,0.0
2778,11792,0,0.0
2779,11795,0,0.0
2780,11800,0,0.0
2781,11812,0,0.0
2782,11813,0,0.0
2783,11816,0,0.0
2784,11817,0,0.0
2785,11823,0,0.0
2786,11826,0,0.0
2787,11833,0,0.0
2788,11837,0,0.0
2789,11840,0,0.0
2790,11844,0,0.0
2791,11846,0,0.0
2792,11856,0,0.0
2793,11860,0,0.0
2794,11863,0,0.0
2795,11867,0,0.0
2796,11876,0,0.0
2797,11884,0,0.0
2798,11887,1,0.0
2799,11892,0,0.0
2800,11899,0,0.0
2801,11906,0,0.0
2802,11909,0,0.0
2803,11920,0,0.0
2804,11921,0,0.0
2805,11927,0,0.0
2806,11929,0,0.0
2807,11930,0,0.0
2808,11931,0,0.0
2809,11933,0,0.0
2810,11940,0,0.0
2811,11942,0,0.0
2812,11949,0,0.0
2813,11954,0,0.0
2814,11963,1,0.0
2815,11966,0,0.0
2816,11967,0,0.0
2817,11973,0,0.0
2818,11980,0,0.0
2819,11982,0,0.0
2820,11989,0,0.0
2821,11990,0,0.0
2822,11996,0,0.0
2823,12000,0,0.0
2824,12003,0,0.0
2825,12005,0,0.0
2826,12007,0,0.0
2827,12010,0,0.0
2828,12011,0,0.0
2829,12026,0,1.0
2830,12033,0,0.0
2831,12035,0,0.0
2832,12039,0,0.0
2833,12040,0,0.0
2834,12041,0,0.0
2835,12042,0,0.0
2836,12044,0,1.0
2837,12050,0,0.0
2838,12055,0,0.0
2839,12056,0,0.0
2840,12059,0,0.0
2841,12063,0,0.0
2842,12064,0,0.0
2843,12065,0,0.0
2844,12069,0,1.0
2845,12080,0,0.0
2846,12081,0,0.0
2847,12082,0,0.0
2848,12083,0,0.0
2849,12085,0,0.0
2850,12099,0,0.0
2851,12101,0,0.0
2852,12103,0,0.0
2853,12104,0,0.0
2854,12110,0,0.0
2855,12113,0,0.0
2856,12114,0,0.0
2857,12117,0,0.0
2858,12120,0,0.0
2859,12132,0,0.0
2860,12135,0,0.0
2861,12149,0,0.0
2862,12151,0,0.0
2863,12160,0,0.0
2864,12166,0,0.0
2865,12174,0,0.0
2866,12175,0,0.0
2867,12177,0,0.0
2868,12181,0,0.0
2869,12182,1,0.0
2870,12185,0,0.0
2871,12189,0,0.0
2872,12195,0,0.0
2873,12196,0,0.0
2874,12197,0,0.0
2875,12201,0,0.0
2876,12213,0,0.0
2877,12217,0,0.0
2878,12221,0,0.0
2879,12224,0,0.0
2880,12229,0,0.0
2881,12231,0,0.0
2882,12234,0,0.0
2883,12235,0,0.0
2884,12241,0,0.0
2885,12242,0,0.0
2886,12247,0,0.0
2887,12249,0,0.0
2888,12250,0,0.0
2889,12253,0,0.0
2890,12256,0,0.0
2891,12257,0,0.0
2892,12269,0,0.0
2893,12271,0,0.0
2894,12272,0,0.0
2895,12273,0,0.0
2896,12274,0,0.0
2897,12275,0,0.0
2898,12281,0,0.0
2899,12283,0,0.0
2900,12291,0,0.0
2901,12295,0,0.0
2902,12297,0,0.0
2903,12299,0,0.0
2904,12302,0,0.0
2905,12305,0,0.0
2906,12306,0,0.0
2907,12307,0,0.0
2908,12310,0,0.0
2909,12321,0,0.0
2910,12323,0,0.0
2911,12336,0,0.0
2912,12340,0,0.0
2913,12344,0,0.0
2914,12345,0,0.0
2915,12349,0,0.0
2916,12350,0,0.0
2917,12352,0,0.0
2918,12363,0,0.0
2919,12364,0,0.0
2920,12369,0,0.0
2921,12371,0,0.0
2922,12373,0,0.0
2923,12374,0,0.0
2924,12376,0,0.0
2925,12377,0,0.0
2926,12379,0,0.0
2927,12387,1,0.0
2928,12389,0,0.0
2929,12391,0,0.0
2930,12393,0,0.0
2931,12396,0,0.0
2932,12397,0,0.0
2933,12405,0,0.0
2934,12407,0,0.0
2935,12410,0,0.0
2936,12412,0,0.0
2937,12416,0,0.0
2938,12420,0,0.0
2939,12421,0,0.0
2940,12424,0,0.0
2941,12426,0,0.0
2942,12429,0,0.0
2943,12430,0,0.0
2944,12436,0,0.0
2945,12439,0,0.0
2946,12443,0,0.0
2947,12451,0,0.0
2948,12452,0,0.0
2949,12453,0,0.0
2950,12460,0,0.0
2951,12462,0,0.0
2952,12479,0,0.0
2953,12491,0,0.0
2954,12494,0,0.0
2955,12500,0,0.0
2956,12502,0,0.0
2957,12511,0,0.0
2958,12515,0,0.0
2959,12517,0,0.0
2960,12526,0,0.0
2961,12533,0,0.0
2962,12535,0,0.0
2963,12537,0,0.0
2964,12541,0,0.0
2965,12542,0,0.0
2966,12546,0,0.0
2967,12547,0,0.0
2968,12551,0,0.0
2969,12553,0,0.0
2970,12554,0,0.0
2971,12557,0,0.0
2972,12561,0,0.0
2973,12563,0,0.0
2974,12565,0,0.0
2975,12573,0,0.0
2976,12574,0,0.0
2977,12580,0,0.0
2978,12583,0,0.0
2979,12589,0,0.0
2980,12600,0,0.0
2981,12605,0,0.0
2982,12606,0,0.0
2983,12610,0,0.0
2984,12612,0,0.0
2985,12615,0,0.0
2986,12626,0,0.0
2987,12629,0,0.0
2988,12631,0,0.0
2989,12633,0,0.0
2990,12639,0,0.0
2991,12641,0,0.0
2992,12646,0,0.0
2993,12649,0,0.0
2994,12650,0,0.0
2995,12652,0,0.0
2996,12661,0,0.0
2997,12665,0,0.0
2998,12671,0,0.0
2999,12674,0,0.0
3000,12679,0,0.0
3001,12683,0,0.0
3002,12684,0,0.0
3003,12686,0,0.0
3004,12693,0,0.0
3005,12694,0,0.0
3006,12696,0,0.0
3007,12699,0,0.0
3008,12702,0,0.0
3009,12706,0,0.0
3010,12707,0,0.0
3011,12709,0,0.0
3012,12712,0,0.0
3013,12714,0,0.0
3014,12727,0,0.0
3015,12729,0,0.0
3016,12734,0,0.0
3017,12735,0,0.0
3018,12736,0,0.0
3019,12750,0,0.0
3020,12752,0,0.0
3021,12753,0,0.0
3022,12760,0,0.0
3023,12766,0,0.0
3024,12769,0,0.0
3025,12771,0,0.0
3026,12776,0,0.0
3027,12777,0,0.0
3028,12781,0,0.0
3029,12784,0,0.0
3030,12786,0,0.0
3031,12789,0,0.0
3032,12790,0,0.0
3033,12791,1,0.0
3034,12809,0,0.0
3035,12810,0,0.0
3036,12814,0,0.0
3037,12816,0,0.0
3038,12824,0,0.0
3039,12827,0,0.0
3040,12833,0,0.0
3041,12837,0,0.0
3042,12843,0,0.0
3043,12846,0,0.0
3044,12849,0,0.0
3045,12850,0,0.0
3046,12853,0,0.0
3047,12864,0,0.0
3048,12866,0,0.0
3049,12869,0,0.0
3050,12870,0,0.0
3051,12872,0,0.0
3052,12874,0,0.0
3053,12879,0,0.0
3054,12881,0,0.0
3055,12894,0,0.0
3056,12911,0,0.0
3057,12919,0,0.0
3058,12932,0,0.0
3059,12943,0,0.0
3060,12947,0,0.0
3061,12966,0,0.0
3062,12972,0,0.0
3063,12974,0,0.0
3064,12976,0,0.0
3065,12981,0,0.0
3066,12984,0,0.0
3067,12985,0,0.0
3068,12987,0,0.0
3069,12990,0,0.0
3070,12992,0,0.0
3071,12994,0,0.0
3072,12997,0,0.0
3073,13000,0,0.0
3074,13001,0,0.0
3075,13003,0,0.0
3076,13011,0,0.0
3077,13015,0,0.0
3078,13016,0,0.0
3079,13017,0,0.0
3080,13022,0,0.0
3081,13025,0,0.0
3082,13031,0,0.0
3083,13034,0,0.0
3084,13036,0,0.0
3085,13042,0,0.0
3086,13043,0,0.0
3087,13057,0,0.0
3088,13059,0,0.0
3089,13060,0,0.0
3090,13066,0,0.0
3091,13069,0,0.0
3092,13076,0,0.0
3093,13079,0,0.0
3094,13081,0,0.0
3095,13082,0,0.0
3096,13084,0,0.0
3097,13092,0,0.0
3098,13112,0,0.0
3099,13114,1,0.0
3100,13116,0,0.0
3101,13119,0,0.0
3102,13131,0,0.0
3103,13135,0,0.0
3104,13140,0,0.0
3105,13141,0,0.0
3106,13143,0,0.0
3107,13145,0,0.0
3108,13153,0,0.0
3109,13156,0,0.0
3110,13161,0,0.0
3111,13169,0,0.0
3112,13175,0,0.0
3113,13181,0,0.0
3114,13185,0,1.0
3115,13187,0,0.0
3116,13194,0,0.0
3117,13197,0,0.0
3118,13209,0,0.0
3119,13214,0,0.0
3120,13219,0,0.0
3121,13221,1,0.0
3122,13230,0,0.0
3123,13231,0,0.0
3124,13234,0,0.0
3125,13253,0,0.0
3126,13259,0,0.0
3127,13261,0,0.0
3128,13279,1,0.0
3129,13280,0,1.0
3130,13283,0,0.0
3131,13291,0,0.0
3132,13293,0,0.0
3133,13296,1,0.0
3134,13297,0,0.0
3135,13304,0,0.0
3136,13311,0,0.0
3137,13314,0,0.0
3138,13316,0,0.0
3139,13324,0,0.0
3140,13327,0,0.0
3141,13332,0,0.0
3142,13335,0,0.0
3143,13336,0,0.0
3144,13337,0,0.0
3145,13341,0,0.0
3146,13342,0,0.0
3147,13352,0,0.0
3148,13363,0,0.0
3149,13373,0,0.0
3150,13382,0,0.0
3151,13389,0,0.0
3152,13393,0,0.0
3153,13394,0,0.0
3154,13396,0,0.0
3155,13400,0,0.0
3156,13402,0,0.0
3157,13405,0,0.0
3158,13411,0,0.0
3159,13414,0,0.0
3160,13415,0,0.0
3161,13423,0,0.0
3162,13432,0,0.0
3163,13433,0,0.0
3164,13434,0,0.0
3165,13435,0,0.0
3166,13439,0,0.0
3167,13442,0,0.0
3168,13443,0,0.0
3169,13444,0,0.0
3170,13447,0,0.0
3171,13451,0,0.0
3172,13452,0,0.0
3173,13453,0,0.0
3174,13456,0,0.0
3175,13459,0,0.0
3176,13461,0,0.0
3177,13467,0,0.0
3178,13471,0,0.0
3179,13486,0,1.0
3180,13487,0,0.0
3181,13493,0,0.0
3182,13495,0,0.0
3183,13500,0,0.0
3184,13504,1,0.0
3185,13509,0,0.0
3186,13513,0,0.0
3187,13514,0,0.0
3188,13515,0,0.0
3189,13516,0,0.0
3190,13522,0,0.0
3191,13523,0,0.0
3192,13527,0,0.0
3193,13529,0,0.0
3194,13545,0,0.0
3195,13556,0,0.0
3196,13567,0,0.0
3197,13579,0,0.0
3198,13583,0,0.0
3199,13584,0,0.0
3200,13586,0,0.0
3201,13599,0,0.0
3202,13609,0,0.0
3203,13610,0,0.0
3204,13615,0,0.0
3205,13617,0,0.0
3206,13627,0,0.0
3207,13650,0,0.0
3208,13652,0,0.0
3209,13654,0,0.0
3210,13655,0,0.0
3211,13657,0,0.0
3212,13663,0,0.0
3213,13666,0,0.0
3214,13669,0,0.0
3215,13670,0,0.0
3216,13673,0,0.0
3217,13674,0,0.0
3218,13675,0,0.0
3219,13677,0,0.0
3220,13683,0,0.0
3221,13684,0,0.0
3222,13694,0,1.0
3223,13695,0,0.0
3224,13701,0,0.0
3225,13722,0,0.0
3226,13727,0,0.0
3227,13730,0,0.0
3228,13732,0,0.0
3229,13741,0,0.0
3230,13745,0,0.0
3231,13750,0,0.0
3232,13760,0,0.0
3233,13766,0,0.0
3234,13773,0,0.0
3235,13782,0,0.0
3236,13784,0,1.0
3237,13786,0,0.0
3238,13792,0,0.0
3239,13794,0,0.0
3240,13800,0,0.0
3241,13813,0,0.0
3242,13814,0,0.0
3243,13815,0,0.0
3244,13827,0,1.0
3245,13843,0,0.0
3246,13845,1,0.0
3247,13852,0,0.0
3248,13857,0,0.0
3249,13864,0,0.0
3250,13865,0,0.0
3251,13867,0,0.0
3252,13874,0,0.0
3253,13876,0,0.0
3254,13877,0,0.0
3255,13881,0,0.0
3256,13882,0,0.0
3257,13889,0,0.0
3258,13892,0,0.0
3259,13895,0,0.0
3260,13900,0,0.0
3261,13910,0,0.0
3262,13911,0,0.0
3263,13914,0,0.0
3264,13915,0,0.0
3265,13923,0,0.0
3266,13924,0,0.0
3267,13934,0,0.0
3268,13937,0,0.0
3269,13942,0,1.0
3270,13956,0,0.0
3271,13962,0,0.0
3272,13967,1,0.0
3273,13971,0,0.0
3274,13972,0,0.0
3275,13976,1,0.0
3276,13991,0,0.0
3277,13993,0,1.0
3278,14002,0,0.0
3279,14003,0,0.0
3280,14004,0,0.0
3281,14012,0,0.0
3282,14026,0,1.0
3283,14052,0,0.0
3284,14053,0,0.0
3285,14059,0,0.0
3286,14065,0,0.0
3287,14070,0,0.0
3288,14072,1,0.0
3289,14073,0,0.0
3290,14096,0,0.0
3291,14099,0,0.0
3292,14101,0,0.0
3293,14107,0,0.0
3294,14123,0,1.0
3295,14136,0,0.0
3296,14155,0,0.0
3297,14156,0,0.0
3298,14164,0,0.0
3299,14186,0,0.0
3300,14206,0,0.0
3301,14216,0,0.0
3302,14219,0,0.0
3303,14226,0,1.0
3304,14230,0,0.0
3305,14231,0,0.0
3306,14232,0,0.0
3307,14239,0,0.0
3308,14243,0,0.0
3309,14244,0,0.0
3310,14246,0,0.0
3311,14263,0,1.0
3312,14266,0,0.0
3313,14267,0,0.0
3314,14270,1,0.0
3315,14301,0,0.0
3316,14304,0,0.0
3317,14316,0,1.0
3318,14323,0,0.0
3319,14329,0,0.0
3320,14336,0,0.0
3321,14341,0,0.0
3322,14357,0,0.0
3323,14361,0,0.0
3324,14379,0,0.0
3325,14383,0,1.0
3326,14393,1,0.0
3327,14404,0,0.0
3328,14409,0,0.0
3329,14442,1,0.0
3330,14474,0,0.0
3331,14476,0,0.0
3332,14481,0,0.0
3333,14482,0,0.0
3334,14494,0,0.0
3335,14495,0,0.0
3336,14505,0,0.0
3337,14514,0,0.0
3338,14530,1,0.0
3339,14531,0,0.0
3340,14551,0,0.0
3341,14552,0,0.0
3342,14557,0,0.0
3343,14586,0,0.0
3344,14592,0,0.0
3345,14592,0,0.0
3346,14601,0,0.0
3347,14604,0,0.0
3348,14605,0,0.0
3349,14621,0,0.0
3350,14623,0,0.0
3351,14631,1,1.0
3352,14634,0,0.0
3353,14635,0,0.0
3354,14639,0,1.0
3355,14643,0,1.0
3356,14644,0,0.0
3357,14645,0,0.0
3358,14647,0,0.0
3359,14662,0,0.0
3360,14663,0,0.0
3361,14666,0,0.0
3362,14682,0,0.0
3363,14691,0,0.0
3364,14692,0,0.0
3365,14699,0,0.0
3366,14704,0,0.0
3367,14706,0,0.0
3368,14720,0,0.0
3369,14724,0,0.0
3370,14726,0,0.0
3371,14730,0,0.0
3372,14735,0,0.0
3373,14744,1,0.0
3374,14747,0,0.0
3375,14752,0,0.0
3376,14753,0,0.0
3377,14762,0,0.0
3378,14769,0,0.0
3379,14772,0,0.0
3380,14779,0,0.0
3381,14794,0,1.0
3382,14795,0,0.0
3383,14827,1,0.0
3384,14831,0,0.0
3385,14842,0,0.0
3386,14844,0,1.0
3387,14845,0,0.0
3388,14852,0,0.0
3389,14866,0,0.0
3390,14869,0,0.0
3391,14871,0,0.0
3392,14873,0,0.0
3393,14874,0,0.0
3394,14875,0,0.0
3395,14877,0,0.0
3396,14890,0,0.0
3397,14895,0,0.0
3398,14897,0,0.0
3399,14903,0,0.0
3400,14905,0,0.0
3401,14911,0,0.0
3402,14916,0,0.0
3403,14922,0,0.0
3404,14924,0,1.0
3405,14926,0,0.0
3406,14927,0,0.0
3407,14929,0,0.0
3408,14931,0,0.0
3409,14932,0,0.0
3410,14935,0,0.0
3411,14942,0,0.0
3412,14950,1,0.0
3413,14963,0,0.0
3414,14966,0,1.0
3415,14976,0,0.0
3416,14979,0,0.0
3417,14980,0,0.0
3418,14986,0,0.0
3419,14990,0,0.0
3420,14994,0,0.0
3421,14997,1,0.0
3422,15002,0,0.0
3423,15014,0,0.0
3424,15021,0,0.0
3425,15022,0,0.0
3426,15023,0,0.0
3427,15026,0,0.0
3428,15031,0,0.0
3429,15044,0,0.0
3430,15064,0,0.0
3431,15076,0,0.0
3432,15077,0,0.0
3433,15082,0,0.0
3434,15083,0,0.0
3435,15086,0,0.0
3436,15092,0,0.0
3437,15115,0,0.0
3438,15117,0,0.0
3439,15129,0,0.0
3440,15139,0,0.0
3441,15141,0,0.0
3442,15145,1,0.0
3443,15156,0,0.0
3444,15200,0,0.0
3445,15209,0,0.0
3446,15217,0,0.0
3447,15219,0,0.0
3448,15220,0,0.0
3449,15233,0,0.0
3450,15234,0,0.0
3451,15240,0,0.0
3452,15244,0,0.0
3453,15254,0,0.0
3454,15255,0,0.0
3455,15259,0,0.0
3456,15272,0,0.0
3457,15282,0,0.0
3458,15293,0,0.0
3459,15294,1,0.0
3460,15297,0,0.0
3461,15305,0,0.0
3462,15309,0,0.0
3463,15323,0,0.0
3464,15331,0,0.0
3465,15333,0,0.0
3466,15339,0,0.0
3467,15340,0,0.0
3468,15345,0,0.0
3469,15347,0,0.0
3470,15350,0,0.0
3471,15352,0,0.0
3472,15369,0,0.0
3473,15371,0,0.0
3474,15372,0,0.0
3475,15374,0,0.0
3476,15382,0,0.0
3477,15384,0,0.0
3478,15393,0,0.0
3479,15396,0,0.0
3480,15405,0,0.0
3481,15409,0,1.0
3482,15412,0,0.0
3483,15415,0,0.0
3484,15417,0,0.0
3485,15422,1,0.0
3486,15442,0,0.0
3487,15446,0,0.0
3488,15452,0,0.0
3489,15454,0,1.0
3490,15455,0,0.0
3491,15460,0,0.0
3492,15475,0,0.0
3493,15483,0,0.0
3494,15489,0,0.0
3495,15491,0,0.0
3496,15494,0,0.0
3497,15500,0,0.0
3498,15506,0,0.0
3499,15511,0,0.0
3500,15512,0,0.0
3501,15514,0,0.0
3502,15516,0,0.0
3503,15517,1,0.0
3504,15524,0,0.0
3505,15525,0,0.0
3506,15534,1,1.0
3507,15544,0,0.0
3508,15552,0,0.0
3509,15556,0,0.0
3510,15560,0,0.0
3511,15561,0,0.0
3512,15562,0,0.0
3513,15564,0,0.0
3514,15567,0,0.0
3515,15569,0,0.0
3516,15570,0,0.0
3517,15573,0,0.0
3518,15576,0,0.0
3519,15579,0,0.0
3520,15580,0,0.0
3521,15581,0,0.0
3522,15582,1,0.0
3523,15585,0,0.0
3524,15587,0,0.0
3525,15591,0,0.0
3526,15607,1,0.0
3527,15609,0,0.0
3528,15617,0,0.0
3529,15629,0,0.0
3530,15631,0,0.0
3531,15633,0,0.0
3532,15636,0,0.0
3533,15652,0,0.0
3534,15661,0,0.0
3535,15663,0,0.0
3536,15677,0,0.0
3537,15697,0,0.0
3538,15705,0,0.0
3539,15709,0,0.0
3540,15710,0,0.0
3541,15727,0,0.0
3542,15737,0,0.0
3543,15741,0,0.0
3544,15744,0,0.0
3545,15751,0,0.0
3546,15753,0,0.0
3547,15755,0,0.0
3548,15756,0,0.0
3549,15757,0,0.0
3550,15763,0,1.0
3551,15777,0,0.0
3552,15779,0,0.0
3553,15780,0,0.0
3554,15784,0,0.0
3555,15785,0,0.0
3556,15789,0,0.0
3557,15791,1,0.0
3558,15797,0,0.0
3559,15799,0,0.0
3560,15802,0,0.0
3561,15804,0,0.0
3562,15805,0,0.0
3563,15807,0,0.0
3564,15817,1,0.0
3565,15822,0,0.0
3566,15837,1,0.0
3567,15844,0,0.0
3568,15860,0,0.0
3569,15862,0,0.0
3570,15863,0,0.0
3571,15864,0,0.0
3572,15866,0,0.0
3573,15870,0,0.0
3574,15871,0,0.0
3575,15872,0,0.0
3576,15876,0,0.0
3577,15880,0,0.0
3578,15881,0,0.0
3579,15883,0,0.0
3580,15894,0,0.0
3581,15897,0,0.0
3582,15904,0,0.0
3583,15905,0,0.0
3584,15906,0,0.0
3585,15907,0,0.0
3586,15912,0,0.0
3587,15919,0,0.0
3588,15920,0,0.0
3589,15925,0,0.0
3590,15932,0,0.0
3591,15935,1,0.0
3592,15939,1,0.0
