,id,floods,floods_prediction
2431,9956,0,0.0
2432,9966,0,0.0
2433,9971,0,0.0
2434,9979,0,0.0
2435,9997,0,0.0
2436,10000,0,0.0
2437,10002,0,0.0
2438,10003,0,0.0
2439,10006,0,0.0
2440,10013,0,0.0
2441,10014,0,0.0
2442,10016,0,0.0
2443,10019,0,0.0
2444,10021,0,0.0
2445,10030,0,0.0
2446,10044,0,0.0
2447,10052,0,0.0
2448,10057,0,0.0
2449,10061,0,0.0
2450,10065,0,0.0
2451,10069,0,0.0
2452,10073,0,0.0
2453,10074,0,0.0
2454,10080,0,0.0
2455,10086,0,0.0
2456,10090,0,0.0
2457,10093,0,0.0
2458,10103,0,0.0
2459,10105,0,0.0
2460,10119,0,0.0
2461,10122,0,0.0
2462,10124,0,0.0
2463,10127,0,0.0
2464,10129,0,0.0
2465,10132,0,0.0
2466,10135,0,0.0
2467,10143,0,0.0
2468,10149,0,0.0
2469,10151,0,0.0
2470,10156,0,0.0
2471,10159,0,0.0
2472,10160,0,0.0
2473,10162,0,0.0
2474,10164,0,0.0
2475,10167,0,0.0
2476,10170,0,0.0
2477,10171,0,0.0
2478,10174,0,0.0
2479,10179,0,0.0
2480,10186,0,0.0
2481,10190,0,0.0
2482,10193,0,0.0
2483,10195,0,0.0
2484,10196,0,0.0
2485,10199,0,0.0
2486,10201,0,0.0
2487,10202,0,0.0
2488,10216,0,0.0
2489,10219,0,0.0
2490,10220,0,0.0
2491,10223,0,0.0
2492,10224,0,0.0
2493,10225,0,0.0
2494,10226,0,0.0
2495,10233,0,0.0
2496,10237,0,0.0
2497,10240,0,0.0
2498,10241,0,0.0
2499,10244,0,0.0
2500,10249,0,0.0
2501,10269,0,0.0
2502,10270,0,0.0
2503,10281,0,0.0
2504,10291,0,0.0
2505,10292,0,0.0
2506,10294,0,0.0
2507,10297,0,0.0
2508,10311,0,0.0
2509,10313,0,0.0
2510,10319,0,0.0
2511,10325,0,0.0
2512,10332,0,0.0
2513,10334,0,0.0
2514,10336,0,0.0
2515,10347,0,0.0
2516,10349,0,0.0
2517,10361,0,0.0
2518,10362,0,0.0
2519,10366,0,0.0
2520,10369,0,0.0
2521,10370,0,0.0
2522,10373,1,0.0
2523,10374,0,0.0
2524,10375,0,0.0
2525,10376,0,0.0
2526,10377,0,0.0
2527,10379,0,0.0
2528,10381,0,0.0
2529,10387,0,0.0
2530,10391,0,0.0
2531,10393,0,0.0
2532,10395,0,0.0
2533,10406,0,0.0
2534,10414,1,0.0
2535,10415,0,0.0
2536,10421,0,0.0
2537,10426,0,0.0
2538,10431,0,0.0
2539,10445,0,0.0
2540,10446,1,0.0
2541,10449,0,0.0
2542,10450,0,0.0
2543,10455,0,0.0
2544,10469,1,0.0
2545,10474,0,0.0
2546,10480,0,0.0
2547,10482,0,0.0
2548,10485,0,0.0
2549,10486,0,0.0
2550,10487,0,0.0
2551,10489,0,0.0
2552,10493,0,0.0
2553,10496,0,0.0
2554,10499,0,0.0
2555,10514,0,0.0
2556,10522,0,0.0
2557,10533,0,0.0
2558,10535,0,0.0
2559,10540,0,0.0
2560,10542,0,0.0
2561,10544,0,0.0
2562,10545,0,0.0
2563,10559,0,0.0
2564,10569,0,0.0
2565,10571,0,0.0
2566,10572,0,0.0
2567,10577,0,1.0
2568,10590,0,0.0
2569,10591,0,0.0
2570,10595,0,0.0
2571,10597,0,0.0
2572,10600,0,0.0
2573,10610,0,0.0
2574,10617,0,0.0
2575,10619,0,0.0
2576,10625,0,0.0
2577,10626,0,0.0
2578,10629,0,0.0
2579,10633,0,0.0
2580,10635,0,0.0
2581,10645,0,0.0
2582,10649,0,0.0
2583,10655,0,0.0
2584,10657,0,0.0
2585,10660,0,0.0
2586,10661,0,0.0
2587,10662,0,0.0
2588,10667,0,0.0
2589,10671,0,0.0
2590,10683,0,0.0
2591,10684,0,0.0
2592,10693,0,0.0
2593,10700,0,1.0
2594,10701,0,0.0
2595,10705,0,0.0
2596,10711,0,1.0
2597,10723,0,0.0
2598,10726,0,0.0
2599,10732,0,0.0
2600,10734,0,0.0
2601,10749,0,0.0
2602,10752,0,0.0
2603,10753,0,0.0
2604,10760,0,0.0
2605,10762,0,0.0
2606,10770,0,0.0
2607,10771,0,0.0
2608,10773,0,0.0
2609,10780,0,0.0
2610,10781,0,0.0
2611,10786,0,0.0
2612,10789,0,0.0
2613,10790,0,0.0
2614,10791,0,1.0
2615,10793,0,0.0
2616,10797,0,0.0
2617,10809,0,0.0
2618,10815,0,0.0
2619,10816,0,0.0
2620,10819,0,0.0
2621,10820,0,0.0
2622,10821,0,0.0
2623,10824,0,0.0
2624,10829,0,0.0
2625,10841,0,0.0
2626,10842,0,0.0
2627,10843,0,0.0
2628,10847,1,0.0
2629,10850,0,0.0
2630,10857,0,0.0
2631,10870,0,0.0
2632,10874,0,0.0
2633,10877,0,0.0
2634,10880,0,0.0
2635,10881,0,0.0
2636,10892,0,0.0
2637,10895,0,0.0
2638,10897,0,0.0
2639,10899,0,0.0
2640,10903,0,0.0
2641,10916,0,0.0
2642,10924,0,0.0
2643,10929,0,0.0
2644,10931,0,0.0
2645,10937,1,0.0
2646,10944,0,0.0
2647,10953,0,0.0
2648,10954,0,0.0
2649,10957,0,0.0
2650,10960,0,0.0
2651,10962,0,0.0
2652,10965,0,0.0
2653,10967,0,0.0
2654,10971,0,0.0
2655,10972,0,0.0
2656,10979,0,0.0
2657,10990,0,0.0
2658,10992,0,0.0
2659,10994,0,0.0
2660,11005,0,0.0
2661,11014,0,0.0
2662,11015,0,0.0
2663,11022,0,0.0
2664,11031,0,0.0
2665,11045,0,0.0
2666,11052,0,0.0
2667,11056,0,0.0
2668,11061,0,0.0
2669,11066,0,0.0
2670,11074,0,0.0
2671,11075,0,0.0
2672,11092,0,0.0
2673,11096,0,0.0
2674,11103,0,0.0
2675,11107,0,0.0
2676,11113,0,0.0
2677,11117,0,0.0
2678,11119,0,0.0
2679,11120,0,0.0
2680,11125,0,0.0
2681,11132,0,0.0
2682,11133,0,0.0
2683,11135,0,0.0
2684,11137,0,0.0
2685,11139,0,0.0
2686,11145,0,0.0
2687,11146,0,0.0
2688,11149,0,0.0
2689,11151,0,0.0
2690,11154,0,0.0
2691,11162,0,0.0
2692,11163,0,0.0
2693,11165,0,0.0
2694,11166,0,0.0
2695,11170,0,0.0
2696,11171,0,0.0
2697,11174,0,0.0
2698,11180,0,0.0
2699,11184,0,0.0
2700,11185,0,0.0
2701,11196,0,0.0
2702,11197,0,0.0
2703,11200,0,0.0
2704,11201,1,0.0
2705,11207,0,0.0
2706,11215,0,0.0
2707,11220,0,0.0
2708,11221,0,0.0
2709,11226,0,0.0
2710,11231,0,0.0
2711,11237,0,0.0
2712,11243,0,0.0
2713,11245,0,0.0
2714,11256,0,0.0
2715,11265,0,0.0
2716,11273,0,0.0
2717,11277,0,0.0
2718,11304,0,0.0
2719,11306,0,0.0
2720,11315,0,0.0
2721,11319,0,0.0
2722,11324,0,0.0
2723,11327,0,0.0
2724,11341,0,0.0
2725,11342,0,0.0
2726,11346,0,0.0
2727,11349,0,0.0
2728,11353,0,0.0
2729,11354,0,1.0
2730,11359,0,0.0
2731,11360,0,0.0
2732,11365,0,0.0
2733,11367,0,0.0
2734,11371,0,0.0
2735,11372,0,0.0
2736,11382,0,0.0
2737,11383,0,1.0
2738,11387,0,0.0
2739,11389,0,1.0
2740,11391,0,0.0
2741,11393,0,0.0
2742,11399,0,0.0
2743,11400,0,0.0
2744,11401,0,0.0
2745,11402,0,0.0
2746,11411,0,0.0
2747,11433,0,0.0
2748,11445,0,0.0
2749,11456,0,0.0
2750,11474,0,0.0
2751,11481,0,0.0
2752,11486,1,0.0
2753,11490,0,0.0
2754,11497,1,0.0
2755,11503,0,0.0
2756,11506,0,0.0
2757,11510,0,0.0
2758,11514,0,0.0
2759,11522,0,0.0
2760,11532,0,0.0
2761,11535,0,0.0
2762,11541,0,0.0
2763,11543,0,0.0
2764,11549,0,0.0
2765,11557,0,0.0
2766,11559,0,0.0
2767,11565,1,1.0
2768,11566,0,0.0
2769,11570,0,0.0
2770,11572,0,0.0
2771,11576,0,0.0
2772,11585,0,0.0
2773,11586,0,0.0
2774,11595,0,0.0
2775,11596,0,0.0
2776,11607,0,0.0
2777,11616,0,0.0
2778,11624,0,0.0
2779,11632,0,0.0
2780,11634,0,0.0
2781,11640,0,0.0
2782,11669,0,0.0
2783,11676,0,0.0
2784,11679,0,0.0
2785,11680,0,0.0
2786,11682,0,0.0
2787,11692,0,0.0
2788,11695,0,0.0
2789,11700,0,0.0
2790,11704,0,0.0
2791,11709,0,0.0
2792,11710,0,0.0
2793,11717,0,0.0
2794,11720,0,0.0
2795,11721,0,0.0
2796,11723,0,0.0
2797,11731,0,0.0
2798,11740,0,0.0
2799,11752,0,0.0
2800,11755,1,0.0
2801,11761,0,0.0
2802,11767,0,0.0
2803,11782,0,0.0
2804,11793,0,0.0
2805,11794,0,0.0
2806,11797,0,0.0
2807,11802,0,0.0
2808,11809,0,0.0
2809,11812,0,0.0
2810,11814,0,0.0
2811,11815,0,0.0
2812,11816,0,0.0
2813,11821,0,0.0
2814,11833,0,0.0
2815,11836,0,0.0
2816,11846,0,0.0
2817,11860,0,0.0
2818,11864,0,0.0
2819,11866,0,0.0
2820,11871,0,0.0
2821,11872,0,0.0
2822,11893,0,0.0
2823,11903,0,0.0
2824,11911,0,0.0
2825,11912,0,0.0
2826,11915,0,0.0
2827,11916,0,0.0
2828,11920,0,0.0
2829,11926,0,0.0
2830,11932,0,0.0
2831,11937,0,0.0
2832,11939,0,0.0
2833,11940,0,0.0
2834,11962,0,0.0
2835,11966,0,0.0
2836,11969,0,0.0
2837,11971,0,0.0
2838,11974,0,0.0
2839,11976,0,0.0
2840,11980,0,1.0
2841,11983,0,0.0
2842,11985,0,0.0
2843,11995,0,0.0
2844,11996,0,0.0
2845,11999,0,0.0
2846,12002,0,0.0
2847,12003,0,0.0
2848,12007,0,0.0
2849,12009,0,0.0
2850,12015,0,0.0
2851,12017,0,0.0
2852,12019,0,0.0
2853,12021,0,0.0
2854,12024,0,0.0
2855,12025,0,0.0
2856,12033,0,0.0
2857,12034,0,0.0
2858,12037,0,0.0
2859,12039,0,0.0
2860,12042,0,0.0
2861,12046,0,0.0
2862,12050,0,0.0
2863,12053,0,0.0
2864,12054,0,0.0
2865,12055,0,0.0
2866,12056,0,0.0
2867,12060,0,0.0
2868,12061,0,0.0
2869,12063,0,0.0
2870,12076,0,0.0
2871,12081,1,0.0
2872,12083,0,0.0
2873,12089,0,0.0
2874,12091,0,0.0
2875,12100,0,0.0
2876,12101,0,0.0
2877,12103,0,0.0
2878,12107,0,0.0
2879,12112,0,0.0
2880,12113,0,0.0
2881,12115,0,0.0
2882,12116,0,0.0
2883,12120,0,0.0
2884,12123,0,0.0
2885,12125,0,0.0
2886,12129,0,0.0
2887,12134,0,0.0
2888,12146,0,0.0
2889,12149,0,0.0
2890,12152,0,0.0
2891,12153,0,0.0
2892,12156,0,0.0
2893,12157,0,0.0
2894,12171,0,0.0
2895,12180,0,0.0
2896,12181,0,0.0
2897,12184,0,0.0
2898,12189,0,0.0
2899,12191,0,0.0
2900,12194,0,0.0
2901,12195,1,0.0
2902,12197,0,0.0
2903,12201,0,0.0
2904,12206,0,0.0
2905,12207,0,0.0
2906,12211,0,0.0
2907,12217,0,0.0
2908,12222,0,0.0
2909,12224,0,0.0
2910,12225,0,0.0
2911,12229,0,0.0
2912,12231,0,0.0
2913,12233,0,0.0
2914,12239,0,0.0
2915,12247,0,0.0
2916,12249,0,0.0
2917,12250,0,0.0
2918,12256,0,0.0
2919,12257,0,0.0
2920,12260,0,0.0
2921,12261,0,0.0
2922,12269,0,0.0
2923,12271,0,0.0
2924,12273,0,0.0
2925,12274,0,0.0
2926,12276,0,0.0
2927,12280,0,0.0
2928,12281,0,0.0
2929,12283,0,0.0
2930,12284,0,0.0
2931,12289,0,0.0
2932,12291,0,0.0
2933,12305,0,0.0
2934,12307,0,0.0
2935,12309,0,0.0
2936,12311,0,0.0
2937,12316,0,0.0
2938,12323,0,0.0
2939,12327,0,0.0
2940,12330,0,0.0
2941,12331,0,0.0
2942,12334,0,1.0
2943,12336,0,0.0
2944,12340,0,0.0
2945,12341,0,0.0
2946,12345,0,0.0
2947,12349,0,0.0
2948,12356,0,0.0
2949,12366,1,0.0
2950,12370,0,0.0
2951,12372,0,0.0
2952,12381,0,0.0
2953,12383,0,0.0
2954,12387,0,0.0
2955,12391,0,0.0
2956,12399,0,0.0
2957,12401,0,0.0
2958,12405,0,0.0
2959,12412,0,0.0
2960,12415,0,0.0
2961,12416,0,0.0
2962,12417,0,1.0
2963,12426,0,0.0
2964,12427,0,0.0
2965,12429,0,0.0
2966,12433,0,0.0
2967,12437,0,0.0
2968,12441,0,0.0
2969,12443,0,0.0
2970,12451,0,0.0
2971,12452,0,0.0
2972,12469,0,0.0
2973,12472,0,0.0
2974,12474,0,0.0
2975,12481,0,0.0
2976,12493,0,0.0
2977,12496,0,0.0
2978,12502,0,0.0
2979,12516,0,0.0
2980,12524,0,0.0
2981,12526,0,0.0
2982,12527,0,0.0
2983,12532,0,0.0
2984,12533,0,0.0
2985,12539,0,0.0
2986,12540,0,0.0
2987,12541,0,0.0
2988,12542,0,0.0
2989,12543,0,0.0
2990,12544,0,0.0
2991,12546,0,0.0
2992,12550,0,0.0
2993,12553,0,0.0
2994,12555,0,0.0
2995,12562,0,0.0
2996,12563,0,0.0
2997,12574,0,0.0
2998,12582,0,0.0
2999,12589,0,0.0
3000,12591,0,0.0
3001,12592,0,0.0
3002,12594,0,0.0
3003,12600,0,0.0
3004,12606,0,0.0
3005,12607,0,0.0
3006,12611,0,0.0
3007,12612,0,0.0
3008,12616,0,0.0
3009,12620,0,0.0
3010,12622,0,0.0
3011,12624,0,0.0
3012,12630,0,0.0
3013,12631,0,0.0
3014,12635,0,0.0
3015,12636,0,0.0
3016,12641,0,0.0
3017,12649,0,0.0
3018,12651,0,0.0
3019,12653,0,0.0
3020,12655,0,0.0
3021,12659,0,0.0
3022,12660,0,0.0
3023,12661,0,0.0
3024,12671,0,0.0
3025,12673,0,0.0
3026,12679,0,0.0
3027,12680,0,0.0
3028,12682,0,0.0
3029,12683,0,0.0
3030,12685,0,0.0
3031,12689,0,0.0
3032,12692,0,0.0
3033,12703,0,0.0
3034,12707,0,0.0
3035,12709,0,0.0
3036,12713,0,0.0
3037,12714,0,0.0
3038,12716,0,0.0
3039,12719,0,0.0
3040,12720,0,0.0
3041,12724,1,0.0
3042,12726,0,0.0
3043,12727,0,0.0
3044,12734,0,0.0
3045,12735,0,0.0
3046,12736,0,0.0
3047,12754,0,0.0
3048,12763,0,0.0
3049,12766,0,0.0
3050,12769,0,0.0
3051,12775,0,0.0
3052,12776,0,0.0
3053,12777,0,0.0
3054,12780,0,0.0
3055,12781,0,0.0
3056,12782,0,0.0
3057,12794,0,0.0
3058,12797,0,0.0
3059,12801,0,0.0
3060,12804,0,0.0
3061,12812,0,0.0
3062,12819,0,0.0
3063,12839,0,0.0
3064,12846,0,0.0
3065,12847,0,0.0
3066,12854,0,0.0
3067,12859,1,0.0
3068,12861,0,0.0
3069,12862,0,0.0
3070,12863,0,0.0
3071,12865,0,0.0
3072,12870,0,0.0
3073,12872,0,0.0
3074,12877,0,0.0
3075,12880,0,0.0
3076,12886,1,0.0
3077,12887,0,0.0
3078,12891,0,0.0
3079,12893,0,0.0
3080,12894,0,0.0
3081,12907,0,0.0
3082,12911,0,0.0
3083,12916,1,0.0
3084,12919,0,0.0
3085,12931,0,0.0
3086,12932,0,0.0
3087,12942,0,0.0
3088,12947,0,0.0
3089,12949,0,0.0
3090,12956,0,0.0
3091,12957,0,0.0
3092,12959,0,0.0
3093,12960,0,0.0
3094,12965,0,0.0
3095,12966,0,0.0
3096,12971,0,0.0
3097,12980,0,0.0
3098,12981,0,0.0
3099,12986,0,0.0
3100,12987,0,0.0
3101,12990,0,0.0
3102,12994,0,0.0
3103,12996,0,0.0
3104,13002,0,0.0
3105,13009,1,0.0
3106,13010,1,0.0
3107,13017,0,0.0
3108,13023,0,0.0
3109,13030,0,0.0
3110,13035,0,0.0
3111,13045,0,0.0
3112,13050,0,0.0
3113,13051,0,0.0
3114,13053,0,0.0
3115,13064,0,0.0
3116,13066,0,0.0
3117,13067,0,0.0
3118,13070,0,0.0
3119,13073,0,0.0
3120,13075,0,0.0
3121,13076,0,0.0
3122,13080,0,0.0
3123,13082,0,0.0
3124,13084,0,0.0
3125,13086,0,0.0
3126,13091,0,0.0
3127,13092,0,0.0
3128,13093,0,0.0
3129,13096,0,0.0
3130,13099,0,0.0
3131,13106,0,0.0
3132,13115,0,0.0
3133,13117,0,0.0
3134,13121,0,0.0
3135,13122,0,0.0
3136,13125,0,0.0
3137,13126,0,0.0
3138,13129,0,0.0
3139,13133,0,0.0
3140,13135,0,0.0
3141,13136,0,0.0
3142,13140,0,0.0
3143,13145,0,0.0
3144,13166,0,0.0
3145,13169,0,0.0
3146,13172,0,0.0
3147,13173,0,0.0
3148,13177,0,0.0
3149,13181,0,0.0
3150,13184,0,0.0
3151,13185,0,1.0
3152,13189,0,0.0
3153,13191,0,0.0
3154,13202,0,0.0
3155,13209,0,0.0
3156,13215,0,0.0
3157,13223,0,0.0
3158,13233,0,0.0
3159,13234,0,0.0
3160,13241,0,0.0
3161,13242,0,0.0
3162,13249,0,0.0
3163,13250,0,0.0
3164,13251,0,0.0
3165,13256,1,0.0
3166,13263,0,0.0
3167,13280,0,0.0
3168,13286,0,0.0
3169,13292,0,0.0
3170,13294,0,0.0
3171,13301,0,0.0
3172,13302,0,0.0
3173,13304,0,0.0
3174,13309,0,0.0
3175,13311,1,0.0
3176,13325,0,0.0
3177,13326,0,0.0
3178,13331,0,0.0
3179,13333,0,0.0
3180,13336,0,0.0
3181,13339,0,0.0
3182,13341,0,0.0
3183,13343,0,0.0
3184,13344,0,0.0
3185,13346,0,0.0
3186,13349,0,0.0
3187,13354,0,0.0
3188,13356,0,0.0
3189,13357,0,0.0
3190,13361,0,0.0
3191,13365,0,0.0
3192,13366,0,0.0
3193,13371,0,0.0
3194,13381,0,0.0
3195,13386,0,0.0
3196,13389,0,0.0
3197,13391,0,0.0
3198,13393,0,0.0
3199,13397,0,1.0
3200,13401,0,0.0
3201,13402,0,0.0
3202,13403,0,0.0
3203,13412,0,0.0
3204,13421,0,0.0
3205,13431,0,0.0
3206,13434,0,0.0
3207,13436,0,0.0
3208,13447,0,0.0
3209,13449,0,0.0
3210,13454,0,0.0
3211,13461,0,1.0
3212,13471,1,0.0
3213,13474,0,0.0
3214,13477,0,0.0
3215,13479,0,0.0
3216,13480,0,0.0
3217,13483,0,0.0
3218,13487,0,0.0
3219,13489,0,0.0
3220,13490,0,0.0
3221,13493,0,0.0
3222,13497,0,0.0
3223,13501,0,0.0
3224,13506,0,0.0
3225,13512,0,0.0
3226,13513,0,0.0
3227,13515,0,0.0
3228,13517,0,0.0
3229,13521,0,0.0
3230,13531,0,0.0
3231,13533,1,0.0
3232,13535,0,0.0
3233,13536,0,0.0
3234,13540,0,0.0
3235,13542,0,0.0
3236,13545,0,0.0
3237,13564,0,0.0
3238,13569,0,0.0
3239,13571,0,0.0
3240,13583,0,1.0
3241,13584,0,0.0
3242,13586,0,0.0
3243,13589,0,0.0
3244,13596,0,0.0
3245,13607,0,0.0
3246,13610,0,0.0
3247,13613,0,0.0
3248,13615,0,0.0
3249,13623,0,0.0
3250,13625,0,0.0
3251,13631,0,0.0
3252,13633,0,0.0
3253,13645,0,0.0
3254,13647,0,0.0
3255,13649,0,0.0
3256,13652,1,0.0
3257,13653,0,0.0
3258,13655,0,0.0
3259,13662,0,0.0
3260,13670,0,0.0
3261,13675,0,0.0
3262,13676,0,0.0
3263,13679,0,0.0
3264,13686,0,0.0
3265,13700,0,0.0
3266,13702,0,0.0
3267,13703,0,0.0
3268,13715,0,0.0
3269,13731,0,0.0
3270,13734,0,0.0
3271,13737,0,0.0
3272,13747,0,0.0
3273,13749,0,0.0
3274,13750,0,0.0
3275,13755,0,0.0
3276,13763,0,0.0
3277,13770,0,0.0
3278,13773,0,0.0
3279,13774,0,0.0
3280,13781,0,0.0
3281,13784,0,1.0
3282,13785,0,0.0
3283,13789,0,0.0
3284,13802,0,0.0
3285,13816,0,0.0
3286,13819,0,0.0
3287,13820,0,0.0
3288,13830,0,0.0
3289,13833,0,0.0
3290,13843,1,0.0
3291,13845,0,0.0
3292,13847,0,0.0
3293,13851,0,0.0
3294,13852,0,0.0
3295,13855,0,0.0
3296,13857,0,0.0
3297,13863,0,0.0
3298,13869,0,0.0
3299,13874,0,0.0
3300,13880,0,0.0
3301,13883,0,0.0
3302,13889,0,0.0
3303,13893,0,0.0
3304,13894,0,0.0
3305,13899,0,0.0
3306,13901,0,0.0
3307,13907,0,0.0
3308,13910,0,0.0
3309,13911,0,0.0
3310,13914,0,0.0
3311,13921,0,0.0
3312,13927,0,0.0
3313,13934,0,0.0
3314,13943,0,0.0
3315,13945,0,0.0
3316,13946,0,0.0
3317,13949,0,0.0
3318,13950,0,1.0
3319,13959,0,0.0
3320,13962,1,1.0
3321,13963,1,0.0
3322,13965,1,0.0
3323,13969,0,0.0
3324,13972,1,0.0
3325,13977,1,1.0
3326,13992,1,1.0
3327,13994,0,0.0
3328,13995,1,0.0
3329,14000,0,1.0
3330,14004,0,0.0
3331,14005,1,0.0
3332,14006,0,0.0
3333,14007,0,0.0
3334,14011,0,0.0
3335,14052,0,0.0
3336,14057,0,0.0
3337,14084,0,0.0
3338,14089,0,0.0
3339,14091,0,0.0
3340,14093,0,0.0
3341,14094,1,1.0
3342,14096,0,1.0
3343,14100,0,0.0
3344,14102,0,0.0
3345,14115,0,0.0
3346,14119,1,0.0
3347,14136,0,0.0
3348,14139,0,0.0
3349,14140,0,0.0
3350,14163,1,0.0
3351,14164,1,0.0
3352,14180,0,1.0
3353,14186,0,0.0
3354,14200,1,0.0
3355,14203,0,0.0
3356,14223,0,0.0
3357,14232,1,0.0
3358,14242,1,0.0
3359,14243,0,0.0
3360,14244,1,0.0
3361,14245,1,0.0
3362,14246,0,0.0
3363,14259,1,0.0
3364,14263,0,0.0
3365,14289,1,0.0
3366,14294,0,1.0
3367,14302,0,0.0
3368,14305,0,0.0
3369,14309,0,0.0
3370,14315,0,0.0
3371,14323,0,0.0
3372,14360,0,0.0
3373,14374,0,0.0
3374,14392,1,0.0
3375,14393,1,0.0
3376,14405,0,0.0
3377,14407,0,1.0
3378,14412,1,0.0
3379,14413,0,0.0
3380,14415,0,0.0
3381,14420,0,0.0
3382,14440,0,0.0
3383,14442,1,1.0
3384,14456,1,0.0
3385,14462,0,0.0
3386,14470,0,0.0
3387,14474,0,0.0
3388,14476,0,0.0
3389,14494,0,0.0
3390,14506,0,0.0
3391,14521,0,1.0
3392,14524,0,0.0
3393,14532,0,0.0
3394,14533,1,0.0
3395,14545,0,1.0
3396,14551,0,0.0
3397,14552,0,0.0
3398,14557,0,0.0
3399,14564,1,0.0
3400,14582,1,0.0
3401,14596,1,1.0
3402,14601,0,1.0
3403,14602,0,0.0
3404,14605,0,0.0
3405,14607,1,0.0
3406,14614,1,0.0
3407,14621,0,0.0
3408,14623,0,0.0
3409,14631,1,1.0
3410,14632,0,0.0
3411,14639,0,0.0
3412,14647,0,0.0
3413,14655,0,0.0
3414,14683,0,1.0
3415,14685,0,0.0
3416,14689,0,0.0
3417,14694,0,0.0
3418,14702,0,0.0
3419,14704,0,0.0
3420,14706,0,0.0
3421,14716,0,0.0
3422,14721,0,0.0
3423,14732,0,0.0
3424,14733,0,1.0
3425,14741,0,0.0
3426,14742,0,1.0
3427,14749,0,0.0
3428,14755,0,1.0
3429,14760,0,0.0
3430,14771,0,0.0
3431,14781,0,0.0
3432,14784,0,0.0
3433,14792,0,0.0
3434,14799,0,0.0
3435,14800,0,0.0
3436,14810,0,0.0
3437,14816,0,1.0
3438,14819,0,0.0
3439,14825,0,1.0
3440,14827,0,0.0
3441,14831,0,0.0
3442,14837,0,0.0
3443,14839,0,0.0
3444,14842,0,0.0
3445,14844,0,1.0
3446,14845,0,0.0
3447,14850,0,0.0
3448,14852,0,0.0
3449,14854,0,0.0
3450,14855,0,0.0
3451,14857,1,1.0
3452,14866,0,0.0
3453,14890,0,0.0
3454,14891,0,0.0
3455,14892,0,0.0
3456,14905,0,0.0
3457,14912,0,0.0
3458,14915,0,0.0
3459,14917,0,0.0
3460,14924,0,0.0
3461,14925,0,0.0
3462,14927,0,0.0
3463,14931,0,0.0
3464,14933,0,0.0
3465,14941,0,0.0
3466,14942,0,0.0
3467,14944,0,0.0
3468,14955,0,0.0
3469,14956,0,0.0
3470,14963,0,0.0
3471,14966,0,1.0
3472,14971,0,1.0
3473,14976,0,0.0
3474,14982,0,0.0
3475,14984,0,0.0
3476,14987,0,0.0
3477,14993,0,0.0
3478,14997,0,0.0
3479,15005,0,0.0
3480,15006,0,0.0
3481,15009,0,0.0
3482,15013,0,1.0
3483,15016,0,0.0
3484,15017,0,0.0
3485,15021,0,0.0
3486,15022,0,0.0
3487,15025,0,0.0
3488,15041,0,0.0
3489,15046,0,0.0
3490,15047,0,0.0
3491,15050,0,0.0
3492,15056,0,0.0
3493,15061,0,1.0
3494,15062,0,0.0
3495,15077,0,0.0
3496,15081,0,0.0
3497,15083,0,0.0
3498,15091,0,0.0
3499,15097,0,0.0
3500,15102,0,0.0
3501,15103,0,0.0
3502,15105,0,0.0
3503,15107,0,1.0
3504,15111,1,0.0
3505,15112,0,0.0
3506,15123,1,1.0
3507,15126,0,0.0
3508,15131,0,1.0
3509,15133,1,0.0
3510,15135,0,0.0
3511,15141,1,0.0
3512,15149,0,0.0
3513,15150,0,0.0
3514,15160,0,0.0
3515,15163,0,0.0
3516,15169,0,0.0
3517,15175,0,0.0
3518,15177,0,0.0
3519,15184,0,1.0
3520,15185,0,0.0
3521,15186,0,0.0
3522,15191,0,0.0
3523,15199,1,1.0
3524,15200,0,0.0
3525,15202,0,0.0
3526,15203,0,0.0
3527,15205,0,0.0
3528,15210,0,0.0
3529,15211,0,0.0
3530,15212,0,0.0
3531,15215,0,0.0
3532,15216,0,1.0
3533,15217,0,0.0
3534,15222,0,0.0
3535,15225,0,0.0
3536,15240,0,0.0
3537,15242,0,0.0
3538,15249,0,0.0
3539,15254,0,0.0
3540,15270,0,0.0
3541,15271,0,0.0
3542,15272,0,0.0
3543,15276,0,0.0
3544,15282,0,0.0
3545,15283,1,0.0
3546,15286,0,0.0
3547,15294,0,0.0
3548,15297,0,0.0
3549,15313,0,0.0
3550,15322,0,0.0
3551,15323,0,0.0
3552,15326,0,0.0
3553,15331,0,0.0
3554,15341,0,0.0
3555,15342,0,0.0
3556,15346,0,0.0
3557,15350,0,0.0
3558,15351,0,1.0
3559,15355,0,0.0
3560,15365,0,0.0
3561,15380,0,0.0
3562,15382,0,0.0
3563,15385,0,0.0
3564,15396,0,0.0
3565,15400,0,1.0
3566,15407,0,0.0
3567,15413,1,0.0
3568,15427,0,0.0
3569,15429,0,0.0
3570,15436,0,0.0
3571,15439,0,0.0
3572,15443,0,1.0
3573,15450,0,0.0
3574,15451,0,0.0
3575,15452,0,0.0
3576,15455,0,0.0
3577,15462,0,0.0
3578,15475,0,0.0
3579,15476,0,0.0
3580,15477,1,0.0
3581,15479,0,0.0
3582,15496,0,0.0
3583,15497,0,0.0
3584,15500,0,0.0
3585,15501,0,0.0
3586,15502,0,0.0
3587,15507,0,0.0
3588,15515,0,0.0
3589,15520,0,1.0
3590,15523,0,0.0
3591,15529,0,0.0
3592,15537,0,0.0
3593,15541,0,1.0
3594,15542,1,0.0
3595,15544,0,0.0
