,id,earthquake,earthquake_prediction
2429,9854,0,0.0
2430,9863,0,0.0
2431,9870,0,0.0
2432,9871,0,1.0
2433,9875,0,0.0
2434,9879,1,1.0
2435,9890,0,0.0
2436,9895,0,0.0
2437,9903,0,0.0
2438,9906,0,0.0
2439,9914,0,0.0
2440,9920,0,0.0
2441,9925,1,0.0
2442,9935,0,0.0
2443,9937,0,0.0
2444,9943,0,0.0
2445,9949,0,0.0
2446,9951,0,0.0
2447,9954,0,1.0
2448,9960,0,0.0
2449,9961,0,0.0
2450,9965,0,0.0
2451,9969,0,0.0
2452,9972,0,0.0
2453,9975,0,0.0
2454,9982,0,0.0
2455,9985,0,0.0
2456,10000,0,0.0
2457,10007,0,0.0
2458,10009,0,0.0
2459,10016,0,0.0
2460,10025,0,0.0
2461,10027,0,0.0
2462,10030,0,0.0
2463,10033,0,0.0
2464,10036,0,0.0
2465,10037,0,0.0
2466,10040,0,0.0
2467,10044,0,0.0
2468,10045,0,0.0
2469,10050,0,0.0
2470,10051,0,1.0
2471,10053,0,1.0
2472,10056,0,0.0
2473,10061,0,0.0
2474,10063,0,0.0
2475,10073,0,0.0
2476,10075,0,0.0
2477,10077,0,0.0
2478,10079,0,0.0
2479,10084,0,0.0
2480,10086,1,0.0
2481,10087,1,0.0
2482,10089,0,0.0
2483,10091,0,0.0
2484,10096,0,0.0
2485,10106,0,0.0
2486,10107,1,0.0
2487,10109,0,0.0
2488,10110,0,0.0
2489,10116,0,0.0
2490,10119,0,0.0
2491,10120,0,0.0
2492,10121,0,0.0
2493,10132,0,0.0
2494,10136,1,1.0
2495,10142,0,1.0
2496,10144,0,0.0
2497,10147,0,0.0
2498,10149,0,0.0
2499,10159,0,0.0
2500,10160,1,1.0
2501,10162,1,0.0
2502,10167,1,0.0
2503,10169,0,0.0
2504,10189,0,0.0
2505,10197,0,0.0
2506,10199,0,0.0
2507,10200,0,0.0
2508,10212,1,1.0
2509,10213,0,0.0
2510,10215,0,1.0
2511,10221,0,1.0
2512,10223,1,1.0
2513,10225,0,0.0
2514,10226,0,0.0
2515,10231,0,0.0
2516,10232,1,0.0
2517,10240,0,0.0
2518,10241,0,0.0
2519,10242,1,0.0
2520,10243,0,0.0
2521,10254,1,1.0
2522,10261,0,1.0
2523,10270,0,0.0
2524,10271,0,0.0
2525,10279,0,0.0
2526,10286,0,0.0
2527,10286,0,0.0
2528,10295,0,0.0
2529,10296,0,0.0
2530,10321,0,0.0
2531,10335,0,0.0
2532,10337,0,0.0
2533,10340,1,0.0
2534,10343,1,0.0
2535,10349,0,0.0
2536,10351,0,0.0
2537,10355,1,0.0
2538,10359,0,0.0
2539,10361,0,1.0
2540,10371,0,0.0
2541,10373,0,0.0
2542,10379,0,0.0
2543,10383,1,0.0
2544,10387,1,0.0
2545,10390,0,0.0
2546,10393,0,0.0
2547,10397,0,0.0
2548,10399,1,0.0
2549,10400,1,0.0
2550,10406,1,0.0
2551,10415,0,0.0
2552,10419,0,0.0
2553,10420,0,0.0
2554,10422,1,0.0
2555,10423,1,0.0
2556,10429,0,0.0
2557,10435,0,0.0
2558,10439,0,0.0
2559,10441,0,0.0
2560,10446,0,0.0
2561,10462,1,0.0
2562,10474,0,0.0
2563,10476,0,0.0
2564,10477,0,0.0
2565,10479,0,0.0
2566,10480,0,0.0
2567,10483,1,0.0
2568,10489,0,0.0
2569,10501,0,0.0
2570,10503,0,0.0
2571,10506,0,0.0
2572,10510,0,0.0
2573,10519,0,0.0
2574,10520,0,0.0
2575,10522,0,0.0
2576,10527,0,0.0
2577,10530,0,1.0
2578,10532,0,0.0
2579,10542,1,0.0
2580,10554,0,0.0
2581,10559,1,1.0
2582,10569,0,0.0
2583,10573,0,0.0
2584,10575,0,0.0
2585,10577,0,0.0
2586,10584,1,0.0
2587,10586,0,0.0
2588,10587,1,0.0
2589,10589,0,0.0
2590,10591,0,0.0
2591,10595,0,0.0
2592,10600,0,1.0
2593,10602,1,0.0
2594,10603,0,0.0
2595,10607,0,0.0
2596,10609,0,0.0
2597,10611,0,0.0
2598,10619,0,0.0
2599,10623,0,1.0
2600,10629,0,0.0
2601,10636,0,0.0
2602,10637,0,0.0
2603,10641,0,1.0
2604,10644,0,0.0
2605,10650,1,0.0
2606,10653,0,0.0
2607,10656,0,0.0
2608,10659,0,0.0
2609,10661,0,0.0
2610,10666,1,1.0
2611,10669,0,0.0
2612,10672,0,0.0
2613,10681,0,0.0
2614,10684,1,0.0
2615,10686,0,0.0
2616,10690,0,0.0
2617,10693,0,0.0
2618,10704,0,0.0
2619,10713,0,0.0
2620,10714,0,0.0
2621,10717,0,0.0
2622,10723,0,0.0
2623,10724,0,1.0
2624,10725,0,0.0
2625,10729,0,0.0
2626,10744,0,0.0
2627,10745,0,0.0
2628,10759,0,0.0
2629,10770,1,0.0
2630,10774,0,0.0
2631,10781,0,0.0
2632,10785,1,0.0
2633,10787,0,0.0
2634,10792,0,0.0
2635,10794,0,0.0
2636,10802,0,0.0
2637,10803,0,0.0
2638,10809,1,0.0
2639,10814,0,0.0
2640,10816,0,0.0
2641,10817,0,0.0
2642,10822,0,0.0
2643,10823,0,0.0
2644,10825,0,0.0
2645,10829,0,0.0
2646,10832,0,0.0
2647,10834,0,0.0
2648,10836,0,0.0
2649,10840,1,0.0
2650,10843,0,0.0
2651,10847,1,1.0
2652,10849,0,0.0
2653,10854,1,0.0
2654,10855,0,0.0
2655,10879,0,0.0
2656,10880,0,0.0
2657,10885,0,0.0
2658,10886,0,1.0
2659,10894,0,0.0
2660,10895,0,0.0
2661,10896,1,0.0
2662,10901,0,0.0
2663,10906,0,0.0
2664,10909,0,0.0
2665,10916,0,0.0
2666,10930,0,0.0
2667,10931,0,0.0
2668,10932,0,0.0
2669,10934,0,0.0
2670,10940,0,0.0
2671,10942,0,0.0
2672,10947,0,0.0
2673,10949,0,0.0
2674,10956,0,0.0
2675,10957,0,0.0
2676,10960,0,0.0
2677,10964,1,0.0
2678,10974,1,1.0
2679,10976,0,0.0
2680,10985,0,0.0
2681,11002,0,0.0
2682,11007,0,0.0
2683,11012,0,0.0
2684,11014,0,0.0
2685,11017,0,0.0
2686,11026,0,0.0
2687,11046,0,0.0
2688,11054,0,0.0
2689,11059,0,0.0
2690,11074,0,0.0
2691,11075,0,0.0
2692,11081,0,0.0
2693,11099,0,0.0
2694,11100,0,0.0
2695,11107,0,0.0
2696,11114,0,0.0
2697,11115,0,0.0
2698,11117,0,0.0
2699,11119,0,0.0
2700,11124,0,0.0
2701,11130,0,0.0
2702,11135,0,0.0
2703,11139,0,0.0
2704,11141,0,0.0
2705,11149,1,0.0
2706,11151,0,0.0
2707,11154,0,0.0
2708,11155,0,0.0
2709,11157,0,0.0
2710,11159,0,0.0
2711,11161,0,0.0
2712,11165,0,0.0
2713,11169,0,0.0
2714,11174,0,0.0
2715,11193,1,1.0
2716,11207,1,1.0
2717,11215,1,1.0
2718,11223,1,1.0
2719,11241,1,0.0
2720,11243,1,0.0
2721,11260,1,1.0
2722,11263,1,1.0
2723,11267,1,1.0
2724,11271,1,1.0
2725,11273,1,1.0
2726,11277,1,1.0
2727,11283,1,0.0
2728,11289,1,1.0
2729,11304,1,1.0
2730,11307,1,1.0
2731,11314,1,1.0
2732,11316,0,1.0
2733,11317,1,1.0
2734,11325,0,1.0
2735,11336,1,1.0
2736,11344,1,1.0
2737,11346,1,1.0
2738,11349,1,0.0
2739,11350,1,0.0
2740,11353,1,1.0
2741,11361,1,1.0
2742,11366,1,1.0
2743,11367,1,1.0
2744,11379,1,1.0
2745,11380,1,1.0
2746,11381,1,1.0
2747,11382,1,1.0
2748,11385,1,1.0
2749,11387,1,0.0
2750,11389,1,1.0
2751,11390,1,1.0
2752,11391,1,1.0
2753,11393,1,0.0
2754,11394,1,1.0
2755,11396,1,0.0
2756,11403,1,1.0
2757,11406,0,1.0
2758,11407,1,1.0
2759,11419,1,1.0
2760,11429,1,1.0
2761,11442,1,1.0
2762,11445,1,1.0
2763,11453,1,1.0
2764,11462,1,1.0
2765,11475,1,1.0
2766,11479,1,1.0
2767,11480,1,1.0
2768,11486,1,1.0
2769,11492,1,0.0
2770,11495,1,0.0
2771,11496,1,1.0
2772,11497,1,1.0
2773,11503,1,1.0
2774,11507,1,1.0
2775,11509,1,1.0
2776,11514,1,1.0
2777,11516,1,1.0
2778,11521,1,0.0
2779,11530,0,1.0
2780,11536,1,1.0
2781,11543,1,1.0
2782,11550,1,1.0
2783,11554,1,1.0
2784,11557,1,1.0
2785,11566,1,1.0
2786,11567,1,1.0
2787,11573,1,1.0
2788,11577,1,0.0
2789,11595,1,1.0
2790,11600,0,1.0
2791,11607,1,0.0
2792,11610,1,1.0
2793,11614,1,0.0
2794,11616,1,1.0
2795,11622,1,0.0
2796,11623,1,1.0
2797,11632,1,0.0
2798,11635,1,1.0
2799,11636,1,1.0
2800,11640,1,1.0
2801,11641,0,1.0
2802,11643,1,1.0
2803,11655,1,0.0
2804,11663,1,1.0
2805,11664,1,1.0
2806,11669,1,1.0
2807,11674,1,1.0
2808,11676,1,0.0
2809,11679,1,0.0
2810,11687,1,1.0
2811,11689,1,1.0
2812,11693,1,1.0
2813,11697,1,1.0
2814,11700,0,1.0
2815,11703,1,0.0
2816,11704,1,1.0
2817,11709,1,1.0
2818,11713,1,1.0
2819,11729,1,1.0
2820,11730,1,1.0
2821,11733,1,0.0
2822,11737,0,0.0
2823,11740,1,1.0
2824,11753,1,1.0
2825,11755,1,1.0
2826,11756,1,1.0
2827,11760,1,1.0
2828,11761,1,0.0
2829,11764,1,1.0
2830,11767,1,1.0
2831,11770,1,1.0
2832,11790,1,1.0
2833,11792,1,1.0
2834,11793,1,1.0
2835,11794,1,1.0
2836,11802,1,1.0
2837,11803,1,1.0
2838,11806,0,1.0
2839,11816,1,1.0
2840,11817,1,1.0
2841,11821,1,1.0
2842,11824,1,0.0
2843,11825,1,1.0
2844,11827,1,1.0
2845,11830,1,1.0
2846,11831,1,1.0
2847,11832,1,1.0
2848,11840,1,1.0
2849,11841,0,1.0
2850,11847,1,0.0
2851,11855,1,1.0
2852,11857,1,0.0
2853,11860,1,1.0
2854,11864,1,0.0
2855,11866,1,1.0
2856,11872,1,1.0
2857,11877,1,1.0
2858,11881,1,1.0
2859,11883,1,1.0
2860,11887,1,1.0
2861,11899,1,1.0
2862,11903,0,1.0
2863,11904,1,1.0
2864,11906,1,1.0
2865,11910,0,1.0
2866,11911,1,0.0
2867,11912,1,0.0
2868,11915,1,1.0
2869,11922,1,1.0
2870,11923,0,1.0
2871,11924,0,0.0
2872,11926,1,1.0
2873,11931,1,1.0
2874,11934,1,1.0
2875,11942,1,1.0
2876,11946,1,1.0
2877,11952,1,1.0
2878,11954,1,1.0
2879,11959,1,1.0
2880,11961,1,0.0
2881,11963,1,1.0
2882,11969,1,1.0
2883,11981,1,1.0
2884,11984,1,1.0
2885,11996,1,1.0
2886,12006,1,1.0
2887,12020,0,1.0
2888,12021,1,1.0
2889,12024,1,1.0
2890,12027,1,1.0
2891,12032,1,1.0
2892,12036,1,1.0
2893,12041,1,1.0
2894,12050,1,1.0
2895,12053,0,0.0
2896,12054,0,1.0
2897,12059,1,0.0
2898,12061,1,1.0
2899,12066,1,1.0
2900,12072,1,1.0
2901,12076,1,0.0
2902,12079,0,0.0
2903,12083,0,0.0
2904,12085,0,0.0
2905,12087,0,0.0
2906,12095,0,0.0
2907,12097,0,0.0
2908,12101,0,0.0
2909,12103,0,0.0
2910,12111,0,0.0
2911,12113,0,0.0
2912,12125,0,0.0
2913,12126,0,0.0
2914,12129,0,0.0
2915,12141,0,0.0
2916,12145,0,0.0
2917,12153,0,0.0
2918,12164,0,0.0
2919,12167,0,0.0
2920,12171,0,0.0
2921,12185,0,0.0
2922,12201,0,0.0
2923,12203,0,0.0
2924,12205,0,0.0
2925,12216,0,0.0
2926,12223,0,0.0
2927,12227,0,0.0
2928,12241,0,0.0
2929,12242,0,0.0
2930,12249,0,0.0
2931,12250,0,0.0
2932,12256,0,0.0
2933,12260,0,0.0
2934,12266,0,0.0
2935,12272,0,0.0
2936,12275,0,0.0
2937,12284,0,0.0
2938,12289,0,0.0
2939,12292,0,0.0
2940,12294,0,0.0
2941,12295,0,0.0
2942,12302,0,0.0
2943,12304,0,0.0
2944,12312,0,0.0
2945,12316,0,0.0
2946,12324,0,0.0
2947,12327,0,0.0
2948,12329,0,0.0
2949,12330,0,0.0
2950,12332,0,0.0
2951,12333,0,0.0
2952,12334,0,0.0
2953,12335,0,0.0
2954,12337,0,0.0
2955,12340,0,0.0
2956,12341,0,0.0
2957,12344,0,0.0
2958,12352,0,0.0
2959,12354,0,0.0
2960,12359,0,0.0
2961,12360,0,0.0
2962,12367,0,0.0
2963,12371,0,0.0
2964,12372,0,0.0
2965,12377,0,0.0
2966,12379,0,0.0
2967,12381,0,0.0
2968,12384,0,0.0
2969,12390,0,0.0
2970,12391,0,0.0
2971,12395,0,0.0
2972,12403,0,0.0
2973,12407,0,0.0
2974,12412,0,0.0
2975,12420,0,0.0
2976,12427,0,0.0
2977,12430,0,0.0
2978,12444,0,0.0
2979,12450,0,0.0
2980,12451,0,0.0
2981,12452,0,0.0
2982,12463,0,0.0
2983,12465,0,0.0
2984,12475,0,0.0
2985,12493,0,0.0
2986,12494,0,0.0
2987,12496,0,0.0
2988,12499,0,0.0
2989,12500,0,0.0
2990,12501,0,0.0
2991,12507,0,0.0
2992,12513,0,0.0
2993,12516,0,0.0
2994,12522,1,0.0
2995,12524,0,0.0
2996,12529,0,0.0
2997,12543,0,0.0
2998,12545,0,0.0
2999,12549,0,0.0
3000,12551,0,0.0
3001,12559,0,0.0
3002,12560,0,0.0
3003,12561,0,0.0
3004,12562,0,0.0
3005,12565,0,0.0
3006,12567,0,0.0
3007,12586,0,0.0
3008,12591,0,0.0
3009,12594,0,0.0
3010,12596,0,0.0
3011,12597,0,0.0
3012,12602,0,0.0
3013,12604,0,0.0
3014,12624,0,0.0
3015,12626,0,0.0
3016,12630,0,0.0
3017,12636,0,0.0
3018,12639,0,0.0
3019,12640,0,0.0
3020,12642,0,0.0
3021,12646,0,0.0
3022,12647,0,0.0
3023,12649,0,0.0
3024,12650,0,0.0
3025,12651,0,0.0
3026,12655,0,0.0
3027,12659,0,0.0
3028,12673,0,0.0
3029,12682,0,0.0
3030,12692,0,0.0
3031,12694,0,0.0
3032,12695,0,0.0
3033,12696,0,0.0
3034,12704,0,0.0
3035,12707,0,0.0
3036,12716,0,0.0
3037,12721,0,0.0
3038,12723,0,0.0
3039,12725,0,0.0
3040,12726,0,0.0
3041,12727,0,0.0
3042,12729,0,0.0
3043,12733,0,0.0
3044,12734,0,0.0
3045,12744,0,0.0
3046,12746,0,0.0
3047,12749,0,0.0
3048,12755,0,0.0
3049,12760,0,0.0
3050,12762,0,0.0
3051,12775,0,0.0
3052,12776,0,0.0
3053,12783,0,0.0
3054,12789,0,0.0
3055,12793,0,0.0
3056,12794,0,0.0
3057,12795,0,0.0
3058,12801,0,0.0
3059,12809,0,0.0
3060,12814,0,0.0
3061,12817,0,0.0
3062,12819,0,0.0
3063,12824,0,0.0
3064,12832,0,0.0
3065,12833,0,0.0
3066,12834,0,0.0
3067,12840,0,0.0
3068,12844,0,0.0
3069,12850,0,0.0
3070,12854,0,0.0
3071,12860,0,0.0
3072,12866,0,0.0
3073,12871,0,0.0
3074,12872,0,0.0
3075,12877,0,0.0
3076,12880,0,0.0
3077,12883,0,0.0
3078,12887,0,0.0
3079,12894,0,0.0
3080,12895,0,0.0
3081,12899,0,0.0
3082,12902,0,0.0
3083,12906,0,0.0
3084,12907,0,0.0
3085,12930,0,0.0
3086,12932,0,0.0
3087,12942,0,0.0
3088,12956,0,0.0
3089,12963,0,0.0
3090,12964,0,0.0
3091,12965,0,0.0
3092,12967,0,0.0
3093,12971,0,0.0
3094,12980,0,0.0
3095,12983,0,0.0
3096,12984,0,0.0
3097,12989,0,0.0
3098,12991,0,0.0
3099,12993,0,0.0
3100,12994,0,0.0
3101,12997,0,0.0
3102,13000,0,0.0
3103,13002,0,0.0
3104,13005,0,0.0
3105,13006,0,0.0
3106,13009,0,0.0
3107,13010,0,0.0
3108,13011,0,0.0
3109,13012,0,0.0
3110,13014,0,0.0
3111,13016,0,0.0
3112,13025,0,0.0
3113,13032,0,0.0
3114,13037,0,0.0
3115,13050,0,0.0
3116,13053,0,0.0
3117,13055,0,0.0
3118,13059,0,0.0
3119,13060,0,0.0
3120,13064,0,0.0
3121,13065,0,0.0
3122,13067,0,0.0
3123,13071,0,0.0
3124,13074,0,0.0
3125,13076,0,0.0
3126,13081,0,0.0
3127,13086,0,0.0
3128,13087,0,0.0
3129,13089,0,0.0
3130,13102,0,0.0
3131,13114,1,1.0
3132,13115,1,1.0
3133,13119,0,1.0
3134,13121,0,1.0
3135,13125,0,1.0
3136,13126,1,1.0
3137,13133,0,0.0
3138,13136,0,1.0
3139,13141,0,0.0
3140,13147,1,1.0
3141,13152,0,1.0
3142,13153,0,0.0
3143,13154,0,1.0
3144,13156,1,1.0
3145,13160,0,0.0
3146,13166,1,1.0
3147,13175,0,0.0
3148,13182,0,1.0
3149,13191,0,0.0
3150,13201,0,0.0
3151,13202,0,0.0
3152,13205,0,0.0
3153,13206,0,0.0
3154,13210,1,1.0
3155,13211,0,1.0
3156,13216,1,0.0
3157,13217,0,0.0
3158,13219,0,0.0
3159,13232,0,0.0
3160,13236,0,1.0
3161,13245,1,1.0
3162,13246,1,1.0
3163,13250,0,0.0
3164,13253,0,0.0
3165,13256,1,1.0
3166,13264,0,0.0
3167,13267,0,1.0
3168,13273,0,0.0
3169,13275,0,0.0
3170,13282,1,1.0
3171,13289,0,0.0
3172,13295,0,0.0
3173,13296,0,0.0
3174,13299,0,0.0
3175,13301,0,0.0
3176,13302,0,0.0
3177,13316,0,0.0
3178,13320,0,0.0
3179,13322,0,0.0
3180,13323,0,1.0
3181,13326,0,0.0
3182,13329,1,0.0
3183,13330,1,0.0
3184,13332,0,0.0
3185,13333,0,0.0
3186,13335,0,0.0
3187,13336,1,0.0
3188,13339,0,0.0
3189,13340,0,0.0
3190,13361,0,0.0
3191,13363,1,0.0
3192,13367,0,0.0
3193,13370,0,1.0
3194,13374,0,0.0
3195,13380,0,1.0
3196,13381,0,0.0
3197,13382,0,0.0
3198,13383,1,0.0
3199,13405,0,1.0
3200,13415,0,0.0
3201,13417,0,0.0
3202,13421,0,0.0
3203,13425,0,0.0
3204,13426,0,0.0
3205,13431,0,0.0
3206,13432,0,0.0
3207,13441,0,0.0
3208,13444,1,0.0
3209,13447,0,0.0
3210,13449,1,1.0
3211,13454,0,0.0
3212,13456,1,0.0
3213,13457,0,0.0
3214,13461,0,1.0
3215,13463,0,0.0
3216,13465,0,0.0
3217,13477,0,1.0
3218,13479,1,1.0
3219,13487,1,1.0
3220,13489,1,0.0
3221,13492,0,0.0
3222,13493,0,0.0
3223,13496,0,1.0
3224,13500,0,1.0
3225,13504,1,1.0
3226,13512,0,1.0
3227,13520,0,1.0
3228,13521,0,0.0
3229,13527,1,0.0
3230,13532,0,1.0
3231,13546,0,1.0
3232,13551,0,0.0
3233,13553,1,1.0
3234,13557,0,1.0
3235,13561,1,0.0
3236,13563,1,0.0
3237,13564,1,0.0
3238,13569,0,0.0
3239,13574,1,1.0
3240,13579,0,0.0
3241,13583,0,0.0
3242,13584,0,0.0
3243,13601,0,0.0
3244,13609,0,0.0
3245,13617,1,0.0
3246,13622,1,1.0
3247,13630,0,0.0
3248,13631,0,1.0
3249,13632,0,1.0
3250,13636,1,0.0
3251,13639,0,0.0
3252,13644,0,0.0
3253,13645,0,0.0
3254,13649,1,1.0
3255,13676,0,0.0
3256,13677,0,0.0
3257,13679,0,0.0
3258,13690,0,0.0
3259,13693,0,0.0
3260,13694,0,1.0
3261,13696,0,1.0
3262,13699,0,0.0
3263,13701,0,0.0
3264,13702,0,0.0
3265,13703,0,0.0
3266,13706,0,0.0
3267,13709,0,0.0
3268,13712,0,0.0
3269,13715,0,0.0
3270,13721,1,1.0
3271,13722,0,0.0
3272,13723,0,1.0
3273,13724,1,0.0
3274,13733,0,1.0
3275,13737,1,1.0
3276,13739,0,1.0
3277,13742,0,0.0
3278,13745,0,1.0
3279,13754,0,1.0
3280,13763,1,1.0
3281,13767,0,0.0
3282,13773,0,0.0
3283,13794,1,0.0
3284,13800,0,0.0
3285,13804,0,0.0
3286,13806,1,1.0
3287,13814,0,1.0
3288,13816,0,0.0
3289,13829,1,1.0
3290,13830,1,0.0
3291,13831,0,1.0
3292,13832,1,1.0
3293,13833,0,0.0
3294,13835,0,0.0
3295,13837,1,1.0
3296,13849,1,1.0
3297,13850,0,0.0
3298,13851,0,0.0
3299,13854,0,0.0
3300,13855,0,0.0
3301,13864,0,0.0
3302,13874,1,1.0
3303,13876,0,1.0
3304,13889,0,0.0
3305,13906,1,1.0
3306,13914,0,0.0
3307,13923,0,0.0
3308,13924,0,0.0
3309,13925,0,0.0
3310,13929,0,0.0
3311,13931,1,0.0
3312,13935,0,0.0
3313,13943,0,1.0
3314,13945,0,0.0
3315,13946,0,0.0
3316,13947,0,0.0
3317,13956,0,0.0
3318,13961,0,0.0
3319,13963,0,0.0
3320,13965,0,0.0
3321,13966,0,0.0
3322,13977,0,0.0
3323,13983,0,0.0
3324,13992,0,0.0
3325,13993,0,0.0
3326,13995,0,0.0
3327,13997,0,0.0
3328,14000,0,0.0
3329,14004,0,0.0
3330,14005,0,0.0
3331,14027,0,0.0
3332,14057,0,0.0
3333,14073,0,0.0
3334,14084,0,0.0
3335,14093,0,0.0
3336,14094,0,1.0
3337,14105,0,0.0
3338,14106,0,0.0
3339,14119,0,0.0
3340,14135,0,0.0
3341,14137,0,0.0
3342,14146,0,0.0
3343,14163,0,0.0
3344,14200,0,0.0
3345,14203,0,0.0
3346,14206,0,0.0
3347,14216,0,0.0
3348,14219,0,0.0
3349,14223,0,0.0
3350,14224,0,0.0
3351,14231,0,0.0
3352,14239,0,0.0
3353,14243,0,0.0
3354,14244,0,0.0
3355,14246,0,0.0
3356,14276,0,0.0
3357,14302,0,0.0
3358,14304,0,0.0
3359,14305,0,0.0
3360,14329,0,0.0
3361,14336,0,0.0
3362,14339,0,0.0
3363,14342,0,0.0
3364,14352,0,0.0
3365,14385,0,0.0
3366,14407,0,0.0
3367,14409,0,0.0
3368,14411,0,0.0
3369,14412,0,0.0
3370,14413,0,0.0
3371,14415,1,0.0
3372,14439,0,0.0
3373,14440,0,0.0
3374,14442,0,0.0
3375,14444,0,0.0
3376,14455,0,0.0
3377,14456,0,0.0
3378,14470,0,0.0
3379,14474,0,0.0
3380,14480,0,0.0
3381,14481,0,0.0
3382,14489,0,0.0
3383,14501,0,0.0
3384,14514,0,0.0
3385,14521,0,0.0
3386,14552,0,0.0
3387,14564,0,0.0
3388,14587,0,0.0
3389,14590,0,0.0
3390,14591,0,0.0
3391,14592,0,0.0
3392,14594,0,0.0
3393,14595,0,0.0
3394,14604,0,0.0
3395,14611,0,0.0
3396,14621,0,0.0
3397,14622,0,0.0
3398,14627,0,0.0
3399,14632,0,0.0
3400,14634,0,0.0
3401,14635,0,0.0
3402,14640,0,0.0
3403,14641,0,0.0
3404,14643,0,1.0
3405,14647,0,0.0
3406,14651,0,1.0
3407,14655,0,0.0
3408,14656,0,0.0
3409,14663,0,0.0
3410,14675,0,0.0
3411,14676,0,0.0
3412,14684,0,0.0
3413,14689,0,0.0
3414,14694,0,0.0
3415,14701,0,0.0
3416,14702,0,0.0
3417,14714,0,0.0
3418,14717,0,0.0
3419,14720,0,0.0
3420,14725,0,0.0
3421,14730,0,0.0
3422,14732,0,0.0
3423,14740,0,0.0
3424,14743,0,0.0
3425,14744,0,0.0
3426,14750,0,0.0
3427,14755,0,0.0
3428,14757,0,0.0
3429,14770,0,0.0
3430,14771,0,1.0
3431,14774,0,0.0
3432,14776,0,0.0
3433,14785,0,0.0
3434,14786,0,0.0
3435,14791,0,0.0
3436,14795,0,0.0
3437,14797,0,0.0
3438,14801,0,0.0
3439,14807,0,0.0
3440,14810,0,0.0
3441,14813,0,0.0
3442,14817,0,0.0
3443,14820,0,0.0
3444,14824,0,0.0
3445,14825,0,1.0
3446,14830,0,0.0
3447,14835,0,0.0
3448,14837,0,0.0
3449,14845,0,0.0
3450,14846,0,0.0
3451,14847,0,0.0
3452,14854,0,0.0
3453,14856,0,0.0
3454,14859,0,0.0
3455,14863,0,0.0
3456,14865,0,0.0
3457,14866,0,0.0
3458,14869,0,0.0
3459,14874,0,0.0
3460,14886,0,0.0
3461,14887,0,0.0
3462,14895,0,0.0
3463,14913,0,0.0
3464,14914,0,0.0
3465,14915,0,0.0
3466,14920,0,1.0
3467,14922,0,0.0
3468,14926,0,0.0
3469,14931,0,0.0
3470,14937,0,0.0
3471,14939,0,0.0
3472,14940,0,0.0
3473,14941,0,0.0
3474,14942,0,0.0
3475,14943,0,0.0
3476,14944,0,0.0
3477,14961,0,0.0
3478,14965,0,0.0
3479,14966,0,0.0
3480,14970,0,0.0
3481,14980,0,0.0
3482,14984,0,0.0
3483,14985,0,0.0
3484,14992,0,1.0
3485,15001,0,1.0
3486,15006,0,0.0
3487,15009,0,0.0
3488,15010,0,1.0
3489,15019,0,0.0
3490,15030,0,0.0
3491,15031,0,0.0
3492,15035,0,0.0
3493,15041,0,0.0
3494,15042,0,0.0
3495,15043,0,0.0
3496,15061,0,0.0
3497,15072,0,0.0
3498,15075,0,0.0
3499,15076,0,0.0
3500,15081,0,0.0
3501,15082,0,0.0
3502,15086,0,0.0
3503,15089,0,0.0
3504,15122,0,1.0
3505,15129,0,0.0
3506,15131,0,1.0
3507,15132,0,0.0
3508,15134,0,0.0
3509,15145,0,0.0
3510,15150,0,0.0
3511,15156,0,0.0
3512,15160,0,0.0
3513,15165,0,0.0
3514,15169,0,0.0
3515,15172,0,0.0
3516,15183,0,1.0
3517,15186,0,0.0
3518,15189,0,0.0
3519,15190,0,1.0
3520,15191,0,0.0
3521,15193,0,0.0
3522,15195,0,0.0
3523,15200,0,0.0
3524,15205,0,0.0
3525,15207,0,0.0
3526,15210,0,0.0
3527,15213,0,0.0
3528,15220,0,0.0
3529,15225,0,1.0
3530,15233,0,0.0
3531,15234,0,0.0
3532,15240,0,0.0
3533,15246,0,0.0
3534,15250,0,0.0
3535,15252,0,0.0
3536,15260,0,0.0
3537,15264,0,0.0
3538,15285,0,0.0
3539,15287,0,0.0
3540,15306,0,0.0
3541,15312,0,0.0
3542,15317,0,0.0
3543,15322,0,0.0
3544,15325,0,0.0
3545,15343,0,0.0
3546,15345,0,0.0
3547,15346,0,0.0
3548,15350,0,0.0
3549,15352,0,0.0
3550,15354,0,0.0
3551,15355,0,0.0
3552,15362,0,0.0
3553,15364,0,0.0
3554,15371,0,0.0
3555,15374,0,0.0
3556,15375,0,0.0
3557,15376,0,0.0
3558,15380,0,0.0
3559,15385,0,0.0
3560,15404,0,0.0
3561,15413,0,0.0
3562,15416,0,0.0
3563,15417,0,0.0
3564,15421,0,0.0
3565,15425,0,0.0
3566,15426,0,0.0
3567,15427,0,1.0
3568,15432,0,0.0
3569,15446,0,0.0
3570,15449,0,0.0
3571,15451,0,0.0
3572,15452,0,0.0
3573,15453,0,0.0
3574,15454,0,0.0
3575,15482,0,0.0
3576,15483,0,0.0
3577,15487,0,0.0
3578,15491,0,0.0
3579,15492,0,0.0
3580,15494,0,0.0
3581,15502,0,0.0
3582,15503,0,0.0
3583,15504,0,0.0
3584,15505,0,0.0
3585,15515,0,0.0
3586,15521,0,0.0
3587,15525,0,0.0
3588,15527,0,0.0
3589,15533,0,0.0
3590,15549,0,0.0
3591,15552,0,1.0
3592,15560,0,0.0
3593,15561,0,1.0
