,id,medical_help,medical_help_prediction
2429,9976,0,1.0
2430,9982,0,0.0
2431,9984,0,0.0
2432,9989,0,0.0
2433,9992,0,0.0
2434,9999,0,0.0
2435,10005,0,0.0
2436,10006,0,0.0
2437,10010,0,0.0
2438,10013,0,0.0
2439,10014,0,0.0
2440,10017,0,0.0
2441,10021,0,0.0
2442,10027,0,0.0
2443,10033,0,0.0
2444,10034,0,0.0
2445,10037,0,0.0
2446,10041,0,0.0
2447,10059,0,0.0
2448,10065,0,0.0
2449,10066,0,0.0
2450,10069,0,0.0
2451,10071,0,0.0
2452,10075,0,0.0
2453,10077,0,0.0
2454,10079,0,0.0
2455,10082,0,0.0
2456,10085,0,0.0
2457,10089,0,0.0
2458,10127,0,0.0
2459,10130,0,0.0
2460,10131,0,0.0
2461,10132,0,0.0
2462,10133,0,0.0
2463,10135,0,0.0
2464,10136,0,1.0
2465,10137,0,0.0
2466,10140,0,0.0
2467,10141,0,0.0
2468,10142,0,0.0
2469,10146,0,0.0
2470,10151,0,0.0
2471,10156,0,0.0
2472,10157,1,0.0
2473,10160,0,0.0
2474,10164,0,0.0
2475,10166,0,0.0
2476,10176,0,0.0
2477,10177,0,0.0
2478,10179,0,0.0
2479,10183,0,0.0
2480,10184,0,0.0
2481,10187,0,0.0
2482,10189,0,0.0
2483,10193,1,0.0
2484,10196,0,0.0
2485,10197,0,0.0
2486,10200,0,0.0
2487,10211,0,0.0
2488,10212,0,0.0
2489,10219,0,0.0
2490,10220,0,0.0
2491,10224,0,1.0
2492,10225,0,0.0
2493,10230,0,0.0
2494,10231,0,0.0
2495,10232,0,0.0
2496,10233,0,0.0
2497,10234,0,0.0
2498,10243,0,0.0
2499,10244,0,0.0
2500,10249,0,0.0
2501,10262,0,0.0
2502,10265,0,0.0
2503,10272,0,0.0
2504,10276,0,0.0
2505,10277,0,0.0
2506,10279,0,0.0
2507,10280,0,0.0
2508,10282,0,0.0
2509,10284,0,0.0
2510,10285,0,0.0
2511,10287,0,0.0
2512,10289,0,0.0
2513,10293,0,1.0
2514,10297,0,0.0
2515,10302,0,0.0
2516,10309,0,0.0
2517,10311,0,0.0
2518,10314,0,0.0
2519,10316,0,0.0
2520,10320,0,0.0
2521,10321,0,0.0
2522,10327,0,0.0
2523,10331,0,0.0
2524,10337,0,0.0
2525,10340,0,0.0
2526,10341,0,0.0
2527,10350,0,0.0
2528,10355,0,0.0
2529,10361,0,0.0
2530,10363,0,0.0
2531,10367,0,0.0
2532,10376,0,0.0
2533,10379,0,0.0
2534,10383,0,0.0
2535,10386,0,0.0
2536,10387,0,0.0
2537,10397,0,0.0
2538,10399,0,0.0
2539,10400,0,0.0
2540,10402,0,0.0
2541,10411,0,0.0
2542,10423,0,0.0
2543,10427,0,0.0
2544,10431,0,0.0
2545,10432,0,0.0
2546,10440,0,0.0
2547,10443,0,0.0
2548,10447,0,0.0
2549,10449,0,0.0
2550,10454,0,1.0
2551,10455,0,0.0
2552,10457,0,0.0
2553,10461,0,0.0
2554,10469,0,0.0
2555,10476,0,0.0
2556,10480,0,0.0
2557,10482,0,0.0
2558,10492,0,0.0
2559,10493,0,0.0
2560,10495,0,0.0
2561,10501,0,0.0
2562,10503,0,0.0
2563,10504,0,0.0
2564,10510,0,0.0
2565,10516,0,0.0
2566,10520,0,0.0
2567,10521,1,0.0
2568,10522,1,0.0
2569,10525,0,0.0
2570,10534,0,0.0
2571,10537,0,0.0
2572,10545,0,0.0
2573,10547,0,0.0
2574,10551,0,0.0
2575,10557,0,0.0
2576,10559,0,0.0
2577,10561,0,0.0
2578,10571,0,0.0
2579,10572,0,0.0
2580,10575,0,0.0
2581,10577,0,1.0
2582,10586,0,0.0
2583,10587,0,0.0
2584,10590,0,0.0
2585,10592,0,0.0
2586,10593,0,0.0
2587,10596,0,0.0
2588,10600,0,0.0
2589,10602,0,0.0
2590,10603,0,0.0
2591,10607,0,0.0
2592,10610,0,0.0
2593,10611,0,0.0
2594,10614,0,0.0
2595,10622,0,0.0
2596,10624,0,0.0
2597,10626,0,0.0
2598,10644,0,0.0
2599,10646,1,0.0
2600,10663,0,0.0
2601,10664,0,0.0
2602,10666,0,0.0
2603,10667,0,0.0
2604,10673,1,0.0
2605,10680,0,0.0
2606,10684,0,0.0
2607,10687,0,0.0
2608,10693,0,0.0
2609,10696,0,0.0
2610,10697,0,0.0
2611,10700,0,1.0
2612,10705,0,0.0
2613,10711,0,0.0
2614,10727,0,0.0
2615,10733,0,0.0
2616,10749,0,0.0
2617,10755,0,0.0
2618,10756,0,0.0
2619,10759,0,0.0
2620,10760,0,0.0
2621,10762,0,0.0
2622,10764,0,0.0
2623,10772,0,0.0
2624,10777,0,0.0
2625,10782,0,0.0
2626,10787,0,0.0
2627,10790,0,0.0
2628,10797,0,0.0
2629,10800,0,0.0
2630,10801,0,0.0
2631,10810,0,0.0
2632,10823,0,0.0
2633,10824,0,0.0
2634,10827,0,0.0
2635,10830,0,0.0
2636,10831,0,0.0
2637,10833,1,1.0
2638,10860,0,0.0
2639,10869,0,0.0
2640,10886,0,0.0
2641,10891,0,0.0
2642,10893,0,0.0
2643,10895,0,0.0
2644,10901,0,0.0
2645,10905,0,0.0
2646,10906,0,0.0
2647,10907,0,1.0
2648,10912,0,0.0
2649,10923,0,1.0
2650,10924,0,0.0
2651,10925,0,0.0
2652,10929,0,0.0
2653,10930,0,0.0
2654,10931,0,0.0
2655,10934,0,0.0
2656,10937,0,0.0
2657,10947,0,0.0
2658,10953,0,0.0
2659,10956,0,0.0
2660,10960,0,1.0
2661,10961,0,1.0
2662,10963,0,0.0
2663,10965,0,0.0
2664,10966,0,0.0
2665,10970,0,0.0
2666,10976,0,0.0
2667,10992,0,0.0
2668,10994,0,0.0
2669,10997,0,0.0
2670,11002,0,0.0
2671,11004,0,0.0
2672,11015,0,0.0
2673,11021,0,0.0
2674,11024,0,0.0
2675,11030,0,0.0
2676,11037,0,0.0
2677,11044,0,1.0
2678,11045,0,0.0
2679,11051,0,0.0
2680,11054,0,0.0
2681,11057,0,0.0
2682,11059,0,0.0
2683,11065,0,0.0
2684,11066,0,0.0
2685,11075,0,0.0
2686,11076,0,0.0
2687,11083,0,0.0
2688,11084,0,0.0
2689,11087,0,0.0
2690,11101,0,0.0
2691,11102,0,0.0
2692,11106,0,0.0
2693,11107,0,0.0
2694,11113,0,0.0
2695,11115,0,0.0
2696,11117,0,0.0
2697,11130,0,0.0
2698,11133,0,0.0
2699,11137,0,0.0
2700,11139,0,0.0
2701,11145,0,0.0
2702,11146,0,0.0
2703,11155,0,0.0
2704,11161,0,0.0
2705,11163,0,0.0
2706,11165,1,0.0
2707,11167,0,0.0
2708,11177,0,0.0
2709,11181,0,0.0
2710,11183,0,0.0
2711,11185,0,0.0
2712,11186,0,0.0
2713,11189,0,0.0
2714,11192,0,0.0
2715,11195,0,0.0
2716,11200,0,0.0
2717,11201,1,0.0
2718,11225,0,0.0
2719,11227,0,0.0
2720,11232,0,0.0
2721,11236,0,0.0
2722,11241,0,0.0
2723,11242,0,0.0
2724,11247,0,0.0
2725,11249,0,0.0
2726,11250,0,0.0
2727,11254,1,0.0
2728,11257,0,0.0
2729,11260,0,0.0
2730,11273,0,0.0
2731,11279,0,0.0
2732,11284,0,0.0
2733,11287,0,0.0
2734,11292,0,0.0
2735,11304,0,0.0
2736,11309,0,0.0
2737,11315,0,0.0
2738,11324,0,0.0
2739,11325,1,0.0
2740,11329,0,1.0
2741,11349,0,0.0
2742,11350,1,0.0
2743,11354,0,1.0
2744,11359,0,0.0
2745,11360,0,0.0
2746,11363,0,0.0
2747,11364,0,0.0
2748,11371,0,0.0
2749,11372,0,0.0
2750,11385,0,0.0
2751,11390,0,0.0
2752,11399,0,0.0
2753,11400,0,0.0
2754,11403,0,0.0
2755,11406,1,0.0
2756,11412,0,0.0
2757,11427,0,0.0
2758,11431,0,0.0
2759,11436,1,0.0
2760,11442,0,0.0
2761,11443,0,0.0
2762,11446,0,0.0
2763,11453,0,0.0
2764,11455,0,0.0
2765,11466,1,0.0
2766,11471,0,0.0
2767,11485,0,0.0
2768,11496,0,0.0
2769,11497,0,0.0
2770,11506,0,0.0
2771,11507,0,0.0
2772,11509,0,0.0
2773,11511,0,0.0
2774,11512,0,0.0
2775,11514,0,0.0
2776,11515,0,0.0
2777,11519,0,0.0
2778,11539,0,0.0
2779,11549,0,0.0
2780,11551,0,0.0
2781,11554,0,0.0
2782,11557,0,0.0
2783,11559,0,0.0
2784,11562,0,0.0
2785,11563,0,0.0
2786,11576,0,0.0
2787,11582,0,0.0
2788,11592,0,0.0
2789,11595,0,0.0
2790,11616,0,0.0
2791,11617,0,0.0
2792,11624,0,0.0
2793,11631,0,0.0
2794,11635,0,0.0
2795,11647,0,0.0
2796,11652,0,0.0
2797,11654,0,0.0
2798,11670,0,0.0
2799,11676,0,0.0
2800,11677,0,1.0
2801,11680,0,0.0
2802,11681,0,0.0
2803,11690,0,1.0
2804,11693,0,0.0
2805,11697,0,0.0
2806,11700,0,0.0
2807,11712,0,0.0
2808,11713,0,0.0
2809,11716,0,0.0
2810,11717,0,0.0
2811,11720,0,0.0
2812,11731,0,0.0
2813,11735,0,0.0
2814,11740,0,0.0
2815,11746,1,0.0
2816,11749,0,0.0
2817,11761,0,0.0
2818,11769,0,0.0
2819,11770,0,0.0
2820,11771,0,0.0
2821,11777,0,0.0
2822,11780,0,0.0
2823,11792,0,0.0
2824,11793,0,0.0
2825,11797,0,0.0
2826,11809,0,0.0
2827,11812,0,0.0
2828,11821,0,0.0
2829,11823,0,0.0
2830,11827,1,0.0
2831,11833,0,0.0
2832,11835,0,0.0
2833,11839,0,0.0
2834,11840,0,0.0
2835,11841,0,0.0
2836,11857,0,0.0
2837,11859,0,0.0
2838,11860,0,0.0
2839,11864,0,0.0
2840,11865,0,0.0
2841,11879,0,0.0
2842,11889,0,0.0
2843,11919,0,0.0
2844,11922,0,0.0
2845,11923,0,0.0
2846,11932,0,0.0
2847,11944,0,0.0
2848,11945,0,0.0
2849,11946,0,0.0
2850,11947,0,0.0
2851,11949,0,0.0
2852,11950,0,0.0
2853,11952,0,0.0
2854,11960,0,0.0
2855,11961,0,0.0
2856,11966,0,0.0
2857,11969,0,0.0
2858,11972,0,0.0
2859,11999,0,0.0
2860,12001,0,0.0
2861,12003,0,0.0
2862,12005,0,0.0
2863,12016,0,0.0
2864,12025,0,0.0
2865,12026,0,0.0
2866,12033,0,0.0
2867,12034,0,0.0
2868,12037,0,0.0
2869,12043,0,0.0
2870,12045,0,0.0
2871,12050,0,0.0
2872,12053,0,0.0
2873,12055,0,0.0
2874,12057,0,0.0
2875,12063,0,0.0
2876,12066,0,0.0
2877,12070,0,0.0
2878,12087,0,0.0
2879,12089,0,0.0
2880,12093,0,0.0
2881,12094,0,0.0
2882,12103,0,0.0
2883,12112,0,0.0
2884,12113,0,0.0
2885,12115,0,0.0
2886,12116,0,0.0
2887,12117,0,0.0
2888,12121,0,0.0
2889,12122,0,0.0
2890,12123,0,0.0
2891,12135,0,0.0
2892,12137,0,0.0
2893,12139,1,0.0
2894,12143,0,0.0
2895,12145,0,0.0
2896,12153,0,0.0
2897,12154,0,0.0
2898,12171,0,0.0
2899,12172,0,0.0
2900,12182,0,0.0
2901,12184,0,0.0
2902,12189,0,0.0
2903,12193,1,0.0
2904,12197,0,0.0
2905,12199,0,0.0
2906,12207,0,0.0
2907,12209,0,0.0
2908,12211,0,0.0
2909,12227,0,0.0
2910,12233,0,0.0
2911,12235,0,0.0
2912,12237,0,0.0
2913,12264,0,0.0
2914,12273,0,0.0
2915,12276,0,0.0
2916,12280,0,0.0
2917,12283,0,0.0
2918,12284,0,0.0
2919,12295,0,0.0
2920,12300,0,0.0
2921,12303,0,0.0
2922,12305,0,0.0
2923,12315,0,0.0
2924,12321,0,0.0
2925,12330,0,0.0
2926,12331,0,0.0
2927,12341,0,0.0
2928,12350,1,0.0
2929,12351,0,0.0
2930,12352,0,0.0
2931,12359,0,0.0
2932,12362,0,0.0
2933,12363,0,0.0
2934,12369,0,0.0
2935,12372,0,0.0
2936,12373,0,0.0
2937,12381,0,0.0
2938,12382,0,0.0
2939,12385,0,0.0
2940,12390,0,0.0
2941,12391,0,0.0
2942,12393,0,0.0
2943,12409,0,0.0
2944,12410,0,0.0
2945,12411,0,0.0
2946,12416,0,0.0
2947,12424,0,0.0
2948,12426,0,0.0
2949,12427,0,0.0
2950,12433,0,0.0
2951,12442,0,0.0
2952,12447,0,0.0
2953,12462,1,0.0
2954,12463,0,0.0
2955,12469,0,0.0
2956,12472,0,0.0
2957,12493,0,0.0
2958,12494,0,0.0
2959,12501,0,0.0
2960,12503,0,0.0
2961,12506,0,0.0
2962,12519,0,0.0
2963,12524,0,0.0
2964,12529,0,0.0
2965,12544,0,0.0
2966,12545,0,0.0
2967,12552,0,0.0
2968,12554,0,0.0
2969,12557,0,0.0
2970,12559,0,0.0
2971,12561,0,0.0
2972,12563,0,0.0
2973,12570,0,0.0
2974,12577,0,0.0
2975,12583,0,0.0
2976,12586,0,0.0
2977,12587,0,0.0
2978,12589,0,0.0
2979,12590,0,0.0
2980,12601,0,0.0
2981,12602,0,0.0
2982,12610,0,0.0
2983,12611,0,0.0
2984,12620,0,0.0
2985,12626,0,0.0
2986,12627,0,0.0
2987,12629,0,0.0
2988,12631,0,0.0
2989,12633,0,0.0
2990,12637,0,0.0
2991,12645,0,0.0
2992,12646,0,0.0
2993,12653,0,0.0
2994,12656,0,0.0
2995,12660,0,0.0
2996,12662,0,0.0
2997,12669,0,0.0
2998,12674,0,0.0
2999,12690,0,0.0
3000,12701,0,0.0
3001,12703,0,0.0
3002,12705,0,0.0
3003,12716,0,0.0
3004,12726,0,0.0
3005,12727,0,0.0
3006,12731,0,0.0
3007,12732,0,0.0
3008,12744,0,0.0
3009,12752,0,0.0
3010,12756,0,0.0
3011,12760,0,0.0
3012,12762,0,0.0
3013,12765,0,0.0
3014,12767,0,0.0
3015,12769,0,0.0
3016,12770,0,0.0
3017,12771,0,0.0
3018,12772,0,0.0
3019,12775,0,0.0
3020,12777,0,0.0
3021,12784,0,0.0
3022,12796,0,0.0
3023,12797,0,0.0
3024,12807,0,0.0
3025,12813,0,0.0
3026,12820,0,0.0
3027,12823,0,0.0
3028,12826,0,0.0
3029,12829,0,0.0
3030,12833,0,0.0
3031,12836,1,0.0
3032,12839,0,0.0
3033,12846,0,0.0
3034,12850,0,1.0
3035,12861,0,0.0
3036,12864,0,0.0
3037,12865,0,0.0
3038,12866,0,0.0
3039,12870,0,0.0
3040,12873,0,0.0
3041,12887,0,0.0
3042,12889,0,0.0
3043,12892,0,0.0
3044,12893,0,0.0
3045,12894,0,0.0
3046,12902,0,0.0
3047,12905,0,0.0
3048,12907,0,0.0
3049,12913,1,0.0
3050,12915,0,0.0
3051,12916,1,0.0
3052,12917,0,0.0
3053,12927,0,0.0
3054,12930,0,0.0
3055,12933,0,0.0
3056,12944,0,0.0
3057,12950,0,0.0
3058,12951,0,0.0
3059,12954,0,0.0
3060,12959,0,0.0
3061,12965,0,0.0
3062,12966,0,0.0
3063,12971,0,0.0
3064,12977,0,0.0
3065,12979,0,0.0
3066,12980,0,0.0
3067,12981,0,0.0
3068,12985,0,0.0
3069,12989,0,0.0
3070,12993,0,0.0
3071,12996,0,0.0
3072,12997,0,0.0
3073,12999,0,0.0
3074,13000,0,0.0
3075,13004,0,0.0
3076,13006,1,0.0
3077,13009,0,0.0
3078,13013,0,0.0
3079,13014,0,0.0
3080,13019,0,0.0
3081,13021,0,0.0
3082,13023,0,0.0
3083,13025,0,0.0
3084,13036,0,0.0
3085,13045,0,0.0
3086,13059,0,0.0
3087,13063,0,0.0
3088,13065,1,0.0
3089,13067,0,0.0
3090,13071,0,0.0
3091,13074,0,0.0
3092,13077,0,0.0
3093,13079,0,0.0
3094,13080,0,0.0
3095,13084,0,0.0
3096,13086,0,0.0
3097,13094,0,0.0
3098,13096,0,0.0
3099,13119,0,0.0
3100,13122,0,0.0
3101,13126,0,0.0
3102,13130,0,0.0
3103,13136,0,0.0
3104,13137,0,0.0
3105,13151,0,0.0
3106,13154,0,0.0
3107,13162,0,0.0
3108,13166,0,0.0
3109,13191,0,0.0
3110,13196,0,0.0
3111,13203,0,0.0
3112,13207,1,0.0
3113,13227,0,0.0
3114,13229,0,0.0
3115,13230,0,0.0
3116,13234,0,0.0
3117,13236,0,0.0
3118,13240,0,0.0
3119,13241,0,0.0
3120,13245,0,0.0
3121,13246,0,0.0
3122,13256,0,0.0
3123,13261,0,0.0
3124,13262,1,0.0
3125,13279,0,0.0
3126,13283,0,0.0
3127,13286,0,0.0
3128,13291,0,0.0
3129,13296,0,0.0
3130,13297,0,0.0
3131,13309,0,0.0
3132,13312,1,0.0
3133,13313,0,0.0
3134,13314,0,0.0
3135,13316,0,0.0
3136,13322,0,0.0
3137,13323,0,0.0
3138,13325,0,0.0
3139,13326,0,0.0
3140,13331,0,0.0
3141,13335,0,0.0
3142,13346,0,0.0
3143,13354,0,0.0
3144,13359,0,0.0
3145,13366,0,0.0
3146,13370,0,0.0
3147,13380,0,1.0
3148,13390,0,0.0
3149,13393,0,0.0
3150,13396,0,0.0
3151,13397,0,0.0
3152,13405,0,0.0
3153,13410,0,0.0
3154,13414,0,0.0
3155,13415,0,0.0
3156,13417,0,0.0
3157,13422,0,0.0
3158,13435,0,0.0
3159,13443,0,0.0
3160,13446,0,0.0
3161,13449,0,0.0
3162,13451,0,0.0
3163,13461,0,0.0
3164,13463,0,0.0
3165,13465,0,0.0
3166,13470,0,0.0
3167,13492,0,0.0
3168,13495,0,0.0
3169,13497,0,0.0
3170,13504,0,0.0
3171,13506,0,0.0
3172,13521,0,0.0
3173,13522,0,0.0
3174,13523,0,0.0
3175,13524,0,0.0
3176,13526,0,0.0
3177,13531,0,0.0
3178,13535,0,0.0
3179,13536,0,0.0
3180,13552,0,0.0
3181,13565,0,0.0
3182,13571,0,0.0
3183,13576,0,0.0
3184,13579,0,0.0
3185,13583,0,0.0
3186,13587,0,0.0
3187,13591,0,0.0
3188,13595,0,0.0
3189,13601,0,0.0
3190,13604,0,0.0
3191,13606,0,0.0
3192,13607,0,0.0
3193,13610,0,0.0
3194,13612,0,0.0
3195,13614,0,0.0
3196,13617,0,0.0
3197,13620,0,0.0
3198,13629,0,0.0
3199,13632,0,0.0
3200,13633,0,0.0
3201,13635,0,0.0
3202,13636,0,0.0
3203,13642,0,0.0
3204,13649,0,0.0
3205,13651,0,0.0
3206,13653,0,1.0
3207,13654,0,0.0
3208,13661,0,0.0
3209,13662,0,0.0
3210,13663,0,0.0
3211,13673,0,0.0
3212,13680,0,0.0
3213,13682,0,0.0
3214,13692,0,0.0
3215,13696,0,0.0
3216,13699,0,0.0
3217,13702,0,0.0
3218,13703,0,0.0
3219,13712,0,0.0
3220,13714,0,0.0
3221,13722,0,0.0
3222,13724,0,0.0
3223,13725,0,0.0
3224,13739,0,0.0
3225,13741,0,0.0
3226,13742,0,0.0
3227,13743,0,0.0
3228,13745,0,0.0
3229,13749,0,0.0
3230,13757,0,0.0
3231,13759,0,0.0
3232,13760,0,0.0
3233,13774,0,0.0
3234,13782,0,0.0
3235,13787,0,0.0
3236,13790,0,0.0
3237,13791,0,1.0
3238,13794,0,0.0
3239,13800,0,0.0
3240,13802,0,0.0
3241,13809,0,0.0
3242,13811,0,0.0
3243,13816,0,0.0
3244,13827,0,1.0
3245,13829,0,0.0
3246,13831,0,1.0
3247,13834,0,0.0
3248,13836,0,0.0
3249,13844,0,0.0
3250,13853,0,0.0
3251,13855,0,0.0
3252,13863,0,0.0
3253,13869,0,0.0
3254,13872,0,0.0
3255,13874,0,0.0
3256,13876,0,0.0
3257,13882,0,0.0
3258,13887,0,0.0
3259,13891,0,0.0
3260,13893,0,0.0
3261,13895,0,0.0
3262,13901,0,1.0
3263,13906,0,0.0
3264,13909,0,0.0
3265,13922,0,0.0
3266,13927,0,0.0
3267,13943,0,0.0
3268,13946,0,0.0
3269,13956,0,0.0
3270,13963,0,0.0
3271,13972,1,0.0
3272,13973,0,0.0
3273,13992,0,0.0
3274,13993,0,1.0
3275,14000,0,1.0
3276,14002,0,0.0
3277,14027,0,0.0
3278,14054,0,0.0
3279,14059,0,0.0
3280,14070,0,1.0
3281,14089,0,0.0
3282,14092,0,0.0
3283,14093,0,0.0
3284,14096,0,1.0
3285,14099,0,0.0
3286,14102,0,0.0
3287,14105,0,0.0
3288,14121,0,0.0
3289,14134,0,0.0
3290,14136,0,0.0
3291,14139,0,0.0
3292,14162,0,0.0
3293,14186,0,0.0
3294,14195,0,0.0
3295,14236,0,0.0
3296,14241,0,0.0
3297,14259,0,0.0
3298,14263,0,0.0
3299,14294,0,0.0
3300,14301,0,0.0
3301,14302,0,0.0
3302,14304,0,0.0
3303,14321,0,0.0
3304,14323,0,1.0
3305,14341,0,0.0
3306,14359,0,0.0
3307,14383,0,1.0
3308,14392,0,0.0
3309,14393,1,0.0
3310,14407,0,1.0
3311,14412,0,0.0
3312,14415,0,0.0
3313,14427,0,0.0
3314,14436,0,0.0
3315,14439,0,0.0
3316,14442,0,0.0
3317,14455,0,0.0
3318,14495,0,0.0
3319,14501,0,0.0
3320,14504,0,0.0
3321,14505,0,0.0
3322,14533,0,0.0
3323,14550,0,0.0
3324,14556,0,0.0
3325,14564,0,0.0
3326,14582,1,0.0
3327,14590,0,0.0
3328,14592,0,0.0
3329,14607,0,0.0
3330,14609,0,0.0
3331,14613,0,1.0
3332,14614,0,0.0
3333,14627,0,0.0
3334,14635,0,0.0
3335,14637,0,1.0
3336,14644,0,0.0
3337,14650,1,0.0
3338,14661,0,0.0
3339,14663,0,0.0
3340,14673,0,0.0
3341,14675,1,0.0
3342,14682,0,0.0
3343,14691,0,0.0
3344,14692,0,0.0
3345,14696,0,0.0
3346,14699,0,0.0
3347,14705,0,0.0
3348,14706,0,0.0
3349,14719,0,0.0
3350,14720,0,0.0
3351,14722,0,1.0
3352,14724,0,0.0
3353,14727,0,0.0
3354,14739,0,0.0
3355,14741,0,0.0
3356,14749,0,0.0
3357,14767,0,0.0
3358,14775,0,0.0
3359,14779,0,0.0
3360,14790,0,0.0
3361,14791,0,0.0
3362,14799,0,0.0
3363,14810,0,0.0
3364,14815,0,1.0
3365,14817,0,0.0
3366,14824,0,0.0
3367,14825,0,1.0
3368,14830,0,0.0
3369,14842,0,0.0
3370,14844,0,1.0
3371,14847,0,0.0
3372,14852,0,0.0
3373,14855,0,0.0
3374,14856,0,0.0
3375,14860,0,0.0
3376,14866,0,0.0
3377,14871,0,0.0
3378,14873,0,0.0
3379,14884,0,0.0
3380,14890,0,0.0
3381,14891,0,0.0
3382,14894,0,0.0
3383,14896,0,0.0
3384,14899,0,0.0
3385,14903,0,0.0
3386,14905,0,0.0
3387,14912,0,0.0
3388,14916,0,0.0
3389,14925,0,0.0
3390,14933,0,0.0
3391,14937,0,1.0
3392,14941,0,0.0
3393,14943,0,0.0
3394,14944,0,0.0
3395,14953,0,0.0
3396,14959,0,0.0
3397,14961,0,0.0
3398,14977,0,0.0
3399,14983,0,0.0
3400,14987,0,0.0
3401,14990,0,0.0
3402,14993,0,0.0
3403,14997,0,0.0
3404,15002,0,0.0
3405,15013,0,0.0
3406,15014,1,0.0
3407,15016,0,0.0
3408,15017,0,0.0
3409,15019,1,0.0
3410,15025,0,0.0
3411,15037,0,0.0
3412,15041,0,0.0
3413,15042,0,0.0
3414,15044,0,0.0
3415,15050,0,0.0
3416,15054,0,0.0
3417,15056,0,0.0
3418,15059,0,0.0
3419,15063,0,0.0
3420,15064,0,0.0
3421,15071,0,0.0
3422,15072,0,0.0
3423,15073,0,1.0
3424,15080,0,0.0
3425,15085,0,0.0
3426,15096,0,0.0
3427,15102,0,0.0
3428,15104,0,0.0
3429,15111,0,0.0
3430,15115,0,0.0
3431,15116,0,0.0
3432,15120,0,0.0
3433,15130,0,0.0
3434,15131,0,1.0
3435,15133,0,0.0
3436,15134,0,0.0
3437,15140,0,0.0
3438,15143,0,0.0
3439,15144,0,0.0
3440,15145,0,0.0
3441,15150,0,0.0
3442,15154,0,0.0
3443,15162,0,0.0
3444,15169,0,0.0
3445,15170,0,0.0
3446,15171,0,0.0
3447,15172,0,0.0
3448,15173,0,0.0
3449,15176,0,0.0
3450,15179,0,0.0
3451,15183,0,1.0
3452,15185,0,0.0
3453,15186,0,0.0
3454,15187,0,0.0
3455,15200,0,0.0
3456,15207,0,0.0
3457,15209,0,0.0
3458,15213,0,0.0
3459,15220,0,0.0
3460,15224,0,0.0
3461,15225,0,1.0
3462,15235,0,1.0
3463,15240,1,0.0
3464,15241,0,0.0
3465,15253,0,0.0
3466,15270,0,0.0
3467,15272,0,0.0
3468,15276,0,0.0
3469,15282,0,0.0
3470,15285,0,0.0
3471,15292,0,0.0
3472,15306,0,0.0
3473,15313,0,0.0
3474,15325,0,0.0
3475,15329,0,0.0
3476,15331,0,0.0
3477,15333,0,0.0
3478,15339,0,0.0
3479,15341,0,0.0
3480,15350,0,0.0
3481,15352,0,0.0
3482,15370,0,0.0
3483,15374,0,0.0
3484,15375,0,0.0
3485,15385,0,0.0
3486,15386,0,0.0
3487,15390,0,0.0
3488,15395,0,0.0
3489,15397,0,1.0
3490,15401,0,0.0
3491,15404,0,0.0
3492,15411,0,0.0
3493,15419,0,0.0
3494,15420,0,0.0
3495,15423,0,0.0
3496,15424,0,0.0
3497,15425,0,0.0
3498,15427,0,0.0
3499,15430,0,0.0
3500,15431,0,0.0
3501,15437,0,0.0
3502,15439,0,0.0
3503,15443,0,1.0
3504,15451,0,0.0
3505,15453,0,0.0
3506,15467,0,0.0
3507,15471,0,0.0
3508,15482,0,0.0
3509,15486,0,0.0
3510,15487,0,0.0
3511,15489,0,0.0
3512,15495,0,0.0
3513,15505,0,0.0
3514,15511,0,0.0
3515,15512,1,0.0
3516,15514,0,0.0
3517,15517,0,0.0
3518,15522,0,0.0
3519,15537,0,0.0
3520,15546,0,0.0
3521,15560,0,0.0
3522,15563,0,0.0
3523,15576,0,0.0
3524,15577,0,0.0
3525,15580,0,0.0
3526,15584,0,1.0
3527,15585,1,0.0
3528,15587,0,0.0
3529,15614,0,0.0
3530,15617,0,1.0
3531,15622,0,0.0
3532,15629,0,0.0
3533,15630,0,0.0
3534,15635,0,0.0
3535,15641,0,0.0
3536,15646,0,1.0
3537,15654,0,0.0
3538,15655,0,0.0
3539,15661,0,0.0
3540,15662,0,0.0
3541,15664,0,0.0
3542,15670,0,0.0
3543,15671,0,0.0
3544,15674,0,0.0
3545,15676,0,1.0
3546,15677,0,0.0
3547,15680,0,0.0
3548,15681,0,1.0
3549,15684,0,0.0
3550,15685,0,1.0
3551,15689,1,0.0
3552,15695,0,0.0
3553,15696,0,0.0
3554,15700,0,0.0
3555,15704,0,0.0
3556,15707,0,0.0
3557,15710,0,0.0
3558,15711,0,0.0
3559,15721,0,1.0
3560,15722,1,0.0
3561,15723,0,0.0
3562,15727,0,0.0
3563,15730,0,0.0
3564,15732,0,0.0
3565,15734,0,0.0
3566,15742,0,0.0
3567,15749,0,0.0
3568,15751,0,0.0
3569,15752,0,0.0
3570,15753,0,0.0
3571,15755,0,0.0
3572,15760,0,0.0
3573,15761,0,1.0
3574,15762,1,0.0
3575,15780,0,0.0
3576,15783,0,0.0
3577,15792,0,0.0
3578,15795,0,0.0
3579,15811,0,0.0
3580,15817,0,0.0
3581,15820,0,0.0
3582,15821,0,0.0
3583,15823,0,0.0
3584,15827,0,0.0
3585,15831,0,0.0
3586,15833,0,0.0
3587,15834,0,0.0
3588,15836,0,0.0
3589,15837,0,0.0
3590,15840,0,0.0
3591,15841,0,0.0
3592,15842,0,0.0
3593,15844,0,0.0
