,id,other_weather,other_weather_prediction
2431,9835,0,0.0
2432,9839,0,0.0
2433,9842,0,0.0
2434,9844,0,0.0
2435,9845,0,0.0
2436,9855,0,0.0
2437,9860,0,0.0
2438,9863,0,0.0
2439,9864,0,0.0
2440,9871,0,1.0
2441,9880,0,0.0
2442,9895,0,0.0
2443,9900,0,0.0
2444,9904,0,0.0
2445,9911,0,0.0
2446,9920,0,0.0
2447,9925,1,0.0
2448,9929,0,0.0
2449,9933,0,0.0
2450,9936,0,0.0
2451,9943,0,0.0
2452,9946,0,0.0
2453,9952,0,0.0
2454,9954,0,0.0
2455,9961,0,0.0
2456,9964,0,0.0
2457,9966,0,0.0
2458,9967,0,1.0
2459,9970,0,0.0
2460,9979,0,0.0
2461,9982,0,0.0
2462,9984,0,0.0
2463,9985,0,0.0
2464,9986,0,0.0
2465,9992,0,0.0
2466,10005,0,0.0
2467,10011,0,0.0
2468,10013,0,0.0
2469,10022,0,0.0
2470,10037,0,0.0
2471,10042,0,0.0
2472,10051,0,0.0
2473,10052,0,0.0
2474,10053,0,1.0
2475,10057,1,0.0
2476,10063,0,0.0
2477,10071,0,0.0
2478,10075,0,0.0
2479,10076,0,0.0
2480,10079,0,0.0
2481,10104,0,1.0
2482,10106,0,0.0
2483,10110,0,0.0
2484,10113,0,0.0
2485,10119,0,0.0
2486,10121,1,0.0
2487,10124,0,0.0
2488,10132,0,0.0
2489,10133,0,0.0
2490,10134,0,0.0
2491,10139,0,1.0
2492,10146,0,0.0
2493,10151,0,0.0
2494,10155,0,0.0
2495,10157,0,0.0
2496,10167,0,1.0
2497,10173,0,0.0
2498,10183,0,0.0
2499,10184,0,0.0
2500,10186,0,0.0
2501,10195,0,0.0
2502,10197,0,0.0
2503,10201,0,0.0
2504,10202,0,0.0
2505,10220,0,0.0
2506,10224,0,0.0
2507,10227,0,0.0
2508,10233,0,0.0
2509,10234,0,0.0
2510,10236,0,0.0
2511,10242,0,0.0
2512,10243,0,0.0
2513,10255,0,0.0
2514,10259,0,0.0
2515,10265,0,0.0
2516,10266,0,0.0
2517,10274,1,0.0
2518,10279,0,0.0
2519,10287,0,0.0
2520,10290,0,0.0
2521,10296,0,0.0
2522,10297,0,0.0
2523,10301,0,0.0
2524,10305,0,0.0
2525,10309,0,0.0
2526,10315,0,0.0
2527,10316,0,0.0
2528,10319,0,0.0
2529,10320,0,0.0
2530,10334,0,0.0
2531,10335,0,0.0
2532,10337,0,0.0
2533,10340,0,0.0
2534,10343,0,0.0
2535,10345,0,0.0
2536,10347,0,0.0
2537,10349,0,0.0
2538,10354,0,0.0
2539,10355,0,0.0
2540,10361,0,0.0
2541,10363,0,0.0
2542,10369,0,1.0
2543,10374,1,0.0
2544,10383,0,0.0
2545,10384,0,0.0
2546,10386,0,0.0
2547,10405,0,0.0
2548,10417,0,0.0
2549,10427,0,0.0
2550,10431,0,0.0
2551,10434,0,0.0
2552,10435,0,0.0
2553,10443,0,0.0
2554,10450,0,0.0
2555,10452,0,0.0
2556,10455,0,0.0
2557,10462,0,0.0
2558,10465,0,0.0
2559,10476,0,0.0
2560,10480,0,0.0
2561,10489,0,0.0
2562,10492,0,0.0
2563,10496,0,0.0
2564,10500,0,0.0
2565,10504,0,0.0
2566,10505,0,0.0
2567,10509,1,0.0
2568,10512,0,0.0
2569,10516,0,0.0
2570,10520,0,0.0
2571,10522,0,0.0
2572,10527,0,0.0
2573,10529,0,0.0
2574,10532,0,0.0
2575,10535,0,0.0
2576,10536,0,0.0
2577,10537,0,0.0
2578,10539,0,0.0
2579,10540,0,0.0
2580,10542,0,0.0
2581,10544,0,0.0
2582,10547,0,0.0
2583,10550,0,0.0
2584,10554,0,0.0
2585,10557,0,0.0
2586,10560,0,0.0
2587,10566,0,0.0
2588,10593,0,0.0
2589,10595,0,0.0
2590,10600,0,0.0
2591,10605,0,0.0
2592,10611,0,0.0
2593,10623,0,0.0
2594,10625,0,0.0
2595,10626,0,0.0
2596,10629,0,0.0
2597,10630,0,0.0
2598,10637,0,0.0
2599,10641,0,1.0
2600,10655,0,0.0
2601,10656,0,0.0
2602,10661,0,0.0
2603,10662,0,0.0
2604,10666,0,0.0
2605,10670,0,0.0
2606,10674,0,0.0
2607,10680,0,0.0
2608,10685,0,0.0
2609,10686,0,0.0
2610,10689,0,0.0
2611,10693,0,0.0
2612,10701,0,0.0
2613,10704,0,0.0
2614,10710,0,0.0
2615,10716,0,0.0
2616,10719,0,0.0
2617,10729,0,0.0
2618,10733,0,0.0
2619,10734,0,0.0
2620,10742,0,0.0
2621,10746,0,0.0
2622,10747,0,0.0
2623,10755,0,0.0
2624,10759,1,0.0
2625,10760,0,0.0
2626,10762,0,0.0
2627,10764,0,0.0
2628,10767,0,0.0
2629,10771,0,0.0
2630,10773,0,1.0
2631,10782,0,0.0
2632,10783,0,0.0
2633,10786,0,0.0
2634,10787,0,0.0
2635,10797,0,0.0
2636,10800,0,0.0
2637,10801,0,0.0
2638,10803,0,0.0
2639,10807,0,0.0
2640,10809,0,0.0
2641,10812,0,0.0
2642,10820,0,0.0
2643,10824,0,0.0
2644,10827,0,0.0
2645,10829,0,0.0
2646,10831,0,0.0
2647,10833,0,1.0
2648,10834,0,0.0
2649,10842,0,0.0
2650,10869,0,0.0
2651,10871,0,0.0
2652,10879,0,0.0
2653,10881,0,0.0
2654,10887,0,0.0
2655,10899,0,0.0
2656,10900,0,0.0
2657,10906,0,0.0
2658,10919,0,0.0
2659,10929,0,0.0
2660,10932,0,0.0
2661,10935,0,0.0
2662,10936,0,0.0
2663,10937,0,0.0
2664,10941,0,0.0
2665,10944,0,0.0
2666,10947,0,0.0
2667,10957,0,0.0
2668,10959,0,0.0
2669,10960,0,0.0
2670,10966,0,0.0
2671,10974,0,0.0
2672,10977,0,0.0
2673,10980,0,0.0
2674,10989,0,0.0
2675,10992,0,0.0
2676,11001,0,0.0
2677,11007,0,0.0
2678,11016,0,0.0
2679,11017,0,0.0
2680,11022,0,0.0
2681,11023,0,0.0
2682,11032,0,0.0
2683,11040,0,0.0
2684,11046,0,0.0
2685,11052,0,0.0
2686,11056,0,0.0
2687,11057,0,0.0
2688,11060,0,0.0
2689,11076,0,0.0
2690,11080,0,0.0
2691,11085,0,1.0
2692,11094,0,0.0
2693,11097,0,0.0
2694,11101,0,0.0
2695,11102,0,0.0
2696,11109,0,0.0
2697,11113,0,0.0
2698,11115,0,0.0
2699,11116,0,0.0
2700,11120,0,0.0
2701,11125,0,0.0
2702,11130,0,0.0
2703,11131,0,0.0
2704,11132,0,0.0
2705,11139,0,0.0
2706,11143,0,0.0
2707,11149,0,0.0
2708,11154,0,0.0
2709,11159,0,0.0
2710,11163,0,0.0
2711,11174,0,0.0
2712,11177,0,0.0
2713,11183,0,0.0
2714,11192,0,0.0
2715,11195,0,0.0
2716,11200,0,1.0
2717,11201,0,0.0
2718,11204,0,0.0
2719,11205,0,0.0
2720,11219,0,0.0
2721,11220,0,0.0
2722,11221,0,0.0
2723,11223,0,0.0
2724,11227,0,0.0
2725,11231,0,0.0
2726,11237,0,0.0
2727,11247,0,0.0
2728,11249,0,0.0
2729,11253,0,0.0
2730,11255,0,0.0
2731,11256,0,0.0
2732,11263,0,0.0
2733,11272,0,0.0
2734,11273,0,0.0
2735,11283,0,0.0
2736,11284,0,0.0
2737,11289,0,0.0
2738,11296,0,0.0
2739,11307,1,0.0
2740,11309,0,0.0
2741,11313,0,0.0
2742,11319,0,0.0
2743,11346,0,0.0
2744,11354,0,1.0
2745,11371,0,0.0
2746,11377,0,0.0
2747,11381,0,0.0
2748,11383,0,0.0
2749,11389,0,0.0
2750,11391,0,0.0
2751,11399,0,0.0
2752,11412,0,0.0
2753,11415,0,0.0
2754,11419,0,0.0
2755,11423,0,0.0
2756,11426,0,0.0
2757,11441,0,0.0
2758,11442,0,0.0
2759,11449,0,0.0
2760,11451,0,0.0
2761,11453,0,0.0
2762,11467,0,0.0
2763,11475,0,0.0
2764,11481,0,0.0
2765,11497,0,0.0
2766,11501,0,0.0
2767,11507,0,0.0
2768,11509,0,0.0
2769,11510,0,0.0
2770,11512,0,0.0
2771,11519,0,0.0
2772,11520,0,0.0
2773,11524,0,0.0
2774,11532,0,0.0
2775,11539,0,0.0
2776,11550,0,0.0
2777,11553,0,0.0
2778,11554,0,0.0
2779,11559,0,0.0
2780,11566,0,0.0
2781,11572,0,0.0
2782,11573,0,0.0
2783,11583,0,0.0
2784,11587,0,0.0
2785,11592,0,0.0
2786,11597,0,0.0
2787,11600,0,0.0
2788,11606,0,1.0
2789,11610,0,0.0
2790,11614,0,0.0
2791,11616,0,0.0
2792,11624,0,0.0
2793,11625,0,0.0
2794,11627,0,0.0
2795,11629,0,0.0
2796,11633,0,0.0
2797,11641,0,1.0
2798,11642,0,0.0
2799,11645,0,0.0
2800,11647,0,0.0
2801,11651,0,0.0
2802,11677,0,1.0
2803,11681,0,0.0
2804,11693,0,0.0
2805,11695,0,0.0
2806,11699,0,0.0
2807,11703,0,0.0
2808,11713,0,0.0
2809,11720,0,0.0
2810,11723,0,0.0
2811,11727,0,0.0
2812,11730,0,0.0
2813,11744,0,0.0
2814,11755,0,0.0
2815,11779,0,0.0
2816,11783,0,0.0
2817,11787,0,0.0
2818,11793,0,0.0
2819,11795,0,0.0
2820,11796,0,0.0
2821,11800,0,0.0
2822,11802,0,0.0
2823,11816,0,0.0
2824,11821,0,0.0
2825,11840,0,0.0
2826,11847,0,0.0
2827,11849,0,0.0
2828,11856,0,0.0
2829,11860,0,0.0
2830,11861,0,0.0
2831,11864,0,0.0
2832,11866,0,0.0
2833,11867,0,0.0
2834,11883,0,0.0
2835,11884,0,0.0
2836,11887,0,0.0
2837,11904,0,0.0
2838,11910,0,0.0
2839,11912,0,0.0
2840,11913,0,0.0
2841,11916,0,0.0
2842,11922,0,0.0
2843,11926,0,0.0
2844,11929,0,0.0
2845,11932,0,0.0
2846,11940,0,0.0
2847,11943,0,0.0
2848,11946,1,0.0
2849,11954,0,0.0
2850,11955,0,0.0
2851,11962,0,0.0
2852,11965,0,0.0
2853,11969,0,0.0
2854,11971,0,0.0
2855,11982,0,0.0
2856,11984,0,0.0
2857,11985,0,0.0
2858,11989,0,0.0
2859,11991,0,0.0
2860,11997,0,0.0
2861,12000,0,0.0
2862,12003,0,0.0
2863,12006,0,0.0
2864,12015,0,0.0
2865,12016,0,0.0
2866,12027,0,0.0
2867,12037,0,0.0
2868,12040,0,0.0
2869,12043,0,0.0
2870,12044,0,1.0
2871,12052,0,0.0
2872,12053,0,0.0
2873,12055,0,0.0
2874,12060,0,0.0
2875,12062,0,0.0
2876,12066,0,0.0
2877,12073,0,0.0
2878,12077,0,0.0
2879,12082,0,0.0
2880,12083,0,0.0
2881,12087,1,0.0
2882,12091,0,0.0
2883,12093,0,0.0
2884,12094,0,0.0
2885,12095,0,0.0
2886,12100,0,0.0
2887,12101,0,0.0
2888,12105,0,0.0
2889,12110,0,0.0
2890,12113,0,0.0
2891,12114,0,0.0
2892,12120,1,0.0
2893,12121,0,0.0
2894,12125,0,0.0
2895,12127,0,0.0
2896,12129,0,0.0
2897,12139,0,0.0
2898,12140,0,0.0
2899,12143,0,0.0
2900,12145,0,0.0
2901,12146,0,0.0
2902,12149,0,0.0
2903,12154,0,0.0
2904,12166,0,0.0
2905,12167,0,0.0
2906,12172,0,0.0
2907,12176,0,0.0
2908,12183,0,0.0
2909,12186,0,0.0
2910,12190,0,0.0
2911,12191,0,0.0
2912,12196,0,0.0
2913,12206,0,0.0
2914,12222,0,0.0
2915,12223,0,0.0
2916,12225,0,0.0
2917,12227,0,0.0
2918,12229,0,0.0
2919,12233,0,0.0
2920,12240,0,0.0
2921,12244,0,0.0
2922,12247,0,0.0
2923,12250,0,0.0
2924,12251,0,0.0
2925,12254,0,0.0
2926,12259,0,0.0
2927,12264,0,0.0
2928,12266,0,0.0
2929,12274,1,0.0
2930,12276,0,0.0
2931,12286,0,0.0
2932,12289,0,0.0
2933,12300,0,0.0
2934,12302,0,0.0
2935,12306,0,0.0
2936,12313,0,0.0
2937,12315,0,0.0
2938,12322,0,0.0
2939,12323,0,0.0
2940,12326,0,0.0
2941,12340,0,0.0
2942,12345,0,0.0
2943,12351,0,0.0
2944,12352,0,0.0
2945,12355,0,0.0
2946,12363,0,0.0
2947,12364,0,0.0
2948,12370,0,0.0
2949,12382,0,0.0
2950,12391,0,0.0
2951,12397,0,0.0
2952,12401,0,0.0
2953,12403,0,0.0
2954,12407,0,0.0
2955,12409,0,0.0
2956,12411,0,0.0
2957,12414,0,0.0
2958,12420,0,0.0
2959,12421,0,0.0
2960,12423,0,0.0
2961,12424,0,0.0
2962,12429,0,0.0
2963,12433,0,0.0
2964,12437,0,0.0
2965,12441,0,0.0
2966,12443,0,0.0
2967,12444,0,0.0
2968,12466,0,0.0
2969,12467,0,0.0
2970,12473,0,0.0
2971,12476,0,0.0
2972,12479,0,0.0
2973,12480,0,0.0
2974,12486,0,0.0
2975,12494,0,0.0
2976,12496,0,0.0
2977,12499,0,0.0
2978,12501,0,0.0
2979,12502,0,0.0
2980,12522,0,0.0
2981,12524,0,0.0
2982,12529,0,0.0
2983,12537,0,0.0
2984,12546,0,0.0
2985,12565,0,0.0
2986,12567,1,0.0
2987,12570,0,0.0
2988,12580,0,0.0
2989,12585,0,0.0
2990,12590,0,0.0
2991,12594,0,0.0
2992,12596,0,0.0
2993,12604,0,0.0
2994,12605,0,0.0
2995,12606,0,0.0
2996,12614,0,0.0
2997,12623,0,0.0
2998,12625,0,0.0
2999,12629,0,0.0
3000,12633,0,0.0
3001,12643,0,0.0
3002,12646,0,0.0
3003,12652,0,0.0
3004,12654,0,0.0
3005,12655,0,0.0
3006,12656,0,0.0
3007,12660,0,0.0
3008,12662,0,0.0
3009,12674,0,0.0
3010,12679,0,0.0
3011,12683,0,0.0
3012,12685,0,0.0
3013,12686,0,0.0
3014,12690,0,0.0
3015,12693,0,0.0
3016,12695,0,0.0
3017,12701,0,0.0
3018,12707,0,0.0
3019,12710,0,0.0
3020,12717,0,0.0
3021,12724,0,0.0
3022,12729,0,0.0
3023,12730,0,0.0
3024,12735,0,0.0
3025,12736,0,1.0
3026,12741,0,0.0
3027,12746,0,0.0
3028,12750,0,0.0
3029,12751,0,0.0
3030,12753,0,0.0
3031,12755,1,0.0
3032,12760,0,0.0
3033,12765,0,0.0
3034,12766,0,0.0
3035,12770,0,0.0
3036,12774,0,0.0
3037,12780,0,0.0
3038,12781,0,0.0
3039,12782,0,0.0
3040,12790,0,0.0
3041,12793,0,0.0
3042,12794,0,0.0
3043,12795,0,0.0
3044,12812,0,0.0
3045,12813,0,0.0
3046,12817,0,0.0
3047,12819,0,0.0
3048,12824,0,0.0
3049,12829,0,0.0
3050,12831,0,0.0
3051,12832,0,1.0
3052,12833,0,0.0
3053,12835,0,0.0
3054,12839,0,0.0
3055,12843,0,0.0
3056,12850,0,0.0
3057,12853,0,0.0
3058,12854,0,0.0
3059,12855,0,0.0
3060,12856,0,0.0
3061,12862,0,0.0
3062,12869,0,0.0
3063,12870,0,0.0
3064,12871,0,0.0
3065,12877,0,0.0
3066,12880,0,0.0
3067,12881,0,0.0
3068,12883,0,0.0
3069,12889,0,0.0
3070,12895,0,0.0
3071,12902,0,0.0
3072,12912,0,0.0
3073,12913,0,0.0
3074,12926,0,0.0
3075,12927,0,0.0
3076,12932,0,0.0
3077,12933,0,0.0
3078,12941,0,0.0
3079,12942,0,0.0
3080,12951,0,0.0
3081,12952,0,0.0
3082,12956,0,0.0
3083,12961,0,0.0
3084,12963,0,0.0
3085,12965,0,0.0
3086,12972,0,1.0
3087,12977,0,0.0
3088,12983,0,0.0
3089,12989,0,0.0
3090,12992,0,0.0
3091,12996,0,0.0
3092,12999,0,0.0
3093,13003,0,0.0
3094,13005,0,0.0
3095,13006,0,0.0
3096,13012,0,0.0
3097,13014,0,0.0
3098,13021,0,0.0
3099,13032,1,0.0
3100,13034,0,0.0
3101,13042,0,0.0
3102,13043,0,0.0
3103,13046,0,0.0
3104,13054,0,0.0
3105,13057,0,0.0
3106,13060,0,0.0
3107,13061,0,0.0
3108,13062,0,0.0
3109,13065,0,0.0
3110,13067,1,0.0
3111,13074,0,0.0
3112,13076,0,0.0
3113,13080,0,0.0
3114,13082,0,0.0
3115,13086,0,0.0
3116,13092,0,0.0
3117,13093,0,0.0
3118,13094,0,0.0
3119,13096,0,0.0
3120,13097,0,0.0
3121,13099,0,0.0
3122,13104,0,0.0
3123,13110,0,0.0
3124,13112,0,0.0
3125,13115,0,0.0
3126,13119,0,0.0
3127,13120,1,0.0
3128,13121,0,0.0
3129,13124,0,0.0
3130,13129,0,0.0
3131,13130,0,0.0
3132,13131,0,0.0
3133,13132,0,0.0
3134,13141,0,0.0
3135,13142,0,0.0
3136,13153,0,0.0
3137,13159,0,0.0
3138,13164,0,0.0
3139,13167,0,0.0
3140,13176,0,0.0
3141,13181,0,0.0
3142,13184,0,0.0
3143,13196,0,0.0
3144,13206,0,0.0
3145,13207,0,0.0
3146,13213,0,0.0
3147,13221,1,0.0
3148,13226,0,0.0
3149,13230,0,0.0
3150,13232,0,0.0
3151,13233,0,0.0
3152,13240,0,0.0
3153,13241,0,0.0
3154,13250,0,0.0
3155,13253,0,0.0
3156,13262,0,0.0
3157,13264,0,0.0
3158,13269,0,0.0
3159,13273,0,0.0
3160,13280,0,1.0
3161,13285,0,0.0
3162,13287,0,0.0
3163,13289,0,0.0
3164,13293,0,0.0
3165,13295,0,0.0
3166,13297,0,0.0
3167,13310,0,0.0
3168,13312,0,0.0
3169,13313,0,0.0
3170,13316,0,0.0
3171,13324,0,0.0
3172,13337,0,0.0
3173,13339,0,0.0
3174,13341,0,0.0
3175,13344,0,0.0
3176,13352,0,0.0
3177,13361,0,0.0
3178,13365,0,0.0
3179,13366,0,0.0
3180,13370,0,0.0
3181,13374,0,0.0
3182,13384,0,0.0
3183,13394,0,0.0
3184,13400,0,0.0
3185,13402,0,0.0
3186,13403,0,0.0
3187,13404,0,0.0
3188,13416,0,0.0
3189,13421,0,0.0
3190,13422,0,0.0
3191,13423,0,0.0
3192,13425,0,0.0
3193,13426,0,0.0
3194,13431,0,0.0
3195,13432,0,0.0
3196,13433,1,0.0
3197,13439,1,1.0
3198,13442,1,1.0
3199,13443,1,1.0
3200,13449,0,0.0
3201,13453,0,0.0
3202,13457,0,0.0
3203,13463,0,0.0
3204,13469,0,0.0
3205,13485,0,1.0
3206,13489,0,0.0
3207,13490,0,0.0
3208,13494,0,1.0
3209,13496,0,1.0
3210,13501,0,0.0
3211,13506,0,0.0
3212,13511,0,1.0
3213,13517,0,0.0
3214,13521,0,0.0
3215,13532,0,0.0
3216,13533,0,0.0
3217,13536,0,0.0
3218,13544,0,1.0
3219,13545,0,0.0
3220,13547,0,0.0
3221,13552,1,0.0
3222,13561,1,0.0
3223,13565,0,0.0
3224,13566,0,0.0
3225,13569,0,0.0
3226,13572,0,0.0
3227,13573,0,0.0
3228,13589,0,0.0
3229,13593,0,0.0
3230,13595,0,0.0
3231,13600,0,0.0
3232,13601,0,0.0
3233,13605,0,0.0
3234,13610,0,0.0
3235,13612,0,0.0
3236,13619,0,0.0
3237,13620,0,0.0
3238,13621,0,0.0
3239,13625,0,0.0
3240,13627,0,0.0
3241,13629,0,0.0
3242,13645,0,1.0
3243,13646,0,0.0
3244,13647,0,1.0
3245,13649,0,0.0
3246,13661,0,0.0
3247,13662,0,0.0
3248,13663,0,0.0
3249,13670,0,0.0
3250,13671,1,0.0
3251,13686,0,0.0
3252,13691,0,0.0
3253,13699,0,0.0
3254,13704,0,0.0
3255,13713,0,0.0
3256,13721,0,0.0
3257,13725,0,0.0
3258,13739,0,0.0
3259,13746,0,0.0
3260,13751,0,0.0
3261,13760,0,0.0
3262,13761,0,0.0
3263,13762,0,0.0
3264,13773,0,0.0
3265,13776,0,0.0
3266,13782,0,0.0
3267,13790,0,0.0
3268,13791,0,0.0
3269,13792,0,0.0
3270,13803,0,0.0
3271,13804,0,0.0
3272,13806,0,0.0
3273,13819,0,0.0
3274,13820,0,0.0
3275,13821,0,0.0
3276,13827,0,1.0
3277,13829,0,0.0
3278,13839,0,0.0
3279,13845,0,0.0
3280,13847,0,0.0
3281,13863,0,0.0
3282,13870,0,0.0
3283,13889,0,0.0
3284,13891,0,0.0
3285,13893,0,0.0
3286,13894,0,0.0
3287,13900,0,0.0
3288,13909,0,0.0
3289,13910,0,0.0
3290,13913,0,0.0
3291,13915,0,1.0
3292,13923,0,0.0
3293,13924,0,0.0
3294,13925,0,0.0
3295,13929,0,0.0
3296,13942,0,1.0
3297,13945,0,0.0
3298,13946,0,0.0
3299,13949,0,0.0
3300,13965,0,0.0
3301,13971,0,0.0
3302,13972,0,0.0
3303,13977,0,0.0
3304,13981,0,0.0
3305,13983,0,0.0
3306,13992,0,0.0
3307,13995,0,0.0
3308,13997,0,0.0
3309,14000,0,0.0
3310,14003,0,0.0
3311,14053,0,0.0
3312,14054,0,0.0
3313,14057,0,0.0
3314,14059,0,0.0
3315,14100,0,0.0
3316,14102,0,0.0
3317,14107,0,0.0
3318,14115,0,0.0
3319,14135,0,0.0
3320,14136,0,0.0
3321,14137,0,0.0
3322,14139,0,0.0
3323,14140,0,0.0
3324,14157,0,1.0
3325,14164,0,0.0
3326,14186,0,0.0
3327,14203,0,0.0
3328,14220,0,0.0
3329,14232,0,0.0
3330,14243,0,0.0
3331,14246,0,0.0
3332,14263,0,0.0
3333,14276,0,0.0
3334,14301,0,0.0
3335,14323,0,0.0
3336,14336,0,0.0
3337,14342,0,0.0
3338,14357,0,0.0
3339,14360,0,0.0
3340,14361,0,0.0
3341,14374,0,1.0
3342,14385,0,0.0
3343,14391,0,0.0
3344,14404,0,0.0
3345,14406,0,1.0
3346,14407,0,1.0
3347,14415,0,0.0
3348,14427,0,0.0
3349,14456,0,0.0
3350,14482,0,0.0
3351,14494,0,0.0
3352,14501,0,1.0
3353,14505,0,0.0
3354,14521,0,0.0
3355,14532,0,0.0
3356,14533,0,0.0
3357,14551,0,0.0
3358,14552,0,0.0
3359,14563,0,0.0
3360,14590,0,0.0
3361,14591,0,0.0
3362,14593,0,0.0
3363,14594,0,0.0
3364,14601,0,0.0
3365,14607,0,0.0
3366,14610,0,0.0
3367,14621,0,0.0
3368,14637,0,1.0
3369,14640,0,0.0
3370,14641,0,0.0
3371,14643,0,1.0
3372,14645,0,0.0
3373,14647,0,0.0
3374,14654,0,0.0
3375,14662,0,0.0
3376,14671,0,0.0
3377,14673,0,0.0
3378,14675,0,0.0
3379,14679,0,1.0
3380,14682,0,0.0
3381,14685,0,0.0
3382,14691,0,0.0
3383,14692,0,0.0
3384,14693,0,0.0
3385,14694,0,0.0
3386,14695,0,0.0
3387,14700,0,0.0
3388,14702,0,0.0
3389,14709,0,0.0
3390,14710,0,0.0
3391,14716,0,0.0
3392,14719,0,0.0
3393,14731,0,0.0
3394,14734,0,0.0
3395,14742,0,1.0
3396,14745,0,0.0
3397,14747,0,0.0
3398,14749,0,0.0
3399,14751,0,0.0
3400,14752,0,0.0
3401,14760,0,0.0
3402,14766,0,0.0
3403,14774,0,0.0
3404,14775,0,0.0
3405,14777,0,0.0
3406,14785,0,0.0
3407,14787,0,0.0
3408,14790,0,0.0
3409,14800,0,0.0
3410,14802,0,0.0
3411,14805,0,0.0
3412,14810,0,0.0
3413,14814,0,0.0
3414,14816,0,0.0
3415,14819,0,0.0
3416,14825,0,1.0
3417,14829,0,0.0
3418,14835,0,0.0
3419,14837,0,0.0
3420,14839,0,0.0
3421,14849,0,0.0
3422,14852,0,0.0
3423,14854,0,0.0
3424,14859,0,0.0
3425,14862,0,0.0
3426,14863,0,1.0
3427,14866,0,0.0
3428,14871,0,0.0
3429,14874,0,0.0
3430,14884,1,0.0
3431,14887,0,0.0
3432,14890,0,0.0
3433,14896,0,0.0
3434,14899,0,0.0
3435,14900,0,0.0
3436,14904,0,0.0
3437,14909,0,0.0
3438,14911,0,0.0
3439,14922,0,0.0
3440,14925,1,0.0
3441,14929,0,0.0
3442,14945,0,0.0
3443,14947,0,0.0
3444,14950,0,0.0
3445,14953,0,0.0
3446,14961,0,0.0
3447,14966,0,0.0
3448,14970,0,0.0
3449,14971,0,1.0
3450,14992,0,1.0
3451,14993,0,0.0
3452,15010,0,1.0
3453,15013,0,0.0
3454,15014,0,0.0
3455,15017,0,0.0
3456,15019,0,0.0
3457,15034,0,0.0
3458,15044,0,1.0
3459,15045,0,0.0
3460,15046,0,0.0
3461,15051,0,0.0
3462,15055,1,0.0
3463,15060,0,0.0
3464,15062,0,0.0
3465,15072,0,1.0
3466,15073,0,0.0
3467,15075,0,0.0
3468,15077,0,0.0
3469,15086,0,0.0
3470,15093,0,0.0
3471,15097,0,0.0
3472,15104,0,1.0
3473,15107,0,0.0
3474,15111,0,0.0
3475,15112,0,0.0
3476,15117,0,0.0
3477,15123,0,1.0
3478,15131,0,1.0
3479,15143,0,0.0
3480,15149,0,0.0
3481,15157,0,0.0
3482,15160,0,0.0
3483,15171,0,0.0
3484,15176,0,0.0
3485,15185,0,0.0
3486,15200,1,0.0
3487,15205,0,0.0
3488,15216,0,0.0
3489,15217,0,0.0
3490,15219,0,0.0
3491,15222,0,0.0
3492,15227,0,0.0
3493,15234,0,0.0
3494,15239,0,0.0
3495,15240,0,0.0
3496,15249,0,0.0
3497,15252,0,1.0
3498,15253,1,0.0
3499,15255,0,0.0
3500,15256,0,0.0
3501,15265,1,0.0
3502,15282,0,0.0
3503,15283,0,0.0
3504,15284,0,0.0
3505,15294,1,0.0
3506,15299,0,0.0
3507,15300,0,0.0
3508,15304,0,0.0
3509,15313,0,0.0
3510,15315,0,0.0
3511,15316,0,0.0
3512,15321,0,0.0
3513,15323,0,0.0
3514,15326,0,0.0
3515,15330,0,0.0
3516,15336,0,0.0
3517,15340,0,0.0
3518,15341,0,0.0
3519,15350,0,0.0
3520,15353,0,0.0
3521,15355,0,0.0
3522,15362,0,0.0
3523,15364,1,0.0
3524,15365,0,0.0
3525,15370,1,0.0
3526,15375,0,0.0
3527,15377,0,0.0
3528,15379,0,0.0
3529,15381,0,0.0
3530,15382,0,0.0
3531,15385,1,0.0
3532,15389,0,0.0
3533,15395,0,0.0
3534,15400,0,1.0
3535,15412,0,0.0
3536,15416,0,0.0
3537,15420,0,0.0
3538,15424,0,0.0
3539,15431,0,0.0
3540,15436,0,0.0
3541,15437,0,0.0
3542,15440,0,0.0
3543,15443,0,1.0
3544,15450,0,0.0
3545,15455,0,0.0
3546,15457,0,1.0
3547,15461,0,0.0
3548,15464,0,0.0
3549,15467,0,0.0
3550,15473,0,0.0
3551,15475,0,0.0
3552,15495,0,0.0
3553,15500,0,0.0
3554,15504,0,0.0
3555,15521,0,0.0
3556,15523,1,0.0
3557,15533,0,0.0
3558,15535,0,0.0
3559,15539,0,0.0
3560,15550,1,0.0
3561,15560,0,0.0
3562,15563,0,0.0
3563,15580,0,0.0
3564,15581,0,0.0
3565,15585,0,0.0
3566,15586,0,0.0
3567,15592,0,0.0
3568,15594,0,0.0
3569,15619,0,0.0
3570,15620,0,0.0
3571,15622,0,0.0
3572,15629,0,0.0
3573,15631,0,0.0
3574,15635,1,0.0
3575,15637,0,0.0
3576,15639,0,0.0
3577,15641,0,0.0
3578,15642,0,0.0
3579,15646,0,0.0
3580,15655,0,0.0
3581,15657,0,0.0
3582,15661,0,0.0
3583,15664,1,0.0
3584,15666,0,0.0
3585,15675,0,1.0
3586,15683,0,0.0
3587,15684,0,0.0
3588,15692,1,0.0
3589,15703,0,0.0
3590,15705,1,0.0
3591,15730,0,0.0
3592,15733,0,0.0
3593,15735,1,0.0
3594,15737,0,0.0
3595,15739,0,0.0
